segmentnr	original	stemmed
BO_T08_D4113:299a-5	mi gtsang ba bsten par mi byed par zas kyi sred pa skyed par byed cing /	mi gtsang ba sten ba mi byed ba zas kyi sred ba skyed ba byed cing 
BO_T08_D4113:299a-6	spyod pa las byung ba'i 'dod chags skyed par mi byed pa gang yin pa de ni tshor ba ste /	spyod ba las byung ba dod chags skyed ba mi byed ba gang yin ba de ni tshor ba ste 
BO_T08_D4113:299a-7	phung po lnga'i gnas skabs so //	phung po lnga gnas skabs so 
BO_T08_D4113:299a-8	reg pa zhes bya ba ni dbang po dang / yul dang rnam par shes pa dag 'dus pa las reg pa 'byung zhing bde ba dang sdug bsngal yongs su gcod par yang mi byed /	reg ba zhes byed ba ni dbang po dang yul dang rnam ba shes ba dag du ba las reg ba byung zhing bde ba dang sdug sngal yongs su gcod ba yang mi byed 
BO_T08_D4113:299a-9	gnod par 'gyur ba spong bar mi byed me la 'dzin par yang mi byed /	gnod ba gyur ba spong ba mi byed me la dzin ba yang mi byed 
BO_T08_D4113:299a-10	dug dang mtshon dang / mi gtsang ba bsten par yang mi byed pa gang yin pa de ni reg pa ste /	dug dang mtshon dang mi gtsang ba sten ba yang mi byed ba gang yin ba de ni reg ba ste 
BO_T08_D4113:299a-11	phung po lnga'i gnas skabs so //	phung po lnga gnas skabs so 
BO_T08_D4113:299a-12	skye mched du gces bya ba ni mig dang / rna ba dang / sna dang / lce dang / lus dang / yid ces bya ba'i skye mched drug dod cing /	skye mched du gces byed ba ni mig dang rna ba dang sna dang lce dang lus dang yid ces byed ba skye mched drug dod cing 
BO_T08_D4113:299a-13	ji srid du dbang po dang / yul dang / rnam par shes pa gsum 'dus pa las reg pa ma byung ba gang yin pa de ni skye mched drug ste phung po lnga'i gnas skabs so //	ji srid du dbang po dang yul dang rnam ba shes ba gsum du ba las reg ba ma byung ba gang yin ba de ni skye mched drug ste phung po lnga gnas skabs so 
BO_T08_D4113:299a-14	ming dang gzugs zhes bya ba nyid mtshams sbyor ba na skye mched drug ma dod pa'i bar skabs su mer mer po dang / nur nur po dang / mkhrang bar gyur pa rkang lag 'gyus pa'i gnas skabs gang yin pa de ni ming dang gzugs te phung po lnga'i gnas skabs so //	ming dang gzugs zhes byed ba nyid mtshams sbyor ba na skye mched drug ma dod ba ba skabs su mer mer po dang nur nur po dang mkhrang ba gyur ba rkang lag gyu ba gnas skabs gang yin ba de ni ming dang gzugs te phung po lnga gnas skabs so 
BO_T08_D4113:299a-15	rnam par shes pa zhes bya ba ni ma'i mngal du rnam par shes pa nying mtshams 'byor ba gang yin pa ste phung po lnga'i gnas skabs so //	rnam ba shes ba zhes byed ba ni ma mngal du rnam ba shes ba nying mtshams byor ba gang yin ba ste phung po lnga gnas skabs so 
BO_T08_D4113:299a-16	nga'i yid rnam par shes pa nas phyir log cing zhes bya ba ni rnam par shes pa shes nas de kho na nas sems phyir log cing ngo //	nga yid rnam ba shes ba nas phyir log cing zhes byed ba ni rnam ba shes ba shes nas de kho na nas sems phyir log cing ngo 
BO_T08_D4113:299a-17	de phan chad du 'jug par mi byed de zhes bya ba ni rnam par shes pa phan chad du sems 'jug par ma gyur pa ste /	de phan chad du jug ba mi byed de zhes byed ba ni rnam ba shes ba phan chad du sems jug ba ma gyur ba ste 
BO_T08_D4113:299a-18	rnam par shes pa'i rgyu ni 'du byed kyi mtshan nyid yin la /	rnam ba shes ba rgyu ni du byed kyi mtshan nyid yin la 
BO_T08_D4113:299a-19	'du byed kyi rgyu ni ma rig pa'i mtshan nyid yin par shes par bya ba'i phyir nga'i sems 'jug par ma gyur to zhes bya ba'i tha tshig go //	du byed kyi rgyu ni ma rig ba mtshan nyid yin ba shes ba byed ba phyir nga sems jug ba ma gyur to zhes byed ba tha tshig go 
BO_T08_D4113:299b-0	'o na ci'i phyir byang chub sems dpas yan lag gnyis po ma rig pa dang 'du byed gnyis ma brtags @299b she na sngar brtags zin pa'i phyir te /	mang na ci phyir byang chub sems dpas yan lag gnyis po ma rig ba dang du byed gnyis ma rtog she na sngar rtog zin ba phyir te 
BO_T08_D4113:299b-1	'di ltar srid pa'i yan lag gsum po ma rig pa dang / srid pa dang len pa ni nyon mongs pa'i ngo bo nyid yin pas /	di ltar srid ba yan lag gsum po ma rig ba dang srid ba dang len ba ni nyon mongs ba ngo bo nyid yin ba 
BO_T08_D4113:299b-2	gang gi tshe sred pa dang len pa brtags par gyur pa de'i tshe na ma rig pa yang brtags zin to //	gang gi tshe sred ba dang len ba rtog ba gyur ba de tshe na ma rig ba yang rtog zin to 
BO_T08_D4113:299b-3	srid pa'i yan lag gnyis po 'du byed pa dang srid pa ni las kyi ngo bo yin pas gang gi tshe sred pa brtags par gyur pa de'i tshe na 'du byed kyang brtags zin to //	srid ba yan lag gnyis po du byed ba dang srid ba ni las kyi ngo bo yin ba gang gi tshe sred ba rtog ba gyur ba de tshe na du byed kyang rtog zin to 
BO_T08_D4113:299b-4	'o na lta srid pa'i yan lag bdun po rnam par shes pa dang / ming dang gzugs dang / skye mched drug dang / reg pa dang / tshor ba dang / skye ba dang / rga shi ni las dang nyon mongs pa'i gzhi yin pa'i phyir gzhi'i ngo bo nyid yin pas /	mang na lta srid ba yan lag bdun po rnam ba shes ba dang ming dang gzugs dang skye mched drug dang reg ba dang tshor ba dang skye ba dang rga chi ni las dang nyon mongs ba gzhi yin ba phyir gzhi ngo bo nyid yin ba 
BO_T08_D4113:299b-5	gang gi tshe rga shi brtags par gyur pa de'i tshe na ming dang / gzugs dang / skye mched drug dang / reg pa dang / tshor ba yang brtags zin la /	gang gi tshe rga chi rtog ba gyur ba de tshe na ming dang gzugs dang skye mched drug dang reg ba dang tshor ba yang rtog zin la 
BO_T08_D4113:299b-6	gang gi tshe skye ba brtags par gyur pa de'i tshe na /	gang gi tshe skye ba rtog ba gyur ba de tshe na 
