segmentnr	original	folio	stemmed
BO_NK010_(tha)026:0	phur ba rgyud lugs las bka' ma'i yan lag brgyad 'grel rgyud don gsal ba bzhugs /	0	phur ba brgyud lugs las bka ma yan lag brgyad grel brgyud don gsal ba bzhugs 
BO_NK010_(tha)026:1	rgyal ba kun gyi gsang ba'i mdzod //	0	rgyal ba kun gyi gsang ba mdzod 
BO_NK010_(tha)026:2	rdo rje'i mtshon don la gnas pa //	0	rdo rje mtshon don la gnas ba 
BO_NK010_(tha)026:3	mi bskyod yang dag bde ba'i dngos //	0	mi skyod yang dag bde ba dngos 
BO_NK010_(tha)026:4	gsung gi rdo rje snying dbus bsten //	0	gsung gi rdo rje snying dbus sten 
BO_NK010_(tha)026:5	de la snga 'gyur bka' ma'i gzhung las yan lag brgyad pa tshig don dbyings che ba zhig gsungs pa bka' gter gyi cho ga kun gyi sngon 'gror rgyu bas de'i don 'grel pa la /	0	de la snga gyur bka ma gzhung las yan lag brgyad ba tshig don dbyings che ba jig gsungs ba bka gter gyi cho ga kun gyi sngon gror rgyu ba de don grel ba la 
BO_NK010_(tha)026:6	dang po phyag 'tshal ba'i yan lag ni /	0	dang po phyag tshal ba yan lag ni 
BO_NK010_(tha)026:7	rdo rje slob dpon sangs rgyas dpal //	0	rdo rje slob dpon sangs rgya dpal 
BO_NK010_(tha)026:8	dus gsum bzhugs la phyag 'tshal lo //	0	dus gsum bzhugs la phyag tshal lo 
BO_NK010_(tha)026:9	zhes pas / de bzhin gshegs pa thams cad kyi mchog tu mi 'gyur ba'i ye shes dam pa gang yin pa de ni kun rdzob kyi chos thams cad kyis mi phyed cing /	0	zhes ba de bzhin gshegs ba thams cad kyi mchog tu mi gyur ba ye shes dam ba gang yin ba de ni kun rdzob kyi chos thams cad kyis mi phyed cing 
BO_NK010_(tha)026:10	mi shigs pa'i phyir /	1	mi shigs ba phyir 
BO_NK010_(tha)026:11	rgyud las / rdo rje mi phyed ces byar brjod //	1	brgyud las rdo rje mi phyed ces byar rjod 
BO_NK010_(tha)026:12	ces dang / rnam 'joms las kyang mi chod pa /	1	ces dang rnam joms las kyang mi chod ba 
BO_NK010_(tha)026:13	mi shigs pa /	1	mi shigs ba 
BO_NK010_(tha)026:14	bden pa / sra ba zhes sogs rdo rje'i chos bdun bstan pa yin no //	1	bden ba sra ba zhes sogs rdo rje chos bdun ston ba yin no 
BO_NK010_(tha)026:15	de lta bu ni mtshon bya don gyi rdo rje'i ngo bo nyid yin pas sngags kyi gzhung lam kun la rdo rje'i theg pa dang / rdo rje'i las dang / rdo rje'i brtul zhugs dang / rdo rje'i phyag rgya dang / rdo rje'i ye shes dang /	1	de lta bu ni mtshon byed don gyi rdo rje ngo bo nyid yin ba sngags kyi gzhung lam kun la rdo rje theg ba dang rdo rje las dang rdo rje brtul jug dang rdo rje phyag rgya dang rdo rje ye shes dang 
BO_NK010_(tha)026:16	rdo rje'i dam tshig la sogs par grags pa las /	1	rdo rje dam tshig la sogs ba grags ba las 
BO_NK010_(tha)026:17	de dag rnams kyi don ma nor bar rang gis gzigs pa'i phyir chos kyi ming gang zag la chags pas rdo rje dang / go 'phang de la gzhan yang bkri ba la mkhas pa'i slob dpon te /	1	de dag rnams kyi don ma nor ba rang gis gzigs ba phyir chos kyi ming gang zag la chags ba rdo rje dang go phen de la gzhan yang khrid ba la mkhas ba slob dpon te 
BO_NK010_(tha)026:18	de lta bu'i bla ma ni sangs rgyas thams cad kyi bdag nyid yin cing /	1	de lta bu bla ma ni sangs rgya thams cad kyi bdag nyid yin cing 
BO_NK010_(tha)026:19	slob ma rang gi ngo gang nas sangs rgyas las kyang lhag cing bka' drin che bas dpal zhes phun sum tshogs pa'i ming gi cha nas smos pa ste /	1	slob ma rang gi ngo gang nas sangs rgya las kyang lhag cing bka drin che ba dpal zhes phun sum tshogs ba ming gi cha nas smos ba ste 
BO_NK010_(tha)026:20	rgyud las / ming dbang bskur ba'i dus kyang /	2	brgyud las ming dbang skur ba dus kyang 
BO_NK010_(tha)026:21	dpal dang rdo rje'i sgra ldan par //	2	dpal dang rdo rje sgra ldan ba 
BO_NK010_(tha)026:22	zhes pa ltar ro //	2	zhes ba ltar ro 
BO_NK010_(tha)026:23	de'ang rdo rje slob dpon ni dus gsum gyi sangs rgyas thams cad kyi ngo bo nyid yin pas thugs rje la bri gang med pa'i cha nas dus gsum bzhugs pa'i sgras rten de la phyag 'tshal ba ste /	2	de rdo rje slob dpon ni dus gsum gyi sangs rgya thams cad kyi ngo bo nyid yin ba thugs rje la bri gang med ba cha nas dus gsum bzhugs ba sgras rten de la phyag tshal ba ste 
BO_NK010_(tha)026:24	'jam dpal las /	2	jam dpal las 
BO_NK010_(tha)026:25	phyag byar 'os pa bla ma'i rab //	2	phyag byar s ba bla ma rab 
BO_NK010_(tha)026:26	ces pa ltar ro //	2	ces ba ltar ro 
BO_NK010_(tha)026:27	yan lag gnyis pa ste /	2	yan lag gnyis ba ste 
BO_NK010_(tha)026:28	mchog gsum bsten pa'i zhing gyur la //	2	mchog gsum sten ba zhing gyur la 
BO_NK010_(tha)026:29	gnyis med yid kyis skyabs su mchi //	2	gnyis med yid kyis skyob su mchi 
BO_NK010_(tha)026:30	zhes pas / dkon mchog gsum po ni lam gyi gnas skabs na dad pas bsten zhing bsnyen par bya ba'i zhing sa bla na med pa yin la /	3	zhes ba dkon(d) mchog gsum po ni lam gyi gnas skabs na dad ba sten zhing snyen ba byed ba zhing sa bla na med ba yin la 
