segmentnr	original	stemmed
BO_T02_D3739:74b-0	@74b # // rgya gar skad du /	rgya gar skad du 
BO_T02_D3739:74b-1	a'a rya ga na pa ti r'a ga badzra sa ma ya stod tra na'am /	aa rya ga na ba ti ra ga badzra sa ma ya stod tra na 
BO_T02_D3739:74b-2	bod skad du /	bod skad du 
BO_T02_D3739:74b-3	'phags pa tshogs kyi bdag po chags pa rdo rje'i dam tshig gi bstod pa zhes bya ba /	phag ba tshogs kyi bdag po chags ba rdo rje dam tshig gi bstod ba zhes byed ba 
BO_T02_D3739:74b-4	rje btsun spyan ras gzigs dbang phyug la phyag 'tshal lo //	rje btsun spyan ras gzigs dbang phyug la phyag tshal lo 
BO_T02_D3739:74b-5	phyag 'tshal dpal ldan tshogs bdag dgyes //	phyag tshal dpal ldan tshogs bdag dgyes 
BO_T02_D3739:74b-6	phyag 'tshal dpal ldan zhi ba skye //	phyag tshal dpal ldan zhi ba skye 
BO_T02_D3739:74b-7	phyag 'tshal dpal ldan khro bo che //	phyag tshal dpal ldan khro bo che 
BO_T02_D3739:74b-8	tshe 'di nyid la dngos grub ni //	tshe di nyid la dngos grub ni 
BO_T02_D3739:74b-9	ci 'dod par ni stsol bar mdzod //	ci dod ba ni stsol ba mdzod 
BO_T02_D3739:74b-10	lha yi rgyal po'i mnga' thang ni //	lha yi rgyal po mnga thang ni 
BO_T02_D3739:74b-11	sgrub pa po la stsol bar mdzad //	sgrub ba po la stsol ba mdzad 
BO_T02_D3739:74b-12	shin tu thugs rje'i bdag nyid pas //	shin tu thugs rje bdag nyid ba 
BO_T02_D3739:74b-13	tshogs bdag chen po thugs rje che //	tshogs bdag chen po thugs rje che 
BO_T02_D3739:74b-14	thugs rje chen pos dbul ba skyob //	thugs rje chen pos bul ba skyob 
BO_T02_D3739:74b-15	nor lha chen po khyod nyid la //	nor lha chen po khyod nyid la 
BO_T02_D3739:74b-16	bdag nyid gus pas phyag 'tshal bstod //	bdag nyid gus ba phyag tshal bstod 
BO_T02_D3739:74b-17	dpal ldan tshogs bdag chen po ni //	dpal ldan tshogs bdag chen po ni 
BO_T02_D3739:74b-18	zhal gsum phyag drug zhabs bzhi ba //	zhal gsum phyag drug zhabs bzhi ba 
BO_T02_D3739:75a-0	glang chen byi la spe'u'i @75a * //	glang chen byi la speu 
BO_T02_D3739:75a-1	zhal ; / la phug ral gri rin chen dang // chang snod la du dgra sta 'dzin //	zhal la bugs ral gri rin chen dang chang snod la du dgra sta dzin 
BO_T02_D3739:75a-2	brkyang bskum skyil krung yum steng bzhugs //	rkyong skum skyil krung yum steng bzhugs 
BO_T02_D3739:75a-3	zhal nang rin chen char pa 'bebs //	zhal nang rin chen char ba bebs 
BO_T02_D3739:75a-4	sgrub pa po yi dbul ba sel //	sgrub ba po yi bul ba sel 
BO_T02_D3739:75a-5	gsus che rgyan rnams kun gyis brgyan //	gsus che rgyan rnams kun gyis rgyan 
BO_T02_D3739:75a-6	phyag 'tshal dpal ldan tshogs bdag la'o //	phyag tshal dpal ldan tshogs bdag la 
BO_T02_D3739:75a-7	chang dang la du la phug dang // 'bras chan khur ba'i gtor ma bzhes //	chang dang la du la bugs dang bras chan khur ba thor ma bzhes 
BO_T02_D3739:75a-8	tshe dang longs spyod 'phel ba dang // nad dang 'byung bzhi bar mdzod //	tshe dang longs spyod phel ba dang nad dang byung bzhi ba mdzod 
BO_T02_D3739:75a-9	mi dang 'byung po gnod sbyin bdud //	mi dang byung po gnod sbyin bdud 
BO_T02_D3739:75a-10	thams cad bran du 'gyur par shog / lha yi longs spyod mang po las //	thams cad bran du gyur ba shog lha yi longs spyod mang po las 
BO_T02_D3739:75a-11	'dod pa'i yon tan 'byung bar shog ; dngos grub sgrub pa'i dbang phyug can //	dod ba yon tan byung ba shog dngos grub sgrub ba dbang phyug can 
BO_T02_D3739:75a-12	'dul pa'i dbang gis skur sprul pa //	dul ba dbang gis skur sprul ba 
BO_T02_D3739:75a-13	lha chen tshogs bdag chen po ste //	lha chen tshogs bdag chen po ste 
BO_T02_D3739:75a-14	'jig rten 'dir yang bsrung ba dang // byang chub thob pa'i grogs mdzod cig / ces bstod la gsol ba gdang pa ste bzlas pa thon nas gtor ma dbul bar bya'o ;	jig rten dir yang bsrung ba dang byang chub thob ba grogs mdzod cig ces bstod la gsol ba gdang ba ste bzlas ba thon nas thor ma bul ba byed 
BO_T02_D3739:75a-15	/ tshogs kyi bdag po chags pa rdo rje dam tshig gi bstod pa pandi ta d'i pam ka ra shr'i dzny'a nas mdzad pa rdzogs so /	tshogs kyi bdag po chags ba rdo rje dam tshig gi bstod ba pandi ta d pam ka ra shr dznya nas mdzad ba rdzogs so 
BO_T02_D3739:75a-16	// / pandi ta chen po de nyid dang / lo ts'a ba tshul khrims rgyal bas bsgyur ba'o//	pandi ta chen po de nyid dang lo tsa ba tshul khrims rgyal ba sgyur 
