segmentnr	original	stemmed
BO_T17_MW1PD95844_2594:0	@#/_/rgyud kyi rgyal po chen po dpal gsang ba'i	kyi rgyal po chen po dpal gsang ba 
BO_T17_MW1PD95844_2594:1	snying po'i 'grel pa zhes bya ba/	snying po grel ba zhes byed 
BO_T17_MW1PD95844_2594:2	@#@#/_/rgya gar skad du/_ma ha ra dza tan+ta shri gu ya gar+b+ha na ma ti ga_/	gar skad ha ra dza tan+ta shri gu ya gar+b+ha na ma ti 
BO_T17_MW1PD95844_2594:3	bod skad du/_rgyud kyi rgyal po chen po dpal gsang ba'i snying po'i 'grel pa zhes	bod skad kyi rgyal po chen po dpal gsang ba snying po grel ba zhes 
BO_T17_MW1PD95844_2594:4	bya ba/_dpal rdo rje sems dpa' la phyag 'tshhal lo/_/dus gsum kun gyi	byed rdo rje sems dpa la phyag tshhal gsum kun gyi 
BO_T17_MW1PD95844_2594:5	bdag nyid che/_/byed pa rdo rje dkyil 'khor gtsho/_/dgos pa mtha' dag	bdag nyid ba rdo rje dkyil khor ba mtha dag 
BO_T17_MW1PD95844_2594:6	gter gyur pa/_/kun bzang yid la'ang phyag 'tshhal lo/_/ston pa gnyis la	gter gyur bzang yid la phyag tshhal ba gnyis la 
BO_T17_MW1PD95844_2594:7	mchod byas nas/_/dngos gsum gsal byed gcig gi gter/_/rnam grangs	mchod byed gsum gsal byed gcig gi grangs 
BO_T17_MW1PD95844_2594:8	gsum bzhis mtshhon pa'i rgyud/_/thar lam mdo tsham dbye bar bya/_/de la	gsum bzhis mtshhon ba lam mdo tsham byed ba la 
BO_T17_MW1PD95844_2594:9	spyir gsang sngags kyi rgyud mtha' dag rgyud gsum gyi dbye bas bshad de/_thugs	spyir gsang sngags kyi brgyud mtha dag brgyud gsum gyi byed ba chad 
BO_T17_MW1PD95844_2594:10	kyi thigs pa las/_rang bzhin bder gshegs gdul bya yi/_/snang ba gsum	kyi thigs ba bzhin bder gshegs gdul byed ba gsum 
BO_T17_MW1PD95844_2594:11	gyi ngo bo la/_/rgyud kyi dbye ba rnam par bzhag_/gcig la gsum gyi ngo bo yang /_/	gyi ngo bo kyi byed ba rnam ba la gsum gyi ngo bo yang 
BO_T17_MW1PD95844_2594:12	'khrul pa'i snang bas gsum du 'gyur/_/des na snang ba bzhi dag tu/_/lung	khrul ba snang ba gsum du na snang ba bzhi dag 
BO_T17_MW1PD95844_2594:13	rigs kun las gsal bar bshad/_/ces 'byung bas/_rang rig pa thams	rigs kun las gsal ba byung rig ba thams 
BO_T17_MW1PD95844_2594:14	cad rtshal ma 'gags pa ni rang bzhin gyi snang ba ste/_thams cad du 'brel cing	cad rtshal ma gag ba ni rang bzhin gyi snang ba cad du brel cing 
BO_T17_MW1PD95844_2594:15	thams cad tshhang ba'i phyir/_rang bzhin gyi rgyud du gsungs la/_de nges par	thams cad tshhang ba bzhin gyi brgyud du gsungs nges ba 
BO_T17_MW1PD95844_2594:16	ston pa yang /_blo'i rim pa bye brag tu snang ba rnams ni/_gdul bya'i snang ba	ston ba yang rim ba bye brag tu snang ba rnams byed snang ba 
BO_T17_MW1PD95844_2594:17	ste/_rjes su mthun cing thams cad 'gro ba'i phyir lam gyi rgyud do/_/des	su mthun cing thams cad gro ba phyir lam gyi brgyud 
BO_T17_MW1PD95844_2594:18	mthar thug pa ni bral ba dang thob pa med pa'i ngo bo nyid du lhun gyis grub pas	mthar thug ba ni bral ba dang thob ba med ba ngo bo nyid du lhun gyis grub ba 
BO_T17_MW1PD95844_2594:19	thams cad rdzogs pa ni/_de bzhin gshegs pa'i snang ba ste/_rjes su snyegs	thams cad rdzogs ba bzhin gshegs ba snang ba su snyegs 
BO_T17_MW1PD95844_2594:20	pa'i phyir 'bras bu'i rgyud de/_de dag ngo bo gcig pa la/_rim par snang ba	ba phyir bras bu brgyud dag ngo bo gcig ba ba snang ba 
BO_T17_MW1PD95844_2594:21	ni kun tu brtags pa sna tshhogs kyis bsgribs pa dang /_sangs pa dang phye ba gang	ni kun tu rtog ba sna tshhogs kyis sgrib ba dang ba dang byed ba gang 
BO_T17_MW1PD95844_2594:22	yin pa ni/_'khrul pa'i snang bar gsungs pa'i phyir/_zhor la gshad pa	yin ba ba snang ba gsungs ba la gshad ba 
BO_T17_MW1PD95844_2594:23	bzhir phye bar 'gyur ro/	bzhir byed ba gyur 
BO_T17_MW1PD95844_2594:24	de la rang bzhin gyi snang ba ni gzhung nyid las/_kun gzhi rnam par shes	de la rang bzhin gyi snang ba ni gzhung nyid gzhi rnam ba shes 
BO_T17_MW1PD95844_2594:25	pa nyid/_dngos po sna tshhogs par snang ste zhes 'byung bas/_rang rig pa'i	ba po sna tshhogs ba snang ste zhes byung rig ba 
BO_T17_MW1PD95844_2594:26	lugs kyis/_cir snang ba de bdag nyid rang rig pa nyid kyi phyir yon tan tshhang	lugs snang ba de bdag nyid rang rig ba nyid kyi phyir yon tan tshhang 
BO_T17_MW1PD95844_2594:27	zhing gnyis kyang skabs las 'brel ba rgyud de/_zhor la bshad pa'i nyes pa lnga	zhing gnyis kyang skabs las brel ba brgyud la chad ba nyes ba lnga 
BO_T17_MW1PD95844_2594:28	yis bsgribs pas/_gnyis la rag lus par snang ngo /_/lnga gang yin snyam pa la/	yis sgrib la rag lus ba snang ngo gang yin snyam ba 
BO_T17_MW1PD95844_2594:29	rgyu rkyen byed po ngo bo dang /_/de'i nyes pa rgyal bas gsungs/_/zhes 'byung ba	rgyu rkyen byed po ngo bo dang nyes ba rgyal ba byung ba 
BO_T17_MW1PD95844_2594:30	ste/_gzhung las/_ma rig rtog pa'i gzung 'dzin gyis zhes pa dang /_rang	rig rtogs ba gzung dzin gyis zhes ba dang 
BO_T17_MW1PD95844_2594:31	gi rnam rtog las kyis sprul ces pa dang /_ma bcos rgyun gyi skad cig ma/_//de	gi rnam rtogs las kyis sprul ces ba dang chos rgyun gyi skad cig 
BO_T17_MW1PD95844_2594:32	yis ma byas gang yang med ces pa dang /_sna tshhogs lus dang longs spyod dang /_/	yis ma byed gang yang med ces ba dang tshhogs lus dang longs spyod dang 
BO_T17_MW1PD95844_2594:33	rgyud kyi rgyal po chen po dpal gsang ba'i snying po'i 'grel pa zhes bya ba	brgyud kyi rgyal po chen po dpal gsang ba snying po grel ba zhes byed ba 
BO_T17_MW1PD95844_2594:34	gnas dang sdug bsngal la sogs pa/_/bdag dang bdag gir so sor 'dzin/_/	gnas dang sdug sngal la sogs dang bdag gir so sor 
BO_T17_MW1PD95844_2594:35	de yang /_bdag dang bdag gi gzhan rnams ni/_/log par rtogs pa tsham	de yang dang bdag gi gzhan rnams ba rtogs ba tsham 
BO_T17_MW1PD95844_2594:36	nyid las/_/'phra zhing zab pa'ang yod ma yin/_/ces 'byung ngo /_/nyes pa	nyid zhing zab ba yod ma byung ngo ba 
BO_T17_MW1PD95844_2594:37	yang /_chos rnams ye nas dag 'gyur kyang /_/phyin ci log gi blo log nas/_/	yang rnams ye nas dag gyur kyang ci log gi blo log 
BO_T17_MW1PD95844_2594:38	log rtog gnas dang longs spyod dang /_/ma rig 'khrul 'khor bsam mi khyab/_/	log rtogs gnas dang longs spyod dang rig khrul khor bsam mi 
BO_T17_MW1PD95844_2594:39	sems can ma lus thams cad la/_/ye shes lnga yis kun khyab kyang /_/rang gi	sems can ma lus thams cad shes lnga yis kun khyab kyang gi 
BO_T17_MW1PD95844_2594:40	rnam rtog bsgribs byas nas/_/ye shes lnga'i don ma mthong /_/zhes gsungs so/	rnam rtogs sgrib byed shes lnga don ma mthong gsungs 
