segmentnr	original	folio	stemmed
BO_NK019_(dza)009:0	'dus pa mdo'i rgyun khyer nyer bsdus dpag bsam snye ma bzhugs /	0	du ba mdo rgyun khyer nyer sdud dpog bsam snye ma bzhugs 
BO_NK019_(dza)009:1	tshogs chen 'dus pa'i lha la phyag 'tshal lo //	0	tshogs chen du ba lha la phyag tshal lo 
BO_NK019_(dza)009:2	'dus pa mdo'i rgyun khyer ni /	0	du ba mdo rgyun khyer ni 
BO_NK019_(dza)009:3	gnas dben par rten dang mchod gtor sogs nye bar mkho ba'i yo byad rnams tshogs par byas nas /	0	gnas dben ba rten dang mchod thor sogs nye ba mkho ba yo byad rnams tshogs ba byed nas 
BO_NK019_(dza)009:4	rdo rje slob dpon sangs rgyas dpal //	0	rdo rje slob dpon sangs rgya dpal 
BO_NK019_(dza)009:5	sogs nas / bsdus te byang chub chen por bsngo //	0	sogs nas sdud te byang chub chen por sngo 
BO_NK019_(dza)009:6	lan gsum gyis rgyud dag par byas la /	0	lan gsum gyis brgyud dag ba byed la 
BO_NK019_(dza)009:7	chos thams cad stong zhing bdag med pa kun tu bzang mo'i mkha' klong rnam par dag pa'i rang rtsal las /	0	chos thams cad stong zhing bdag med ba kun tu bzang mo mkha klong rnam ba dag ba rang rtsal las 
BO_NK019_(dza)009:8	badz+ra ma h+aa sh+r+ai he ru ka /	0	badz+ra ma h+aa sh+r+ai he ru ka 
BO_NK019_(dza)009:9	zhes brjod pas /	0	zhes rjod ba 
BO_NK019_(dza)009:10	bdag nya da zhe sdang rdo rje sku mdog mthing nag zhal gcig phyag gnyis pa rdo rje dang dung khrag 'dzin pa yum kro d+hi shwa ri ma dang mnyam par sbyor ba'i skur gyur /	1	bdag nya da zhe sdang rdo rje sku mdog mthing nag zhal gcig phyag gnyis ba rdo rje dang dung khrag dzin ba yum kro d+hi shwa ri ma dang mnyam ba sbyor ba skur gyur 
