segmentnr	original	folio	stemmed
BO_NK024_(ya)001:14000	phyag rgya chen po'i dbang thob shog /	1400	phyag rgya chen po dbang thob shog 
BO_NK024_(ya)001:14001	rgyal po mchog gi phyag rgya che //	1400	rgyal po mchog gi phyag rgya che 
BO_NK024_(ya)001:14002	phyag rgya'i dbang mchog mi 'da' ba //	1400	phyag rgya dbang mchog mi da ba 
BO_NK024_(ya)001:14003	ye shes nga dang rigs lnga'i dbang //	1400	ye shes nga dang rigs lnga dbang 
BO_NK024_(ya)001:14004	dbang gi bkra shis dang po'o //	1400	dbang gi bkra shis dang po 
BO_NK024_(ya)001:14005	a b+hi sngon bcom ldan 'das rnam par snang mdzad kyis 'khor rnams la snying po sngags kyi dbang bskur bas rtogs pa'i ye shes phun sum tshogs de bzhin du sangs rgyas kyi thugs ye shes kyi byin rlabs snying po sngags kyi dbang bskur bas rtogs pa'i ye shes	1400	a b+hi sngon joms ldan da rnam ba snang mdzad kyis khor rnams la snying po sngags kyi dbang skur ba rtogs ba ye shes phun sum tshogs de bzhin du sangs rgya kyi thugs ye shes kyi byin rlabs snying po sngags kyi dbang skur ba rtogs ba ye shes 
BO_NK024_(ya)001:14006	phun sum tshogs pa'i dbang thugs kyi sa bon yig 'bru mchog /	1400	phun sum tshogs ba dbang thugs kyi sa bon yig bru mchog 
BO_NK024_(ya)001:14007	sngags kyi byin rlabs bsam mi khyab //	1400	sngags kyi byin rlabs bsam mi khyab 
BO_NK024_(ya)001:14008	ye shes thugs kyi sa bon mchog /'bras bu sngags kyi bkra shis shog /	1400	ye shes thugs kyi sa bon mchog bu sngags kyi bkra shis shog 
BO_NK024_(ya)001:14009	snying po rigs lnga sangs rgyas kun gyi mchog /	1400	snying po rigs lnga sangs rgya kun gyi mchog 
BO_NK024_(ya)001:14010	gsung mchog sngags kyi phyag rgya chen po ste //	1401	gsung mchog sngags kyi phyag rgya chen po ste 
BO_NK024_(ya)001:14011	byin rlabs chen po bla na med pa yi //	1401	byin rlabs chen po bla na med ba yi 
BO_NK024_(ya)001:14012	sngags mchog dbang gi bkra shis gnyis pa'o //	1401	sngags mchog dbang gi bkra shis gnyis ba 
BO_NK024_(ya)001:14013	h+aum t+r+aam h+r+aih+aah a b+hi sngon ri rab kyi rtser bcom ldan 'das rnam par snang mdzad kyis 'khor rnams la gser gyi thur ma'i dbang bskur bas ma rig pa'i ling tog byang nas she sa rab kyi mig gsal de bzhin du gser gyi thur ma'i dbang bskur bas	1401	h+aum t+r+aam h+r+aih+aah a b+hi sngon ri rab kyi rtser joms ldan da rnam ba snang mdzad kyis khor rnams la gser gyi thur ma dbang skur ba ma rig ba ling tog byang nas she sa rab kyi mig gsal de bzhin du gser gyi thur ma dbang skur ba 
BO_NK024_(ya)001:14014	ma rig pa'i ling tog byang nas shes rab kyi mig gsal ba'i dbang gser gyi thur ma thogs nas ni //	1401	ma rig ba ling tog byang nas shes rab kyi mig gsal ba dbang gser gyi thur ma thogs nas ni 
BO_NK024_(ya)001:14015	mig mkhan rgyal pos dbang bskur bzhin //	1401	mig mkhan rgyal pos dbang skur bzhin 
BO_NK024_(ya)001:14016	bu khyod ma rig mi shes pa'i //	1401	bu khyod ma rig mi shes ba 
BO_NK024_(ya)001:14017	rab rib rgyal ba rnams kyis bsal //	1401	rab rib rgyal ba rnams kyis bsal 
BO_NK024_(ya)001:14018	hri te su ke h+aum /	1401	hri te su ke h+aum 
BO_NK024_(ya)001:14019	rin chen gser gyi thur ma yis //'bar ba'i ye shes bsal phye nas //	1401	rin chen gser gyi thur ma yis ba ye shes bsal byed nas 
BO_NK024_(ya)001:14020	nges par legs pa'i dgongs pa 'grub //	1402	nges ba legs ba dgongs ba grub 
BO_NK024_(ya)001:14021	shes rab ye shes spyan ldan pa'i //	1402	shes rab ye shes spyan ldan ba 
BO_NK024_(ya)001:14022	dbang gi bkra shis gsum pa'o //	1402	dbang gi bkra shis gsum ba 
BO_NK024_(ya)001:14023	a b+hi sngon ri rab kyi rtser bcom ldan 'das rnam par snang mdzad kyis 'khor rnams la me long gi dbang bskur bas chos thams cad snang la rang bzhin med par rtogs de bzhin du me long gi dbang bskur bas chos thams cad gzugs brnyan rten 'brel sgyu	1402	a b+hi sngon ri rab kyi rtser joms ldan da rnam ba snang mdzad kyis khor rnams la me long gi dbang skur ba chos thams cad snang la rang bzhin med ba rtogs de bzhin du me long gi dbang skur ba chos thams cad gzugs rnyan rten brel sgyu 
BO_NK024_(ya)001:14024	ma tsam rtogs pa'i dbang chos sku gzugs brnyan lta bu ste //	1402	ma tsam rtogs ba dbang chos sku gzugs rnyan lta bu ste 
BO_NK024_(ya)001:14025	rten 'brel mthu las snang ba'i phyir //	1402	rten brel mthu las snang ba phyir 
BO_NK024_(ya)001:14026	brjod med rang bzhin dag pa'i don //	1402	rjod med rang bzhin dag ba don 
BO_NK024_(ya)001:14027	chos nyid sgyu mar gsal bar shog /	1402	chos nyid sgyu mar gsal ba shog 
BO_NK024_(ya)001:14028	snang sems dri ma sel ba dang // mi mngon dbang po gsal ba ltar //	1402	snang sems dri ma sel ba dang mi mngon dbang po gsal ba ltar 
BO_NK024_(ya)001:14029	ye shes gsal ba'i me long gi //	1402	ye shes gsal ba me long gi 
BO_NK024_(ya)001:14030	dbang gi bkra shis bzhi pa'o //	1403	dbang gi bkra shis bzhi ba 
BO_NK024_(ya)001:14031	a b+hi sngon ri rab kyi rtser bcom ldan 'das rnam par snang mdzad kyis 'khor rnams la 'khor lo bzhi'i dbang bskur bas 'gro don thogs pa med par de bzhin du 'khor lo bzhi'i dbang bskur bas rdzu 'phrul gyi rkang pa dang ldan zhing khams gsum du 'gro	1403	a b+hi sngon ri rab kyi rtser joms ldan da rnam ba snang mdzad kyis khor rnams la khor lo bzhi dbang skur ba gro don thogs ba med ba de bzhin du khor lo bzhi dbang skur ba rdzu phrul gyi rkang ba dang ldan zhing khams gsum du gro 
BO_NK024_(ya)001:14032	don thogs pa med pa'i 'og tu gser gyi 'khor lo dag /	1403	don thogs ba med ba g tu gser gyi khor lo dag 
BO_NK024_(ya)001:14033	brjod pa med pa'i 'bru bkod nas //	1403	rjod ba med ba bru bkod nas 
BO_NK024_(ya)001:14034	gzhan gyi don la phan pa'i phyir //	1403	gzhan gyi don la phan ba phyir 
BO_NK024_(ya)001:14035	rgyal ba'i 'khor lo bskor bar shog /	1403	rgyal ba khor lo skor ba shog 
BO_NK024_(ya)001:14036	nyon mongs ma lus gzhom pa dang // legs pa'i yon tan rdzogs pa dang //'bras bu kun tu 'phags pa'i phyir //	1403	nyon mongs ma lus joms ba dang legs ba yon tan rdzogs ba dang bu kun tu phag ba phyir 
BO_NK024_(ya)001:14037	dbang gi bkra shis lnga pa'o //	1403	dbang gi bkra shis lnga ba 
BO_NK024_(ya)001:14038	a b+hi sngon ri rab kyi rtser bcom ldan 'das rnam par snang mdzad kyis 'khor rnams la dung gi dbang bskur bas tshangs pa'i dbyangs sgrog pa'i dbang thob de bzhin du dung gi dbang bskur bas tshangs pa'i dbyangs lta bu sgrog pa'i dbang chos dung rgyal bas bus	1403	a b+hi sngon ri rab kyi rtser joms ldan da rnam ba snang mdzad kyis khor rnams la dung gi dbang skur ba tshangs ba dbyangs sgrog ba dbang thob de bzhin du dung gi dbang skur ba tshangs ba dbyangs lta bu sgrog ba dbang chos dung rgyal ba bud 
BO_NK024_(ya)001:14039	nas ni //'jig rten sems can skal ldan la //	1403	nas ni rten sems can skal ldan la 
BO_NK024_(ya)001:14040	rnam gsal sdig byang chos thob pa'i //	1404	rnam gsal sdig byang chos thob ba 
BO_NK024_(ya)001:14041	tshangs pa'i sgra skad sgrog par shog /	1404	tshangs ba sgra skad sgrog ba shog 
BO_NK024_(ya)001:14042	skyob pa'i mgon po tshangs pa'i dbyangs //	1404	skyob ba mgon po tshangs ba dbyangs 
BO_NK024_(ya)001:14043	tshangs pa'i gsung mchog 'gro la sgrog /'jig rten gsum du rgyas pa'i sgra //	1404	tshangs ba gsung mchog gro la sgrog rten gsum du rgya ba sgra 
BO_NK024_(ya)001:14044	dbang gi bkra shis drug pa'o //	1404	dbang gi bkra shis drug ba 
BO_NK024_(ya)001:14045	a b+hi sngon bcom ldan 'das rnam par snang mdzad kyis 'khor rnams la me tog phreng ba'i dbang bskur bas tshul khrims yongs su rdzogs par gyur to //	1404	a b+hi sngon joms ldan da rnam ba snang mdzad kyis khor rnams la me tog phreng ba dbang skur ba tshul khrims yongs su rdzogs ba gyur to 
BO_NK024_(ya)001:14046	de bzhin du me tog phreng ba'i dbang bskur bas tshul khrims yongs su rdzogs te ngan song las thar ba'i dbang sdug cing mdzes pa'i me tog rgyan //	1404	de bzhin du me tog phreng ba dbang skur ba tshul khrims yongs su rdzogs te ngan gro las thar ba dbang sdug cing mdzes ba me tog rgyan 
BO_NK024_(ya)001:14047	dgos pa'i don rnams myur bar 'byin //	1404	dgos ba don rnams myur ba byin 
BO_NK024_(ya)001:14048	thams cad kun gyi yid du 'ong //'byor pa'i longs spyod rgyan du shog kha dog dbyibs legs rin chen me tog 'di //	1404	thams cad kun gyi yid du ng ba longs spyod rgyan du shog kha dog dbyibs legs rin chen me tog di 
BO_NK024_(ya)001:14049	nam mkha' gang zhing sa gzhi khyab byed pa'i //	1404	nam mkha gang zhing sa gzhi khyab byed ba 
BO_NK024_(ya)001:14050	mchod pa'i sprin gyi phung po char 'bebs pa //	1405	mchod ba sprin gyi phung po char bebs ba 
BO_NK024_(ya)001:14051	mdzes pa'i dbang gi bkra shis bdun pa'o //	1405	mdzes ba dbang gi bkra shis bdun ba 
BO_NK024_(ya)001:14052	a b+hi sngon bcom ldan 'das ri rab kyi rtser 'khor rnams la rdo rje'i dbang bskur bas thugs rdo rje rigs kyi dbang thob par de bzhin du rdo rje'i dbang bskur bas thugs ye shes rdo rje'i dbang thob par gyur cig /	1405	a b+hi sngon joms ldan da ri rab kyi rtser khor rnams la rdo rje dbang skur ba thugs rdo rje rigs kyi dbang thob ba de bzhin du rdo rje dbang skur ba thugs ye shes rdo rje dbang thob ba gyur cig 
BO_NK024_(ya)001:14053	sku yi phyag rgyar rtag brtan pa //	1405	sku yi phyag rgyar rtag brtan ba 
BO_NK024_(ya)001:14054	ye shes rdo rje lta bu ste //	1405	ye shes rdo rje lta bu ste 
BO_NK024_(ya)001:14055	rdo rje thugs kyi rang bzhin ni //	1405	rdo rje thugs kyi rang bzhin ni 
BO_NK024_(ya)001:14056	me long ye shes thob par shog /	1405	me long ye shes thob ba shog 
BO_NK024_(ya)001:14057	rdo rje'i rigs mchog rdo rje sems dpa' ste //	1405	rdo rje rigs mchog rdo rje sems dpa ste 
BO_NK024_(ya)001:14058	dkar la dag pas shar phyogs sangs rgyas zhing //	1405	dkar la dag ba char phyogs sangs rgya zhing 
BO_NK024_(ya)001:14059	bde ba chen po kun la khyab pa'i bdag /'di ni dbang gi bkra shis brgyad pa'o //	1405	bde ba chen po kun la khyab ba bdag ni dbang gi bkra shis brgyad ba 
BO_NK024_(ya)001:14060	a b+hi sngon ri rab kyi rtser bcom ldan 'das rnam par snang mdzad kyis 'khor rnams la rin po che'i dbang bskur bas yon tan rin po che'i mdzod thob de bzhin du rin po che'i dbang bskur bas yon tan rin po che'i dbang sku yi phyag rgyar 'gro	1406	a b+hi sngon ri rab kyi rtser joms ldan da rnam ba snang mdzad kyis khor rnams la rin po che dbang skur ba yon tan rin po che mdzod thob de bzhin du rin po che dbang skur ba yon tan rin po che dbang sku yi phyag rgyar gro 
BO_NK024_(ya)001:14061	ba kun gyi re ba skong //	1406	ba kun gyi re ba skong 
BO_NK024_(ya)001:14062	yon tan rin chen rang bzhin te //	1406	yon tan rin chen rang bzhin te 
BO_NK024_(ya)001:14063	mnyam nyid ye shes rin chen rigs mchog yon tan ser la dag pa lho phyogs bde ba chen po kun la 'di ni dbang gi bkra shis dgu pa'o //	1406	mnyam nyid ye shes rin chen rigs mchog yon tan ser la dag ba lho phyogs bde ba chen po kun la di ni dbang gi bkra shis dgu ba 
BO_NK024_(ya)001:14064	a b+hi sngon ri rab kyi rtser bcom ldan 'das rnam par snang mdzad kyis 'khor rnams la pad+ma'i dbang bskur bas gsung pad+ma rigs kyi dbang thob de bzhin du pad+ma'i dbang bskur bas 'gro don byed pa la nyes pa'i skyon gyis ma gos pa'i dbang sku yi phyag	1406	a b+hi sngon ri rab kyi rtser joms ldan da rnam ba snang mdzad kyis khor rnams la pad+ma dbang skur ba gsung pad+ma rigs kyi dbang thob de bzhin du pad+ma dbang skur ba gro don byed ba la nyes ba skyon gyis ma gos ba dbang sku yi phyag 
BO_NK024_(ya)001:14065	rgya pad+ma dbang gi rang bzhin te //	1406	rgya pad+ma dbang gi rang bzhin te 
BO_NK024_(ya)001:14066	gsung gi rang bzhin 'byung ba'i mdzod //	1406	gsung gi rang bzhin byung ba mdzod 
BO_NK024_(ya)001:14067	kun rtog ye shes pad+ma rigs mchog chos kyi dmar la dag pa phun tshogs bde ba chen po kun la 'di ni dbang gi bkra shis bcu pa'o //	1406	kun rtogs ye shes pad+ma rigs mchog chos kyi dmar la dag ba phun tshogs bde ba chen po kun la di ni dbang gi bkra shis chu ba 
BO_NK024_(ya)001:14068	a b+hi sngon ri rab kyi rtser bcom ldan 'das rnam par snang mdzad kyis 'khor rnams la sna tshogs rdo rje'i dbang bskur bas phrin las bzhi'i dbang de bzhin du rgya gram gyi dbang bskur bas phrin las bzhi'i dbang /	1406	a b+hi sngon ri rab kyi rtser joms ldan da rnam ba snang mdzad kyis khor rnams la sna tshogs rdo rje dbang skur ba phrin las bzhi dbang de bzhin du rgya grams gyi dbang skur ba phrin las bzhi dbang 
