segmentnr	original	folio	stemmed
BO_K12_D0442-0443_H0416:431b-0	@431b rgya gar skad du /	431b	rgya gar skad du 
BO_K12_D0442-0443_H0416:431b-1	shr'i gu hya sa ma dza ma h'a tantra r'a dza n'a ma /	431b	shr gu hya sa ma dza ma ha tantra ra dza na ma 
BO_K12_D0442-0443_H0416:431b-2	bod skad du /	431b	bod skad du 
BO_K12_D0442-0443_H0416:431b-3	dpal gsang ba 'dus pa zhes bya ba rgyud kyi rgyal po chen po /	431b	dpal gsang ba du ba zhes byed ba brgyud kyi rgyal po chen po 
BO_K12_D0442-0443_H0416:431b-4	dpal rdo rje sems dpa' la phyag 'tshal lo //	431b	dpal rdo rje sems dpa la phyag tshal lo 
BO_K12_D0442-0443_H0416:432a-0	'di @432a *// skad bdag gis thos pa dus gcig na /	432a	di skad bdag gis thos ba dus gcig na 
BO_K12_D0442-0443_H0416:432a-1	bcom ldan 'das de bzhin gshegs pa thams cad kyi sku dang / gsung dang / thugs kyi snying po rdo rje btsun mo'i bha ga la bzhugs so //	432a	joms ldan da de bzhin gshegs ba thams cad kyi sku dang gsung dang thugs kyi snying po rdo rje btsun mo bha ga la bzhugs so 
BO_K12_D0442-0443_H0416:432a-2	brjod kyi mi lang ba'i yang brjod kyi mi lang ba'i sangs rgyas kyi zhing gi rdul phra rab snyed kyi byang chub sems dpa' sems dpa' chen po la /	432a	rjod kyi mi lang ba yang rjod kyi mi lang ba sangs rgya kyi zhing gi rdul phra rab snyed kyi byang chub sems dpa sems dpa chen po la 
BO_K12_D0442-0443_H0416:432a-3	'di lta ste /	432a	di lta ste 
BO_K12_D0442-0443_H0416:432a-4	byang chub sems dpa' sems dpa' chen po dam tshig rdo rje dang / byang chub sems dpa' sems dpa' chen po sku rdo rje dang / byang chub sems dpa' sems dpa' chen po gsung rdo rje dang / byang chub sems dpa' sems dpa' chen po thugs rdo rje dang /	432a	byang chub sems dpa sems dpa chen po dam tshig rdo rje dang byang chub sems dpa sems dpa chen po sku rdo rje dang byang chub sems dpa sems dpa chen po gsung rdo rje dang byang chub sems dpa sems dpa chen po thugs rdo rje dang 
BO_K12_D0442-0443_H0416:432a-5	byang chub sems dpa' sems dpa' chen po ting nge 'dzin rdo rje dang / byang chub sems dpa' sems dpa' chen po rgyal ba rdo rje dang / byang chub sems dpa' sems dpa' chen po sa rdo rje dang / byang chub sems dpa' sems dpa' chen po chu rdo rje dang /	432a	byang chub sems dpa sems dpa chen po ting nge dzin rdo rje dang byang chub sems dpa sems dpa chen po rgyal ba rdo rje dang byang chub sems dpa sems dpa chen po sa rdo rje dang byang chub sems dpa sems dpa chen po chu rdo rje dang 
BO_K12_D0442-0443_H0416:432a-6	byang chub sems dpa' sems dpa' chen po me rdo rje dang / byang chub sems dpa' sems dpa' chen po rlung rdo rje dang / byang chub sems dpa' sems dpa' chen po nam mkha' rdo rje dang / byang chub sems dpa' sems dpa' chen po gzugs rdo rje dang /	432a	byang chub sems dpa sems dpa chen po me rdo rje dang byang chub sems dpa sems dpa chen po rlung rdo rje dang byang chub sems dpa sems dpa chen po nam mkha rdo rje dang byang chub sems dpa sems dpa chen po gzugs rdo rje dang 
BO_K12_D0442-0443_H0416:432b-0	byang chub sems dpa' sems dpa' chen po sgra rdo rje dang / byang chub sems dpa' sems dpa' chen po dri rdo rje dang / @432b byang chub sems dpa' sems dpa' chen po ro rdo rje dang / byang chub sems dpa' sems dpa' chen po reg bya rdo rje dang /	432b	byang chub sems dpa sems dpa chen po sgra rdo rje dang byang chub sems dpa sems dpa chen po dri rdo rje dang byang chub sems dpa sems dpa chen po ro rdo rje dang byang chub sems dpa sems dpa chen po reg byed rdo rje dang 
BO_K12_D0442-0443_H0416:432b-1	byang chub sems dpa' sems dpa' chen po chos kyi dbyings kyi ngo bo nyid rdo rje dang / de dag la sogs pa'i byang chub sems dpa' sems dpa' chen po brjod kyis mi lang ba'i yang brjod kyis mi lang ba'i sangs rgyas kyi zhing gi rdul phra rab snyed rnams dang /	432b	byang chub sems dpa sems dpa chen po chos kyi dbyings kyi ngo bo nyid rdo rje dang de dag la sogs ba byang chub sems dpa sems dpa chen po rjod kyis mi lang ba yang rjod kyis mi lang ba sangs rgya kyi zhing gi rdul phra rab snyed rnams dang 
BO_K12_D0442-0443_H0416:432b-2	de bzhin gshegs pa nam mkha'i dbyings dang mnyam pa la /	432b	de bzhin gshegs ba nam mkha dbyings dang mnyam ba la 
BO_K12_D0442-0443_H0416:432b-3	'di lta ste /	432b	di lta ste 
BO_K12_D0442-0443_H0416:432b-4	de bzhin gshegs pa rdo rje mi bskyod pa dang / de bzhin gshegs pa rdo rje rnam par snang mdzad dang / de bzhin gshegs pa rdo rje rin chen dpal dang / de bzhin gshegs pa rdo rje 'od dpag tu med pa dang / de bzhin gshegs pa rdo rje gdon mi za ba dang /	432b	de bzhin gshegs ba rdo rje mi skyod ba dang de bzhin gshegs ba rdo rje rnam ba snang mdzad dang de bzhin gshegs ba rdo rje rin chen dpal dang de bzhin gshegs ba rdo rje d dpog tu med ba dang de bzhin gshegs ba rdo rje don mi za ba dang 
BO_K12_D0442-0443_H0416:432b-5	de dag la sogs pa nam mkha'i dbyings thams cad dang mnyam pa'i de bzhin gshegs pa rnams dang thabs gcig tu bzhugs pa ni /	432b	de dag la sogs ba nam mkha dbyings thams cad dang mnyam ba de bzhin gshegs ba rnams dang thabs gcig tu bzhugs ba ni 
BO_K12_D0442-0443_H0416:432b-6	'di lta ste /	432b	di lta ste 
