segmentnr	original	stemmed
BO_T17_MW1PD95844_0225:0	@ga_/_ro bsreg pa'i cho ga	bsreg ba cho ga 
BO_T17_MW1PD95844_0225:1	@/_ro bsreg gi cho ga bzhugs so//_@##_/_rgya gar skad du/_tshhe 'phos pas bag	bsreg gi cho ga bzhugs gar skad pho ba bag 
BO_T17_MW1PD95844_0225:2	chags kyi sgrib pa sbyong ba dang phung po lha tshhogs la dbul ba'i ro ston to/_/mu lha ma de la/_bod skad du/	chags kyi sgrib ba sbyong ba dang phung po lha tshhogs la bul ba ro ston lha ma de skad 
BO_T17_MW1PD95844_0225:3	ro bsreg pa/_rje btshun sgrol ma la phyag 'tshhal lo/_/'jig tshhogs phung po'i rgyun	ro bsreg btshun sgrol ma la phyag tshhal tshhogs phung po rgyun 
BO_T17_MW1PD95844_0225:4	gcad phyir rtshams pa'i dgos phyed stan pa/_/ro bsreg cho ga brtsham par bya dgos pa de'i phyir na/_/	gcod phyir rtshams ba dgos phyed stan bsreg cho ga brtsham ba byed dgos ba de phyir 
BO_T17_MW1PD95844_0225:5	dang por ro de'i sa bzhi stan pa 'gro ba la gur gum gyis khrus rgyan stags pa'o/_/thal sbyar ro'i snying ka ru//	dang por ro de sa bzhi stan ba gro ba la gur gum gyis khru rgyan stags sbyor ro snying ka 
BO_T17_MW1PD95844_0225:6	'dod lha gang yin snying po bri/_/las kyi sgrib pa rgyun gcod pa'i/_/snying po spyi	dod lha gang yin snying po kyi sgrib ba rgyun gcod po spyi 
BO_T17_MW1PD95844_0225:7	bo gtshug tu gdags/_/gnas gtshang ma'i khri stengs la/_/kha ni nub tu	bo gtshug tu gtshang ma khri stengs ni nub tu 
BO_T17_MW1PD95844_0225:8	bstan la bzhag_/gnyis pa ma 'dal bstan pa ma 'dal bcas pa'i de'i mdun du steng du ni/_/	ston la ba ma dal ston ba ma dal cha ba de mdun du steng du 
BO_T17_MW1PD95844_0225:9	shing dang bzhag du'o/_/shi ba'i bcas pa'i mchod pa dgram/_/gnyis pas ste me lha dang ta tha ga ta la	shing dang jog ba cha ba mchod ba ba ste me lha dang ta tha ga ta la 
