segmentnr	original	folio	stemmed
BO_K12_D0505B(286a6-7)_H0563:325a-0	@325a dkon @325b mchog gsum la phyag 'tshal lo //	325a	dkon(d) mchog gsum la phyag tshal lo 
BO_K12_D0505B(286a6-7)_H0563:325a-1	sy'ad ya the dan /	325a	syad ya the dan 
BO_K12_D0505B(286a6-7)_H0563:325a-2	kha te kha te /	325a	kha te kha te 
BO_K12_D0505B(286a6-7)_H0563:325a-3	kha ta bi kha te /	325a	kha ta bi kha te 
BO_K12_D0505B(286a6-7)_H0563:325a-4	tsa le bi tsa le /	325a	tsa le bi tsa le 
BO_K12_D0505B(286a6-7)_H0563:325a-5	bi lam bi ba le ba la pa te /	325a	bi lam bi ba le ba la ba te 
BO_K12_D0505B(286a6-7)_H0563:325a-6	tsan dre tsa ra ne /	325a	tsan dre tsa ra ne 
BO_K12_D0505B(286a6-7)_H0563:325a-7	aa mri ta ni ra gho she /	325a	aa mri ta ni ra gho she 
BO_K12_D0505B(286a6-7)_H0563:325a-8	rlung mkhris bad kan 'dus pa zhi bar gyur cig sv'ah'a /	325a	rlung mkhris bad kan du ba zhi ba gyur cig svaha 
BO_K12_D0505B(286a6-7)_H0563:325a-9	nad pa'i sman la gdab bo //	325a	nad ba sman la gdab bo 
BO_K12_D0505B(286a6-7)_H0563:325a-10	stong chen mo nas phyung ba sman la sngags kyi gdab pa rdzogs so ////	325a	stong chen mo nas byin ba sman la sngags kyi gdab ba rdzogs so 
