segmentnr	original	folio	stemmed
BO_TZ30_A-021:0	@#// rdor sems thugs kyi thig le las /	0	rdar sems thugs kyi thig le las 
BO_TZ30_A-021:1	bdud rtshi sman gyi byin 'beb dngos grub chu 'dzin bzhugs so //	0	bdud rtshi sman gyi byin beb dngos grub chu dzin bzhugs so 
BO_TZ30_A-021:2	hu~m/ byin chen ngo mtshhar bsam mi khyab //	0	byin chen ngo mtshhar bsam mi khyab 
BO_TZ30_A-021:3	brdal ba chen po thig le'i dbyings //	0	rdal ba chen po thig le dbyings 
BO_TZ30_A-021:4	kun bzang rigs lnga rdo rje sems //	0	kun bzang rigs lnga rdo rje sems 
BO_TZ30_A-021:5	rgyal ba dgongs pa'i brgyud pa yis //	0	rgyal ba dgongs ba brgyud ba yis 
BO_TZ30_A-021:6	sgrub mchog rnams la dbang skur cig	0	sgrub mchog rnams la dbang skur cig 
BO_TZ30_A-021:7	/snang srid bdud rtshir byin gyis rlobs //	0	srid bdud rtshir byin gyis rlobs 
BO_TZ30_A-021:8	chos kyi dbyings kyi bcud sdus la //	0	chos kyi dbyings kyi bcud thu la 
BO_TZ30_A-021:9	rtogs grol dus mnyam mchog stshol cig	0	rtogs grol dus mnyam mchog stshol cig 
BO_TZ30_A-021:10	/byin chen ngo mtshhar lhun gyis grub //	1	chen ngo mtshhar lhun gyis grub 
BO_TZ30_A-021:11	bkod pa chen po thig le'i dbyings //	1	bkod ba chen po thig le dbyings 
BO_TZ30_A-021:12	rigs gsum sems dpa' rnal 'byor pa //	1	rigs gsum sems dpa rnal byor ba 
BO_TZ30_A-021:13	rig 'dzin brda yi brgyud pa yis //	1	rig dzin brda yi brgyud ba yis 
BO_TZ30_A-021:14	sgrub mchog rnams la dbang skur cig	1	sgrub mchog rnams la dbang skur cig 
BO_TZ30_A-021:15	/snang srid bdud rtshir byin gyis rlobs //	1	srid bdud rtshir byin gyis rlobs 
BO_TZ30_A-021:16	gangs chen mtshho yi bcud sdus la //	1	gangs chen mtshho yi bcud thu la 
BO_TZ30_A-021:17	tshhor grol dus mnyam mchog stshol cig	1	tshhor grol dus mnyam mchog stshol cig 
BO_TZ30_A-021:18	/byin chen ngo mtshhar khyad par 'phags //	1	chen ngo mtshhar khyad ba phag 
BO_TZ30_A-021:19	rang byung chen po thig le'i dbyings //	1	rang byung chen po thig le dbyings 
BO_TZ30_A-021:20	lha klu mi yi tshhom bu 'bum //	2	lha klu mi yi tshhom bu bum 
BO_TZ30_A-021:21	gang zag snyan khungs brgyud pa yis //	2	gang zag snyan khungs brgyud ba yis 
BO_TZ30_A-021:22	sgrub mchog rnams la dbang skur cig	2	sgrub mchog rnams la dbang skur cig 
BO_TZ30_A-021:23	/snang srid bdud rtshir byin gyis rlobs //	2	srid bdud rtshir byin gyis rlobs 
BO_TZ30_A-021:24	zhing khams rab 'byams bcud sdus la //	2	zhing khams rab byam bcud thu la 
BO_TZ30_A-021:25	myang grol dus mnyam mchog stshol cig	2	myang grol dus mnyam mchog stshol cig 
BO_TZ30_A-021:26	/byin chen ngo mtshhar rmad du byung //	2	chen ngo mtshhar rmad du byung 
BO_TZ30_A-021:27	bde chen pad+ma drwa ba'i klong //	2	bde chen pad+ma drwa ba klong 
BO_TZ30_A-021:28	sangs rgyas kun 'dus thod phreng rtshal //	2	sangs rgya kun du thod phreng rtshal 
BO_TZ30_A-021:29	sku gsum sku lnga mtshhan brgyad kyis //	2	sku gsum sku lnga mtshhan brgyad kyis 
BO_TZ30_A-021:30	sgrub mchog rnams la dbang skur cig	3	sgrub mchog rnams la dbang skur cig 
BO_TZ30_A-021:31	/snang srid bdud rtshir byin gyis rlobs //	3	srid bdud rtshir byin gyis rlobs 
BO_TZ30_A-021:32	'khor 'das kun gyi bcud sdus la //	3	khor da kun gyi bcud thu la 
BO_TZ30_A-021:33	'brel tshhad don ldan mchog stshol cig	3	brel tshhad don ldan mchog stshol cig 
BO_TZ30_A-021:34	/hu~m/ gdung shugs drags pos bdag skul gyis //	3	gdung shugs drag pos bdag skul gyis 
BO_TZ30_A-021:35	thugs dam chen po'i dus la bab //	3	thugs dam chen po dus la bab 
BO_TZ30_A-021:36	dga' rab 'jam dpal shri sing //	3	dga rab jam dpal shri sing 
BO_TZ30_A-021:37	rdzogs chen brgyud pa'i bla ma rnams //	3	rdzogs chen brgyud ba bla ma rnams 
BO_TZ30_A-021:38	'od gsal dbyings nas sku bzhengs la //	3	d gsal dbyings nas sku bzhengs la 
BO_TZ30_A-021:39	bdud rtshi'i dkyil 'khor byin gyis rlobs //	3	bdud rtshi dkyil khor byin gyis rlobs 
BO_TZ30_A-021:40	sgeg rdor sangs rgyas gsang ba sogs //	4	sgeg rdar sangs rgya gsang ba sogs 
BO_TZ30_A-021:41	sgyu 'phrul brgyud pa'i bla ma rnams //	4	sgyu phrul brgyud ba bla ma rnams 
BO_TZ30_A-021:42	snying po'i dbyings nas sku bzhengs la //	4	snying po dbyings nas sku bzhengs la 
BO_TZ30_A-021:43	bdud rtshi'i dkyil 'khor byin gyis rlobs //	4	bdud rtshi dkyil khor byin gyis rlobs 
BO_TZ30_A-021:44	bde ba gsal mdzad yang dbang gter /	4	bde ba gsal mdzad yang dbang gter 
BO_TZ30_A-021:45	dgongs 'dus brgyud pa'i bla ma rnams //	4	dgongs du brgyud ba bla ma rnams 
BO_TZ30_A-021:46	rim dgu'i dbyings nas sku bzhengs la //	4	rim dgu dbyings nas sku bzhengs la 
BO_TZ30_A-021:47	bdud rtshi'i dkyil 'khor byin gyis rlobs //	4	bdud rtshi dkyil khor byin gyis rlobs 
BO_TZ30_A-021:48	rig 'dzin brgyad dang bka' bab dgu	4	rig dzin brgyad dang bka bab dgu 
BO_TZ30_A-021:49	/sgrub chen brgyud pa'i bla ma rnams //	4	chen brgyud ba bla ma rnams 
BO_TZ30_A-021:50	klong dgu'i dbyings nas sku bzhengs la //	5	klong dgu dbyings nas sku bzhengs la 
BO_TZ30_A-021:51	bdud rtshi'i dkyil 'khor byin gyis rlobs //	5	bdud rtshi dkyil khor byin gyis rlobs 
BO_TZ30_A-021:52	zhing sngags lhan cig skyes grub sogs //	5	zhing sngags lhan cig skye grub sogs 
BO_TZ30_A-021:53	gsang sngags ma rgyud bla ma rnams //	5	gsang sngags ma brgyud bla ma rnams 
BO_TZ30_A-021:54	bde chen dbyings nas sku bzhengs la //	5	bde chen dbyings nas sku bzhengs la 
BO_TZ30_A-021:55	bdud rtshi'i dkyil 'khor byin gyis rlobs //	5	bdud rtshi dkyil khor byin gyis rlobs 
BO_TZ30_A-021:56	rje 'bangs nyer lnga gnubs so zur //	5	rje bang nyer lnga gnubs so zur 
BO_TZ30_A-021:57	gsang sngags 'dus brgyud bla ma rnams //	5	gsang sngags du brgyud bla ma rnams 
BO_TZ30_A-021:58	zag med dbyings nas sku bzhengs la //	5	zag med dbyings nas sku bzhengs la 
BO_TZ30_A-021:59	bdud rtshi'i dkyil 'khor byin gyis rlobs //	5	bdud rtshi dkyil khor byin gyis rlobs 
BO_TZ30_A-021:60	gter ston rig 'dzin chos kyi bdag	6	gter ston rig dzin chos kyi bdag 
BO_TZ30_A-021:61	/zab gter brgyud pa'i bla ma rnams //	6	gter brgyud ba bla ma rnams 
BO_TZ30_A-021:62	'gro 'dul dbyings nas sku bzhengs la //	6	gro dul dbyings nas sku bzhengs la 
BO_TZ30_A-021:63	bdud rtshi'i dkyil 'khor byin gyis rlobs //	6	bdud rtshi dkyil khor byin gyis rlobs 
BO_TZ30_A-021:64	gdod ma'i mgon po rdo rje 'chang //	6	gdod ma mgon po rdo rje chang 
BO_TZ30_A-021:65	drin can rtsha brgyud bla ma rnams //	6	drin can rtsha brgyud bla ma rnams 
BO_TZ30_A-021:66	byin rlabs dbyings nas sku bzhengs la //	6	byin rlabs dbyings nas sku bzhengs la 
BO_TZ30_A-021:67	bdud rtshi'i dkyil 'khor byin gyis rlobs //	6	bdud rtshi dkyil khor byin gyis rlobs 
BO_TZ30_A-021:68	hu~m/ bla med snying dgongs dkyil 'khor nas //	6	bla med snying dgongs dkyil khor nas 
BO_TZ30_A-021:69	sangs rgyas sems dpa' khrag 'thung sogs //	6	sangs rgya sems dpa khrag thung sogs 
BO_TZ30_A-021:70	a ti zhi khro'i lha tshhogs kyis //	7	a ti zhi khro lha tshhogs kyis 
BO_TZ30_A-021:71	bdud rtshi sman la byin phob cig	7	bdud rtshi sman la byin phob cig 
BO_TZ30_A-021:72	/sangs rgyas dgongs pa kun 'dus klong //	7	rgya dgongs ba kun du klong 
BO_TZ30_A-021:73	dpal chen mngon rdzogs rgyal po sogs //	7	dpal chen mngon rdzogs rgyal po sogs 
BO_TZ30_A-021:74	'dus pa mdo yi lha tshhogs kyis //	7	du ba mdo yi lha tshhogs kyis 
BO_TZ30_A-021:75	bdud rtshi sman la byin phob cig	7	bdud rtshi sman la byin phob cig 
BO_TZ30_A-021:76	/gsang ba thugs kyi thig le nas //	7	ba thugs kyi thig le nas 
BO_TZ30_A-021:77	rdor sems badzra he ru ka	7	rdar sems badzra he ru ka 
BO_TZ30_A-021:78	/sgyu 'phrul zhi khro'i lha tshhogs kyis //	7	phrul zhi khro lha tshhogs kyis 
BO_TZ30_A-021:79	bdud rtshi sman la byin phob cig	7	bdud rtshi sman la byin phob cig 
BO_TZ30_A-021:80	/ye shes klong dgu'i dkyil 'khor nas //	8	shes klong dgu dkyil khor nas 
BO_TZ30_A-021:81	sku gsung thugs yon phrin las sogs //	8	sku gsung thugs yon phrin las sogs 
BO_TZ30_A-021:82	sgrub chen bka' brgyad lha tshhogs kyis //	8	sgrub chen bka brgyad lha tshhogs kyis 
BO_TZ30_A-021:83	bdud rtshi sman la byin phob cig	8	bdud rtshi sman la byin phob cig 
BO_TZ30_A-021:84	/tshhom bu dgu yi 'od klong nas //	8	bu dgu yi d klong nas 
BO_TZ30_A-021:85	pad+ma badzra yab yum sogs //	8	pad+ma badzra yab yum sogs 
BO_TZ30_A-021:86	bla ma dgongs 'dus lha tshhogs kyis //	8	bla ma dgongs du lha tshhogs kyis 
BO_TZ30_A-021:87	bdud rtshi sman la byin phob cig	8	bdud rtshi sman la byin phob cig 
BO_TZ30_A-021:88	/dbang chen rol pa'i dkyil 'khor nas //	8	chen rol ba dkyil khor nas 
BO_TZ30_A-021:89	spyan ras gzigs dbang rta mchog rgyal //	8	spyan ras gzigs dbang rta mchog rgyal 
BO_TZ30_A-021:90	yi dam dgongs 'dus lha tshhogs kyis //	9	yi dam dgongs du lha tshhogs kyis 
BO_TZ30_A-021:91	bdud rtshi sman la byin phob cig	9	bdud rtshi sman la byin phob cig 
BO_TZ30_A-021:92	/zla gam dbang gi pho brang nas //	9	gam dbang gi pho brang nas 
BO_TZ30_A-021:93	dbyings phyug rdo rje rnal 'byor ma //	9	dbyings phyug rdo rje rnal byor ma 
BO_TZ30_A-021:94	mkha' 'gro dgongs 'dus lha tshhogs kyis //	9	mkha gro dgongs du lha tshhogs kyis 
BO_TZ30_A-021:95	bdud rtshi sman la byin phob cig	9	bdud rtshi sman la byin phob cig 
BO_TZ30_A-021:96	/rtshub 'gyur 'bar ba'i dur khrod nas //	9	gyur bar ba dur khrod nas 
BO_TZ30_A-021:97	ye shes ma mgon lcam dral sogs //	9	ye shes ma mgon lcam dral sogs 
BO_TZ30_A-021:98	chos skyong dgongs 'dus lha tshhogs kyis //	9	chos skyong dgongs du lha tshhogs kyis 
BO_TZ30_A-021:99	bdud rtshi sman la byin phob cig	9	bdud rtshi sman la byin phob cig 
BO_TZ30_A-021:100	/hu~m/ gzhan yang thugs dam bskul ba ni //	10	gzhan yang thugs dam skul ba ni 
BO_TZ30_A-021:101	zhing chen dar gyi g.yab mo 'dor //	10	zhing chen dar gyi g.yab mo dor 
BO_TZ30_A-021:102	bsur chen spos kyi dud pa gtibs //	10	bsur chen spros kyi dud ba gtibs 
BO_TZ30_A-021:103	bshug glu rol mo'i brdas bskul na //	10	bshug glu rol mo brda skul na 
BO_TZ30_A-021:104	ma g.yel ma g.yel rig 'dzin tshhogs //	10	ma g.yel ma g.yel rig dzin tshhogs 
BO_TZ30_A-021:105	ma g.yel ma g.yel yi dam lha //	10	ma g.yel ma g.yel yi dam lha 
BO_TZ30_A-021:106	ma 'khu ma ldog mkha' 'gro'i tshhogs //	10	ma khu ma ldog mkha gro tshhogs 
BO_TZ30_A-021:107	ma 'da' ma 'da' dam can rnams //	10	ma da ma da dam can rnams 
BO_TZ30_A-021:108	ke'u ri puk+ka si la sogs //	10	keu ri puk+ka si la sogs 
BO_TZ30_A-021:109	sman srung ma mo chen mo brgyad //	10	sman srung ma mo chen mo brgyad 
BO_TZ30_A-021:110	dur khrod brgyad nas da tshhur byon //	11	dur khrod brgyad nas da tshhur byon 
BO_TZ30_A-021:111	bdud rtshi sman la bcud sdus shig	11	bdud rtshi sman la bcud thu shig 
BO_TZ30_A-021:112	/rtshi sman nags na gnas pa sogs //	11	sman nags na gnas ba sogs 
BO_TZ30_A-021:113	sman gyi lha mo chen mo brgyad //	11	sman gyi lha mo chen mo brgyad 
BO_TZ30_A-021:114	'byung ba'i klong nas da tshhur byon //	11	byung ba klong nas da tshhur byon 
BO_TZ30_A-021:115	bdud rtshi sman la bcud sdus shig	11	bdud rtshi sman la bcud thu shig 
BO_TZ30_A-021:116	/rgyun shes bu dang 'drog skyong sogs //	11	shes bu dang drog skyong sogs 
BO_TZ30_A-021:117	sman gyi drang srong rig 'dzin rnams //	11	sman gyi dren srong rig dzin rnams 
BO_TZ30_A-021:118	grub pa'i gnas nas da tshhur byon //	11	grub ba gnas nas da tshhur byon 
BO_TZ30_A-021:119	bdud rtshi sman la bcud sdus shig	11	bdud rtshi sman la bcud thu shig 
BO_TZ30_A-021:120	/tshhangs dang brgya byin 'jog po sogs //	12	dang brgya byin jog po sogs 
BO_TZ30_A-021:121	sman gyi bdag po lha klu rnams //	12	sman gyi bdag po lha klu rnams 
BO_TZ30_A-021:122	dgyes pa'i gnas nas da tshhur byon //	12	dgyes ba gnas nas da tshhur byon 
BO_TZ30_A-021:123	bdud rtshi sman la bcud sdus shig	12	bdud rtshi sman la bcud thu shig 
BO_TZ30_A-021:124	/dkar mo ma bdun la sogs pa //	12	mo ma bdun la sogs ba 
BO_TZ30_A-021:125	dus tshhod bcu gnyis rgyu ba'i lha //	12	dus tshhod chu gnyis rgyu ba lha 
BO_TZ30_A-021:126	dngos grub klong nas da tshhur byon //	12	dngos grub klong nas da tshhur byon 
BO_TZ30_A-021:127	bdud rtshi sman la bcud sdus shig	12	bdud rtshi sman la bcud thu shig 
BO_TZ30_A-021:128	/rgyal ba'i zhal mthong bstan pa srung //	12	ba zhal mthong ston ba srung 
BO_TZ30_A-021:129	dkar phyogs skyong ba'i lha klu rnams //	12	dkar phyogs skyong ba lha klu rnams 
BO_TZ30_A-021:130	rang rang gnas nas da tshhur byon //	13	rang rang gnas nas da tshhur byon 
BO_TZ30_A-021:131	bdud rtshi sman la bcud sdus shig	13	bdud rtshi sman la bcud thu shig 
BO_TZ30_A-021:132	/rtsha gsum chos skyong gzhi bdag tshhogs //	13	gsum chos skyong gzhi bdag tshhogs 
BO_TZ30_A-021:133	rnal 'byor gdung bas deng bskul lo //	13	rnal byor gdung ba deng skul lo 
BO_TZ30_A-021:134	'od dang du ba sgra snyan dri //	13	d dang du ba sgra snyan dri 
BO_TZ30_A-021:135	lha mo'i gzugs su snang ba sogs //	13	lha mo gzugs su snang ba sogs 
BO_TZ30_A-021:136	rtags dang mtshhan ma myur du ston //	13	rtags dang mtshhan ma myur du ston 
BO_TZ30_A-021:137	dngos grub ya mtshhan chen po stshol //	13	dngos grub ya mtshhan chen po stshol 
BO_TZ30_A-021:138	bar chad 'byung po rdul du rlogs //	13	ba chad byung po rdul du rlogs 
BO_TZ30_A-021:139	glags lta'i nyu le tshhar thag chod //	13	glags lta nyu le tshhar thag chod 
BO_TZ30_A-021:140	dug lnga ye shes lnga ru sgyur //	14	dug lnga ye shes lnga ru sgyur 
BO_TZ30_A-021:141	snang srid bdud rtshir byin gyis rlobs /	14	snang srid bdud rtshir byin gyis rlobs 
BO_TZ30_A-021:142	khams gsum 'dod yon lngar dag pa //	14	khams gsum dod yon lngar dag ba 
BO_TZ30_A-021:143	grub pa'i rdzas mchog a mr-i ta //	14	grub ba rdzas mchog a mr-i ta 
BO_TZ30_A-021:144	dngos grub rnam gnyis 'byung ba'i gnas //	14	dngos grub rnam gnyis byung ba gnas 
BO_TZ30_A-021:145	'khor 'das bcud kyi mchog sgrubs mdzod //	14	khor da bcud kyi mchog sgrubs mdzod 
BO_TZ30_A-021:146	bdag cag khyod kyi gdung 'dzin cing //	14	bdag cag khyod kyi gdung dzin cing 
BO_TZ30_A-021:147	gsang ba'i dkyil 'khor zhal dbye na //	14	gsang ba dkyil khor zhal byed na 
BO_TZ30_A-021:148	thugs dam gang mchis dngos grub tshhogs //	14	thugs dam gang mchis dngos grub tshhogs 
BO_TZ30_A-021:149	'gro ba'i don phyir bstshal du gsol //	14	gro ba don phyir bstshal du gsol 
BO_TZ30_A-021:150	zhes gter gsar sgyu 'phrul gyi cha lag tu dmigs kyang spyi la 'gre chog pa'i dbang du byas te /	15	zhes gter gsar sgyu phrul gyi cha lag tu dmigs kyang spyi la gre chog ba dbang du byed te 
BO_TZ30_A-021:151	gangs ri'i khrod kyi o rgyan he ru ka'i 'du khang yar lung shel gyi brag tu bod 'bangs spyi'i bde thabs su rgyal dbang karma pa dang / gzhung sa rin po che rtshe shod lhan rgyas kyi bka' ltar 'dus pa sum cus /	15	gangs ri khrod kyi o rgyan he ru ka du khang yar lung shel gyi brag tu bod bang spyi bde thabs su rgyal dbang karma ba dang gzhung sa rin po che rtshe shod lhan rgya kyi bka ltar du ba sum cus 
BO_TZ30_A-021:152	sgyu 'phrul rdor sems thugs kyi thig le'i sgo nas thog mar bdud rtshi sman gyi sgrub chen bgyis pa'i tshhe shugs 'byung gi re khar mngon par 'du bgyis pa po ni pad+ma gar dbang blo gros mtha' yas te gzhan la phan par gyur cig /	15	sgyu phrul rdar sems thugs kyi thig le sgo nas thogs mar bdud rtshi sman gyi sgrub chen bgyid ba tshhe shugs byung gi re khar mngon ba du bgyid ba po ni pad+ma gar dbang blo gros mtha yas te gzhan la phan ba gyur cig 
