segmentnr	original	stemmed
BO_K02_D0008-6_H0009-6:1b-0	@1b #// shes rab kyi pha rol tu phyin pa stong phrag brgya pa /	shes rab kyi pha rol tu phyin ba stong phrag brgya ba 
BO_K02_D0008-6_H0009-6:1b-1	bam po brgya so gcig pa /	bam po brgya so gcig ba 
BO_K02_D0008-6_H0009-6:1b-2	sbyin pa'i pha rol tu phyin pa yod do //	sbyin ba pha rol tu phyin ba yod do 
BO_K02_D0008-6_H0009-6:1b-3	tshul khrims kyi pha rol tu phyin pa yod do //	tshul khrims kyi pha rol tu phyin ba yod do 
BO_K02_D0008-6_H0009-6:1b-4	bzod pa'i pha rol tu phyin pa yod do //	bzod ba pha rol tu phyin ba yod do 
BO_K02_D0008-6_H0009-6:1b-5	brtson 'grus kyi pha rol tu phyin pa yod do //	brtson grus kyi pha rol tu phyin ba yod do 
BO_K02_D0008-6_H0009-6:1b-6	bsam gtan gyi pha rol tu phyin pa yod do //	bsam gtan gyi pha rol tu phyin ba yod do 
BO_K02_D0008-6_H0009-6:2a-0	shes @2a *// rab kyi pha rol tu phyin pa yod do //	shes rab kyi pha rol tu phyin ba yod do 
BO_K02_D0008-6_H0009-6:2a-1	nang stong pa nyid yod do //	nang stong ba nyid yod do 
BO_K02_D0008-6_H0009-6:2a-2	phyi stong pa nyid yod do; ;phyi nang stong pa nyid yod do //	phyi stong ba nyid yod do; ;phyi nang stong ba nyid yod do 
BO_K02_D0008-6_H0009-6:2a-3	stong pa nyid stong pa nyid yod do //	stong ba nyid stong ba nyid yod do 
BO_K02_D0008-6_H0009-6:2a-4	chen po stong pa nyid yod do //	chen po stong ba nyid yod do 
BO_K02_D0008-6_H0009-6:2a-5	don dam pa stong pa nyid yod do //	don dam ba stong ba nyid yod do 
BO_K02_D0008-6_H0009-6:2a-6	'dus byas stong pa nyid yod do //	du byed stong ba nyid yod do 
BO_K02_D0008-6_H0009-6:2a-7	'dus ma byas stong pa nyid yod do //	du ma byed stong ba nyid yod do 
BO_K02_D0008-6_H0009-6:2a-8	mtha' las 'das pa stong pa nyid yod do //	mtha las da ba stong ba nyid yod do 
BO_K02_D0008-6_H0009-6:2a-9	thog ma dang tha ma med pa stong pa nyid yod do //	thogs ma dang tha ma med ba stong ba nyid yod do 
BO_K02_D0008-6_H0009-6:2a-10	dor ba med pa stong pa nyid yod do //	dor ba med ba stong ba nyid yod do 
BO_K02_D0008-6_H0009-6:2a-11	rang bzhin stong pa nyid yod do //	rang bzhin stong ba nyid yod do 
BO_K02_D0008-6_H0009-6:2a-12	chos thams cad stong pa nyid yod do //	chos thams cad stong ba nyid yod do 
BO_K02_D0008-6_H0009-6:2b-0	rang gi mtshan nyid stong pa @2b nyid yod do //	rang gi mtshan nyid stong ba nyid yod do 
BO_K02_D0008-6_H0009-6:2b-1	mi dmigs pa stong pa nyid yod do //	mi dmigs ba stong ba nyid yod do 
BO_K02_D0008-6_H0009-6:2b-2	dngos po med pa stong pa nyid yod do //	dngos po med ba stong ba nyid yod do 
BO_K02_D0008-6_H0009-6:2b-3	ngo bo nyid stong pa nyid yod do //	ngo bo nyid stong ba nyid yod do 
BO_K02_D0008-6_H0009-6:2b-4	dngos po med pa'i ngo bo nyid stong pa nyid yod do //	dngos po med ba ngo bo nyid stong ba nyid yod do 
BO_K02_D0008-6_H0009-6:2b-5	dran pa nye bar gzhag pa rnams yod do //	dran ba nye ba jog ba rnams yod do 
BO_K02_D0008-6_H0009-6:2b-6	yang dag par spong ba rnams yod do //	yang dag ba spong ba rnams yod do 
BO_K02_D0008-6_H0009-6:2b-7	rdzu 'phrul gyi rkang pa rnams yod do //	rdzu phrul gyi rkang ba rnams yod do 
BO_K02_D0008-6_H0009-6:2b-8	dbang po rnams yod do //	dbang po rnams yod do 
BO_K02_D0008-6_H0009-6:2b-9	stobs rnams yod do //	stobs rnams yod do 
BO_K02_D0008-6_H0009-6:2b-10	byang chub kyi yan lag rnams yod do //	byang chub kyi yan lag rnams yod do 
BO_K02_D0008-6_H0009-6:2b-11	'phags pa'i lam yan lag brgyad pa yod do //	phag ba lam yan lag brgyad ba yod do 
BO_K02_D0008-6_H0009-6:2b-12	'phags pa'i bden pa rnams yod do //	phag ba bden ba rnams yod do 
BO_K02_D0008-6_H0009-6:2b-13	bsam gtan rnams yod do //	bsam gtan rnams yod do 
BO_K02_D0008-6_H0009-6:2b-14	tshad med pa rnams yod do //	tshad med ba rnams yod do 
BO_K02_D0008-6_H0009-6:2b-15	gzugs med pa'i snyoms par 'jug pa rnams yod do //	gzugs med ba snyom ba jug ba rnams yod do 
BO_K02_D0008-6_H0009-6:2b-16	rnam par thar pa brgyad yod do //	rnam ba thar ba brgyad yod do 
BO_K02_D0008-6_H0009-6:2b-17	mthar gyis gnas pa'i snyoms par 'jug pa dgu yod do //	mthar gyis gnas ba snyom ba jug ba dgu yod do 
BO_K02_D0008-6_H0009-6:3a-0	rnam par thar pa'i sgo stong pa nyid dang / mtshan ma med pa dang / smon pa @3a *//	rnam ba thar ba sgo stong ba nyid dang mtshan ma med ba dang smon ba 
BO_K02_D0008-6_H0009-6:3a-1	med pa yod do //	med ba yod do 
BO_K02_D0008-6_H0009-6:3a-2	mngon par shes pa rnams yod do //	mngon ba shes ba rnams yod do 
BO_K02_D0008-6_H0009-6:3a-3	ting nge 'dzin rnams yod do //	ting nge dzin rnams yod do 
BO_K02_D0008-6_H0009-6:3a-4	gzungs kyi sgo rnams yod do //	gzungs kyi sgo rnams yod do 
BO_K02_D0008-6_H0009-6:3a-5	de bzhin gshegs pa'i stobs rnams yod do //	de bzhin gshegs ba stobs rnams yod do 
BO_K02_D0008-6_H0009-6:3a-6	mi 'jigs pa rnams yod do //	mi jigs ba rnams yod do 
BO_K02_D0008-6_H0009-6:3a-7	so so yang dag par rig pa rnams yod do //	so so yang dag ba rig ba rnams yod do 
BO_K02_D0008-6_H0009-6:3a-8	snying rje chen po yod do //	snying rje chen po yod do 
BO_K02_D0008-6_H0009-6:3a-9	sangs rgyas kyi chos ma 'dres pa rnams yod do //	sangs rgya kyi chos ma dre ba rnams yod do 
BO_K02_D0008-6_H0009-6:3a-10	rgyun du zhugs pa'i 'bras bu yod do //	rgyun du jug ba bras bu yod do 
BO_K02_D0008-6_H0009-6:3a-11	lan gcig phyir 'ong ba'i 'bras bu yod do //	lan gcig phyir ng ba bras bu yod do 
BO_K02_D0008-6_H0009-6:3a-12	phyir mi 'ong ba'i 'bras bu yod do //	phyir mi ng ba bras bu yod do 
BO_K02_D0008-6_H0009-6:3a-13	dgra bcom pa nyid yod do //	dgra joms ba nyid yod do 
BO_K02_D0008-6_H0009-6:3a-14	rang byang chub yod do //	rang byang chub yod do 
BO_K02_D0008-6_H0009-6:3a-15	lam gyi rnam pa shes pa nyid do //	lam gyi rnam ba shes ba nyid do 
BO_K02_D0008-6_H0009-6:3a-16	rnam pa thams cad mkhyen pa nyid yod do //	rnam ba thams cad mkhyen ba nyid yod do 
BO_K02_D0008-6_H0009-6:3a-17	rgyun du zhugs pa rnams yod do; ;lan gcig phyir 'ong ba rnams yod do //	rgyun du jug ba rnams yod do; ;lan gcig phyir ng ba rnams yod do 
BO_K02_D0008-6_H0009-6:3a-18	phyir mi 'ong ba rnams yod do //	phyir mi ng ba rnams yod do 
BO_K02_D0008-6_H0009-6:3a-19	dgra bcom pa rnams yod do //	dgra joms ba rnams yod do 
BO_K02_D0008-6_H0009-6:3b-0	rang sangs @3b rgyas rnams yod do //	rang sangs rgya rnams yod do 
BO_K02_D0008-6_H0009-6:3b-1	byang chub sems dpa' sems dpa' chen po rnams yod do //	byang chub sems dpa sems dpa chen po rnams yod do 
BO_K02_D0008-6_H0009-6:3b-2	de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas rnams yod do; ;koo shi ka /	de bzhin gshegs ba dgra joms ba yang dag ba rdzogs ba sangs rgya rnams yod do; ;koo chi ka 
BO_K02_D0008-6_H0009-6:3b-3	byang shar gyi phyogs mtshams kyi 'jig rten gyi khams gangg'i' klung gi bye ma snyed kyi sems can ji snyed pa de dag rigs kyi bu'am /	byang char gyi phyogs mtshams kyi jig rten gyi khams gangg klung gi bye ma snyed kyi sems can ji snyed ba de dag rigs kyi bu 
BO_K02_D0008-6_H0009-6:3b-4	rigs kyi bu mo la las bsam gtan bzhi la bkod de /	rigs kyi bu mo la las bsam gtan bzhi la bkod de 
BO_K02_D0008-6_H0009-6:3b-5	tshad med pa bzhi dang / gzugs med pa'i snyoms par 'jug pa bzhi dang / mngon par shes pa lnga la rab tu bkod na /	tshad med ba bzhi dang gzugs med ba snyom ba jug ba bzhi dang mngon ba shes ba lnga la rab tu bkod na 
BO_K02_D0008-6_H0009-6:3b-6	koo shi ka /	koo chi ka 
BO_K02_D0008-6_H0009-6:3b-7	de ji snyam du sems /	de ji snyam du sems 
BO_K02_D0008-6_H0009-6:3b-8	rigs kyi bu'am /	rigs kyi bu 
BO_K02_D0008-6_H0009-6:3b-9	rigs kyi bu mo de'i bsod nams de'i rgyus mang du 'phel lam /	rigs kyi bu mo de bsod nams de rgyus mang du phel lam 
BO_K02_D0008-6_H0009-6:3b-10	gsol pa / bcom ldan 'das /	gsol ba joms ldan da 
BO_K02_D0008-6_H0009-6:3b-11	mang ngo // bde bar gshegs pa /	mang ngo bde ba gshegs ba 
BO_K02_D0008-6_H0009-6:3b-12	mang ngo // bcom ldan 'das kyis bka' stsal pa /	mang ngo joms ldan da kyis bka stsal ba 
BO_K02_D0008-6_H0009-6:3b-13	koo shi ka /	koo chi ka 
