segmentnr	original	folio	stemmed
BO_K10_D0270=D0512=D0852_H0272:69b-0	@69b / /rgya gar skad du /	69b	gar skad du 
BO_K10_D0270=D0512=D0852_H0272:69b-1	a'arya sapta buddha ka na n'a ma ma h'a y'a na s'u tra /	69b	aarya sapta buddha ka na na ma ma ha ya na su tra 
BO_K10_D0270=D0512=D0852_H0272:69b-2	bod skad du /	69b	bod skad du 
BO_K10_D0270=D0512=D0852_H0272:70a-0	'phags pa sangs @70a *//	70a	phag ba sangs 
BO_K10_D0270=D0512=D0852_H0272:70a-1	rgyas bdun pa zhes bya ba theg pa chen po'i mdo /	70a	rgya bdun ba zhes byed ba theg ba chen po mdo 
BO_K10_D0270=D0512=D0852_H0272:70a-2	sangs rgyas dang / byang chub sems dpa' thams cad la phyag 'tshal lo //	70a	sangs rgya dang byang chub sems dpa thams cad la phyag tshal lo 
BO_K10_D0270=D0512=D0852_H0272:70a-3	'di skad bdag gis thos pa dus gcig na /	70a	di skad bdag gis thos ba dus gcig na 
BO_K10_D0270=D0512=D0852_H0272:70a-4	bcom ldan 'das ti se'i ri'i rtse mo lha'i gnas na drang srong gi spyod pa dang ha cang yang mi ring ba zhig na /	70a	joms ldan da ti se ri rtse mo lha gnas na dren srong gi spyod ba dang ha cang yang mi ring ba jig na 
BO_K10_D0270=D0512=D0852_H0272:70a-5	dge slong lnga brgya tsam gyi dge slong gi dge 'dun chen po dang / byang chub sems dpa' lnga brgya la /	70a	dge slong lnga brgya tsam gyi dge slong gi dge dun chen po dang byang chub sems dpa lnga brgya la 
BO_K10_D0270=D0512=D0852_H0272:70a-6	'di lta ste /	70a	di lta ste 
BO_K10_D0270=D0512=D0852_H0272:70a-7	byang chub sems dpa' sems dpa' chen po byams pa dang / byang chub sems dpa' sems dpa' chen po nam mkha'i snying po dang / kun tu bzang po dang / mtha' yas me tog dang / kun nas me tog dang / de dag la sogs pa byang chub sems dpa' skye ba gcig gis thogs pa sha stag dang thabs gcig tu bzhugs so //	70a	byang chub sems dpa sems dpa chen po byams ba dang byang chub sems dpa sems dpa chen po nam mkha snying po dang kun tu bzang po dang mtha yas me tog dang kun nas me tog dang de dag la sogs ba byang chub sems dpa skye ba gcig gis thogs ba sha stag dang thabs gcig tu bzhugs so 
BO_K10_D0270=D0512=D0852_H0272:70a-8	de nas bcom ldan 'das kyis ri'i rtse mo'i nags khrod de nyid na dge slong zhig 'byung pos zin nas brdol cing gcer bu gos med la lag pa bsgreng ste du zhing 'dug pa gzigs so //	70a	de nas joms ldan da kyis ri rtse mo nags khrod de nyid na dge slong jig byung pos zin nas rdol cing bcer bu gos med la lag ba sgreng ste du zhing dug ba gzigs so 
BO_K10_D0270=D0512=D0852_H0272:70a-9	de nas byang chub sems dpa' sems dpa' chen po nam mkha'i snying pos bla gos phrag pa gcig tu gzar te /	70a	de nas byang chub sems dpa sems dpa chen po nam mkha snying pos bla gos phrag ba gcig tu gzar te 
BO_K10_D0270=D0512=D0852_H0272:70a-10	bus mo g-yas pa'i lha nga sa la btsugs nas /	70a	bud mo g-yas ba lha nga sa la btsugs nas 
BO_K10_D0270=D0512=D0852_H0272:70a-11	bcom ldan 'das ga la ba de logs su thal mo sbyar ba btud de bcom ldan 'das la 'di skad ces gsol to //	70a	joms ldan da ga la ba de logs su thal mo sbyor ba dud de joms ldan da la di skad ces gsol to 
BO_K10_D0270=D0512=D0852_H0272:70a-12	bcom ldan 'das /	70a	joms ldan da 
BO_K10_D0270=D0512=D0852_H0272:70b-0	nam mkha'i dkyil na gyi hud ces sgra 'byin pa 'di dang / @70b dge slong gcer bu gos ma mchis pa lag pa stong pa gcig shos 'di'ang su zhig lags /	70b	nam mkha dkyil na gyi hud ces sgra byin ba di dang dge slong bcer bu gos ma mchis ba lag ba stong ba gcig shos di su jig lags 
BO_K10_D0270=D0512=D0852_H0272:70b-1	de nas bcom ldan 'das kyis byang chub sems dpa' sems dpa' chen po nam mkha'i snying po la 'di skad ces bka' stsal to //	70b	de nas joms ldan da kyis byang chub sems dpa sems dpa chen po nam mkha snying po la di skad ces bka stsal to 
BO_K10_D0270=D0512=D0852_H0272:70b-2	nam mkha'i snying po /	70b	nam mkha snying po 
BO_K10_D0270=D0512=D0852_H0272:70b-3	'di ni nad kyis btab pa yin no //	70b	di ni nad kyis debs ba yin no 
BO_K10_D0270=D0512=D0852_H0272:70b-4	gcig shos 'di'ang nad kyis btab pa yin no //	70b	gcig shos di nad kyis debs ba yin no 
BO_K10_D0270=D0512=D0852_H0272:70b-5	de nas bcom ldan 'das la byang chub sems dpa' sems dpa' chen po nam mkha'i snying pos 'di skad ces gsol to //	70b	de nas joms ldan da la byang chub sems dpa sems dpa chen po nam mkha snying pos di skad ces gsol to 
