segmentnr	original	folio	stemmed
BO_TZ_Terdzo-SO-P2-2:0	sngags kri ya bas bdag gi de kho na nyid dang / u b+ha yas byang chub kyi sems /	0	sngags kri ya ba bdag gi de kho na nyid dang u b+ha yas byang chub kyi sems 
BO_TZ_Terdzo-SO-P2-2:1	yo gas thog mtha' med pa'i byang chub kyi sems sam byang chub kyi sems kun tu bzang po dang / ma ha yo ga bas rang rig pa byang chub kyi sems lhag pa'i bden pa dbyer med spyod yul dang bral ba'am bden pa dbyer med lhag pa'i chos sku chen po /	0	yo gas thogs mtha med ba byang chub kyi sems sam byang chub kyi sems kun tu bzang po dang ma ha yo ga ba rang rig ba byang chub kyi sems lhag ba bden ba dbyer med spyod yul dang bral ba bden ba dbyer med lhag ba chos sku chen po 
BO_TZ_Terdzo-SO-P2-2:2	a nus dbyings ye shes gnyis su med pa'i sras bde ba chen po rtsha ba byang chub sems kyi dkyil 'khor zhes btags shing /	0	a nus dbyings ye shes gnyis su med ba sras bde ba chen po rtsha ba byang chub sems kyi dkyil khor zhes dogs shing 
BO_TZ_Terdzo-SO-P2-2:3	man ngag sde pas lus can rnams kyi snying dbus na dwangs ma lnga 'dus la brten pa'i sems nyid 'od gsal ba'i chos sku byang chub kyi sems bzhugs par gsungs pa dang / gzhan du ma dag pa'i phung khams skye mched kyis bsdus pa'i chos 'di dag gi snang gzhi gnyug ma'i phung sogs sam phung khams skye mched gzhan zhes grags pa ye nas gdan gsum tshhang ba'i lha'i dkyil 'khor du rnam par dag pa dang /	0	man ngag sde ba lus can rnams kyi snying dbus na dwangs ma lnga du la rten ba sems nyid d gsal ba chos sku byang chub kyi sems bzhugs ba gsungs ba dang gzhan du ma dag ba phung khams skye mched kyis sdud ba chos di dag gi snang gzhi gnyug ma phung sogs sam phung khams skye mched gzhan zhes grags ba ye nas gdan gsum tshhang ba lha dkyil khor du rnam ba dag ba dang 
BO_TZ_Terdzo-SO-P2-2:4	shin tu phra ba'i sgo gsum gdod ma nas rdo rje mi shigs pa gsum gyi lha'i bdag nyid du gnas par bshad pa rnams kyang don gcig tu 'bab bo //	0	shin tu phra ba sgo gsum gdod ma nas rdo rje mi shigs ba gsum gyi lha bdag nyid du gnas ba chad ba rnams kyang don gcig tu bab bo 
BO_TZ_Terdzo-SO-P2-2:5	de ltar yin kyang rang ngo ma shes pas tha dad du bzung bas 'khrul te ma rtogs pa ni sbyang bya'i dri ma 'dam rdzab lta bu ste /	0	de ltar yin kyang rang ngo ma shes ba tha dad du bzung ba khrul te ma rtogs ba ni sbyong byed dri ma dam rdzab lta bu ste 
BO_TZ_Terdzo-SO-P2-2:6	dper na nor bu nyid 'dam gyi dri ma las ma grol bar rang gi bya ba byed mi nus pa ltar gnyis med kyi don de yang ma rtogs na yin pa tsham gyis phan mi thogs pas dri ma sbyang dgos la /	0	dper na nor bu nyid dam gyi dri ma las ma grol ba rang gi byed ba byed mi nus ba ltar gnyis med kyi don de yang ma rtogs na yin ba tsham gyis phan mi thogs ba dri ma sbyong dgos la 
BO_TZ_Terdzo-SO-P2-2:7	de sbyong byed kyi thabs ni 'khrul pa glo bur ba kun brtags kyi cha rnams bskyed rim gyis dang / sa bon gyi cha ni rdzogs rim gyis sbyong ba yin zhing /	0	de sbyong byed kyi thabs ni khrul ba glo bur ba kun rtog kyi cha rnams skyed rim gyis dang sa bon gyi cha ni rdzogs rim gyis sbyong ba yin zhing 
BO_TZ_Terdzo-SO-P2-2:8	ji ltar sbyong na /	0	ji ltar sbyong na 
BO_TZ_Terdzo-SO-P2-2:9	'khrul pa'i chos las nyon sdug bsngal gyi rnam par shar ba'i rigs rgyun de nyid lam bde ba chen por sgyur bar byed pa la /	0	khrul ba chos las nyon sdug sngal gyi rnam ba char ba rigs rgyun de nyid lam bde ba chen por sgyur ba byed ba la 
BO_TZ_Terdzo-SO-P2-2:10	sgyur tshhul de'i rang ngo la bsal gzhag med par bzhag pas gang shar gyi rang bzhin dag snang du 'char ba'i gnad kyis te /	1	sgyur tshhul de rang ngo la bsal jog med ba jog ba gang char gyi rang bzhin dag snang du char ba gnad kyis te 
BO_TZ_Terdzo-SO-P2-2:11	rgyu mtshhan des gsang sngags kyi theg pa 'dir kun 'byung bden pa'i rang bzhin lam bden dang / sdug bsngal bden pa'i rang bzhin 'gog bden du snang bas 'bras bu lam byed kyi don yang de yin pa'i phyir na mtshhan nyid theg pa bas gzhi spong 'gegs sbyong ba'i lam las khyad par du 'phags pa'o //	1	rgyu mtshhan des gsang sngags kyi theg ba dir kun byung bden ba rang bzhin lam bden dang sdug sngal bden ba rang bzhin gog bden du snang ba bras bu lam byed kyi don yang de yin ba phyir na mtshhan nyid theg ba ba gzhi spong gegs sbyong ba lam las khyad ba du phag ba 
BO_TZ_Terdzo-SO-P2-2:12	de ltar bsgrub gzhi dam ye dbyer med ngos zin nas /	1	de ltar sgrub gzhi dam ye dbyer med ngos zin nas 
BO_TZ_Terdzo-SO-P2-2:13	gsum pa ni skabs kyi bsgrub bya dngos /	1	gsum ba ni skabs kyi sgrub byed dngos 
BO_TZ_Terdzo-SO-P2-2:14	de dag gi byin rlabs sam rtshal las shar ba'i mtshhan ma'i lha ste /	1	de dag gi byin rlabs sam rtshal las char ba mtshhan ma lha ste 
BO_TZ_Terdzo-SO-P2-2:15	de'ang ngo bo brgyud gsum gyi bla ma rig 'dzin /	1	de ngo bo brgyud gsum gyi bla ma rig dzin 
BO_TZ_Terdzo-SO-P2-2:16	theg rim dgu'i yi dam /	1	theg rim dgu yi dam 
BO_TZ_Terdzo-SO-P2-2:17	gnas gsum mkha' 'gro'i tshhogs te rtsha ba gsum /	1	gnas gsum mkha gro tshhogs te rtsha ba gsum 
BO_TZ_Terdzo-SO-P2-2:18	rnam pa zhi ba dang khro bo /	1	rnam ba zhi ba dang khro bo 
BO_TZ_Terdzo-SO-P2-2:19	chags bral dang chags bcas /	1	chags bral dang chags cha 
BO_TZ_Terdzo-SO-P2-2:20	'khor lo'i dbang phyug dang 'khor gyi tshhul du bstan pa'i bye brag bsam las 'das pa yod kyang /	2	khor lo dbang phyug dang khor gyi tshhul du ston ba bye brag bsam las da ba yod kyang 
BO_TZ_Terdzo-SO-P2-2:21	byin rlabs dang dngos grub rnam pa gnyis gzhan las khyad par du mas 'phags pa myur du thob par 'dod na rtsha ba gsum po de kun gyi gsang gsum yon tan phrin las dang bcas pa gcig tu 'dus pa pad+ma thod phreng rtshal nga nyid bsgom par bya'o	2	byin rlabs dang dngos grub rnam ba gnyis gzhan las khyad ba du mas phag ba myur du thob ba dod na rtsha ba gsum po de kun gyi gsang gsum yon tan phrin las dang cha ba gcig tu du ba pad+ma thod phreng rtshal nga nyid bsgom ba byed 
BO_TZ_Terdzo-SO-P2-2:22	// de ltar yang thugs sgrub gsang 'dus gnad yig las /	2	de ltar yang thugs sgrub gsang du gnad yig las 
BO_TZ_Terdzo-SO-P2-2:23	nga sgrub sangs rgyas thams cad 'grub :	2	nga sgrub sangs rgya thams cad grub 
BO_TZ_Terdzo-SO-P2-2:24	nga mthong sangs rgyas thams cad mthong :	2	nga mthong sangs rgya thams cad mthong 
BO_TZ_Terdzo-SO-P2-2:25	nga ni bde gshegs 'dus pa yin :	2	nga ni bde gshegs du ba yin 
BO_TZ_Terdzo-SO-P2-2:26	zhes dang / byang gter las /	2	zhes dang byang gter las 
BO_TZ_Terdzo-SO-P2-2:27	dus gsum sangs rgyas ma lus thams cad kyis :	2	dus gsum sangs rgya ma lus thams cad kyis 
BO_TZ_Terdzo-SO-P2-2:28	dbang bskur rjes gnang rdo rje drag po rtshal :	2	dbang skur rjes gnang rdo rje drag po rtshal 
BO_TZ_Terdzo-SO-P2-2:29	pad+ma 'byung gnas nga nyid sgom pa yis :	2	pad+ma byung gnas nga nyid sgom ba yis 
BO_TZ_Terdzo-SO-P2-2:30	zhi khro rab 'byams thams cad rdzogs par 'gyur :	3	zhi khro rab byam thams cad rdzogs ba gyur 
BO_TZ_Terdzo-SO-P2-2:31	zhes sogs 'byung ba ltar ro //	3	zhes sogs byung ba ltar ro 
BO_TZ_Terdzo-SO-P2-2:32	de ltar bde gshegs kun 'dus gu ru pad+ma sgrub pa'i tshhul gter kha re rer yang spyi dang khyad par mtha' yas pa zhig mchis pa las /	3	de ltar bde gshegs kun du gu ru pad+ma sgrub ba tshhul gter kha re rer yang spyi dang khyad ba mtha yas ba jig mchis ba las 
BO_TZ_Terdzo-SO-P2-2:33	'dir snyigs ma'i rgud pa mthar thug pa skyob pa'i dpal mgon gcig pu pa gter 'byin rig 'dzin grub pa'i rgyal po rnam pa gnyis kyi zab gter dang 'brel ba'i dbang du byas nas /	3	dir snyigs ma rgud ba mthar thug ba skyob ba dpal mgon gcig pu ba gter byin rig dzin grub ba rgyal po rnam ba gnyis kyi zab gter dang brel ba dbang du byed nas 
