segmentnr	original	folio	stemmed
BO_NK074_(phu)002:4000	de dag bya ba rdzogs pa'i skad cig gis ma brtsal bar zin pa'i phyir /	400	de dag byed ba rdzogs ba skad cig gis ma brtsal ba zin ba phyir 
BO_NK074_(phu)002:4001	lhun gyis grub pa'i phrin las dang lnga'o //	400	lhun gyis grub ba phrin las dang lnga 
BO_NK074_(phu)002:4002	zhes bya ba kho na'o ///	400	zhes byed ba kho na 
BO_NK074_(phu)002:4003	thams cad ma lus sku gsung thugs //	400	thams cad ma lus sku gsung thugs 
BO_NK074_(phu)002:4004	zhes bya ba ni /	400	zhes byed ba ni 
BO_NK074_(phu)002:4005	de dag gis mtshon nas dngos po gnyis kyis bsdus pa ril yang /	400	de dag gis mtshon nas dngos po gnyis kyis sdud ba ril yang 
BO_NK074_(phu)002:4006	sku gsung thugs yon tan phrin las lngar gnas pa'o //	400	sku gsung thugs yon tan phrin las lngar gnas ba 
BO_NK074_(phu)002:4007	zhes bya'o // sku gsung thugs kyi bdag nyid che //	400	zhes byed sku gsung thugs kyi bdag nyid che 
BO_NK074_(phu)002:4008	zhes bya ba ni /	400	zhes byed ba ni 
BO_NK074_(phu)002:4009	gangs chen po mtsho lnga yang de dag lnga'i ngo bo kho na'i phyir ro //	400	gangs chen po mtsho lnga yang de dag lnga ngo bo kho na phyir ro 
BO_NK074_(phu)002:4010	sku gsung thugs kyis kun tu khyab //	401	sku gsung thugs kyis kun tu khyab 
BO_NK074_(phu)002:4011	ces bya ba ni /	401	ces byed ba ni 
BO_NK074_(phu)002:4012	gangs chen po mtsho lnga yang de dag gi ngo bo nyid kho na'i phyir ro //	401	gangs chen po mtsho lnga yang de dag gi ngo bo nyid kho na phyir ro 
BO_NK074_(phu)002:4013	sku gsung thugs kyi thig le che //	401	sku gsung thugs kyi thig le che 
BO_NK074_(phu)002:4014	zhes bya ba ni /	401	zhes byed ba ni 
BO_NK074_(phu)002:4015	de dag nyid kyang phan tshun tha mi dad pa'i phyir ro //	401	de dag nyid kyang phan tshun tha mi dad ba phyir ro 
