segmentnr	original	folio	stemmed
BO_T02_D1922:312b-0	@312b # // rgya gar skad du /	312b	rgya gar skad du 
BO_T02_D1922:312b-1	krishna ya ma ri tantra panytsi k'a /	312b	krishna ya ma ri tantra panytsi ka 
BO_T02_D1922:312b-2	bod skad du /	312b	bod skad du 
BO_T02_D1922:312b-3	gshin rje dgra nag po'i rgyud kyi dka' 'grel /	312b	gshin rje dgra nag po brgyud kyi dka grel 
BO_T02_D1922:312b-4	dpal gshin rje'i gshed la phyag 'tshal lo //	312b	dpal gshin rje gshed la phyag tshal lo 
BO_T02_D1922:312b-5	dngos med 'gro la khyab pa po //	312b	dngos med gro la khyab ba po 
BO_T02_D1922:312b-6	'gro ba mtha' yas 'khor ba yi //	312b	gro ba mtha yas khor ba yi 
BO_T02_D1922:312b-7	rgya mtsho sgrol mdzad khrag 'thung gang //	312b	rgya mtsho sgrol mdzad khrag thung gang 
BO_T02_D1922:312b-8	mgon po de la bdag phyag 'tshal //	312b	mgon po de la bdag phyag tshal 
BO_T02_D1922:312b-9	shin tu zab pa'i rgyud 'di la //	312b	shin tu zab ba brgyud di la 
BO_T02_D1922:312b-10	bka' yang bla mas gnang ba yis //	312b	bka yang bla mas gnang ba yis 
BO_T02_D1922:312b-11	gshin rje dgra yi rnam 'grel 'di //	312b	gshin rje dgra yi rnam grel di 
BO_T02_D1922:312b-12	sems can don du bdag gis bya//	312b	sems can don du bdag gis 
BO_T02_D1922:312b-13	'di skad bdag gis thos pa dus gcig na zhes bya ba la sogs pa la /	312b	di skad bdag gis thos ba dus gcig na zhes byed ba la sogs ba la 
BO_T02_D1922:312b-14	'di skad bdag gis ni phyag na rdo rjes bcom ldan 'das dkyil 'khor chen po na bzhugs pa de'i tshe de kho na nyid bshad pa thos shing rtogs pa'o //	312b	di skad bdag gis ni phyag na rdo rjes joms ldan da dkyil khor chen po na bzhugs ba de tshe de kho na nyid chad ba thos shing rtogs ba 
BO_T02_D1922:312b-15	gang gi tshe zhe na /	312b	gang gi tshe zhe na 
BO_T02_D1922:312b-16	dus gcig na ste /	312b	dus gcig na ste 
BO_T02_D1922:312b-17	dus ni tshod do //	312b	dus ni tshod do 
BO_T02_D1922:313a-0	gcig na @313a * //	313a	gcig na 
BO_T02_D1922:313a-1	zhes bya ba ni bsam pa las 'das pa'i dus te /	313a	zhes byed ba ni bsam ba las da ba dus te 
BO_T02_D1922:313a-2	dus gang gi tshe bdag gi yid bsam pa thams cad yongs su spangs par gyur pa na'o zhes bya'o //	313a	dus gang gi tshe bdag gi yid bsam ba thams cad yongs su spong ba gyur ba na zhes byed 
BO_T02_D1922:313a-3	'khor ba pa rnams kyi dus ni rnam pa gsum du 'gyur te /	313a	khor ba ba rnams kyi dus ni rnam ba gsum du gyur te 
BO_T02_D1922:313a-4	sdug bsngal ba'i dus dang / shin tu bde ba'i dus dang / bsam pa las 'das pa'i dus rnams so //	313a	sdug sngal ba dus dang shin tu bde ba dus dang bsam ba las da ba dus rnams so 
BO_T02_D1922:313a-5	de la mchog tu sdug bsngal bas zil gyis non pa'i dus na /	313a	de la mchog tu sdug sngal ba zil gyis non ba dus na 
BO_T02_D1922:313a-6	thos pa gang ci yang rung ste /	313a	thos ba gang ci yang rung ste 
BO_T02_D1922:313a-7	de la phyin cad dran pa gang yang 'byung bar mi 'gyur te /	313a	de la phyin cad dran ba gang yang byung ba mi gyur te 
BO_T02_D1922:313a-8	'di ltar sdug bsngal gyi shugs kyis dran pa gsal ba'i phyir ro //	313a	di ltar sdug sngal gyi shugs kyis dran ba gsal ba phyir ro 
BO_T02_D1922:313a-9	gang bde bas yid bsgos pa na yang ma yin te /	313a	gang bde ba yid sgo ba na yang ma yin te 
BO_T02_D1922:313a-10	de la yang dran pa gang ci yang 'byung bar mi 'gyur te /	313a	de la yang dran ba gang ci yang byung ba mi gyur te 
BO_T02_D1922:313a-11	'di ltar de la yang shin tu bsgos pa'i phyir ro //	313a	di ltar de la yang shin tu sgo ba phyir ro 
BO_T02_D1922:313a-12	de bas na gnas skabs gnyis po de yongs su spangs pa'i skad cig la ci 'byung ba de dran par 'gyur te /	313a	de ba na gnas skabs gnyis po de yongs su spong ba skad cig la ci byung ba de dran ba gyur te 
BO_T02_D1922:313a-13	dus gcig ni bsam pa las 'das pa'i dus de nyid do //	313a	dus gcig ni bsam ba las da ba dus de nyid do 
BO_T02_D1922:313a-14	de bas na bdag gis bsam pa thams cad yongs su spangs pas /	313a	de ba na bdag gis bsam ba thams cad yongs su spong ba 
BO_T02_D1922:313a-15	bcom ldan 'das kyis gsungs pa de thos so zhes bya ba yin no //	313a	joms ldan da kyis gsungs ba de thos so zhes byed ba yin no 
BO_T02_D1922:313a-16	de ni bdag gis ji lta ba de ltar brjod pa 'di'o zhes bya ba yang dag par sdud par byed pa'i dgongs pa'o //	313a	de ni bdag gis ji lta ba de ltar rjod ba di zhes byed ba yang dag ba sdud ba byed ba dgongs ba 
