segmentnr	original	folio	stemmed
BO_NK124_(ngo)001:8000	rdo rje 'dzin pa'i sa non te //	800	rdo rje dzin ba sa non te 
BO_NK124_(ngo)001:8001	sku lnga lhun gyis grub par 'gyur //	800	sku lnga lhun gyis grub ba gyur 
BO_NK124_(ngo)001:8002	zhes gsungs so //	800	zhes gsungs so 
BO_NK124_(ngo)001:8003	theg pa'i shan 'byed nyi 'od rab gsal las /	800	theg ba shan byed nyi d rab gsal las 
BO_NK124_(ngo)001:8004	bya ba rgyud kyi rnam par dag pa'i le'u ste bcu pa'o ////	800	byed ba brgyud kyi rnam ba dag ba leu ste chu ba 
BO_NK124_(ngo)001:8005	gnyis pa spyod rgyud kyi theg pa la gnyis las /	800	gnyis ba spyod brgyud kyi theg ba la gnyis las 
BO_NK124_(ngo)001:8006	spyi dang / bye brag go //	800	spyi dang bye brag go 
BO_NK124_(ngo)001:8007	snga ma ni /	800	snga ma ni 
BO_NK124_(ngo)001:8008	lus ngag yid kyi spyod pa gtsor ston pa'i theg pa ni /	800	lus ngag yid kyi spyod ba gtsor ston ba theg ba ni 
BO_NK124_(ngo)001:8009	dbang po 'bring gi 'bring du gyur pa'o //	800	dbang po bring gi bring du gyur ba 
BO_NK124_(ngo)001:8010	spyi chings las /	801	spyi ching las 
BO_NK124_(ngo)001:8011	spyod pa'i rnal 'byor bye brag bdun //	801	spyod ba rnal byor bye brag bdun 
BO_NK124_(ngo)001:8012	dbang po 'bring gi 'bring gyur pa //	801	dbang po bring gi bring gyur ba 
BO_NK124_(ngo)001:8013	zhes so // gnyis pa bye brag tu bshad pa la /	801	zhes so gnyis ba bye brag tu chad ba la 
BO_NK124_(ngo)001:8014	'jug sgo la sogs bdun las /	801	jug sgo la sogs bdun las 
BO_NK124_(ngo)001:8015	'jug sgo spyod dam tshig gsum bya ba'i rnal 'byor dang mthun la /	801	jug sgo spyod dam tshig gsum byed ba rnal byor dang mthun la 
BO_NK124_(ngo)001:8016	lta ba rnal 'byor yo ga mthun pa'o //	801	lta ba rnal byor yo ga mthun ba 
BO_NK124_(ngo)001:8017	de yang spyi chings las /	801	de yang spyi ching las 
BO_NK124_(ngo)001:8018	'jug sgo spyod pa dam tshig gsum //	801	jug sgo spyod ba dam tshig gsum 
