segmentnr	original	stemmed
BO_K10_D0111_H0114:142b-13	mdza' bshes dang chung ma'i tshogs rnams phyin chad mi mthong ngo zhes du zhing smre sngags 'don /	mdza bshes dang chung ma tshogs rnams phyin chad mi mthong ngo zhes du zhing smre sngags don 
BO_K10_D0111_H0114:142b-14	sdug bsngal dang yid mi bde ba myong ste /	sdug sngal dang yid mi bde ba myong ste 
BO_K10_D0111_H0114:142b-15	'tsho bar 'dod pas lha sna tshogs rnams la phyag 'tshal lo //	tsho ba dod ba lha sna tshogs rnams la phyag tshal lo 
BO_K10_D0111_H0114:142b-16	kun dga' bo /	kun dga bo 
BO_K10_D0111_H0114:142b-17	de nas tshong pa'i tshogs de na ded dpon mkhas pa gsal ba yid gzhungs pa /	de nas tshong ba tshogs de na ded dpon mkhas ba gsal ba yid gzhungs ba 
BO_K10_D0111_H0114:142b-18	sangs rgyas dang / chos dang / dge 'dun la mngon par dad pa /	sangs rgya dang chos dang dge dun la mngon ba dad ba 
BO_K10_D0111_H0114:143a-0	lhar gzhan mi 'dzin cing sangs rgyas bcom ldan @143a *//	lhar gzhan mi dzin cing sangs rgya joms ldan 
BO_K10_D0111_H0114:143a-1	'das la dad pa zhig yod par gyur te /	da la dad ba jig yod ba gyur te 
BO_K10_D0111_H0114:143a-2	des tshong pa de dag thams cad la 'di skad ces smras so //	des tshong ba de dag thams cad la di skad ces smras so 
BO_K10_D0111_H0114:143a-3	kye tshong pa dag /	kye tshong ba dag 
BO_K10_D0111_H0114:143a-4	'jigs shing skrag pa chen po 'di las phyin cing thar bar 'dod dam /	jigs shing skrag ba chen po di las phyin cing thar ba dod dam 
BO_K10_D0111_H0114:143a-5	ma thar na'ang bde 'gro mtho rigs su skye bar 'dod na tshur shog /	ma thar na bde gro mtho rigs su skye ba dod na tshur shog 
BO_K10_D0111_H0114:143a-6	thams cad tshogs shing mthun pas nga ji skad du smra ba de bzhin du khyed kyang so sor smros shig dang / de dag gis smras pa /	thams cad tshogs shing mthun ba nga ji skad du smra ba de bzhin du khyed kyang so sor smros shig dang de dag gis smras ba 
BO_K10_D0111_H0114:143a-7	ded dpon khyod smros shig /	ded dpon khyod smros shig 
BO_K10_D0111_H0114:143a-8	bdag cag kyang khyod smra ba bzhin du zlos so //	bdag cag kyang khyod smra ba bzhin du zlos so 
BO_K10_D0111_H0114:143a-9	kun dga' bo /	kun dga bo 
BO_K10_D0111_H0114:143a-10	de nas ded dpon de gos phrag pa gcig tu gzar nas pus mo g-yas pa'i lha nga gru bo che la btsugs te sangs rgyas la dmigs pa'i sems kyis sgra chen po phyung ste /	de nas ded dpon de gos phrag ba gcig tu gzar nas pus mo g-yas ba lha nga gru bo che la btsugs te sangs rgya la dmigs ba sems kyis sgra chen po byin ste 
BO_K10_D0111_H0114:143a-11	sangs rgyas rnams la phyag 'tshal lo //	sangs rgya rnams la phyag tshal lo 
BO_K10_D0111_H0114:143a-12	mi 'jigs pa sbyin pa /	mi jigs ba sbyin ba 
BO_K10_D0111_H0114:143a-13	thugs rje chen po dang ldan pa /	thugs rje chen po dang ldan ba 
BO_K10_D0111_H0114:143a-14	sems can thams cad la thugs brtse ba can sangs rgyas rnams la phyag 'tshal lo zhes sangs rgyas la phyag 'tshal to //	sems can thams cad la thugs brtse ba can sangs rgya rnams la phyag tshal lo zhes sangs rgya la phyag tshal to 
BO_K10_D0111_H0114:143a-15	tshong pa'i tshogs de dag kyang de nyid du thal mo sbyar nas mgrin gcig tu tshig smras pa /	tshong ba tshogs de dag kyang de nyid du thal mo sbyor nas mgrin gcig tu tshig smras ba 
BO_K10_D0111_H0114:143a-16	sangs rgyas rnams la phyag 'tshal lo //	sangs rgya rnams la phyag tshal lo 
BO_K10_D0111_H0114:143a-17	sangs rgyas bcom ldan 'das thugs rje chen po dang ldan pa /	sangs rgya joms ldan da thugs rje chen po dang ldan ba 
BO_K10_D0111_H0114:143a-18	sems can thams cad la thugs brtse ba can la phyag 'tshal lo zhes byas so //	sems can thams cad la thugs brtse ba can la phyag tshal lo zhes byed so 
BO_K10_D0111_H0114:143b-0	@143b kun dga' bo /	kun dga bo 
BO_K10_D0111_H0114:143b-1	de nas chu srin des sangs rgyas kyi sgra de thos so //	de nas chu srin des sangs rgya kyi sgra de thos so 
BO_K10_D0111_H0114:143b-2	des sangs rgyas la phyag 'tshal lo zhes bya ba de thos nas dga' ba chen po dang rnam par 'tshe ba med pa'i sems thob par gyur te des kha slar btsums so //	des sangs rgya la phyag tshal lo zhes byed ba de thos nas dga ba chen po dang rnam ba tshe ba med ba sems thob ba gyur te des kha slar btsums so 
BO_K10_D0111_H0114:143b-3	kun dga' bo //	kun dga bo 
BO_K10_D0111_H0114:143b-4	de nas ded dpon de gru de dang bcas par bde bar thar te /	de nas ded dpon de gru de dang cha ba bde ba thar te 
BO_K10_D0111_H0114:143b-5	gru bo che de dag bde zhing don grub nas slar dzambu'i gling du 'khor to //	gru bo che de dag bde zhing don grub nas slar dzambu gling du khor to 
BO_K10_D0111_H0114:143b-6	chu srin de'ang sangs rgyas kyi sgra de thos pas bde ba myong zhing phyin chad srog chags gzhan mi za ste /	chu srin de sangs rgya kyi sgra de thos ba bde ba myong zhing phyin chad srog chags gzhan mi za ste 
BO_K10_D0111_H0114:143b-7	de ltogs nas de nyid du 'chi ba'i dus byas so; ;de 'chi ba'i dus byas ma thag tu dud 'gro'i skye gnas las 'phos nas mi dang skal pa mnyam par skyes par gyur to //	de ltogs nas de nyid du chi ba dus byed so; ;de chi ba dus byed ma thag tu dud gro skye gnas las pho nas mi dang skal ba mnyam ba skye ba gyur to 
BO_K10_D0111_H0114:143b-8	de de bzhin gshegs pas gsungs pa'i chos 'dul ba la dad par gyur nas khyim nas khyim med par rab tu byung ngo //	de de bzhin gshegs ba gsungs ba chos dul ba la dad ba gyur nas khyim nas khyim med ba rab tu byung ngo 
BO_K10_D0111_H0114:143b-9	rab tu byung nas kyang dge ba'i bshes gnyen la bsnyen cing bsten la bsnyen bkur byas pas dgra bcom pa thob ste /	rab tu byung nas kyang dge ba bshes gnyen la snyen cing sten la snyen bkur byed ba dgra joms ba thob ste 
BO_K10_D0111_H0114:143b-10	mngon par shes pa drug mngon sum du byas nas phung po'i lhag ma med pa'i mya ngan las 'das pa'i dbyings su mya ngan las 'das so //	mngon ba shes ba drug mngon sum du byed nas phung po lhag ma med ba mya ngan las da ba dbyings su mya ngan las da so 
