segmentnr	original	stemmed
BO_K12_D0518=D0857_H0583:414b-0	@414b rgya gar gyi mkhan po sh'i lendra bo dhi dang / zhu chen gyi lotstsha ba bandhe ye shes sdes bsgyur cing zhus te gtan la phab pa /	rgya gar gyi mkhan po sh lendra bo dhi dang ju chen gyi lotstsha ba bandhe ye shes sdes sgyur cing zhus te gtan la bebs ba 
BO_K12_D0518=D0857_H0583:414b-1	rgya gar skad du /	rgya gar skad du 
BO_K12_D0518=D0857_H0583:414b-2	a'arya tsandan aang+ga n'a ma dh'a ra ni /	aarya tsandan aang+ga na ma dha ra ni 
BO_K12_D0518=D0857_H0583:414b-3	bod skad du /	bod skad du 
BO_K12_D0518=D0857_H0583:414b-4	'phags pa tsandan gyi yan lag ces bya ba'i gzungs /	phag ba tsandan gyi yan lag ces byed ba gzungs 
BO_K12_D0518=D0857_H0583:414b-5	sangs rgyas dang byang chub sems dpa' thams cad la phyag 'tshal lo //	sangs rgya dang byang chub sems dpa thams cad la phyag tshal lo 
BO_K12_D0518=D0857_H0583:414b-6	'di skad bdag gis thos pa dus gcig na /	di skad bdag gis thos ba dus gcig na 
BO_K12_D0518=D0857_H0583:414b-7	bcom ldan 'das rgyal po'i khab na dge slong gi dge 'dun chen po dge slong khri nyis stong lnga brgya'i dge slong gi dge 'dun chen po dang / byang chub sems dpa' sems dpa' chen po rab tu mang po dang / gzhan yang lha khyad par can mang po dang thabs cig tu bzhugs te /	joms ldan da rgyal po khab na dge slong gi dge dun chen po dge slong khri nyis stong lnga brgya dge slong gi dge dun chen po dang byang chub sems dpa sems dpa chen po rab tu mang po dang gzhan yang lha khyad ba can mang po dang thabs cig tu bzhugs te 
BO_K12_D0518=D0857_H0583:414b-8	de nas bcom ldan 'das gdan bshams pa la de bzhin gshegs pa'i cho 'phrul gyis lham me /	de nas joms ldan da gdan bshams ba la de bzhin gshegs ba cho phrul gyis lham me 
BO_K12_D0518=D0857_H0583:414b-9	lhan ne / lhang der bzhugs so //	lhan ne lhang der bzhugs so 
BO_K12_D0518=D0857_H0583:415a-0	de nas bcom ldan 'das kyis 'khor der byang chub @415a *//	de nas joms ldan da kyis khor der byang chub 
BO_K12_D0518=D0857_H0583:415a-1	sems dpa' sems dpa' chen po spyan ras gzigs dbang phyug dang / zla 'od gzhon nur gyur pa la bka' stsal pa /	sems dpa sems dpa chen po spyan ras gzigs dbang phyug dang zla d gzhon nur gyur ba la bka stsal ba 
BO_K12_D0518=D0857_H0583:415a-2	rigs kyi bu /	rigs kyi bu 
BO_K12_D0518=D0857_H0583:415a-3	'jig rten gyi khams 'di'i pha rol gyi yang ches pha rol 'jig rten gyi khams bye ba khrag khrig 'bum phrag gang+g'a'i klung grangs med pa'i bye ma snyed 'das pa na tsandan gyi dpal zhes bya ba'i 'jig rten gyi khams yod de /	jig rten gyi khams di pha rol gyi yang ches pha rol jig rten gyi khams bye ba khrag khrig bum phrag gang+ga klung grangs med ba bye ma snyed da ba na tsandan gyi dpal zhes byed ba jig rten gyi khams yod de 
BO_K12_D0518=D0857_H0583:415a-4	de na de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas tsandan gyi yan lag ces bya ba da ltar yang bzhugs te 'tsho zhing gzhas la chos kyang ston to //	de na de bzhin gshegs ba dgra joms ba yang dag ba rdzogs ba sangs rgya tsandan gyi yan lag ces byed ba da ltar yang bzhugs te tsho zhing gzhas la chos kyang ston to 
BO_K12_D0518=D0857_H0583:415a-5	gang 'jig rten gyi khams de'i sems can de dag thams cad ni /	gang jig rten gyi khams de sems can de dag thams cad ni 
BO_K12_D0518=D0857_H0583:415a-6	phyir mi ldog par 'gyur ba sha stag ste /	phyir mi ldog ba gyur ba sha stag ste 
BO_K12_D0518=D0857_H0583:415a-7	bcom ldan 'das de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas tsandan gyi yan lag des sems can thams cad kyi don gyi phyir tsandan gyi yan lag ces bya ba'i gzungs kyi rig pa'i gsang sngags kyi gzhi gsungs pa 'di thos nas phyir	joms ldan da de bzhin gshegs ba dgra joms ba yang dag ba rdzogs ba sangs rgya tsandan gyi yan lag des sems can thams cad kyi don gyi phyir tsandan gyi yan lag ces byed ba gzungs kyi rig ba gsang sngags kyi gzhi gsungs ba di thos nas phyir 
BO_K12_D0518=D0857_H0583:415a-8	mi ldog ste sdig pa dang bral zhing byang chub kyi sems dang mi 'bral lo //	mi ldog ste sdig ba dang bral zhing byang chub kyi sems dang mi bral lo 
BO_K12_D0518=D0857_H0583:415b-0	bcom ldan 'das de bzhin gshegs pa tshe dpag med dang / de bzhin gshegs pa mar me mdzad dang / gzhan yang 'das pa'i sangs rgyas bcom ldan 'das rnams kyis @415b kyang sngon chad gsungs te /	joms ldan da de bzhin gshegs ba tshe dpog med dang de bzhin gshegs ba mar me mdzad dang gzhan yang da ba sangs rgya joms ldan da rnams kyis kyang sngon chad gsungs te 
BO_K12_D0518=D0857_H0583:415b-1	ngas kyang da khyed rnams la bshad kyi /	ngas kyang da khyed rnams la chad kyi 
BO_K12_D0518=D0857_H0583:415b-2	sems can thams cad rjes su gzung ba'i phyir legs par rab tu nyon la yid la zungs shig dang / phyi ma'i tshe phyi ma'i dus lnga brgya tha ma la dam pa'i chos rnam par 'jig pa'i tshe thams cad chos dang mi ldan pa /	sems can thams cad rjes su gzung ba phyir legs ba rab tu nyon la yid la zungs shig dang phyi ma tshe phyi ma dus lnga brgya tha ma la dam ba chos rnam ba jig ba tshe thams cad chos dang mi ldan ba 
BO_K12_D0518=D0857_H0583:415b-3	mtshams med pa byed pa /	mtshams med ba byed ba 
BO_K12_D0518=D0857_H0583:415b-4	dam pa'i chos la smod pa /	dam ba chos la smod ba 
BO_K12_D0518=D0857_H0583:415b-5	mchod rten 'dral ba /	mchod rten dral ba 
BO_K12_D0518=D0857_H0583:415b-6	dge 'dun gyi rdzas la rku 'phrog byed pa /	dge dun gyi rdzas la rku phrog byed ba 
BO_K12_D0518=D0857_H0583:415b-7	dge sbyong ma yin par dge sbyong du khas 'chi ba /	dge sbyong ma yin ba dge sbyong du khas chi ba 
BO_K12_D0518=D0857_H0583:415b-8	slob dpon dang mkhan po spong ba dag 'byung ste /	slob dpon dang mkhan po spong ba dag byung ste 
BO_K12_D0518=D0857_H0583:415b-9	de dag rjes su gzung ba'i phyir tsandan gyi yan lag gi gzungs kyi gsang sngags kyi gzhi sangs rgyas thams cad kyi byin gyis brlabs pa 'di bshad kyi /	de dag rjes su gzung ba phyir tsandan gyi yan lag gi gzungs kyi gsang sngags kyi gzhi sangs rgya thams cad kyi byin gyis brlabs ba di chad kyi 
BO_K12_D0518=D0857_H0583:415b-10	byang chub sems dpa' rnams nga la nyon cig /	byang chub sems dpa rnams nga la nyon cig 
BO_K12_D0518=D0857_H0583:415b-11	de nas byang chub sems dpa' spyan ras gzigs dbang phyug dang / zla 'od gzhon nur gyur pas bcom ldan 'das kyi zhabs gnyis la mgo bos phyag 'tshal nas bskul ba /	de nas byang chub sems dpa spyan ras gzigs dbang phyug dang zla d gzhon nur gyur ba joms ldan da kyi zhabs gnyis la mgo bod phyag tshal nas skul ba 
BO_K12_D0518=D0857_H0583:415b-12	byang chub sems dpa' sems dpa' chen po rnams dang / gzhan yang sems can bye ba khrag khrig 'bum phrag rnams la thugs brtse ba dang / sdig pa byang bar bgyi ba'i slad du /	byang chub sems dpa sems dpa chen po rnams dang gzhan yang sems can bye ba khrag khrig bum phrag rnams la thugs brtse ba dang sdig ba byang ba bgyid ba slad du 
BO_K12_D0518=D0857_H0583:415b-13	bcom ldan 'das /	joms ldan da 
BO_K12_D0518=D0857_H0583:415b-14	bshad du gsol /	chad du gsol 
BO_K12_D0518=D0857_H0583:415b-15	bde bar gshegs pa /	bde ba gshegs ba 
BO_K12_D0518=D0857_H0583:415b-16	bshad du gsol /	chad du gsol 
BO_K12_D0518=D0857_H0583:415b-17	de bzhin gshegs pa /	de bzhin gshegs ba 
BO_K12_D0518=D0857_H0583:415b-18	bshad du gsol /	chad du gsol 
BO_K12_D0518=D0857_H0583:416a-0	bdag cag gis @416a *//	bdag cag gis 
BO_K12_D0518=D0857_H0583:416a-1	kyang gzugs kyi gsang sngags kyi gzhi de dag gzung bar bgyi ste /	kyang gzugs kyi gsang sngags kyi gzhi de dag gzung ba bgyid ste 
BO_K12_D0518=D0857_H0583:416a-2	sems can thams cad kyi don du rgya cher yang dag par bshad par bgyi'o //	sems can thams cad kyi don du rgya cher yang dag ba chad ba bgyid 
BO_K12_D0518=D0857_H0583:416a-3	sangs rgyas dang byang chub sems dpa' thams cad la phyag 'tshal lo //	sangs rgya dang byang chub sems dpa thams cad la phyag tshal lo 
BO_K12_D0518=D0857_H0583:416a-4	tadya th'a / tsi r'a te /	tadya tha tsi ra te 
BO_K12_D0518=D0857_H0583:416a-5	m'a ri tsi ke /	ma ri tsi ke 
BO_K12_D0518=D0857_H0583:416a-6	du rda me /	du rda me 
BO_K12_D0518=D0857_H0583:416a-7	du du rdante du rr'a nu /	du du rdante du rra nu 
BO_K12_D0518=D0857_H0583:416a-8	pra bishte / candna n'a dga dze /	pra bishte candna na dga dze 
BO_K12_D0518=D0857_H0583:416a-9	sa ma ntra ba ri /	sa ma ntra ba ri 
BO_K12_D0518=D0857_H0583:416a-10	sho dha ni; bi shu ddha sh'i le /	sho dha ni; bi shu ddha sh le 
BO_K12_D0518=D0857_H0583:416a-11	tsa ri tta ba ti /	tsa ri tta ba ti 
BO_K12_D0518=D0857_H0583:416a-12	aa na tsa dya pra ti bh'a ne /	aa na tsa dya pra ti bha ne 
BO_K12_D0518=D0857_H0583:416a-13	sarba bddha aa dhi shshi te /	sarba bddha aa dhi shshi te 
BO_K12_D0518=D0857_H0583:416a-14	bha ga ba ti /	bha ga ba ti 
BO_K12_D0518=D0857_H0583:416a-15	p'a pakasha ya /	pa pakasha ya 
BO_K12_D0518=D0857_H0583:416a-16	a'a sh'a pa ri pu ra ya sv'ah'a /	aa sha ba ri pu ra ya svaha 
BO_K12_D0518=D0857_H0583:416a-17	rigs kyi bu pho'am /	rigs kyi bu pho 
BO_K12_D0518=D0857_H0583:416a-18	rigs kyi bu mo gang la la zhig gzungs chen po'i gsangs sngags 'di dag 'dzin tam /	rigs kyi bu mo gang la la jig gzungs chen po gsangs sngags di dag dzin tam 
BO_K12_D0518=D0857_H0583:416a-19	klog gam / ston tam /	klog gam ston tam 
BO_K12_D0518=D0857_H0583:416a-20	kun chub par byed na /	kun chub ba byed na 
