segmentnr	original	stemmed
BO_T04_D3859-1:227b-14	ji skad smras pa'i tshul gyis na //	ji skad smras ba tshul gyis na 
BO_T04_D3859-1:227b-15	bgom pa shes par mi 'gyur ro //	bsgom ba shes ba mi gyur ro 
BO_T04_D3859-1:227b-16	zhes bya ba bshad pa gang yin pa de rigs pa ma yin zhing phyogs gnyi gar bstan pa'i rjes su dpag pa'i gnod par yang mi 'gyur ro zhe'o zhes bya bas ni 'di skad bstan te /	zhes byed ba chad ba gang yin ba de rigs ba ma yin zhing phyogs gnyi gar ston ba rjes su dpog ba gnod ba yang mi gyur ro zhe zhes byed ba ni di skad ston te 
BO_T04_D3859-1:227b-17	bgom pa zhes bya ba de ltar song ba dang ma song ba'i lam gyi khongs su gtogs pa ma yin pas de'i phyir bgom pa med pa yang ma yin la /	bsgom ba zhes byed ba de ltar gro ba dang ma gro ba lam gyi khongs su gtogs ba ma yin ba de phyir bsgom ba med ba yang ma yin la 
BO_T04_D3859-1:227b-18	song ba dang ma song ba'i phyogs gnyi gar bstan pa'i rjes su dpag pa'i gnod par yang mi 'gyur ro zhes zer ro //	gro ba dang ma gro ba phyogs gnyi gar ston ba rjes su dpog ba gnod ba yang mi gyur ro zhes zer ro 
BO_T04_D3859-1:227b-19	gzhan dag ni gang gi zhes bya bas 'gro ba po'i zhes zer ro zhes bya ba ni phyogs snga ma'i tshig le 'ur byas pa /	gzhan dag ni gang gi zhes byed ba gro ba po zhes zer ro zhes byed ba ni phyogs snga ma tshig le ur byed ba 
BO_T04_D3859-1:227b-20	gang na g-yo ba de na 'gro //	gang na g-yo ba de na gro 
BO_T04_D3859-1:227b-21	de yang gang gi bgom pa la //	de yang gang gi bsgom ba la 
BO_T04_D3859-1:227b-22	g-yo ba song min ma song min //	g-yo ba gro min ma gro min 
BO_T04_D3859-1:227b-23	de phyir bgom la 'gro ba yod //	de phyir bsgom la gro ba yod 
BO_T04_D3859-1:227b-24	ces bya ba de'i skabs nas gang gi zhes bya ba'i sgra smos pa de la gnas brtan buddha p'a li ta ni 'di skad du rnam par bshad pa byed do zhes bya bar sbyar ro //	ces byed ba de skabs nas gang gi zhes byed ba sgra smos ba de la gnas brtan buddha pa li ta ni di skad du rnam ba chad ba byed do zhes byed ba sbyor ro 
BO_T04_D3859-1:228a-0	gang gi zhes bya ba'i sgra de la sbyar ba'i lugs mi mthun @228a * //	gang gi zhes byed ba sgra de la sbyor ba lugs mi mthun 
BO_T04_D3859-1:228a-1	pa ci yod ce na /	ba ci yod ce na 
BO_T04_D3859-1:228a-2	de la sngar 'grel pa byed pa nyid kyis ni bgom pa'i sa phyogs gang na rkang pa 'degs pa dang 'jog pa'i mtshan nyid kyi g-yo ba snang ba de na 'gro ba yod do //	de la sngar grel ba byed ba nyid kyis ni bsgom ba sa phyogs gang na rkang ba degs ba dang jog ba mtshan nyid kyi g-yo ba snang ba de na gro ba yod do 
BO_T04_D3859-1:228a-3	g-yo ba de yang gang gi phyir bgom pa la snang gi / g-yo ba de song ba la yang mi snang ma song ba la yang mi snang bas de'i phyir bgom pa la 'gro ba yod do zhes bshad de /	g-yo ba de yang gang gi phyir bsgom ba la snang gi g-yo ba de gro ba la yang mi snang ma gro ba la yang mi snang ba de phyir bsgom ba la gro ba yod do zhes chad de 
BO_T04_D3859-1:228a-4	des ni gang gi zhes bya ba'i sgra gang gi phyir zhes bya bar sbyar te /	des ni gang gi zhes byed ba sgra gang gi phyir zhes byed ba sbyor te 
BO_T04_D3859-1:228a-5	des na gang na zhes bya ba dang / de na zhes bya ba dang / bgom pa la zhes bya ba de dag don gcig ste /	des na gang na zhes byed ba dang de na zhes byed ba dang bsgom ba la zhes byed ba de dag don gcig ste 
BO_T04_D3859-1:228a-6	da ltar gom pas mnan pa'i lam gang yin pa la bya'o //	da ltar gom ba gnon ba lam gang yin ba la byed 
