segmentnr	original	folio	stemmed
BO_NK123_(go)001:4000	rnal 'byor chen po'i dam tshig nyi shu rtsa brgyad gsungs te /	400	rnal byor chen po dam tshig nyi shu rtsa brgyad gsungs te 
BO_NK123_(go)001:4001	yang 'byed 'phrul lde las /	400	yang byed phrul lde las 
BO_NK123_(go)001:4002	rnal 'byor chen po'i bsrung mtshams ni /	400	rnal byor chen po bsrung mtshams ni 
BO_NK123_(go)001:4003	rtsa ba'i dam tshig gsum po dang // yan lag nyi shu rtsa lnga bsrung //	400	rtsa ba dam tshig gsum po dang yan lag nyi shu rtsa lnga bsrung 
BO_NK123_(go)001:4004	zhes gsungs te /	400	zhes gsungs te 
BO_NK123_(go)001:4005	bla ma dang mched la gus pa sku /	400	bla ma dang mched la gus ba sku 
BO_NK123_(go)001:4006	sngags dang phyag rgya la brtson pa gsung /	400	sngags dang phyag rgya la brtson ba gsung 
BO_NK123_(go)001:4007	bla med byang chub kyi sems mi spongs shing gsang ba bsrung ba thugs kyi dam tshig ste rtsa ba gsum /	400	bla med byang chub kyi sems mi spongs shing gsang ba bsrung ba thugs kyi dam tshig ste rtsa ba gsum 
BO_NK123_(go)001:4008	ta na ga na ma byin len dang rdzun tshig barlanga ste thabs kyis zin pa'i sgo nas spyad bya lnga /	400	ta na ga na ma byin len dang rdzun tshig barlanga ste thabs kyis zin ba sgo nas spyod byed lnga 
BO_NK123_(go)001:4009	chags sdang gti mug nga rgyal phrag dog ste /	400	chags sdang gti mug nga rgyal phrag dog ste 
BO_NK123_(go)001:4010	ye shes lnga'i rang bzhin yin pas mi spong ba lnga /	401	ye shes lnga rang bzhin yin ba mi spong ba lnga 
BO_NK123_(go)001:4011	dri chen dri chu byang sems dkar dmar mam sa ste /	401	dri chen dri chu byang sems dkar dmar mam sa ste 
BO_NK123_(go)001:4012	grub grub bzhi ni /	401	grub grub bzhi ni 
BO_NK123_(go)001:4013	chos nyid ngo bos grub pa /	401	chos nyid ngo bod grub ba 
BO_NK123_(go)001:4014	chos can rang bzhin gyis grub pa /	401	chos can rang bzhin gyis grub ba 
BO_NK123_(go)001:4015	nus pa'i mthus grub pa /	401	nus ba mthus grub ba 
BO_NK123_(go)001:4016	byin gyis brlabs kyis grub pa'o //	401	byin gyis brlabs kyis grub ba 
BO_NK123_(go)001:4017	yin pa gsum ni /	401	yin ba gsum ni 
BO_NK123_(go)001:4018	nad lnga sel ba'i sman yin pa /	401	nad lnga sel ba sman yin ba 
BO_NK123_(go)001:4019	thun mong gi dngos grub sgrub pa'i dam rdzas yin pa /	401	thun mong gi dngos grub sgrub ba dam rdzas yin ba 
BO_NK123_(go)001:4020	rigs lnga ye shes lnga yi rang bzhin yin pa rnams so //	402	rigs lnga ye shes lnga yi rang bzhin yin ba rnams so 
BO_NK123_(go)001:4021	mchan / pa bzhi dang yin pa gsum gyi dbang gis dang du blang bya lnga /	402	mchan ba bzhi dang yin ba gsum gyi dbang gis dang du blang byed lnga 
BO_NK123_(go)001:4022	phung po 'byung ba yum dbang po kha dog rnams lhar shes pas bya lnga /	402	phung po byung ba yum dbang po kha dog rnams lhar shes ba byed lnga 
BO_NK123_(go)001:4023	de bzhin gshegs pa dang / rdo rje dang / rin chen dang / pad ma dang / las kyi rigs lnga phung po sgrub pa sgrub bya lnga ste /	402	de bzhin gshegs ba dang rdo rje dang rin chen dang pad ma dang las kyi rigs lnga phung po sgrub ba sgrub byed lnga ste 
BO_NK123_(go)001:4024	yan lag gi dam tshig nyer lnga'o //	402	yan lag gi dam tshig nyer lnga 
BO_NK123_(go)001:4025	khyad par gsang ba sgyu 'phrul gyi lugs ltar na /	402	khyad ba gsang ba sgyu phrul gyi lugs ltar na 
BO_NK123_(go)001:4026	bla med mi spong bla ma bskur /	402	bla med mi spong bla ma skur 
BO_NK123_(go)001:4027	sngags phyag rgya rgyun mi gcod /	402	sngags phyag rgya rgyun mi gcod 
BO_NK123_(go)001:4028	yang dag lam du zhugs la byams /	402	yang dag lam du jug la byams 
BO_NK123_(go)001:4029	gsang ba'i don phyir smra mi bya /	402	gsang ba don phyir smra mi byed 
BO_NK123_(go)001:4030	zhes rtsa ba'i dam tshig lnga dang / dug lnga mi spong ba dang / bdud rtsi lnga po mi 'dor ba ste /	403	zhes rtsa ba dam tshig lnga dang dug lnga mi spong ba dang bdud rtsi lnga po mi dor ba ste 
BO_NK123_(go)001:4031	yan lag gi dam tshig bcu bcas bco lnga /	403	yan lag gi dam tshig chu cha chos lnga 
BO_NK123_(go)001:4032	de dag las kyang spros na sum brgya drug cu la sogs pa'o //	403	de dag las kyang spros na sum brgya drug cu la sogs ba 
BO_NK123_(go)001:4033	sgom pa la gnyis /	403	sgom ba la gnyis 
BO_NK123_(go)001:4034	sgrub sde gtso bor byas pa dang / rgyud sde gtso bor byas pa'i lugs gnyis /	403	sgrub sde gtso bor byed ba dang brgyud sde gtso bor byed ba lugs gnyis 
BO_NK123_(go)001:4035	dang po / 'jam dpal sku 'khor lo bzhi'i dgongs pa la brten nas sgrub pa /	403	dang po jam dpal sku khor lo bzhi dgongs ba la rten nas sgrub ba 
