segmentnr	original	folio	stemmed
BO_TZ27_SHA-008:0	@#// dam chos shog sde drug pa las /	0	dam chos shog sde drug ba las 
BO_TZ27_SHA-008:1	rdor sems thugs kyi snying po'i dbang gi cho ga 'od gsal snying po zhes bya ba bzhugs so //	0	rdar sems thugs kyi snying po dbang gi cho ga d gsal snying po zhes byed ba bzhugs so 
BO_TZ27_SHA-008:2	na mo gu ru badzra satwa ya /	0	na mo gu ru badzra satwa ya 
BO_TZ27_SHA-008:3	rdo rje sems dpa' rigs kun bdag	0	rdo rje sems dpa rigs kun bdag 
BO_TZ27_SHA-008:4	/sku dang zhing khams 'du 'phro'i dbyings //	0	dang zhing khams du phro dbyings 
BO_TZ27_SHA-008:5	'khor ba dong nas sprugs mdzad la //	0	khor ba dong nas sprug mdzad la 
BO_TZ27_SHA-008:6	gus pas phyag 'tshhal byin gyis rlobs //	0	gus ba phyag tshhal byin gyis rlobs 
BO_TZ27_SHA-008:7	de nyid rigs lnga'i dkyil 'khor du //	0	de nyid rigs lnga dkyil khor du 
BO_TZ27_SHA-008:8	sgrub thabs gsang lam bye ba'i bcud //	0	sgrub thabs gsang lam bye ba bcud 
BO_TZ27_SHA-008:9	nyams su myong 'dod skal bzang rgyud //	0	nyams su myong dod skal bzang brgyud 
BO_TZ27_SHA-008:10	smin byed sgo 'phar 'dir dbye 'o //	1	smin byed sgo phar dir byed mang 
BO_TZ27_SHA-008:11	rgyal ba zhi khro rab 'byams kun gyi gsang gsum yon tan phrin las dang bcas pa gcig tu bsdus pa'i dkyil 'khor 'dir smin par 'dod pa'i skal ba can rjes su gzung ba la gsum /	1	rgyal ba zhi khro rab byam kun gyi gsang gsum yon tan phrin las dang cha ba gcig tu sdud ba dkyil khor dir smin ba dod ba skal ba can rjes su gzung ba la gsum 
BO_TZ27_SHA-008:12	sbyor ba / dngos gzhi /	1	sbyor ba dngos gzhi 
BO_TZ27_SHA-008:13	rjes kyi rim pa'o //	1	rjes kyi rim ba 
BO_TZ27_SHA-008:14	dang po ni /	1	dang po ni 
BO_TZ27_SHA-008:15	stegs bu'i steng dkyil 'khor gzhung mthun ras bris bkram pa'am man+dal la tshhom bu gtsho 'khor lnga lha mdog dang mthun par bkod /	1	stegs bu steng dkyil khor gzhung mthun ras bri grem ba man+dal la tshhom bu gtsho khor lnga lha mdog dang mthun ba bkod 
BO_TZ27_SHA-008:16	de steng khri'ur bum pa so lnga'i bcud dang mgul chings sngon po kha rgyan gyis spras pa bkod //	1	de steng khriur bum ba so lnga bcud dang mgul ching sngon po kha rgyan gyis spras ba bkod 
BO_TZ27_SHA-008:17	mdun phyogs rdor sems rigs lnga'i tshakli /	1	mdun phyogs rdar sems rigs lnga tshakli 
BO_TZ27_SHA-008:18	shel phreng / g.yas su dbu rgyan /	1	shel phreng g.yas su dbu rgyan 
BO_TZ27_SHA-008:19	rgyab tu rdo rje /	1	rgyab tu rdo rje 
BO_TZ27_SHA-008:20	g.yon du dril bu /	2	g.yon du dril bu 
BO_TZ27_SHA-008:21	mdun rgyab gang bder gsang thod bdud rtshi /	2	mdun rgyab gang bder gsang thod bdud rtshi 
BO_TZ27_SHA-008:22	rig tshaka /shel rdo rnams bzhag	2	rig tshaka rdo rnams jog 
BO_TZ27_SHA-008:23	/sman raka gtor ma /	2	raka thor ma 
BO_TZ27_SHA-008:24	bzhi bsnol lha grangs phyogs bzhi dang mdun du bkod /	2	bzhi snol lha grangs phyogs bzhi dang mdun du bkod 
BO_TZ27_SHA-008:25	las bum / mig dar me tog	2	las bum mig dar me tog 
BO_TZ27_SHA-008:26	/sngon gtor tshhogs mchod sogs dgos pa'i yo byad rnams 'du byas la /	2	thor tshhogs mchod sogs dgos ba yo byad rnams du byed la 
BO_TZ27_SHA-008:27	dbang don dkyil 'khor sgrub pa ni /	2	dbang don dkyil khor sgrub ba ni 
BO_TZ27_SHA-008:28	gter gzhung skyabs sems tshhogs gsag	2	gter gzhung skyob sems tshhogs gsag 
BO_TZ27_SHA-008:29	/bgegs gtor spyi ltar btang la bka' bsgo zhing mtshhams bcad /	2	thor spyi ltar gtong la bka sgo zhing mtshhams gcod 
BO_TZ27_SHA-008:30	bshags pa byin 'beb mchod brlab song nas /	3	chags ba byin beb mchod brlab gro nas 
BO_TZ27_SHA-008:31	dngos gzhi bdag mdun dbyer med du bskyed bstim mchod bstod kyi bar du btang /	3	dngos gzhi bdag mdun dbyer med du skyed stim mchod bstod kyi ba du gtong 
BO_TZ27_SHA-008:32	mdun dkyil go sar dzapa? khang dbye /	3	mdun dkyil go sar dzapa? khang byed 
BO_TZ27_SHA-008:33	so sor spro bsdu'i dmigs pa dang rigs lnga'i yig brgya dang yang snying ci 'grub bzla /	3	so sor spro sdud dmigs ba dang rigs lnga yig brgya dang yang snying ci grub bzla 
BO_TZ27_SHA-008:34	bum bskyed spyi 'gre mdor bsdus gsal btab la bum bzlas khyugs tsham byas mthar /	3	bum skyed spyi gre mdor sdud gsal debs la bum bzlas khyugs tsham byed mthar 
BO_TZ27_SHA-008:35	mchod bstod phul la bshags pa bya /	3	mchod bstod bul la chags ba byed 
BO_TZ27_SHA-008:36	dung chu phul la bum lha 'od zhu dang / las bum du dbyings phyug ma'i bskyed bzlas 'od zhu bcas grub nas rig pa'i me tog dor la gnang ba nod do //	3	dung chu bul la bum lha d ju dang las bum du dbyings phyug ma skyed bzlas d ju cha grub nas rig ba me tog dor la gnang ba nod do 
BO_TZ27_SHA-008:37	gnyis pa dngos gzhi ni /	3	gnyis ba dngos gzhi ni 
BO_TZ27_SHA-008:38	slob ma la khrus bya /	3	slob ma la khru byed 
BO_TZ27_SHA-008:39	bgegs gtor btang /	3	bgegs thor gtong 
BO_TZ27_SHA-008:40	las byang ltar bka' bsgo zhing mtshhams bcad /	4	las byang ltar bka sgo zhing mtshhams gcod 
BO_TZ27_SHA-008:41	sems bskyed gsal btab la /	4	sems skyed gsal debs la 
BO_TZ27_SHA-008:42	mtshhams sbyor khyad par /	4	mtshhams sbyor khyad ba 
BO_TZ27_SHA-008:43	de la dus gsum gyi rgyal ba sras dang bcas pa thams cad kyi 'byung gnas /	4	de la dus gsum gyi rgyal ba sras dang cha ba thams cad kyi byung gnas 
BO_TZ27_SHA-008:44	zhi ba dang khro bo'i dkyil 'khor ma lus pa rnams kyi khyab bdag	4	zhi ba dang khro bo dkyil khor ma lus ba rnams kyi khyab bdag 
BO_TZ27_SHA-008:45	/sku dang zhing khams rab 'byams rgya mtshho'i rdul snyed kyi 'phro gzhi /	4	dang zhing khams rab byam rgya mtshho rdul snyed kyi phro gzhi 
BO_TZ27_SHA-008:46	mtshhan thos pa tsham gyis kyang rtog sgrib bag chags ma lus pa sbyong zhing srid pa'i sa bon rtshad nas gcod pa'i mthu mnga' ba bcom ldan 'das dpal rdo rje sems dpa' la /	4	mtshhan thos ba tsham gyis kyang rtogs sgrib bag chags ma lus ba sbyong zhing srid ba sa bon rtshad nas gcod ba mthu mnga ba joms ldan da dpal rdo rje sems dpa la 
BO_TZ27_SHA-008:47	gsang ba sngags kyi rgyud lung man ngag thams cad nas sgrub pa'i thabs dang de'i phan yon bsam gyis mi khyab pa gsungs shing /	4	gsang ba sngags kyi brgyud lung man ngag thams cad nas sgrub ba thabs dang de phan yon bsam gyis mi khyab ba gsungs shing 
BO_TZ27_SHA-008:48	rgya bod kun tu rdo rje theg pa'i lam las dngos grub rnam pa gnyis brnyes pa ji snyed cig byon pa thams cad kyang /	4	rgya bod kun tu rdo rje theg ba lam las dngos grub rnam ba gnyis brnyes ba ji snyed cig byon ba thams cad kyang 
BO_TZ27_SHA-008:49	dngos dang brgyud nas lha 'di nyid kyi byin rlabs dang thugs rje'i rol rtshal kho nas sngags kyi 'bras bu mngon du gyur pa ste /	4	dngos dang brgyud nas lha di nyid kyi byin rlabs dang thugs rje rol rtshal kho nas sngags kyi bras bu mngon du gyur ba ste 
BO_TZ27_SHA-008:50	yi dam zhi khro ji snyed pa'ang rigs lngar ma 'dus pa med cing de'i gzhi'am rtsha bar gyur pa gsang chen rigs gcig ni dpal rdo rje sems dpa' kho nar nges pa ste /	5	yi dam zhi khro ji snyed ba rigs lngar ma du ba med cing de gzhi rtsha ba gyur ba gsang chen rigs gcig ni dpal rdo rje sems dpa kho nar nges ba ste 
