segmentnr	original	stemmed
BO_K12_D0549=D0895_H0508:471b-0	@471b / /rgya gar skad du /	gar skad du 
BO_K12_D0549=D0895_H0508:471b-1	a'arya manydzu shr'i bhatta ra ka sya pradzny'a buddhi barbha na n'a ma dha ra n'i /	aarya manydzu shr bhatta ra ka sya pradznya buddhi barbha na na ma dha ra n 
BO_K12_D0549=D0895_H0508:471b-2	bod skad du /	bod skad du 
BO_K12_D0549=D0895_H0508:471b-3	rje btsun 'phags pa 'jam dpal gyi shes rab dang / blo 'phel ba zhes bya ba'i gzungs /	rje btsun phag ba jam dpal gyi shes rab dang blo phel ba zhes byed ba gzungs 
BO_K12_D0549=D0895_H0508:471b-4	dkon mchog gsum la phyag 'tshal lo //	dkon(d) mchog gsum la phyag tshal lo 
BO_K12_D0549=D0895_H0508:471b-5	na mo manydzu shr'i ye ku m'a ra bhu t'a ya /	na mo manydzu shr ye ku ma ra bhu ta ya 
BO_K12_D0549=D0895_H0508:471b-6	ta dya th'a /	ta dya tha 
BO_K12_D0549=D0895_H0508:471b-7	aom aa ra dze bi ra dze /	aom aa ra dze bi ra dze 
BO_K12_D0549=D0895_H0508:471b-8	shud dhe bi shud dhe /	shud dhe bi shud dhe 
BO_K12_D0549=D0895_H0508:471b-9	sho dha ni bi sho dha ni /	sho dha ni bi sho dha ni 
BO_K12_D0549=D0895_H0508:471b-10	sho dha ya bi sho dha ya /	sho dha ya bi sho dha ya 
BO_K12_D0549=D0895_H0508:471b-11	aa ma le bi ma le dza ya ba ti ru ru tsa le h'um h'um h'um phat phat phat sv'a h'a /	aa ma le bi ma le dza ya ba ti ru ru tsa le hum hum hum phat phat phat sva ha 
BO_K12_D0549=D0895_H0508:471b-12	gang zhig 'di 'dzin pa de zla ba gcig gis blo dang ldan par 'gyur ro //	gang jig di dzin ba de zla ba gcig gis blo dang ldan ba gyur ro 
BO_K12_D0549=D0895_H0508:471b-13	dbyangs snyan par 'gyur ro //	dbyangs snyan ba gyur ro 
BO_K12_D0549=D0895_H0508:471b-14	gzugs bzang bar 'gyur ro //	gzugs bzang ba gyur ro 
BO_K12_D0549=D0895_H0508:471b-15	lan gcig bklags na bskal pa stong gi bar du 'khor ba la rgyab kyis phyogs par 'gyur ro //	lan gcig bklags na bskal ba stong gi ba du khor ba la rgyab kyis phyogs ba gyur ro 
BO_K12_D0549=D0895_H0508:471b-16	bcangs pa tsam gyis skye ba dran par 'gyur ro //	chang ba tsam gyis skye ba dran ba gyur ro 
BO_K12_D0549=D0895_H0508:471b-17	'bum phrag gcig bzlas na mkhas par 'gyur ro //	bum phrag gcig bzlas na mkhas ba gyur ro 
BO_K12_D0549=D0895_H0508:471b-18	'bum phrag gnyis bzlas na rig pa 'dzin par 'gyur ro //	bum phrag gnyis bzlas na rig ba dzin ba gyur ro 
BO_K12_D0549=D0895_H0508:472a-0	'bum phrag @472a *//	bum phrag 
BO_K12_D0549=D0895_H0508:472a-1	gsum bzlas na 'jam dpal gyi zhal mthong bar 'gyur ro //	gsum bzlas na jam dpal gyi zhal mthong ba gyur ro 
BO_K12_D0549=D0895_H0508:472a-2	gal te mtshams med pa lnga byas pas grub par ma gyur na de'i tshe nga nyid mtshams med pa lnga byed pa yin zhing /	gal te mtshams med ba lnga byed ba grub ba ma gyur na de tshe nga nyid mtshams med ba lnga byed ba yin zhing 
BO_K12_D0549=D0895_H0508:472a-3	nga nyid kyis sangs rgyas bcom ldan 'das rnams bslus par gyur cig /	nga nyid kyis sangs rgya joms ldan da rnams bslus ba gyur cig 
BO_K12_D0549=D0895_H0508:472a-4	rje btsun 'phags pa 'jam dpal gyi shes rab dang / blo 'phel ba zhes bya ba'i gzungs rdzogs so //	rje btsun phag ba jam dpal gyi shes rab dang blo phel ba zhes byed ba gzungs rdzogs so 
