segmentnr	original	folio	stemmed
BO_TZ8_NYA-006:0	@#// pad+ma'i zhal gdams rtsha gsum mthong ba rang grol las /	0	pad+ma zhal doms rtsha gsum mthong ba rang grol las 
BO_TZ8_NYA-006:1	bla sgrub gdung ba zhi byed kyi phrin las khrigs su bsdebs pa ye shes snying po zhes bya ba bzhugs so //	0	bla sgrub gdung ba zhi byed kyi phrin las khrigs su sdeb ba ye shes snying po zhes byed ba bzhugs so 
BO_TZ8_NYA-006:2	zab mo bla ma'i sgrub thabs gdung ba zhi byed kyi phrin las khrigs su bsdebs pa ye shes snying po zhes bya ba /	0	zab mo bla ma sgrub thabs gdung ba zhi byed kyi phrin las khrigs su sdeb ba ye shes snying po zhes byed ba 
BO_TZ8_NYA-006:3	bde gshegs kun 'dus pad+ma 'byung gnas la phyag 'tshhal lo //	0	bde gshegs kun du pad+ma byung gnas la phyag tshhal lo 
BO_TZ8_NYA-006:4	mkha' khyab rgyal ba sras bcas thams cad kyi //	0	mkha khyab rgyal ba sras cha thams cad kyi 
BO_TZ8_NYA-006:5	sku dang ye shes rgya mtshho'i bdag nyid che //	0	sku dang ye shes rgya mtshho bdag nyid che 
BO_TZ8_NYA-006:6	kun tu bzang po pad+ma sam b+ha bar //	0	kun tu bzang po pad+ma sam b+ha ba 
BO_TZ8_NYA-006:7	btud nas lam zab snying po'i phrin las dbye //	0	dud nas lam zab snying po phrin las byed 
BO_TZ8_NYA-006:8	'di la gsum /	0	di la gsum 
BO_TZ8_NYA-006:9	sbyor ba / dngos gzhi /	0	sbyor ba dngos gzhi 
BO_TZ8_NYA-006:10	rjes so // dang po ni /	1	rjes so dang po ni 
BO_TZ8_NYA-006:11	yid dang mthun pa'i gnas su dus khyad par can gyi tshhe /	1	yid dang mthun ba gnas su dus khyad ba can gyi tshhe 
BO_TZ8_NYA-006:12	dam tshhig dang ldan pa'i sgrub pa pos gung du rtsha gsum gyi snang brnyan sogs rten khyad par can dgram pa'i spyan sngar /	1	dam tshhig dang ldan ba sgrub ba pos gung du rtsha gsum gyi snang rnyan sogs rten khyad ba can grem ba spyan sngar 
BO_TZ8_NYA-006:13	bla gtor pad+ma 'dab brgyad ze'u 'bru dang bcas pa'i steng du nor bu bzhi sgrom me ri dang bcas pa'i mthar pad chung brgyad kyis bskor ba rgyan spros gang mdzes kyi g.yas g.yon du sman raka dang / mdun du nyer spyod sogs bkod mdzes su bstar /	1	bla thor pad+ma dab brgyad zeu bru dang cha ba steng du nor bu bzhi sgrom me ri dang cha ba mthar pad chung brgyad kyis skor ba rgyan spros gang mdzes kyi g.yas g.yon du sman raka dang mdun du nyer spyod sogs bkod mdzes su bstar 
BO_TZ8_NYA-006:14	cho ga'i sbyor ba dngos la /	1	cho ga sbyor ba dngos la 
BO_TZ8_NYA-006:15	tshhogs gsag sngon gtor srung 'khor bsgom //	1	tshhogs gsag sngon thor srung khor bsgom 
BO_TZ8_NYA-006:16	byin dbab mchod pa byin gyis brlab //	1	byin bebs mchod ba byin gyis brlab 
BO_TZ8_NYA-006:17	ces lnga las /	1	ces lnga las 
BO_TZ8_NYA-006:18	dang po ni /	1	dang po ni 
BO_TZ8_NYA-006:19	skyabs yul nam mkha' gang bar sad pa'i spyan sngar /	1	skyob yul nam mkha gang ba sad ba spyan sngar 
BO_TZ8_NYA-006:20	hu~m: bla ma yi dam da ki kun gyi mchog :	2	hu~m: bla ma yi dam da ki kun gyi mchog 
BO_TZ8_NYA-006:21	sku gsung thugs ni dkon mchog gsum gyi dpal :	2	sku gsung thugs ni dkon(d) mchog gsum gyi dpal 
BO_TZ8_NYA-006:22	sgo gsum dad pas 'di bzung byang chub bar :	2	sgo gsum dad ba di bzung byang chub ba 
BO_TZ8_NYA-006:23	bdag sogs 'gro kun gus pas skyabs su mchi :	2	bdag sogs gro kun gus ba skyob su mchi 
BO_TZ8_NYA-006:24	lan gsum gyis skyabs su 'gro	2	lan gsum gyis skyob su gro 
BO_TZ8_NYA-006:25	/hu~m: bla ma rtsha gsum skyabs kyi mchog tu 'dzin :	2	bla ma rtsha gsum skyob kyi mchog tu dzin 
BO_TZ8_NYA-006:26	'gro ba'i don du smon 'jug sems bskyed de :	2	gro ba don du smon jug sems skyed de 
BO_TZ8_NYA-006:27	sku gsung thugs dang mnyam sbyor gsang sngags kyi :	2	sku gsung thugs dang mnyam sbyor gsang sngags kyi 
BO_TZ8_NYA-006:28	dam tshhig sdom pa rtag tu bskyang bar bgyi :	2	dam tshhig sdom ba rtag tu skyong ba bgyid 
BO_TZ8_NYA-006:29	lan gsum gyis sems bskyed :	2	lan gsum gyis sems skyed 
BO_TZ8_NYA-006:30	hu~m: rnam dag mnyam pa'i ngang nyid las :	3	hu~m: rnam dag mnyam ba ngang nyid las 
BO_TZ8_NYA-006:31	bla ma rtsha gsum lha tshhogs gshegs :	3	bla ma rtsha gsum lha tshhogs gshegs 
BO_TZ8_NYA-006:32	nyi zla pad+ma'i gdan la bzhugs :	3	nyi zla pad+ma gdan la bzhugs 
BO_TZ8_NYA-006:33	phyag 'tshhal mchod 'bul sdig pa bshags :	3	phyag tshhal mchod bul sdig ba chags 
BO_TZ8_NYA-006:34	dge la yi rang chos 'khor bskul :	3	dge la yi rang chos khor skul 
BO_TZ8_NYA-006:35	bzhugs gsol 'debs so dge rtsha bsngo :	3	bzhugs gsol debs so dge rtsha sngo 
BO_TZ8_NYA-006:36	'gyur med rdo rje'i don rtogs shog :	3	gyur med rdo rje don rtogs shog 
BO_TZ8_NYA-006:37	ces yan lag bcu pas rgyud sbyang ngo //	3	ces yan lag chu ba brgyud sbyong ngo 
BO_TZ8_NYA-006:38	gnyis pa ni /	3	gnyis ba ni 
BO_TZ8_NYA-006:39	rang nyid skad cig gis bla ma drag po dregs pa zil gyis gnon pa'i skur gyur /	3	rang nyid skad cig gis bla ma drag po dregs ba zil gyis gnon ba skur gyur 
BO_TZ8_NYA-006:40	sngon gtor / ram yam kham gis bsang sbyang /	4	sngon thor ram yam kham gis bsang sbyong 
BO_TZ8_NYA-006:41	om ahhu~m gis brlab /	4	om ahhu~m gis brlab 
BO_TZ8_NYA-006:42	hu~m: yul phyogs 'di dag kun la gnas pa yi :	4	hu~m: yul phyogs di dag kun la gnas ba yi 
BO_TZ8_NYA-006:43	lha klu gnod sbyin srin po 'byung po dang : yi dwags sha za brjed byed smyo byed dang : mkha' 'gro ma mo 'khor dang bcas pa rnams :	4	lha klu gnod sbyin srin po byung po dang yi dwags sha za brjed byed smyo byed dang mkha gro ma mo khor dang cha ba rnams 
BO_TZ8_NYA-006:44	mchod sbyin gtor ma bzang po 'di nyid bzhes :	4	mchod sbyin thor ma bzang po di nyid bzhes 
BO_TZ8_NYA-006:45	bar du gcod pa'i bsam sbyor kun spongs la :	4	ba du gcod ba bsam sbyor kun spongs la 
BO_TZ8_NYA-006:46	zhi dang phan pa'i sems kyis gnas par gyis :	4	zhi dang phan ba sems kyis gnas ba gyis 
BO_TZ8_NYA-006:47	ma ha pany+tsha ba lim ta kha hi kha hi :	4	ma ha pany+tsha ba lim ta kha hi kha hi 
BO_TZ8_NYA-006:48	zhes bsngo / hu~m:	4	zhes sngo hu~m: 
BO_TZ8_NYA-006:49	ye+e shes rol pa dpal gyi skur gsal ba'i :	4	ye+e shes rol ba dpal gyi skur gsal ba 
BO_TZ8_NYA-006:50	sku gsung thugs las sprul pa'i khro tshhogs kyis :	5	sku gsung thugs las sprul ba khro tshhogs kyis 
BO_TZ8_NYA-006:51	bgegs rigs ma lus rgya mtshho'i mthar bskrad bgyi :	5	bgegs rigs ma lus rgya mtshho mthar skrod bgyid 
BO_TZ8_NYA-006:52	om sum+b+ha ni sum+b+ha hu~m:	5	om sum+b+ha ni sum+b+ha hu~m: 
BO_TZ8_NYA-006:53	gr-ih+na gr-ih+na hu~m: gr-ih+na pa ya gr-ih+na pa ya hu~m:	5	gr-ih+na gr-ih+na hu~m: gr-ih+na ba ya gr-ih+na ba ya hu~m: 
BO_TZ8_NYA-006:54	a na ya ho :	5	a na ya ho 
BO_TZ8_NYA-006:55	b+ha ga ban bid+ya ra dza ya hu~m phat:	5	b+ha ga ban bid+ya ra dza ya hu~m phat: 
BO_TZ8_NYA-006:56	ces bskrad / gsum pa ni /	5	ces skrod gsum ba ni 
BO_TZ8_NYA-006:57	hu~m: ye shes rol pa dpal gyi thugs las byung :	5	hu~m: ye shes rol ba dpal gyi thugs las byung 
BO_TZ8_NYA-006:58	rdo rje 'khor lo ral gri rgya gram dang : mda' mtshhon phur bu me phung phyogs mtshhams gtams :	5	rdo rje khor lo ral gri rgya grams dang mda mtshhon phur bu me phung phyogs mtshhams gtams 
BO_TZ8_NYA-006:59	bskal pa'i rlung yang gnas 'dir ldang mi 'gyur :	5	bskal ba rlung yang gnas dir ldang mi gyur 
BO_TZ8_NYA-006:60	om badzra tshakra tik+sh+na karma ki la ya dz+wa la ram hu~m phat:	6	om badzra tshakra tik+sh+na karma ki la ya dz+wa la ram hu~m phat: 
BO_TZ8_NYA-006:61	bzhi pa ni /	6	bzhi ba ni 
BO_TZ8_NYA-006:62	hu~m: bla ma yi dam da ki'i sku gsung thugs :	6	hu~m: bla ma yi dam da ki sku gsung thugs 
BO_TZ8_NYA-006:63	rang rtshal 'gag med nam mkha'i mtha' dang mnyam :	6	rang rtshal gag med nam mkha mtha dang mnyam 
BO_TZ8_NYA-006:64	dzahhu~m bam hohsa chos dbyings gnas nas gshegs :	6	dzahhu~m bam hohsa chos dbyings gnas nas gshegs 
BO_TZ8_NYA-006:65	gnyis med brtan bzhugs byin dbang bskur du gsol :	6	gnyis med brtan bzhugs byin dbang skur du gsol 
BO_TZ8_NYA-006:66	om ahhu~m hrihbadzra gu ru pad+ma thod phreng rtshal badzra sa ma ya dzahdza :	6	om ahhu~m hrihbadzra gu ru pad+ma thod phreng rtshal badzra sa ma ya dzahdza 
BO_TZ8_NYA-006:67	a be sha ya a a:	6	a be sha ya a a: 
BO_TZ8_NYA-006:68	lnga pa ni /	6	lnga ba ni 
BO_TZ8_NYA-006:69	hu~m: bla ma rtsha gsum snang srid dag pa la :	6	hu~m: bla ma rtsha gsum snang srid dag ba la 
BO_TZ8_NYA-006:70	rang rtshal ma 'gag mchod pa'i cho 'phrul gyis :	7	rang rtshal ma gag mchod ba cho phrul gyis 
BO_TZ8_NYA-006:71	kun bzang mchod sprin rgya mtshhor byin brlabs nas :	7	kun bzang mchod sprin rgya mtshhor byin brlabs nas 
BO_TZ8_NYA-006:72	ye shes lnga rdzogs sku gsung thugs su brlabs :	7	ye shes lnga rdzogs sku gsung thugs su brlabs 
BO_TZ8_NYA-006:73	om ahhu~m sarba pu dza me g+ha ahhu~m:	7	om ahhu~m sarba pu dza me g+ha ahhu~m: 
BO_TZ8_NYA-006:74	om ahhu~m sarba pany+tsha a mr-ita ma ha ba lim ta ma ha rak+ta hu~m hrihtha:	7	om ahhu~m sarba pany+tsha a mr-ita ma ha ba lim ta ma ha rak+ta hu~m hrihtha: 
BO_TZ8_NYA-006:75	ma ha badzra hu~m:	7	ma ha badzra hu~m: 
BO_TZ8_NYA-006:76	badzra gan+de ah gnyis pa dngos gzhi la /	7	badzra gan+de ah gnyis ba dngos gzhi la 
BO_TZ8_NYA-006:77	gzhung gi dgongs pa dngos bstan thog mar ye shes pa spyan drangs /	7	gzhung gi dgongs ba dngos ston thogs mar ye shes ba spyan drangs 
BO_TZ8_NYA-006:78	de nyid mdun bskyed kyi tshhul du gsal gdab cing mchod bstod bzlas pas thugs rgyud bskul ba yin na'ang /	7	de nyid mdun skyed kyi tshhul du gsal gdab cing mchod bstod bzlas ba thugs brgyud skul ba yin na 
BO_TZ8_NYA-006:79	brgyud pa'i phyag bzhes su /	7	brgyud ba phyag bzhes su 
BO_TZ8_NYA-006:80	bdag mdun dbyer med du bskyed cing spyan drangs pa sogs gsang ba spyi'i 'gros ltar mdzad pas /	8	bdag mdun dbyer med du skyed cing spyan drangs ba sogs gsang ba spyi gros ltar mdzad ba 
BO_TZ8_NYA-006:81	lha bskyed spyan drangs dbyer med bstim //	8	lha skyed spyan drangs dbyer med stim 
BO_TZ8_NYA-006:82	mchod cing bzlas pas bsnyen sgrub bya //	8	mchod cing bzlas ba snyen sgrub byed 
BO_TZ8_NYA-006:83	zhes pa ltar lnga las /	8	zhes ba ltar lnga las 
BO_TZ8_NYA-006:84	dang po ni /	8	dang po ni 
BO_TZ8_NYA-006:85	hu~m: chos rnams ye nas brdal ba chen po'i ngang :	8	hu~m: chos rnams ye nas rdal ba chen po ngang 
BO_TZ8_NYA-006:86	'gyur med ri rab mdzes shing lhun chags dbus :	8	gyur med ri rab mdzes shing lhun chags dbus 
