segmentnr	original	stemmed
BO_T17_MW1PD95844_2731:0	@ga /dam tshhig sgrol ma la bstod pa/@#/	tshhig sgrol ma la bstod 
BO_T17_MW1PD95844_2731:1	@##/_/rgya gar skad du/_sa ma ya ta ra sta ba/_bod skad du/_dam	gar skad ma ya ta ra sta skad 
BO_T17_MW1PD95844_2731:2	tshhig sgrol ma la bstod pa/_srid pa sgrol mdzad sgrol ma khyod la phyag 'tshhal lo/_/	tshhig sgrol ma la bstod ba sgrol mdzad sgrol ma khyod la phyag tshhal 
BO_T17_MW1PD95844_2731:3	srid pa'i yum ni khyod lags sdug bsngal med par mdzod/_/byang chub 'gro bar	srid ba yum ni khyod lags sdug sngal med ba chub gro ba 
BO_T17_MW1PD95844_2731:4	'dod pas gtsho mo khyod bsten to/_/sdug bsngal ldan pa bdag la thugs rjes	dod ba gtsho mo khyod sten sngal ldan ba bdag la thugs rjes 
BO_T17_MW1PD95844_2731:5	bskyab tu gsol/_/thugs rje'i bdag nyid 'bras bu bdag la grub par mdzod/	bskyab tu rje bdag nyid bras bu bdag la grub ba 
BO_T17_MW1PD95844_2731:6	byang chub lam mchog khyod la brten nas thob 'gyur ba/_/nyon mongs mi bzad	byang chub lam mchog khyod la rten nas thob gyur mongs mi bzad 
BO_T17_MW1PD95844_2731:7	dgra'i me rnams 'bar ba la/_/ye shes char gyis rgyun gyis bsil bar mdzad du	dgra me rnams bar ba shes char gyis rgyun gyis bsil ba mdzad du 
BO_T17_MW1PD95844_2731:8	gsol/_/'jig rten gsum na dbyings kyi sems can ma lus pa/_/sgrol ma	rten gsum na dbyings kyi sems can ma lus ma 
BO_T17_MW1PD95844_2731:9	khyod ni rlung lha'i ngo bo'am bdag nyid de/_/yon tan yid bzhin nor bu rin	khyod ni rlung lha ngo bo bdag nyid tan yid bzhin nor bu rin 
BO_T17_MW1PD95844_2731:10	chen sku 'dra ba/_/sems can 'jigs par lhung nas bying ba bskyab par mdzod//	chen sku dra can jigs ba lhung nas bying ba bskyab ba 
BO_T17_MW1PD95844_2731:11	khyod kyis dgra rnams ma lus myur du bsal bar mdzod/_/klu'i dug ni khyung gis	khyod kyis dgra rnams ma lus myur du bsal ba dug ni khyung gis 
BO_T17_MW1PD95844_2731:12	dam tshhig sgrol ma la bstod pa/	dam tshhig sgrol ma la bstod 
BO_T17_MW1PD95844_2731:13	bcom nas zhi ba ltar/_/khyod kyis dpal ldan sku mchog gang gis mthong gyur na//	joms nas zhi ba kyis dpal ldan sku mchog gang gis mthong gyur 
BO_T17_MW1PD95844_2731:14	sdig pa kun bcom bsod nams dpag med thob par 'gyur/_/don grub khyod	sdig ba kun joms bsod nams dpog med thob ba grub khyod 
BO_T17_MW1PD95844_2731:15	mthong grub pa rnams ni 'grub 'gyur zhing /_/thugs rje'i bdag nyid sems	mthong grub ba rnams ni grub gyur zhing rje bdag nyid sems 
BO_T17_MW1PD95844_2731:16	can thams cad sgrol mdzad pa/_/khyod kyis byin brlabs bka' drin bdag la	can thams cad sgrol mdzad kyis byin brlabs bka drin bdag la 
BO_T17_MW1PD95844_2731:17	'byung 'gyur ba/_/blo ngan bsod nams chung ba bdag ni gzung du gsol/_/	byung gyur ngan bsod nams chung ba bdag ni gzung du 
BO_T17_MW1PD95844_2731:18	rtag tu bdag gi khyod kyi gzugs ni g.yar dam bsgom/_/sa gzhi 'dra bar	rtag tu bdag gi khyod kyi gzugs ni g.yar dam gzhi dra ba 
BO_T17_MW1PD95844_2731:19	byams pas 'bras bu smin mdzad ma/_/kye ma'o rtag tu bdag ni sdug bsngal	byams ba bras bu smin mdzad ma rtag tu bdag ni sdug sngal 
BO_T17_MW1PD95844_2731:20	gzhir gyur te/_/ma bzhin phan pas dngos grub 'bras bu cis mi gsol/_/lha	gzhir gyur bzhin phan ba dngos grub bras bu cis mi 
BO_T17_MW1PD95844_2731:21	mo khyod kyis 'gro ba ma lus bde bar mdzod/_/dman pa'i sems kyis srid pa'i	mo khyod kyis gro ba ma lus bde ba ba sems kyis srid ba 
BO_T17_MW1PD95844_2731:22	rgya mtshhor lhung gyur pa/_/de dag skyab med gyur te shin tu sems gdung la/_/	rgya mtshhor lhung gyur dag skyob med gyur te shin tu sems gdung 
BO_T17_MW1PD95844_2731:23	gtsho mo khyod kyis 'gro ba yang nas yang du bsgral/_/zhi bar gyur pa'i gzugs	gtsho mo khyod kyis gro ba yang nas yang du ba gyur ba gzugs 
BO_T17_MW1PD95844_2731:24	can khyod ni thugs rje'i bdag_/zhal ni nyi ma'i 'od bas shin tu khyab par	can khyod ni thugs rje ni nyi ma d ba shin tu khyab ba 
BO_T17_MW1PD95844_2731:25	gsal/_/sdig pa'i gti mug shin tu mi bzad 'joms mdzad pa/_/sgrol ma	ba gti mug shin tu mi bzad joms mdzad ma 
BO_T17_MW1PD95844_2731:26	dam tshhig sgrol mdzad khyod la phyag 'tshhal bstod/_/tshhangs pa ru tra la sogs rtag	dam tshhig sgrol mdzad khyod la phyag tshhal ba ru tra la sogs rtag 
BO_T17_MW1PD95844_2731:27	tu phyag 'tshhal zhing /_/rin chen sna tshhogs rnams kyis mdzes par spras gyur pa'i//	tu phyag tshhal zhing chen sna tshhogs rnams kyis mdzes ba spras gyur 
BO_T17_MW1PD95844_2731:28	dbu'i rgyan rnams khyod kyi zhabs ni brgyan gyur te/_/dang ba'i sems kyis rab	dbu rgyan rnams khyod kyi zhabs ni rgyan gyur ba sems kyis rab 
BO_T17_MW1PD95844_2731:29	tu bstod de 'dud par byed/_/mtho ris lha rnams ltung bas shin tu 'jigs	tu bstod de dud ba ris lha rnams ltung ba shin tu jigs 
BO_T17_MW1PD95844_2731:30	par skrag_/de bas sems ni shin tu dang bas dad pa skyes/_/'phags ma sgrol	ba ba sems ni shin tu dang ba dad ba ma sgrol 
BO_T17_MW1PD95844_2731:31	ma khyod kyis de phyir skyab grol mdzod/_/bskul ba thugs rjes 7skyes nas gsung	ma khyod kyis de phyir skyob grol ba thugs rjes 7skyes nas gsung 
BO_T17_MW1PD95844_2731:32	gi mi 'jigs sbyin/_/lha rnams 'khor bcas yang ni sems ni dad pa skyes/_/	gi mi jigs rnams khor cha yang ni sems ni dad ba 
BO_T17_MW1PD95844_2731:33	man d+ha ra ba in tra ni la'i 'phreng ba sogs/_/pad ma lta bu'i zhabs la lha	man d+ha ra ba in tra ni la phreng ba ma lta bu zhabs la lha 
BO_T17_MW1PD95844_2731:34	rnams mchod mchog mchod/_/sna tshhogs mchod pas mchod de khyod la bstod	rnams mchod mchog tshhogs mchod ba mchod de khyod la bstod 
BO_T17_MW1PD95844_2731:35	phyag 'tshhal/_/mchod pa mchog gis lha rnams khyod la mchod byed pa/_/bsod	phyag ba mchog gis lha rnams khyod la mchod byed 
