segmentnr	original	folio	stemmed
BO_NK130_(tho)001:0	// gsang sngags snga 'gyur la bod du rtsod pa snga phyir 'byung ba rnams kyi lan du brjod pa nges pa don gyi 'brug sgra bzhugs /	0	gsang sngags snga gyur la bod du rtsod ba snga phyir byung ba rnams kyi lan du rjod ba nges ba don gyi brug sgra bzhugs 
BO_NK130_(tho)001:1	na mo gu ru pad+ma sam+b+ha wa ya /	0	na mo gu ru pad+ma sam+b+ha wa ya 
BO_NK130_(tho)001:2	dmigs med zab cing rgya che'i sku mnga' zhing //	0	dmigs med zab cing rgya che sku mnga zhing 
BO_NK130_(tho)001:3	brjod med dbyings nas zab yangs chos sgra sgrog /	0	rjod med dbyings nas zab yangs chos sgra sgrog 
BO_NK130_(tho)001:4	kun bzang 'od kyi snang ba 'khyil ba'i thugs //	0	kun bzang d kyi snang ba khyil ba thugs 
BO_NK130_(tho)001:5	zag med yon tan phung po der phyag bgyi //	0	zag med yon tan phung po der phyag bgyid 
BO_NK130_(tho)001:6	mgon de'i sras dang 'khor dang de rjes 'jug /	0	mgon de sras dang khor dang de rjes jug 
BO_NK130_(tho)001:7	rgya bod pan gru brgya mtshos bshad pa'i chos //	0	rgya bod pan gru brgya mtshos chad ba chos 
BO_NK130_(tho)001:8	nyon mongs nad chen 'joms pa'i bdud rtsi mchog /	0	nyon mongs nad chen joms ba bdud rtsi mchog 
BO_NK130_(tho)001:9	mtha' yas phyir na su zhig log par lta //	0	mtha yas phyir na su jig log ba lta 
BO_NK130_(tho)001:10	de lta'ang mkhris nad can la gangs dang dung //	1	de lta mkhris nad can la gangs dang dung 
BO_NK130_(tho)001:11	ser por snang ba ji bzhin zab mo'i chos //	1	ser por snang ba ji bzhin zab mo chos 
BO_NK130_(tho)001:12	log par mthong ba'i skye bo ches mang ba //	1	log ba mthong ba skye bo ches mang ba 
BO_NK130_(tho)001:13	'byung bar bcon ldan 'das kyis mdo las gsungs //	1	byung ba bcon ldan da kyis mdo las gsungs 
BO_NK130_(tho)001:14	de phyir bsags pa can gyi gang zag dang // mkhas shing skal ldan blo mig ldan pa rnams //	1	de phyir bsags ba can gyi gang zag dang mkhas shing skal ldan blo mig ldan ba rnams 
BO_NK130_(tho)001:15	don la rten phyir yang dag chos rnams kun //	1	don la rten phyir yang dag chos rnams kun 
BO_NK130_(tho)001:16	yang dag nyid du slar yang bsgrub mi dgos //	1	yang dag nyid du slar yang sgrub mi dgos 
BO_NK130_(tho)001:17	mos pa dman zhing dge ba'i rtsa ba chung //	1	mos ba dman zhing dge ba rtsa ba chung 
BO_NK130_(tho)001:18	tha snyad lam la goms pa'i rtog ge ba //	1	tha snyad lam la goms ba rtogs ge ba 
BO_NK130_(tho)001:19	mu stegs bag chags 'thas pa bzlog phyir du //	1	mu stegs bag chags thas ba bzlog phyir du 
BO_NK130_(tho)001:20	don bzang legs bshad gtam gyi sgo dabye'o //	2	don bzang legs chad dam gyi sgo dabye 
BO_NK130_(tho)001:21	de la khyed kyi bstan bcos 'di'i thog mar /	2	de la khyed kyi ston chos di thogs mar 
BO_NK130_(tho)001:22	rgya gar skad du /	2	rgya gar skad du 
BO_NK130_(tho)001:23	d+harma na d+harma bi byak+ta k+aa ri ka n+aa ma /	2	d+harma na d+harma bi byak+ta k+aa ri ka n+aa ma 
BO_NK130_(tho)001:24	bod skad du /	2	bod skad du 
BO_NK130_(tho)001:25	chos dang chos ma yin pa rnam par dbye ba'i rab tu byed pa zhes bya ba /	2	chos dang chos ma yin ba rnam ba byed ba rab tu byed ba zhes byed ba 
BO_NK130_(tho)001:26	zhes bkod pa la /	2	zhes bkod ba la 
BO_NK130_(tho)001:27	skad dod gzhan rnams ma nor mod kyi /	2	skad dod gzhan rnams ma nor mod kyi 
BO_NK130_(tho)001:28	rab tu byed pa'i skad dod pra ka ra na zhes thob pa la /	2	rab tu byed ba skad dod pra ka ra na zhes thob ba la 
BO_NK130_(tho)001:29	k+aa ri ka zhes pa tshig le'ura byas pa zhes pa'i skad dod yin pas tshig skyon byung /	2	k+aa ri ka zhes ba tshig leura byed ba zhes ba skad dod yin ba tshig skyon byung 
BO_NK130_(tho)001:30	gzhung 'dir le'u'i rnam bzhag kyang byas pa mi 'dug pas don skyon byung bas bcos par rigs la /	3	gzhung dir leu rnam jog kyang byed ba mi dug ba don skyon byung ba chos ba rigs la 
BO_NK130_(tho)001:31	de ltar ma gyur na de'i gtan tshigs smra bar rigs so //	3	de ltar ma gyur na de gtan tshigs smra ba rigs so 
BO_NK130_(tho)001:32	sangs rgyas dang byang chub sems dpa' thams cad la phyag 'tshal lo //	3	sangs rgya dang byang chub sems dpa thams cad la phyag tshal lo 
BO_NK130_(tho)001:33	thugs rje'i char sprin bstan pa'i 'brug sgra snyan //	3	thugs rje char sprin ston ba brug sgra snyan 
