segmentnr	original	stemmed
BO_T02_D2663a:112b-13	de la da lar dang phyis byed par 'gyur ba mi bya ba'i yi dam bca' ba'i rigs na /	de la da lar dang byid byed ba gyur ba mi byed ba yi dam chos ba rigs na 
BO_T02_D2663a:112b-14	sngon byas zin pa slar bshags pa ci phan zhe na /	sngon byed zin ba slar chags ba ci phan zhe na 
BO_T02_D2663a:112b-15	sdig pa sngon byas pa la yon tan du mi lta zhing 'chags pa 'chi 'pho ba'i tshe sdig pa byed pa'i dngos po de mngon du mi 'gyur ba'i phyir ro //	sdig ba sngon byed ba la yon tan du mi lta zhing chag ba chi pho ba tshe sdig ba byed ba dngos po de mngon du mi gyur ba phyir ro 
BO_T02_D2663a:112b-16	de la sdig pa bshags pa yang gsum la skyabs su 'gro ba'i sngon rol du bya ste /	de la sdig ba chags ba yang gsum la skyob su gro ba sngon rol du byed ste 
BO_T02_D2663a:112b-17	ci'i phyir zhe na /	ci phyir zhe na 
BO_T02_D2663a:112b-18	sdig bshags te gtsang mar byas pa'i bdag gi ngo bo de skyabs su gtang bar 'os pa'i phyir ro //	sdig chags te gtsang mar byed ba bdag gi ngo bo de skyob su gtong ba s ba phyir ro 
BO_T02_D2663a:112b-19	de nas / de la me tog spos brims te //	de nas de la me tog spros brim te 
BO_T02_D2663a:112b-20	zhes pa ni dus gsum du sgrib pa med pa'i ye shes kyi sdom pa bzung zin pa'i 'og tu bya ste ci'i phyir zhen /	zhes ba ni dus gsum du sgrib ba med ba ye shes kyi sdom ba bzung zin ba g tu byed ste ci phyir zhen 
BO_T02_D2663a:112b-21	de la sdig pa bshags shing skyabs su song la sdom pa gzung bas slob ma de nod du gyur cing sbyin pa'i gnas pas dri dang me tog sbyin no //	de la sdig ba chags shing skyob su gro la sdom ba gzung ba slob ma de nod du gyur cing sbyin ba gnas ba dri dang me tog sbyin no 
BO_T02_D2663a:113a-0	dus gsum du ma bsgribs pa'i ye shes kyi sdom pa @113a * //	dus gsum du ma sgrib ba ye shes kyi sdom ba 
BO_T02_D2663a:113a-1	'dzin du chug cig ces pa dus gsum du sgrib pa med pa'i ye shes ni thams cad mkhyen pa'i ye shes te /	dzin du chug cig ces ba dus gsum du sgrib ba med ba ye shes ni thams cad mkhyen ba ye shes te 
BO_T02_D2663a:113a-2	thams cad mkhyen pa'i ye shes de ni shes bya dang nyon mongs pa'i sgrib pa spangs pa'i mtshan nyid las 'das pa dang da ltar dang ma 'ongs pa'i dus thams cad du yang dag pa nyid kyi dngos po la mi sgrib cing thogs pa me dpar mthong bas	thams cad mkhyen ba ye shes de ni shes byed dang nyon mongs ba sgrib ba spong ba mtshan nyid las da ba dang da ltar dang ma ngs ba dus thams cad du yang dag ba nyid kyi dngos po la mi sgrib cing thogs ba me dpar mthong ba 
BO_T02_D2663a:113a-3	na dus gsum du sgrib pa med pa'i ye shes zhes bya ste /	na dus gsum du sgrib ba med ba ye shes zhes byed ste 
BO_T02_D2663a:113a-4	ye shes de thob par bya ba'i phyir mi dge ba'i las kyi lam bcu spong ba'i sdom pa ni dus gsum du sgrib pa med pa'i ye shes kyi sdom pa zhes bya'o //	ye shes de thob ba byed ba phyir mi dge ba las kyi lam chu spong ba sdom ba ni dus gsum du sgrib ba med ba ye shes kyi sdom ba zhes byed 
BO_T02_D2663a:113a-5	sdom pa de yang kun rdzob dang don dam pa'i bye brag gis zhib tu 'og nas 'chad do //	sdom ba de yang kun rdzob dang don dam ba bye brag gis zhib tu g nas chad do 
BO_T02_D2663a:113a-6	gzung ba dang de nas bsngags pa'i so shing au dumb'a ra'am aa shvattha yang rung ste /	gzung ba dang de nas bsngags ba so shing au dumba ra aa shvattha yang rung ste 
BO_T02_D2663a:113a-7	shing rab tu bzang ba spos dang me tog la sogs pas brgyan te /	shing rab tu bzang ba spros dang me tog la sogs ba rgyan te 
BO_T02_D2663a:113a-8	rtse mo dag gcig tu gshibs la byin cig ces pa ni gtsang zhing dag par bya ba'i phyir dang 'jig rten pa'i tshul du yang sang lta bu nas smyung bar 'dug par bya na /	rtse mo dag gcig tu gshibs la byin cig ces ba ni gtsang zhing dag ba byed ba phyir dang jig rten ba tshul du yang sang lta bu nas smyung ba dug ba byed na 
BO_T02_D2663a:113a-9	do nub shing bca' bar sring de /	do nub shing chos ba sring de 
BO_T02_D2663a:113a-10	de dag dang mthun par bya zhing gzung ba'i phyir dang / so shing de bor nas kha gang du blta ba las slob ma rnams grub pa la sogs pa gang gi snod du gyur pa'i ltas blta ba'i phyir ro //	de dag dang mthun ba byed zhing gzung ba phyir dang so shing de bor nas kha gang du lta ba las slob ma rnams grub ba la sogs ba gang gi snod du gyur ba ltas lta ba phyir ro 
