segmentnr	original	stemmed
BO_K12_D0759=D0964_H0698:342a-0	@342a rgya gar skad du /	rgya gar skad du 
BO_K12_D0759=D0964_H0698:342a-1	badzra dunda n'a ma n'a ga sa ma ya /	badzra dunda na ma na ga sa ma ya 
BO_K12_D0759=D0964_H0698:342a-2	bod skad du /	bod skad du 
BO_K12_D0759=D0964_H0698:342a-3	rdo rje mchu zhes bya ba klu'i dam tshig /	rdo rje mchu zhes byed ba klu dam tshig 
BO_K12_D0759=D0964_H0698:342a-4	thams cad mkhyen pa la phyag 'tshal lo //	thams cad mkhyen ba la phyag tshal lo 
BO_K12_D0759=D0964_H0698:342a-5	de nas bcom ldan 'das grong khyer chen po g-yog 'dor na bzhugs te /	de nas joms ldan da grong khyer chen po g-yog dor na bzhugs te 
BO_K12_D0759=D0964_H0698:342a-6	'khor 'dus pa chen po 'jog po la sogs pa klu'i 'khor dang / lha dang / mi'i tshogs kyi 'khor chen po la sems can rnams kyi don chen po'i phyir te /	khor du ba chen po jog po la sogs ba klu khor dang lha dang mi tshogs kyi khor chen po la sems can rnams kyi don chen po phyir te 
BO_K12_D0759=D0964_H0698:342a-7	bsam pa dang re ba thams cad yongs su skong ba bde bar byed pa'i chos ston to //	bsam ba dang re ba thams cad yongs su skong ba bde ba byed ba chos ston to 
BO_K12_D0759=D0964_H0698:342a-8	de nas grong khyer de nas bram ze'i khye'u khyab ma spyan zhes bya ba phyug pa /	de nas grong khyer de nas bram ze khyeu khyab ma spyan zhes byed ba phyug ba 
BO_K12_D0759=D0964_H0698:342a-9	nor che ba /	nor che ba 
BO_K12_D0759=D0964_H0698:342b-0	longs spyod @342b che ba; rdzas ngang yo byad mang ba /	longs spyod che ba; rdzas ngang yo byad mang ba 
BO_K12_D0759=D0964_H0698:342b-1	phun sum tshogs pa /	phun sum tshogs ba 
BO_K12_D0759=D0964_H0698:342b-2	rig byed dang rig byed kyi yan lag gi pha rol tu phyin pa /	rig byed dang rig byed kyi yan lag gi pha rol tu phyin ba 
BO_K12_D0759=D0964_H0698:342b-3	sngags la 'jug pa /	sngags la jug ba 
BO_K12_D0759=D0964_H0698:342b-4	sngags grub pa zhig 'dug ste /	sngags grub ba jig dug ste 
BO_K12_D0759=D0964_H0698:342b-5	de yang yang dang yang du klu 'gugs cing me'i sbyin sreg byed do //	de yang yang dang yang du klu gugs cing me sbyin sreg byed do 
BO_K12_D0759=D0964_H0698:342b-6	bram ze de 'i lo tog smin kar char chad par gyur nas des nga rgyal gyi sgras sngags brjod pa dang mthun pas 'di skad ces bdag gis char ba'i rgyun dbab cing klu dgug par bya'//	bram ze de mang lo tog smin kar char chad ba gyur nas des nga rgyal gyi sgras sngags rjod ba dang mthun ba di skad ces bdag gis char ba rgyun bebs cing klu gugs ba 
BO_K12_D0759=D0964_H0698:342b-7	zhes smras te /	zhes smras te 
BO_K12_D0759=D0964_H0698:342b-8	des me'i sbyin sreg bya bar bshams nas til dang / 'bras dang / yungs kar rnams 'bru mar tsha ba dang bsregs te sbyin sreg byed do //	des me sbyin sreg byed ba bshams nas til dang bras dang yungs kar rnams bru mar tsha ba dang bsregs te sbyin sreg byed do 
BO_K12_D0759=D0964_H0698:342b-9	de nas klu mi srun pa zhig gi gzugs byas te /	de nas klu mi srun ba jig gi gzugs byed te 
BO_K12_D0759=D0964_H0698:342b-10	des lcags kyi phur bu la bsngags nas klu'i spyi bor btab pa dang / klu'i spyi bo gas nas sdug bsngal gyi tshor ba chen por gyur to //	des lcags kyi phur bu la bsngags nas klu spyi bor debs ba dang klu spyi bo gas nas sdug sngal gyi tshor ba chen por gyur to 
BO_K12_D0759=D0964_H0698:342b-11	klu de yang cher 'khrugs te khros nas skad cig thang gcig yud tsam de la klus khyab par byed pa'i shugs kyis cher gnod cing rdul 'byung ba'i 'od zer tsha ba rang gi lus las bkye ste gnod pa chen pos khebs par byas nas bram ze de'i zhing	klu de yang cher khrugs te khro nas skad cig thang gcig yud tsam de la klus khyab ba byed ba shugs kyis cher gnod cing rdul byung ba d zer tsha ba rang gi lus las gyed ste gnod ba chen pos khebs ba byed nas bram ze de zhing 
BO_K12_D0759=D0964_H0698:342b-12	tshig par byas so //	tshig ba byed so 
