segmentnr	original	folio	stemmed
BO_NK015_(ba)020:0	sh+r+ai ba dz+ra ku m+aa ra s+ya sh+ai r+sha s+ya da sha sti //	0	sh+r+ai ba dz+ra ku m+aa ra s+ya sh+ai r+sha s+ya da sha sti 
BO_NK015_(ba)020:1	/ dpal rdo rje gzhon nu'i dbu'i phyogs lags so //	0	dpal rdo rje gzhon nu dbu phyogs lags so 
BO_NK015_(ba)020:2	shes bya ma lus yongs rdzogs shing /	0	shes byed ma lus yongs rdzogs shing 
BO_NK015_(ba)020:3	/ 'jig rten mun pa'i tshogs bcom pa //	0	jig rten mun ba tshogs joms ba 
BO_NK015_(ba)020:4	sgron ma gsal ba'i zhabs la 'dud //	0	sgron ma gsal ba zhabs la dud 
BO_NK015_(ba)020:5	dpal gsum nyid ldan dgyes pa rnam gnyis kyi //	0	dpal gsum nyid ldan dgyes ba rnam gnyis kyi 
BO_NK015_(ba)020:6	chags gnyis mi gtong 'gro ba'i don mdzad pa //	0	chags gnyis mi gtong gro ba don mdzad ba 
BO_NK015_(ba)020:7	rdo rje gzhon nu'i sku la gnyis med mos //	0	rdo rje gzhon nu sku la gnyis med mos 
BO_NK015_(ba)020:8	slob dpon pad+ma'i rgyal po rtsal chen rdzogs pa'i skyes bus /	0	slob dpon pad+ma rgyal po rtsal chen rdzogs ba skye bud 
BO_NK015_(ba)020:9	phur pa'i man ngag gi rtsa ba ngan sngags bton pa /	0	phur ba man ngag gi rtsa ba ngan sngags don ba 
BO_NK015_(ba)020:10	tshig nyung la don che ba /	1	tshig nyung la don che ba 
BO_NK015_(ba)020:11	shin tu zab pa'i man ngag 'di la /	1	shin tu zab ba man ngag di la 
BO_NK015_(ba)020:12	spyi don gsum ste /	1	spyi don gsum ste 
BO_NK015_(ba)020:13	sku bsnyen pa'i dkyil 'khor dang / gsung bsgrub pa'i dkyil 'khor dang / thugs phrin las kyi dkyil 'khor ro //	1	sku snyen ba dkyil khor dang gsung sgrub ba dkyil khor dang thugs phrin las kyi dkyil khor ro 
BO_NK015_(ba)020:14	sku bsnyen pa'i dkyil 'khor la /	1	sku snyen ba dkyil khor la 
BO_NK015_(ba)020:15	don bcus bstan te /	1	don chu ston te 
BO_NK015_(ba)020:16	dang po bden pa bdar zhing mtshams bcad pa dang / bshags pa bya ba dang / ting nge 'dzin rnam gsum sgom pa dang / rten bskyed pa dang / brten pa lha'i dkyil 'khor bskyed pa dang / ye shes kyi dkyil 'khor gzhugs pa dang /	1	dang po bden ba bdar zhing mtshams gcod ba dang chags ba byed ba dang ting nge dzin rnam gsum sgom ba dang rten skyed ba dang rten ba lha dkyil khor skyed ba dang ye shes kyi dkyil khor gzhugs ba dang 
BO_NK015_(ba)020:17	dbang bskur ba dang / mchod pa 'bul ba dang / bstod pa bya ba dang / bsnyen pa bya ba'o //	1	dbang skur ba dang mchod ba bul ba dang bstod ba byed ba dang snyen ba byed ba 
BO_NK015_(ba)020:18	don dang po bden pa bdar zhing mtshams bcad pa ni /	1	don dang po bden ba bdar zhing mtshams gcod ba ni 
BO_NK015_(ba)020:19	chos nyid kyi bden pa'o //	1	chos nyid kyi bden ba 
BO_NK015_(ba)020:20	lan gsum brjod /	2	lan gsum rjod 
BO_NK015_(ba)020:21	gsang sngags kyi byin gyis rlabs so //	2	gsang sngags kyi byin gyis rlabs so 
BO_NK015_(ba)020:22	sangs rgyas kyi mathu'o //	2	sangs rgya kyi mathu 
BO_NK015_(ba)020:23	badz+ra k+ai li k+ai la ya sarba b+hig+hana bam h'u phata /	2	badz+ra k+ai li k+ai la ya sarba b+hig+hana bam hu phata 
BO_NK015_(ba)020:24	ces brjod pas /	2	ces rjod ba 
BO_NK015_(ba)020:25	skad cig gi ting nge 'dzin gyis /	2	skad cig gi ting nge dzin gyis 
BO_NK015_(ba)020:26	bdag nyid bcom ldan 'das dpal rdo rje gzhon nu'i skur bskyed do //	2	bdag nyid joms ldan da dpal rdo rje gzhon nu skur skyed do 
