segmentnr	original	stemmed
BO_T02_D2732:108b-0	@108b # // rgya gar skad du /	rgya gar skad du 
BO_T02_D2732:108b-1	ma h'a k'a ru ni ka ku b'akya sto tra n'a ma /	ma ha ka ru ni ka ku bakya sto tra na ma 
BO_T02_D2732:108b-2	bod skad du //	bod skad du 
BO_T02_D2732:108b-3	thugs rje chen po la smre sngags kyi bstod pa zhes bya ba /	thugs rje chen po la smre sngags kyi bstod ba zhes byed ba 
BO_T02_D2732:108b-4	thugs rje chen po 'phags pa spyan ras gzigs //	thugs rje chen po phag ba spyan ras gzigs 
BO_T02_D2732:108b-5	dri med dung mdog mchog tu gzugs bzad pa //	dri med dung mdog mchog tu gzugs bzad ba 
BO_T02_D2732:108b-6	rnam dag 'od gsal zla ba'i dkyil bzhin mdzes //	rnam dag d gsal zla ba dkyil bzhin mdzes 
BO_T02_D2732:108b-7	ji ltar mkha' la nyi stong 'bar ba bzhin //	ji ltar mkha la nyi stong bar ba bzhin 
BO_T02_D2732:108b-8	dba' bo 'od zer tshogs kyis rnam par mdzes //	dba bo d zer tshogs kyis rnam ba mdzes 
BO_T02_D2732:108b-9	srid pa gsum gyi sa mkhan ston par grags //	srid ba gsum gyi sa mkhan ston ba grags 
BO_T02_D2732:108b-10	khams gsum 'gro ba yongs kyi gnyen gcig pu //	khams gsum gro ba yongs kyi gnyen gcig pu 
BO_T02_D2732:108b-11	thugs rje'i lha khyod bdag la dgongs su gsol //	thugs rje lha khyod bdag la dgongs su gsol 
BO_T02_D2732:108b-12	thugs rje chen po 'phags pa spyan ras gzigs //	thugs rje chen po phag ba spyan ras gzigs 
BO_T02_D2732:108b-13	bdag ni thog ma med pa'i dus mtha' nas //	bdag ni thogs ma med ba dus mtha nas 
BO_T02_D2732:108b-14	lam stong lam log sred pa'i 'khor bar 'khyams //	lam stong lam log sred ba khor ba khyam 
BO_T02_D2732:108b-15	sngon tshe las log sdig pa byas pas nongs //	sngon tshe las log sdig ba byed ba nongs 
BO_T02_D2732:108b-16	sdig pa'i las ni ci byas rang gnod 'gyod //	sdig ba las ni ci byed rang gnod gyod 
BO_T02_D2732:108b-17	dar zhing rgyas pa'i las dbang de btsan pas //	dar zhing rgya ba las dbang de btsan ba 
BO_T02_D2732:108b-18	'khor ba'i sdug bsngal rgya mtshor bying gyur te //	khor ba sdug sngal rgya mtshor bying gyur te 
BO_T02_D2732:108b-19	zhe sdang 'bar ba'i me yis rang rgyud bsregs //	zhe sdang bar ba me yis rang brgyud bsregs 
BO_T02_D2732:109a-0	gti @109a * //	gti 
BO_T02_D2732:109a-1	mug mun pa chen pos shes rab rmongs //	mug mun ba chen pos shes rab rmongs 
BO_T02_D2732:109a-2	'dod chags rgya mtsho'i nang du rnam shes bying //	dod chags rgya mtsho nang du rnam shes bying 
BO_T02_D2732:109a-3	nga rgyal mthon po'i ri bos ngan 'gror mnan //	nga rgyal mthon po ri bod ngan gror gnon 
BO_T02_D2732:109a-4	phrag dog rlung nag 'tshub mas 'khor bar g-yengs //	phrag dog rlung nag tshub mas khor ba g-yengs 
BO_T02_D2732:109a-5	bdag tu 'dzin pa'i mdud pa dam pos bcings //	bdag tu dzin ba mdud ba dam pos ching 
BO_T02_D2732:109a-6	'dod pa me dang 'dra ba'i 'obs su lhung //	dod ba me dang dra ba bs su lhung 
BO_T02_D2732:109a-7	sdug bsngal drag po'i mda' char drag tu bab //	sdug sngal drag po mda char drag tu bab 
BO_T02_D2732:109a-8	me khams nyi ma'i dug ni steng nas tsha //	me khams nyi ma dug ni steng nas tsha 
BO_T02_D2732:109a-9	chu khams yi rlan ni 'og nas grang //	chu khams yi rlan ni g nas grang 
BO_T02_D2732:109a-10	phyi rol ser bu'i dad ni mtha' nas tsha //	phyi rol ser bu dad ni mtha nas tsha 
BO_T02_D2732:109a-11	bad kan rlung mkhris nad ni khong nas ldang // de 'dra'i sdug bsngal drag po bzod dka' na'ang //	bad kan rlung mkhris nad ni khong nas ldang de dra sdug sngal drag po bzod dka na 
BO_T02_D2732:109a-12	sdom pa'i dam tshig bshig par ga la rung //	sdom ba dam tshig jig ba ga la rung 
BO_T02_D2732:109a-13	sdug bsngal kun dang bsngos nas sdom bsrung zhing //	sdug sngal kun dang sngo nas sdom bsrung zhing 
BO_T02_D2732:109a-14	mos shing dad pas 'phags mchog mi gtong na //	mos shing dad ba phag mchog mi gtong na 
BO_T02_D2732:109a-15	'phags mchog 'gro don mi mdzad ci la dgongs //	phag mchog gro don mi mdzad ci la dgongs 
BO_T02_D2732:109a-16	byams mgon ci slad bdag la thugs mi brtse //	byams mgon ci slad bdag la thugs mi brtse 
BO_T02_D2732:109a-17	ye shes spyan can khyed kyi spyan snga ru //	ye shes spyan can khyed kyi spyan snga ru 
BO_T02_D2732:109a-18	bdag 'dras smre sngags gsol bar mi rigs kyang //	bdag dras smre sngags gsol ba mi rigs kyang 
BO_T02_D2732:109a-19	shin tu skrag ba'i smre sngags gsol lags na //	shin tu skrag ba smre sngags gsol lags na 
BO_T02_D2732:109a-20	thugs rje chen pos bdag la dgongs su gsol //	thugs rje chen pos bdag la dgongs su gsol 
BO_T02_D2732:109a-21	bdag 'dra'i skye bo las ngan sdig po che //	bdag dra skye bo las ngan sdig po che 
BO_T02_D2732:109a-22	las kyi dbang gis snyigs ma'i dus 'dir skyes //	las kyi dbang gis snyigs ma dus dir skye 
BO_T02_D2732:109a-23	skyes pas 'gyod kyang las dbang bcos su med //	skye ba gyod kyang las dbang chos su med 
BO_T02_D2732:109a-24	las kyi shugs ni chu bo'i rgyun dang 'dra //	las kyi shugs ni chu bo rgyun dang dra 
BO_T02_D2732:109a-25	las dbang chu rgyun 'phral la ga la zlog //	las dbang chu rgyun phral la ga la zlog 
BO_T02_D2732:109a-26	bka' la zhugs kyang bka' bzhin rngo ma thogs //	bka la jug kyang bka bzhin rngo ma thogs 
BO_T02_D2732:109a-27	lus ngag yid gsum sdig pa'i dbang du thal //	lus ngag yid gsum sdig ba dbang du thal 
