segmentnr	original	folio	stemmed
BO_TZ16_MA-031:0	sgrub chen bka' brgyad bde gshegs kun 'dus kyi brgyud pa'i gsol 'debs smin grol dpal skyed ces bya ba bzhugs so /	0	sgrub chen bka brgyad bde gshegs kun du kyi brgyud ba gsol debs smin grol dpal skyed ces byed ba bzhugs so 
BO_TZ16_MA-031:1	khyab bdag dang po'i sangs rgyas 'od mi 'gyur //	0	khyab bdag dang po sangs rgya d mi gyur 
BO_TZ16_MA-031:2	zung 'jug he ru ka dpal zhi dang khro //	0	zung jug he ru ka dpal zhi dang khro 
BO_TZ16_MA-031:3	dkyil 'khor dbang phyug rdo rje sems dpa' la //	0	dkyil khor dbang phyug rdo rje sems dpa la 
BO_TZ16_MA-031:4	gsol ba 'debs so smin grol dngos grub stshol //	0	gsol ba debs so smin grol dngos grub stshol 
BO_TZ16_MA-031:5	rdo rje gsum gyi rang gzugs rigs gsum mgon //	0	rdo rje gsum gyi rang gzugs rigs gsum mgon 
BO_TZ16_MA-031:6	las kyi dbang mo rang byung badzra he //	0	las kyi dbang mo rang byung badzra he 
BO_TZ16_MA-031:7	dpal gyi seng ge lung bstan rdo rje la //	0	dpal gyi seng ge lung ston rdo rje la 
BO_TZ16_MA-031:8	gsol ba 'debs so smin grol dngos grub stshol //	0	gsol ba debs so smin grol dngos grub stshol 
BO_TZ16_MA-031:9	ye shes rnam brgyad gdod gnas rig pa 'dzin //	0	ye shes rnam brgyad gdod gnas rig ba dzin 
BO_TZ16_MA-031:10	kun 'dus 'khor lo'i mgon po thod phreng rtshal //	1	kun du khor lo mgon po thod phreng rtshal 
BO_TZ16_MA-031:11	gangs can grub mchog tshhom bu nyi shu lngar //	1	gangs can grub mchog tshhom bu nyi shu lngar 
BO_TZ16_MA-031:12	gsol ba 'debs so smin grol dngos grub stshol //	1	gsol ba debs so smin grol dngos grub stshol 
BO_TZ16_MA-031:13	srid zhi'i che mchog tshhangs pa lha'i me tog	1	srid zhi che mchog tshhangs ba lha me tog 
BO_TZ16_MA-031:14	/dbyings phyug gsang ba'i tshhogs rje bde chen rgyal //	1	phyug gsang ba tshhogs rje bde chen rgyal 
BO_TZ16_MA-031:15	dgongs pa mngon gyur lha sras rol pa rtshal //	1	dgongs ba mngon gyur lha sras rol ba rtshal 
BO_TZ16_MA-031:16	gsol ba 'debs so smin grol dngos grub stshol //	1	gsol ba debs so smin grol dngos grub stshol 
BO_TZ16_MA-031:17	zab gter mdzod 'dzin mchog gyur bde chen gling //	1	zab gter mdzod dzin mchog gyur bde chen gling 
BO_TZ16_MA-031:18	bka' babs lung thob las can chos kyi bdag	1	bka bab lung thob las can chos kyi bdag 
BO_TZ16_MA-031:19	/bka' drin gsum ldan rtsha ba'i bla ma la //	1	drin gsum ldan rtsha ba bla ma la 
BO_TZ16_MA-031:20	gsol ba 'debs so smin grol dngos grub stshol //	2	gsol ba debs so smin grol dngos grub stshol 
BO_TZ16_MA-031:21	klong dgu'i rang bzhin dpal chen gtsho dang 'khor //	2	klong dgu rang bzhin dpal chen gtsho dang khor 
BO_TZ16_MA-031:22	gnas gsum da ki dam tshhig bka' yi gnyer //	2	gnas gsum da ki dam tshhig bka yi gnyer 
