segmentnr	original	folio	stemmed
BO_NK008_(nya)001:0	'jam dpal dmar po'i dbang gi rim pa'i dkyil 'khor gyi cho ga bzhugs so //	0	jam dpal dmar po dbang gi rim ba dkyil khor gyi cho ga bzhugs so 
BO_NK008_(nya)001:1	bcom ldan 'das 'jam dpal dmar po la phyag 'tshal lo //	0	joms ldan da jam dpal dmar po la phyag tshal lo 
BO_NK008_(nya)001:2	'jam dpal dmar po'i rgyud las /	0	jam dpal dmar po brgyud las 
BO_NK008_(nya)001:3	bdag don dngos grub bsgrub cing gzhan don dbang bskur ces bya ba'i don gyis slob ma smin par bya ba'i don /	0	bdag don dngos grub sgrub cing gzhan don dbang skur ces byed ba don gyis slob ma smin ba byed ba don 
BO_NK008_(nya)001:4	de la don lngas ston no //	0	de la don lngas ston no 
BO_NK008_(nya)001:5	de yang dang po mdzad pa'i slob dpon gang gis mdzad cing ji ltar brgyud pa dang gcig /	0	de yang dang po mdzad ba slob dpon gang gis mdzad cing ji ltar brgyud ba dang gcig 
BO_NK008_(nya)001:6	rgyud gang nas btus shing phyogs gar gtogs pa dang gnyis /	0	brgyud gang nas thu shing phyogs gar gtogs ba dang gnyis 
BO_NK008_(nya)001:7	don ched ci'i phyir mdzad pa dang gsum /	0	don ched ci phyir mdzad ba dang gsum 
BO_NK008_(nya)001:8	mtshan ji ltar grags pa dang bzhi /	0	mtshan ji ltar grags ba dang bzhi 
BO_NK008_(nya)001:9	dbu zhabs su don dus bstan pa dang lnga'o //	0	dbu zhabs su don dus ston ba dang lnga 
BO_NK008_(nya)001:10	dang po ni /	1	dang po ni 
BO_NK008_(nya)001:11	slob dpon pad+ma sam b+ha zhes bya ba des /	1	slob dpon pad+ma sam b+ha zhes byed ba des 
BO_NK008_(nya)001:12	rgyud dang / mkha' 'gro'i lung bstan dang / ma ru rtse'i zhal mngon sum du gzigs nas lung bstan dang bstun nas mdzad do //	1	brgyud dang mkha gro lung ston dang ma ru rtse zhal mngon sum du gzigs nas lung ston dang bstun nas mdzad do 
BO_NK008_(nya)001:13	des ru sh+ain+tam gar+b+ha la bskur /	1	des ru sh+ain+tam gar+b+ha la skur 
BO_NK008_(nya)001:14	des d+ha na da la la bskur /	1	des d+ha na da la la skur 
BO_NK008_(nya)001:15	des ba su d+ha ra la bskur /	1	des ba su d+ha ra la skur 
BO_NK008_(nya)001:16	des sangs rgyas ye shes rin po che la /	1	des sangs rgya ye shes rin po che la 
BO_NK008_(nya)001:17	des yon tan rgya mtsho la /	1	des yon tan rgya mtsho la 
BO_NK008_(nya)001:18	des sras pad+ma dbang rgyal la /	1	des sras pad+ma dbang rgyal la 
BO_NK008_(nya)001:19	des chen po 'jam dpal la /	1	des chen po jam dpal la 
BO_NK008_(nya)001:20	des jo mo so gad bza' rgan ne la /	2	des jo mo so gad bza rgan ne la 
BO_NK008_(nya)001:21	des ye shes gzungs la /	2	des ye shes gzungs la 
BO_NK008_(nya)001:22	des sras jo rdor kun dga' rdo rje dang / da re d+ha rma r+aa dza la /	2	des sras jo rdar kun dga rdo rje dang da re d+ha rma r+aa dza la 
BO_NK008_(nya)001:23	jo rdor gyi sras seng ge rgyal mtshan la /	2	jo rdar gyi sras seng ge rgyal mtshan la 
BO_NK008_(nya)001:24	des sras chos dbang la /	2	des sras chos dbang la 
BO_NK008_(nya)001:25	des bla ma chen po bkra shis dar la /	2	des bla ma chen po bkra shis dar la 
BO_NK008_(nya)001:26	des bla ma dar ma seng ge la /	2	des bla ma dar ma seng ge la 
BO_NK008_(nya)001:27	des bla ma seng ge dar la /	2	des bla ma seng ge dar la 
BO_NK008_(nya)001:28	des bla ma ye shes rgya mtsho la /	2	des bla ma ye shes rgya mtsho la 
BO_NK008_(nya)001:29	des bdag gnubs kyi ban d+he seng ge rgyal mtshan gyis lus ngag yid gsum gus pa'i sgo nas zhus pa'o //	2	des bdag gnubs kyi ban d+he seng ge rgyal mtshan gyis lus ngag yid gsum gus ba sgo nas zhus ba 
BO_NK008_(nya)001:30	yang lha rje ye shes gzungs kyis /	3	yang lha rje ye shes gzungs kyis 
BO_NK008_(nya)001:31	lo ts+aa ba rma ban chos 'bar /	3	lo ts+aa ba rma ban chos bar 
BO_NK008_(nya)001:32	des rtse'u ras par /	3	des rtseu ras ba 
BO_NK008_(nya)001:33	des dbu yu ba /	3	des dbu yu ba 
BO_NK008_(nya)001:34	des rje btsun rdo rje grags /	3	des rje btsun rdo rje grags 
BO_NK008_(nya)001:35	des bla ma chen po bkra shis dar /	3	des bla ma chen po bkra shis dar 
BO_NK008_(nya)001:36	des bla ma dar ma seng ge /	3	des bla ma dar ma seng ge 
BO_NK008_(nya)001:37	bla ma seng ge dar ma /	3	bla ma seng ge dar ma 
BO_NK008_(nya)001:38	des bla ma ye shes rgya mtsho la /	3	des bla ma ye shes rgya mtsho la 
BO_NK008_(nya)001:39	des bdag gnub kyi ban d+he sed+ge rgyal mtshan gyis lus ngag yid gsum gus pa'i sgo nas zhus so //	3	des bdag gnub kyi ban d+he sed+ge rgyal mtshan gyis lus ngag yid gsum gus ba sgo nas zhus so 
BO_NK008_(nya)001:40	lha rje chos dbang la bdag gis sbrul gyi lo dgun zla ra ba'i tshes dus su zhus pas /	4	lha rje chos dbang la bdag gis sbrul gyi lo dgun zla ra ba tshes dus su zhus ba 
BO_NK008_(nya)001:41	lha rje'i zhal nas /	4	lha rje zhal nas 
BO_NK008_(nya)001:42	'di shin tu bka' gnyan pas bka' ma chad tsam byed pa yin gsungs /	4	di shin tu bka gnyan ba bka ma chad tsam byed ba yin gsungs 
BO_NK008_(nya)001:43	rgyud ni dmar po'i gsang rgyud chen po dang / rol ba'i tan+t+ra dang / 'das mdo dang / nyi zla rin po che'i rgyud nas btus /	4	brgyud ni dmar po gsang brgyud chen po dang rol ba tan+t+ra dang da mdo dang nyi zla rin po che brgyud nas thu 
BO_NK008_(nya)001:44	phyogs bskyed rdzogs rnam pa gsum du gtogs /	4	phyogs skyed rdzogs rnam ba gsum du gtogs 
BO_NK008_(nya)001:45	dgos ched ni /	4	dgos ched ni 
BO_NK008_(nya)001:46	phyi rabs kyi rnal 'byor pas ras chod byas na bka' chad dang / 'khu ldog 'byung bas las la sbyar du mi 'dod pa dang / rang ka ma khyer na srin por skyes kyi dogs pa'i phyir smin grol gyi man ngag 'di brtsams so //	4	phyi rabs kyi rnal byor ba ras chod byed na bka chad dang khu ldog byung ba las la sbyor du mi dod ba dang rang ka ma khyer na srin por skye kyi dogs ba phyir smin grol gyi man ngag di brtsams so 
BO_NK008_(nya)001:47	mtshan ni gsum ste /	4	mtshan ni gsum ste 
BO_NK008_(nya)001:48	ma ru rtse zhes pas /	4	ma ru rtse zhes ba 
BO_NK008_(nya)001:49	dmar ba dbang /	4	dmar ba dbang 
BO_NK008_(nya)001:50	ru thugs rje /	5	ru thugs rje 
BO_NK008_(nya)001:51	rtse phan 'dogs so //	5	rtse phan dogs so 
BO_NK008_(nya)001:52	dmar ba chos nyid kyi ngang /	5	dmar ba chos nyid kyi ngang 
BO_NK008_(nya)001:53	ru chags pa sbyong ba /	5	ru chags ba sbyong ba 
BO_NK008_(nya)001:54	rtse 'dren pa'o //	5	rtse bgrang ba 
BO_NK008_(nya)001:55	dbu zhabs su don drug ste /	5	dbu zhabs su don drug ste 
BO_NK008_(nya)001:56	phun sum tshogs pa lngas gzhi bzung ba dang / dkyil 'khor gyi cho ga dang / sta gon gyi cho ga dang / rdzas god cing de nyid sgrub pa dang / dngos sgrub pa dang / dbang bskur ba dang / 'jug gi don no //	5	phun sum tshogs ba lngas gzhi bzung ba dang dkyil khor gyi cho ga dang sta gon gyi cho ga dang rdzas god cing de nyid sgrub ba dang dngos sgrub ba dang dbang skur ba dang jug gi don no 
BO_NK008_(nya)001:57	dang po lnga ni /	5	dang po lnga ni 
BO_NK008_(nya)001:58	shes pa dang / 'khor dang / gnas dang / dus dang / rdzas phun sum tshogs pa'o //	5	shes ba dang khor dang gnas dang dus dang rdzas phun sum tshogs ba 
BO_NK008_(nya)001:59	dang po shes pa phun sum tshogs pa ni /	5	dang po shes ba phun sum tshogs ba ni 
BO_NK008_(nya)001:60	dbang thob pa /	6	dbang thob ba 
BO_NK008_(nya)001:61	bya ba la mkhas pa /	6	byed ba la mkhas ba 
BO_NK008_(nya)001:62	bka' brgyud ma chad pa /	6	bka brgyud ma chad ba 
BO_NK008_(nya)001:63	lung dang ldan pa /	6	lung dang ldan ba 
BO_NK008_(nya)001:64	lung man ngag la 'dris pa /	6	lung man ngag la dris ba 
BO_NK008_(nya)001:65	the tshom med pa'i skyes bu la bya'o //	6	the tshom med ba skye bu la byed 
BO_NK008_(nya)001:66	'khor ni / las mkhan shin tu byang ba /	6	khor ni las mkhan shin tu byang ba 
BO_NK008_(nya)001:67	bla ma la mos pa /	6	bla ma la mos ba 
BO_NK008_(nya)001:68	gzungs ma mtshan dang ldan pa /	6	gzungs ma mtshan dang ldan ba 
BO_NK008_(nya)001:69	slob ma mtshan dang ldan pa /	6	slob ma mtshan dang ldan ba 
BO_NK008_(nya)001:70	gnas ni shing mod pa /	7	gnas ni shing mod ba 
BO_NK008_(nya)001:71	lam srang med pa /	7	lam srang med ba 
BO_NK008_(nya)001:72	brag dmar po'am /	7	brag dmar po 
BO_NK008_(nya)001:73	ri dmar po'am /	7	ri dmar po 
BO_NK008_(nya)001:74	chu sle'am / bkra shis pa /	7	chu sle bkra shis ba 
BO_NK008_(nya)001:75	nyams dga' ba /	7	nyams dga ba 
BO_NK008_(nya)001:76	dgos pa 'dzom pa'o //	7	dgos ba dzom ba 
BO_NK008_(nya)001:77	dus ni rab rab bzhi /	7	dus ni rab rab bzhi 
BO_NK008_(nya)001:78	'bring gi 'bring po bzhi /	7	bring gi bring po bzhi 
BO_NK008_(nya)001:79	gza' skar ni /	7	gza skar ni 
BO_NK008_(nya)001:80	smin drug gam /	8	smin drug gam 
BO_NK008_(nya)001:81	mago'am / lag gam /	8	mago lag gam 
BO_NK008_(nya)001:82	rgyal lam / bre phul /	8	rgyal lam bre bul 
BO_NK008_(nya)001:83	lhag pa / phur bu /	8	lhag ba phur bu 
BO_NK008_(nya)001:84	pa wa sangs la bya'o //	8	ba wa sangs la byed 
BO_NK008_(nya)001:85	rdzas ni / spyad pa yo byad dang / mchod ba'i rdzas /	8	rdzas ni spyod ba yo byad dang mchod ba rdzas 
BO_NK008_(nya)001:86	lha yi rdzas /	8	lha yi rdzas 
BO_NK008_(nya)001:87	rgyan gyis rdzas /	8	rgyan gyis rdzas 
BO_NK008_(nya)001:88	dngos grub kyi rdzas dang dbang gi rdzas so //	8	dngos grub kyi rdzas dang dbang gi rdzas so 
BO_NK008_(nya)001:89	dkyil 'khor gyi cho ga ni /	8	dkyil khor gyi cho ga ni 
BO_NK008_(nya)001:90	don lnga ste /	9	don lnga ste 
BO_NK008_(nya)001:91	sa rtags pa dang / bslang ba dang / sbyang ba dang / bsrung ba dang / bzung ba dang / byin gyis brlabs pa'o //	9	sa rtags ba dang bslang ba dang sbyong ba dang bsrung ba dang bzung ba dang byin gyis brlabs ba 
BO_NK008_(nya)001:92	sa rtags pa ni /	9	sa rtags ba ni 
BO_NK008_(nya)001:93	ba tsh+wa med pa /	9	ba tsh+wa med ba 
BO_NK008_(nya)001:94	ma gas pa /	9	ma gas ba 
BO_NK008_(nya)001:95	sa dgra med pa /	9	sa dgra med ba 
BO_NK008_(nya)001:96	mas 'dzed pa 'dra ba /	9	mas dzed ba dra ba 
BO_NK008_(nya)001:97	yas blugs pa 'dra ba /	9	yas blugs ba dra ba 
BO_NK008_(nya)001:98	ming gi skyon med pa la bya'o //	9	ming gi skyon med ba la byed 
BO_NK008_(nya)001:99	bslang ba la gnyis /	9	bslang ba la gnyis 
BO_NK008_(nya)001:100	snang ba la bslang ba dang / mi snang ba la bslang ba'o //	10	snang ba la bslang ba dang mi snang ba la bslang ba 
BO_NK008_(nya)001:101	snang ba la bslang ba ni /	10	snang ba la bslang ba ni 
BO_NK008_(nya)001:102	shes pa sla'o //	10	shes ba sla 
BO_NK008_(nya)001:103	mi snang ba la bslang ba ni /	10	mi snang ba la bslang ba ni 
BO_NK008_(nya)001:104	gtor ma bshams dri yis chag chag btab la 'di skad do //	10	thor ma bshams dri yis chag chag debs la di skad do 
BO_NK008_(nya)001:105	hoh sa bdag lha klu gdon gyi tshogs //	10	hoh sa bdag lha klu don gyi tshogs 
BO_NK008_(nya)001:106	sa glud mchod sbyin 'di bzhes la //	10	sa glud mchod sbyin di bzhes la 
BO_NK008_(nya)001:107	rin chen sa 'di bdag la stsol //	10	rin chen sa di bdag la stsol 
BO_NK008_(nya)001:108	zhes brjod la lag pa sa la lan gsum brdab /	10	zhes rjod la lag ba sa la lan gsum brdab 
BO_NK008_(nya)001:109	sa gzhi de gas pa'i dbrag nas lha mo thon par bsam la /	10	sa gzhi de gas ba dbrag nas lha mo thon ba bsam la 
BO_NK008_(nya)001:110	h'u / skyob pa sangs rgyas thams cad kyi //	11	hu skyob ba sangs rgya thams cad kyi 
BO_NK008_(nya)001:111	spyod pa'i tshul dang khyad par las //	11	spyod ba tshul dang khyad ba las 
BO_NK008_(nya)001:112	sa dang pha rol phyin pa la //	11	sa dang pha rol phyin ba la 
BO_NK008_(nya)001:113	lha mo khyod ni dpang du gyur //	11	lha mo khyod ni dpang du gyur 
BO_NK008_(nya)001:114	sh+aakya thub pa skyob pa yis //	11	sh+aakya thub ba skyob ba yis 
BO_NK008_(nya)001:115	bdud kyi sde rnams bcom pa ltar //	11	bdud kyi sde rnams joms ba ltar 
BO_NK008_(nya)001:116	de bzhin bdag kyang bdud las ni //	11	de bzhin bdag kyang bdud las ni 
BO_NK008_(nya)001:117	rgyal bar bya phyir dkyil 'khor bri //	11	rgyal ba byed phyir dkyil khor bri 
BO_NK008_(nya)001:118	bdag ni byang chub tu nges phyir //	11	bdag ni byang chub tu nges phyir 
BO_NK008_(nya)001:119	mchod 'bul dpang mdzod sa 'di zhu //	11	mchod bul dpang mdzod sa di ju 
BO_NK008_(nya)001:120	'byung po sa yi bdag po rnams //	12	byung po sa yi bdag po rnams 
BO_NK008_(nya)001:121	gnas rten gzhan du spo ba dang // sa 'di bkra shis mdzad du gsol //	12	gnas rten gzhan du spo ba dang sa di bkra shis mdzad du gsol 
BO_NK008_(nya)001:122	zhes brjod la mchod pa ci rigs pa 'bul /	12	zhes rjod la mchod ba ci rigs ba bul 
BO_NK008_(nya)001:123	lha mos sa gnang bar bsam /	12	lha mos sa gnang ba bsam 
BO_NK008_(nya)001:124	sa'i ro rnams bsal la blang ngo //	12	sa ro rnams bsal la blang ngo 
BO_NK008_(nya)001:125	sa sbyang ba ni /	12	sa sbyong ba ni 
BO_NK008_(nya)001:126	bdag ma ru rtse gsal ba'i thugs ka nas //	12	bdag ma ru rtse gsal ba thugs ka nas 
BO_NK008_(nya)001:127	ye ge b+h+r+au smug nag gcig bsam /	12	ye ge b+h+r+au smug nag gcig bsam 
BO_NK008_(nya)001:128	de las 'od 'phros nas sangs rgyas rnams la phog pas sras su dgongs /	12	de las d phro nas sangs rgya rnams la bogs ba sras su dgongs 
BO_NK008_(nya)001:129	lha tshogs la phog pas spun dang grogs su dgongs so //	12	lha tshogs la bogs ba spun dang grogs su dgongs so 
