segmentnr	original	folio	stemmed
BO_K12_D0653=1062_H0791:518b-0	@518b rgya gar skad du /	518b	rgya gar skad du 
BO_K12_D0653=1062_H0791:518b-1	mah'a sa m'a dza s'u tran n'a ma ma h'a s'u tra /	518b	maha sa ma dza su tran na ma ma ha su tra 
BO_K12_D0653=1062_H0791:518b-2	bod skad du /	518b	bod skad du 
BO_K12_D0653=1062_H0791:518b-3	mdo chen po 'dus pa chen po'i mdo zhes bya ba /	518b	mdo chen po du ba chen po mdo zhes byed ba 
BO_K12_D0653=1062_H0791:518b-4	dkon mchog gsum la phyag 'tshal lo //	518b	dkon(d) mchog gsum la phyag tshal lo 
BO_K12_D0653=1062_H0791:518b-5	'di skad bdag gis thos pa dus gcig na /	518b	di skad bdag gis thos ba dus gcig na 
BO_K12_D0653=1062_H0791:518b-6	bcom ldan 'das sh'akya rnams kyi ser skya'i gnas kyi nags tshal na /	518b	joms ldan da shakya rnams kyi ser skya gnas kyi nags tshal na 
BO_K12_D0653=1062_H0791:518b-7	dge slong lnga brgya thams cad kyang dgra bcom pa /	518b	dge slong lnga brgya thams cad kyang dgra joms ba 
BO_K12_D0653=1062_H0791:518b-8	zag pa zad pa /	518b	zag ba zad ba 
BO_K12_D0653=1062_H0791:518b-9	bya ba byas pa /	518b	byed ba byed ba 
BO_K12_D0653=1062_H0791:518b-10	byed pa byas pa /	518b	byed ba byed ba 
BO_K12_D0653=1062_H0791:518b-11	khur bor ba /	518b	khur bor ba 
BO_K12_D0653=1062_H0791:518b-12	bdag gi don rjes su thob pa /	518b	bdag gi don rjes su thob ba 
BO_K12_D0653=1062_H0791:518b-13	srid par kun tu sbyor ba yongs su zad pa /	518b	srid ba kun tu sbyor ba yongs su zad ba 
BO_K12_D0653=1062_H0791:518b-14	yang dag pa'i shes pas sems shin tu rnam par grol ba sha stag dang thabs cig tu bzhugs so //	518b	yang dag ba shes ba sems shin tu rnam ba grol ba sha stag dang thabs cig tu bzhugs so 
BO_K12_D0653=1062_H0791:518b-15	de nas bcom ldan 'das dge slong gi dge 'dun la mya ngan las 'das pa dang ldan pa'i chos kyi gtam ston par mdzad de /	518b	de nas joms ldan da dge slong gi dge dun la mya ngan las da ba dang ldan ba chos kyi dam ston ba mdzad de 
BO_K12_D0653=1062_H0791:518b-16	de'i tshe na phyogs bcu kun gyi 'jig rten gyi khams dag nas /	518b	de tshe na phyogs chu kun gyi jig rten gyi khams dag nas 
BO_K12_D0653=1062_H0791:518b-17	dbang che bar grags pa dbang che bar grags pa'i lha dag lhags nas /	518b	dbang che ba grags ba dbang che ba grags ba lha dag lhags nas 
