segmentnr	original	folio	stemmed
BO_NK053_('i)001:10000	de la 1 dbyings las ye shes kyi sku bzhengs te snyan gsan dbab pa gang snyam pa la /	1000	de la dbyings las ye shes kyi sku bzhengs te snyan gsan bebs ba gang snyam ba la 
BO_NK053_('i)001:10001	ye shes dkyil 'khor /	1000	ye shes dkyil khor 
BO_NK053_('i)001:10002	zhes pas bstan te /	1000	zhes ba ston te 
BO_NK053_('i)001:10003	dper na rgyal po gcig spyan 'dren pa la /	1000	dper na rgyal po gcig spyan bgrang ba la 
BO_NK053_('i)001:10004	sngon la snyam gsan 'bebs pa'i tshul du /	1000	sngon la snyam gsan bebs ba tshul du 
BO_NK053_('i)001:10005	snyam gsan dbab pa la /	1000	snyam gsan bebs ba la 
BO_NK053_('i)001:10006	phyag rgya dpung mgor se gol bsnol mar brdab cing /	1000	phyag rgya dpung mgor se gol snol mar brdab cing 
BO_NK053_('i)001:10007	badz+ra sa ma na dzah zhes brjod pas /	1000	badz+ra sa ma na dzah zhes rjod ba 
BO_NK053_('i)001:10008	rang nyid kyi thugs ka dang gsang ba'i mkha' las /	1000	rang nyid kyi thugs ka dang gsang ba mkha las 
BO_NK053_('i)001:10009	bskul ba'i 'od zer gsum byung ste /	1000	skul ba d zer gsum byung ste 
BO_NK053_('i)001:10010	gcig gis chos kyi dbyings skye ba med pa las /	1001	gcig gis chos kyi dbyings skye ba med ba las 
BO_NK053_('i)001:10011	ye shes kyi spyod yul gzugs kyi skur rong gis bzhengs pa bsgom mo //	1001	ye shes kyi spyod yul gzugs kyi skur rong gis bzhengs ba bsgom mo 
BO_NK053_('i)001:10012	gcig gis phyi nang gsang ba gsum gyis mchod pa phul /	1001	gcig gis phyi nang gsang ba gsum gyis mchod ba bul 
BO_NK053_('i)001:10013	gcig las sku gsung thugs kyi dngos grub nod pa'i sgra byung nas /	1001	gcig las sku gsung thugs kyi dngos grub nod ba sgra byung nas 
BO_NK053_('i)001:10014	chos nyid ye shes kyi thugs rje nyer bsdogs su rong nger gnas pa la /	1001	chos nyid ye shes kyi thugs rje nyer sdog su rong nger gnas ba la 
BO_NK053_('i)001:10015	tshigs bcad 'dis bskul te /	1001	tshigs gcod dis skul te 
BO_NK053_('i)001:10016	de yang tshig dang sngags su bcas pa ni /	1001	de yang tshig dang sngags su cha ba ni 
BO_NK053_('i)001:10017	he ru ka'i gal po las 'di skad gsungs so //	1001	he ru ka gal po las di skad gsungs so 
BO_NK053_('i)001:10018	'dir re re la yang bzhi bzhi ste /	1001	dir re re la yang bzhi bzhi ste 
BO_NK053_('i)001:10019	gyer tshig / sngags /	1001	gyer tshig sngags 
BO_NK053_('i)001:10020	phyag rgya / ting nge 'dzin te bzhi las /	1002	phyag rgya ting nge dzin te bzhi las 
BO_NK053_('i)001:10021	gyer tshig ni /	1002	gyer tshig ni 
BO_NK053_('i)001:10022	gnas gang nas spyan drangs na /	1002	gnas gang nas spyan drangs na 
BO_NK053_('i)001:10023	ye shes can gyi spyod yul nas //	1002	ye shes can gyi spyod yul nas 
BO_NK053_('i)001:10024	dpal chen khrag 'thung 'khor dang bcas //	1002	dpal chen khrag thung khor dang cha 
BO_NK053_('i)001:10025	sems can don slad dam tshig dgongs //	1002	sems can don slad dam tshig dgongs 
BO_NK053_('i)001:10026	gnas 'dir ma lus gshegs su gsol //	1002	gnas dir ma lus gshegs su gsol 
BO_NK053_('i)001:10027	zhes gsungs te /	1002	zhes gsungs te 
BO_NK053_('i)001:10028	phyag rgya ni /	1002	phyag rgya ni 
BO_NK053_('i)001:10029	mkha' dbyings kyi phyag rgya zhes kyang bya /	1002	mkha dbyings kyi phyag rgya zhes kyang byed 
BO_NK053_('i)001:10030	thod phreng gi phya rgya zhes kyang bya ste /	1003	thod phreng gi phya rgya zhes kyang byed ste 
BO_NK053_('i)001:10031	de yang rgyud las /	1003	de yang brgyud las 
BO_NK053_('i)001:10032	mdzub mo gnyis ni mdud par bcings //	1003	mdzub mo gnyis ni mdud ba ching 
BO_NK053_('i)001:10033	mthe bong gung mo rtse sprad brgyang //	1003	mthe bong gung mo rtse sprod rgyong 
