segmentnr	original	folio	stemmed
BO_NK060_(i)002:0	/ dpal gsang ba'i snying po de kho na nyid nges pa'i rgyud kyi khog dbub rin po che 'bar ba'i gur zhes bya ba bzhugs so //	0	dpal gsang ba snying po de kho na nyid nges ba brgyud kyi khog bubs rin po che bar ba gur zhes byed ba bzhugs so 
BO_NK060_(i)002:1	gsang ba'i snying po de kho na nyid nges pa'i rgyud khog dbub rin po che 'bar ba'i gur zhes bya ba/	0	gsang ba snying po de kho na nyid nges ba brgyud khog bubs rin po che bar ba gur zhes byed 
BO_NK060_(i)002:2	bcom ldan 'das dpal kun tu bzang po la phyag 'tshal lo //	0	joms ldan da dpal kun tu bzang po la phyag tshal lo 
BO_NK060_(i)002:3	rgyud thams cad kyi rgyal po/	0	brgyud thams cad kyi rgyal 
BO_NK060_(i)002:4	theg pa thams cad kyi yang rtse/	0	theg ba thams cad kyi yang 
BO_NK060_(i)002:5	bstan pa thams cad kyi 'byung gnas/	0	ston ba thams cad kyi byung 
BO_NK060_(i)002:6	lung thams cad kyi spyi 'grel/	0	lung thams cad kyi spyi 
BO_NK060_(i)002:7	de bzhin gshegs pa thams cad kyi dgongs pa'i zhe phugs/	0	de bzhin gshegs ba thams cad kyi dgongs ba zhe 
BO_NK060_(i)002:8	'bras bu thams cad kyi thug sa/	0	bras bu thams cad kyi thug 
BO_NK060_(i)002:9	sngar 'das pa'i rgyal ba yang dag par rdzogs pa'i sangs rgyas rnams kyi gshegs shul/	0	sngar da ba rgyal ba yang dag ba rdzogs ba sangs rgya rnams kyi gshegs 
BO_NK060_(i)002:10	ma 'ongs pa'i rnal 'byor pa rnams kyi lam dam pa/	1	ma ngs ba rnal byor ba rnams kyi lam dam 
BO_NK060_(i)002:11	che ba'i yon tan brgyad dang ldan pa/	1	che ba yon tan brgyad dang ldan 
BO_NK060_(i)002:12	sems dang ye shes rang snang du ston pa/	1	sems dang ye shes rang snang du ston 
BO_NK060_(i)002:13	sgyu 'phrul rtsa ba'i rgyud dpal gsang ba'i snying po 'di bshad pa'i dbang du bgyis na/	1	sgyu phrul rtsa ba brgyud dpal gsang ba snying po di chad ba dbang du bgyid 
