segmentnr	original	stemmed
BO_K10_D0120_H0122:96b-24	nur nur po mi gtsang bas ma rung bar gyur pa ma yin te /	nur nur po mi gtsang ba ma rung ba gyur ba ma yin te 
BO_K10_D0120_H0122:96b-25	thar pa ni /	thar ba ni 
BO_K10_D0120_H0122:96b-26	ji ltar me tog ku mu da dkar po bzhin du gsal ba'o //	ji ltar me tog ku mu da dkar po bzhin du gsal ba 
BO_K10_D0120_H0122:96b-27	thar pa gang yin pa de ni /	thar ba gang yin ba de ni 
BO_K10_D0120_H0122:96b-28	de bzhin gshegs pa'o //	de bzhin gshegs ba 
BO_K10_D0120_H0122:96b-29	'dod pa'i nyes pa sna tshogs bstan pa ni /	dod ba nyes ba sna tshogs ston ba ni 
BO_K10_D0120_H0122:96b-30	thabs yin par blta bar bya'o //	thabs yin ba lta ba byed 
BO_K10_D0120_H0122:96b-31	de bas na /	de ba na 
BO_K10_D0120_H0122:96b-32	de bzhin gshegs pa ni /	de bzhin gshegs ba ni 
BO_K10_D0120_H0122:96b-33	nyon mongs pa can ma yin pa'o //	nyon mongs ba can ma yin ba 
BO_K10_D0120_H0122:96b-34	zag pa med pa zag pa med pa zhes bya ba ni /	zag ba med ba zag ba med ba zhes byed ba ni 
BO_K10_D0120_H0122:96b-35	rma med pa'i don te /	rma med ba don te 
BO_K10_D0120_H0122:96b-36	de ni / thar pa yin no //	de ni thar ba yin no 
BO_K10_D0120_H0122:96b-37	thar pa gang yin pa de ni /	thar ba gang yin ba de ni 
BO_K10_D0120_H0122:96b-38	de bzhin gshegs pa ste /	de bzhin gshegs ba ste 
BO_K10_D0120_H0122:96b-39	de bas na /	de ba na 
BO_K10_D0120_H0122:96b-40	zag pa med pa zhes bya'o //	zag ba med ba zhes byed 
BO_K10_D0120_H0122:96b-41	gnod pa med pa gnod pa med pa zhes bya ba ni /	gnod ba med ba gnod ba med ba zhes byed ba ni 
BO_K10_D0120_H0122:97a-0	ji ltar bkres pas g-yos @97a *//	ji ltar bkres ba g-yos 
BO_K10_D0120_H0122:97a-1	byed pa ma mthong na /	byed ba ma mthong na 
BO_K10_D0120_H0122:97a-2	gnod par 'gyur ba de bzhin du thar pa ni /	gnod ba gyur ba de bzhin du thar ba ni 
BO_K10_D0120_H0122:97a-3	de lta ma yin te /	de lta ma yin te 
BO_K10_D0120_H0122:97a-4	gnod pa med pa gang yin pa de ni /	gnod ba med ba gang yin ba de ni 
