segmentnr	original	folio	stemmed
BO_TZ33_GI-018:0	\u0f88 ye shes kyi mkha' 'gro seng ge'i gdong pa can gyi skor las :	0	\u0f88 ye shes kyi mkha gro seng ge gdong ba can gyi skor las 
BO_TZ33_GI-018:1	bza' btung tshhogs 'khor gyi rim pa bzhugs so :	0	bza thung tshhogs khor gyi rim ba bzhugs so 
BO_TZ33_GI-018:2	\u0f88\u0f88\u0f88\u0f88\u0f88\u0f88\u0f88\u0f88 badzra wa ra hi na mo :	0	\u0f88\u0f88\u0f88\u0f88\u0f88\u0f88\u0f88\u0f88 badzra wa ra hi na mo 
BO_TZ33_GI-018:3	mkha' 'gro bsgrub pa'i rnal 'byor dam ldan gyis :	0	mkha gro sgrub ba rnal byor dam ldan gyis 
BO_TZ33_GI-018:4	mi mthun kun bsal mthun tshhogs bsgrub pa dang : mkha' 'gro dgyes bskang rang nyid tshhogs rdzogs nas :	0	mi mthun kun bsal mthun tshhogs sgrub ba dang mkha gro dgyes skong rang nyid tshhogs rdzogs nas 
BO_TZ33_GI-018:5	mchog thun dngos grub thob phyir bza' tshhogs bya :	0	mchog thun dngos grub thob phyir bza tshhogs byed 
BO_TZ33_GI-018:6	bza' btung sna tshhogs bshos bzang sha dang chang :	0	bza thung sna tshhogs bshos bzang sha dang chang 
BO_TZ33_GI-018:7	tshhogs rdzas gang 'byor zhing lpags steng sogs bkram :	0	tshhogs rdzas gang byor zhing lpags steng sogs grem 
BO_TZ33_GI-018:8	rang nyid lhar gsal thugs kar ram yam kham:	0	rang nyid lhar gsal thugs kar ram yam kham: 
BO_TZ33_GI-018:9	'od zhu me rlung chu 'phros nyes skyon bsal :	0	d ju me rlung chu phro nyes skyon bsal 
BO_TZ33_GI-018:10	om ahhu~m hrihsa ye shes bdud rtshi dang : 'dod yon lngar gyur snang srid khyab par spel :	1	om ahhu~m hrihsa ye shes bdud rtshi dang dod yon lngar gyur snang srid khyab ba spel 
BO_TZ33_GI-018:11	phyi nang gsang mchod mang 'phros ting 'dzin bsgom :	1	phyi nang gsang mchod mang phro ting dzin bsgom 
BO_TZ33_GI-018:12	ram yam kham: om ahhu~m ha ho hri:	1	ram yam kham: om ahhu~m ha ho hri: 
BO_TZ33_GI-018:13	ga na tshakra sarba pu dza ho :	1	ga na tshakra sarba pu dza ho 
BO_TZ33_GI-018:14	de nas phem phem hring hring hu~m dza yis :	1	de nas phem phem hring hring hu~m dza yis 
BO_TZ33_GI-018:15	pad+ma 'byung gnas rtsha gsum zhi khro'i tshhogs :	1	pad+ma byung gnas rtsha gsum zhi khro tshhogs 
BO_TZ33_GI-018:16	khyad par ye shes las grub mkha' 'gro 'bod :	1	khyad ba ye shes las grub mkha gro bod 
BO_TZ33_GI-018:17	hu~m hri: zangs mdog dpal ri'i rtshe mo nas :	1	hu~m hri: zangs mdog dpal ri rtshe mo nas 
BO_TZ33_GI-018:18	slob dpon pad+ma yab yum la :	1	slob dpon pad+ma yab yum la 
BO_TZ33_GI-018:19	rtsha gsum zhi khro'i 'khor gyis bskor :	1	rtsha gsum zhi khro khor gyis skor 
BO_TZ33_GI-018:20	tshhogs la spyan 'dren gshegs su gsol :	2	tshhogs la spyan bgrang gshegs su gsol 
BO_TZ33_GI-018:21	phyi nang gsang mchod 'dod yon lnga :	2	phyi nang gsang mchod dod yon lnga 
BO_TZ33_GI-018:22	bza' btung tshhogs mchod 'od 'bar 'di :	2	bza thung tshhogs mchod d bar di 
BO_TZ33_GI-018:23	rje btshun bla ma'i tshhogs la 'bul :	2	rje btshun bla ma tshhogs la bul 
BO_TZ33_GI-018:24	'khor dang bcas pa'i thugs dam bskang :	2	khor dang cha ba thugs dam skong 
