segmentnr	original	stemmed
BO_T02_D3305:178b-37	raksha raksha ai mam stha nam sarba bha ye bhya:sv'a h'a /	raksha raksha ai mam stha nam sarba bha ye bhya:sva ha 
BO_T02_D3305:178b-38	lho nas lan cig go //	lho nas lan cig go 
BO_T02_D3305:178b-39	'od dpag med kyi sngags kyi rgyal po ni /	d dpog med kyi sngags kyi rgyal po ni 
BO_T02_D3305:178b-40	aom aa mi te aa mi ta aa mi to dbha we /	aom aa mi te aa mi ta aa mi to dbha we 
BO_T02_D3305:178b-41	aa mi ta sam bha we aa mi ta bi kra'nte g'a mi ni aa mi ta a'a yurda te dharma dh'a tudzny'a na ga ga na pa ri k'irta te sarbba karma kle sha ksha yam ka r'i ye sv'a h'a /	aa mi ta sam bha we aa mi ta bi krante ga mi ni aa mi ta aa yurda te dharma dha tudznya na ga ga na ba ri krta te sarbba karma kle sha ksha yam ka r ye sva ha 
BO_T02_D3305:178b-42	nub nas lan bdun no //	nub nas lan bdun no 
BO_T02_D3305:178b-43	rdo rje snying po brgyan gyi gzungs kyi sngags ni /	rdo rje snying po rgyan gyi gzungs kyi sngags ni 
BO_T02_D3305:178b-44	aom bo dhi bo dhi sarbba bo dhi sarbba ta th'a ga ta go tsa ri dha ra tsa ri dha ra /	aom bo dhi bo dhi sarbba bo dhi sarbba ta tha ga ta go tsa ri dha ra tsa ri dha ra 
BO_T02_D3305:178b-45	ha ra ha ra /	ha ra ha ra 
BO_T02_D3305:178b-46	pra ha ra phra ha ra ma h'a bo dhi tsitta dha ra /	pra ha ra phra ha ra ma ha bo dhi tsitta dha ra 
BO_T02_D3305:178b-47	tsu lu tsu lu rasmi sanytso di te sarba ta th'a ga ta aa bhi shi kte gu na ga ga ne shuddha /	tsu lu tsu lu rasmi sanytso di te sarba ta tha ga ta aa bhi chi kte gu na ga ga ne shuddha 
BO_T02_D3305:178b-48	gu na aa ba bh'a se mi li mi li /	gu na aa ba bha se mi li mi li 
BO_T02_D3305:178b-49	ga ga na ta la pra tishthi te sha ma sha ma /	ga ga na ta la pra tishthi te sha ma sha ma 
BO_T02_D3305:178b-50	pra sha ma pra sha ma /	pra sha ma pra sha ma 
BO_T02_D3305:178b-51	sarba p'a pa pra sha ma ne sarba p'a pa bi sho dha ni hu lu hu lu /	sarba pa ba pra sha ma ne sarba pa ba bi sho dha ni hu lu hu lu 
BO_T02_D3305:178b-52	ma h'a bo dhi m'a rga sam prasthi te /	ma ha bo dhi ma rga sam prasthi te 
BO_T02_D3305:178b-53	sarba ta th'a ga ta mu dre sv'a h'a /	sarba ta tha ga ta mu dre sva ha 
BO_T02_D3305:178b-54	byang nas lan bdun no //	byang nas lan bdun no 
BO_T02_D3305:178b-55	aom sarba ta th'a ga ta ma ni shapta dipte dzv'a la dzv'a la dharma dh'a tu garbhe sv'a h'a /	aom sarba ta tha ga ta ma ni shapta dipte dzva la dzva la dharma dha tu garbhe sva ha 
BO_T02_D3305:178b-56	ye dharm'a he tu pra bha b'a he tunte sh'anta th'a ga to hye ba da ta /	ye dharma he tu pra bha ba he tunte shanta tha ga to hye ba da ta 
BO_T02_D3305:178b-57	te sh'anytsa yo ni ro dha ae bam b'a d'i ma h'a shra ma na: shar nyid nas so zhes pa rgyal mtshan gzugs pa'o //	te shanytsa yo ni ro dha ae bam ba d ma ha shra ma na: char nyid nas so zhes ba rgyal mtshan gzugs ba 
BO_T02_D3305:179a-0	@179a * // rdo rje aa ba dhu t'i brtan pa'i yu bar gnas /	rdo rje aa ba dhu t brtan ba yu ba gnas 
BO_T02_D3305:179a-1	sum cu rtsa gnyis 'dab ma nges par 'ching byed pa //	sum cu rtsa gnyis dab ma nges ba ching byed ba 
BO_T02_D3305:179a-2	ham yig las skyes padma rnam par dag pa'i gdugs //	ham yig las skye padma rnam ba dag ba gdugs 
