segmentnr	original	stemmed
BO_T04_D3883:45a-6	de lta bas na zhes bya ba la sogs pa ni mjug sdud pa ste rtogs par sla'o //	de lta ba na zhes byed ba la sogs ba ni mjug sdud ba ste rtogs ba sla 
BO_T04_D3883:45a-7	gal te snang ba'i ngo bo gang yin pa de mi 'gog na 'o na ci 'gog snyam pa la /	gal te snang ba ngo bo gang yin ba de mi gog na mang na ci gog snyam ba la 
BO_T04_D3883:45a-8	bshad pa / rnam pa gang snang ba min la /	chad ba rnam ba gang snang ba min la 
BO_T04_D3883:45a-9	smra ba gzhan gyis yongs su brtags pa de nyid 'gog ces bya bar sbyar ro //	smra ba gzhan gyis yongs su rtog ba de nyid gog ces byed ba sbyor ro 
BO_T04_D3883:45a-10	de yang ni zhes bya ba ni dmigs kyis bsal ba'o //	de yang ni zhes byed ba ni dmigs kyis bsal ba 
BO_T04_D3883:45a-11	rnam pa de gang yin snyam pa la /	rnam ba de gang yin snyam ba la 
BO_T04_D3883:45a-12	yang dag par zhes bya sogs par zhes bya ba smos so //	yang dag ba zhes byed sogs ba zhes byed ba smos so 
BO_T04_D3883:45a-13	de gang yin snyam pa la /	de gang yin snyam ba la 
BO_T04_D3883:45a-14	skye la sogs pa zhes bya ba smos so //	skye la sogs ba zhes byed ba smos so 
BO_T04_D3883:45a-15	gang yang zhes bya ba la sogs pa rnam par 'grel pa ni khong du chud par sla'o //	gang yang zhes byed ba la sogs ba rnam ba grel ba ni khong du chud ba sla 
BO_T04_D3883:45a-16	bstan bcos la sogs pa la brten nas zhes bya ba la sogs pa smos pas ni /	ston chos la sogs ba la rten nas zhes byed ba la sogs ba smos ba ni 
BO_T04_D3883:45a-17	grogs po ngan pa la brten pa dang / log pa la goms pa'i bag chags thog ma med pa'i dus can la brten pa yang gzung ngo //	grogs po ngan ba la rten ba dang log ba la goms ba bag chags thogs ma med ba dus can la rten ba yang gzung ngo 
BO_T04_D3883:45a-18	ci'i phyir de nyid 'gog snyam pa la /	ci phyir de nyid gog snyam ba la 
BO_T04_D3883:45a-19	de bkag pa la zhes bya ba la sogs pa smos so //	de gog ba la zhes byed ba la sogs ba smos so 
BO_T04_D3883:45a-20	de bas rigs pas smra ba'i lta ba /	de ba rigs ba smra ba lta ba 
BO_T04_D3883:45a-21	'dir ni de lta bu ji skad smos pa'i rnam pas brtags pa kho na ste /	dir ni de lta bu ji skad smos ba rnam ba rtog ba kho na ste 
BO_T04_D3883:45a-22	mi snang ba la yang dag par skye ba la sogs par rtog pas sgro btags pa kho na /	mi snang ba la yang dag ba skye ba la sogs ba rtogs ba sgro dogs ba kho na 
BO_T04_D3883:45a-23	dgag par rigs te rigs pas rung ngo zhes bya ba'i tha tshig go //	gog ba rigs te rigs ba rung ngo zhes byed ba tha tshig go 
BO_T04_D3883:45a-24	gal te ci'i phyir zhe na /	gal te ci phyir zhe na 
BO_T04_D3883:45a-25	bshad pa / ji skad smos pa'i nyes pa med pa'i phyir ro //	chad ba ji skad smos ba nyes ba med ba phyir ro 
BO_T04_D3883:45a-26	gong du brjod pa mngon sum la sogs pa dang 'gal ba'i nyes pa med pa'i phyir ro zhes bya ba'i tha tshig go //	gong du rjod ba mngon sum la sogs ba dang gal ba nyes ba med ba phyir ro zhes byed ba tha tshig go 
BO_T04_D3883:45a-27	brtags pa ma yin 'gog pa 'di //	rtog ba ma yin gog ba di 
BO_T04_D3883:45a-28	zhes bya ba la sogs pa ni /	zhes byed ba la sogs ba ni 
BO_T04_D3883:45a-29	gzugs la sogs pa'i lus rtog pa'i nyes pas ma spangs pa zhes bya ba la sogs pas 'grel te /	gzugs la sogs ba lus rtogs ba nyes ba ma spong ba zhes byed ba la sogs ba grel te 
BO_T04_D3883:45a-30	rtog pa nyid nyes pa yin no //	rtogs ba nyid nyes ba yin no 
BO_T04_D3883:45a-31	gzugs la sogs pa'i lus 'di la des ma spags pa kho na yod pas zhes tshig rnam par sbyar ro //	gzugs la sogs ba lus di la des ma spog ba kho na yod ba zhes tshig rnam ba sbyor ro 
