segmentnr	original	stemmed
BO_K12_D0687=D0903_H0652:336b-0	@336b rgya gar skad du /	rgya gar skad du 
BO_K12_D0687=D0903_H0652:336b-1	a'arya aa mo gha p'a sh'a p'a ra mi ta sha tpa ri p'u ra ya n'a ma dh'a ra ni /	aarya aa mo gha pa sha pa ra mi ta sha tpa ri pu ra ya na ma dha ra ni 
BO_K12_D0687=D0903_H0652:336b-2	bod skad du //	bod skad du 
BO_K12_D0687=D0903_H0652:336b-3	'phags pa don yod zhags pa'i pha rol tu phyin pa drug yongs su rdzogs par byed pa zhes bya ba'i gzungs /	phag ba don yod zhags ba pha rol tu phyin ba drug yongs su rdzogs ba byed ba zhes byed ba gzungs 
BO_K12_D0687=D0903_H0652:336b-4	sangs rgyas dang / byang chub sems dpa' thams cad la phyag 'tshal lo //	sangs rgya dang byang chub sems dpa thams cad la phyag tshal lo 
BO_K12_D0687=D0903_H0652:336b-5	dus gsum du gshegs shing bzhugs pa'i de bzhin gshegs pa thams cad la phyag 'tshal lo //	dus gsum du gshegs shing bzhugs ba de bzhin gshegs ba thams cad la phyag tshal lo 
BO_K12_D0687=D0903_H0652:337a-0	byang @337a *// chub sems dpa' sems dpa' chen po snying rje chen po dang ldan pa 'phags pa spyan ras gzigs dbang phyug la phyag 'tshal lo; ;aom aa mo gha p'a sha ma h'a d'a n'a p'a ra mi ta pa ri p'u ra ya h'um/	byang chub sems dpa sems dpa chen po snying rje chen po dang ldan ba phag ba spyan ras gzigs dbang phyug la phyag tshal lo; ;aom aa mo gha pa sha ma ha da na pa ra mi ta ba ri pu ra ya 
BO_K12_D0687=D0903_H0652:337a-1	da ra da ra /	da ra da ra 
BO_K12_D0687=D0903_H0652:337a-2	bi bi dha ra /	bi bi dha ra 
BO_K12_D0687=D0903_H0652:337a-3	bi tsi tree: sarba sa tv'am au pa bho ga /	bi tsi tree: sarba sa tv au ba bho ga 
BO_K12_D0687=D0903_H0652:337a-4	sarba ta th'a ga ta ma h'a d'a na p'u dza me gha pra brta ya /	sarba ta tha ga ta ma ha da na pu dza me gha pra rtas ya 
BO_K12_D0687=D0903_H0652:337a-5	ta ra ta ra /	ta ra ta ra 
BO_K12_D0687=D0903_H0652:337a-6	t'a ra ya /	ta ra ya 
BO_K12_D0687=D0903_H0652:337a-7	ma h'a padma ma ni h'um phat sv'a h'a /	ma ha padma ma ni hum phat sva ha 
BO_K12_D0687=D0903_H0652:337a-8	'di ni don yod zhags pa'i sbyin pa'i pha rol tu phyin pa'i snying po chen po ste /	di ni don yod zhags ba sbyin ba pha rol tu phyin ba snying po chen po ste 
BO_K12_D0687=D0903_H0652:337a-9	gang gis yungs 'bru tsam gyi sbyin pa yang byin te dran pa tsam gyis lan bdun bzlas brjod byas na /	gang gis yungs bru tsam gyi sbyin ba yang byin te dran ba tsam gyis lan bdun bzlas rjod byed na 
BO_K12_D0687=D0903_H0652:337a-10	mchod sbyin chen po rnam par 'phrul pa chen po shin tu rgyas pa chen po'i sbyin pa'i pha rol tu phyin pa yongs su rdzogs par 'gyur ro //	mchod sbyin chen po rnam ba phrul ba chen po shin tu rgya ba chen po sbyin ba pha rol tu phyin ba yongs su rdzogs ba gyur ro 
BO_K12_D0687=D0903_H0652:337a-11	dus gsum gyi de bzhin gshegs pa thams cad la phyag 'tshal lo //	dus gsum gyi de bzhin gshegs ba thams cad la phyag tshal lo 
BO_K12_D0687=D0903_H0652:337a-12	byang chub sems dpa' sems dpa' chen po snying rje chen po dang ldan pa 'phags pa spyan ras gzigs dbang phyug la phyag 'tshal lo //	byang chub sems dpa sems dpa chen po snying rje chen po dang ldan ba phag ba spyan ras gzigs dbang phyug la phyag tshal lo 
BO_K12_D0687=D0903_H0652:337a-13	aom aa mo gha sh'i la /	aom aa mo gha sh la 
BO_K12_D0687=D0903_H0652:337a-14	sam bha ra sam bha ra /	sam bha ra sam bha ra 
BO_K12_D0687=D0903_H0652:337a-15	bha ra bha ra /	bha ra bha ra 
BO_K12_D0687=D0903_H0652:337a-16	ma h'a shuddha sa tv'a padma bi bhu shi ta /	ma ha shuddha sa tva padma bi bhu chi ta 
BO_K12_D0687=D0903_H0652:337a-17	bhu dza / dha ra dha ra /	bhu dza dha ra dha ra 
BO_K12_D0687=D0903_H0652:337a-18	sa manta aa wa lo ki te h'um phat sv'ah'a /	sa manta aa wa lo ki te hum phat svaha 
BO_K12_D0687=D0903_H0652:337b-0	gzungs 'di gso sbyong gi yan lag @337b brgyad bzung nas smyung bar gnas pa byas te mi smra bar lan nyi shu rtsa gcig du dran pas brjod par bya'o //	gzungs di gso sbyong gi yan lag brgyad bzung nas smyung ba gnas ba byed te mi smra ba lan nyi shu rtsa gcig du dran ba rjod ba byed 
BO_K12_D0687=D0903_H0652:337b-1	de nas don yod zhags pa'i snying po bzlas brjod bya'o //	de nas don yod zhags ba snying po bzlas rjod byed 
BO_K12_D0687=D0903_H0652:337b-2	bzlas brjod byas pa tsam gyi mod la tshul khrims dag pa chen po dang ldan par 'gyur ro //	bzlas rjod byed ba tsam gyi mod la tshul khrims dag ba chen po dang ldan ba gyur ro 
BO_K12_D0687=D0903_H0652:337b-3	tshul khrims kyi pha rol tu phyin pa yongs su rdzogs par 'gyur ro //	tshul khrims kyi pha rol tu phyin ba yongs su rdzogs ba gyur ro 
BO_K12_D0687=D0903_H0652:337b-4	tshul khrims kyi dri zhim po mang po lus la 'byung zhing phyogs bcu'i 'jig rten du grags par 'gyur ro //	tshul khrims kyi dri zhim po mang po lus la byung zhing phyogs chu jig rten du grags ba gyur ro 
BO_K12_D0687=D0903_H0652:337b-5	gang zhig nyi ma re re zhing gzungs 'di dran par byed na; de ni rtag tu tshul khrims yongs su dag par 'gyur ro //	gang jig nyi ma re re zhing gzungs di dran ba byed na; de ni rtag tu tshul khrims yongs su dag ba gyur ro 
