segmentnr	original	folio	stemmed
BO_TZ43_PI-013:0	\u0f01\u0f83: bla ma'i thugs sgrub bar chad kun sel gyi cha lag lha srin dam bsgrag bka' nan rab brjid rdo rje'i ri dbang zhes bya ba bzhugs so //	0	\u0f01\u0f83: bla ma thugs sgrub ba chad kun sel gyi cha lag lha srin dam sgrog bka nan rab brjid rdo rje ri dbang zhes byed ba bzhugs so 
BO_TZ43_PI-013:1	bla ma'i thugs sgrub bar chad kun sel gyi cha lag lha srin dam bsgrags dka' nan rab brjid rdo rje'i ri dbang zhes bya ba /	0	bla ma thugs sgrub ba chad kun sel gyi cha lag lha srin dam sgrog dka nan rab brjid rdo rje ri dbang zhes byed ba 
BO_TZ43_PI-013:2	bla ma khyad par 'phags pa'i rig 'dzin mthu stobs kyi mnga' bdag la phyag 'tshhal lo //	0	bla ma khyad ba phag ba rig dzin mthu stobs kyi mnga bdag la phyag tshhal lo 
BO_TZ43_PI-013:3	mkhyen brtshes mngon mtho rgyal sras kyi //	0	mkhyen brtshes mngon mtho rgyal sras kyi 
BO_TZ43_PI-013:4	dbang po pad+ma thod phreng rtshal //	0	dbang po pad+ma thod phreng rtshal 
BO_TZ43_PI-013:5	mthu stobs rdo rje rtshe brgya pas //	0	mthu stobs rdo rje rtshe brgya ba 
BO_TZ43_PI-013:6	lha dang lha min 'dul la 'dud //	0	lha dang lha min dul la dud 
BO_TZ43_PI-013:7	gang gi bka' nan rdo rje'i tshhig	0	gang gi bka nan rdo rje tshhig 
BO_TZ43_PI-013:8	/rdo rje'i ri dbang ltar brjid pa //	0	rje ri dbang ltar brjid ba 
BO_TZ43_PI-013:9	lha srin rnams la bsgrag pa'i thabs //	0	lha srin rnams la sgrog ba thabs 
BO_TZ43_PI-013:10	slar yang 'di na gsal bar bkod //	1	slar yang di na gsal ba bkod 
BO_TZ43_PI-013:11	de yang gu ru pad+ma thod phreng rtshal gyis 'jig rten dang 'jig rten las 'das pa'i ma mo mkha' 'gro chos skyong sde brgyad 'byung po rnams bka' 'bang rtshis su phab ste /	1	de yang gu ru pad+ma thod phreng rtshal gyis jig rten dang jig rten las da ba ma mo mkha gro chos skyong sde brgyad byung po rnams bka bang rtshis su bebs ste 
BO_TZ43_PI-013:12	sangs rgyas kyi bstan pa srung zhing 'jig rten skyong bar bsgos pa ltar /	1	sangs rgya kyi ston ba srung zhing jig rten skyong ba sgo ba ltar 
BO_TZ43_PI-013:13	deng sang bstan pa nyams shing 'jig rten mi bde ba /	1	deng sang ston ba nyams shing jig rten mi bde ba 
BO_TZ43_PI-013:14	legs nyes go log pa'i skabs 'dir sngon gyi tha tshhig bsgrag cing bstan 'gro bde ba'i phrin las bcol ba gal che zhing /	1	legs nyes go log ba skabs dir sngon gyi tha tshhig sgrog cing ston gro bde ba phrin las chol ba gal che zhing 
BO_TZ43_PI-013:15	bod yul 'dir glo bur lhags pa'i 'byung po rnams kyis lha srin 'khrugs pa'i rgyu byed pas de dag dam la bzhag cing /	1	bod yul dir glo bur lhags ba byung po rnams kyis lha srin khrugs ba rgyu byed ba de dag dam la jog cing 
BO_TZ43_PI-013:16	nag phyogs bsgral ba la nus pa thogs med du mnga' ba'i rig 'dzin rnams kyis bya ba la bzhi /	1	nag phyogs bsgral ba la nus ba thogs med du mnga ba rig dzin rnams kyis byed ba la bzhi 
BO_TZ43_PI-013:17	sngon 'gro /dngos gzhi /	1	sngon gro gzhi 
BO_TZ43_PI-013:18	rjes kyi bya ba /	1	rjes kyi byed ba 
BO_TZ43_PI-013:19	phan yon sogs 'phros don no //	1	phan yon sogs phro don no 
BO_TZ43_PI-013:20	dang po la gsum /	2	dang po la gsum 
BO_TZ43_PI-013:21	yo byad bsham pa /	2	yo byad bsham ba 
BO_TZ43_PI-013:22	rgyab rim sgrub pa /	2	rgyab rim sgrub ba 
BO_TZ43_PI-013:23	bdag gi rnal 'byor ro //	2	bdag gi rnal byor ro 
BO_TZ43_PI-013:24	dang po ni /	2	dang po ni 
BO_TZ43_PI-013:25	yar mar gyi tshhes bcu sogs dus dang gza' skar bzang ba'i nyi ma la /	2	yar mar gyi tshhes chu sogs dus dang gza skar bzang ba nyi ma la 
BO_TZ43_PI-013:26	dben zhing sbas pa'i gnas sam ri'i rtshe mkhar gyi yang thog sogs phyogs thams cad mthong zhing gnyan cing bkra shis pa'i gnas su /	2	dben zhing sbed ba gnas sam ri rtshe mkhar gyi yang thogs sogs phyogs thams cad mthong zhing gnyan cing bkra shis ba gnas su 
BO_TZ43_PI-013:27	bdag gi rnal 'byor gang la bsten pa'i rtsha ba gsum gyi dkyil 'khor bzhengs pa'i rten yod na rgyas par bkram /	2	bdag gi rnal byor gang la sten ba rtsha ba gsum gyi dkyil khor bzhengs ba rten yod na rgya ba grem 
BO_TZ43_PI-013:28	sde brgyad 'byung po'i brngan rdzas kyi mdos sde brgyad srid pa'i spyi mdos ltar bsham /	2	sde brgyad byung po rngan rdzas kyi mdos sde brgyad srid ba spyi mdos ltar bsham 
BO_TZ43_PI-013:29	gro lod lta bu'i zor gtor /	2	gro lod lta bu zor thor 
BO_TZ43_PI-013:30	ling+ga / thun rdzas /	3	ling+ga thun rdzas 
BO_TZ43_PI-013:31	mtshhon cha / bsang brngan gser skyems kyi yo byad sogs dgos pa'i yo byad rnams 'du bya /	3	mtshhon cha bsang rngan gser skyem kyi yo byad sogs dgos ba yo byad rnams du byed 
BO_TZ43_PI-013:32	gnyis pa rgyab rten rim gro tshhogs gsag gi rim pa /	3	gnyis ba rgyab rten rim gro tshhogs gsag gi rim ba 
BO_TZ43_PI-013:33	sgrol ma'i man+dal bzhi chog	3	sgrol ma man+dal bzhi chog 
BO_TZ43_PI-013:34	/chu gtor brgya rtsha /	3	thor brgya rtsha 
BO_TZ43_PI-013:35	yum rgyas 'bring bsdus gsum sogs rgyal ba'i gsung rab klog	3	yum rgya bring sdud gsum sogs rgyal ba gsung rab klog 
BO_TZ43_PI-013:36	/satsh+tshha gdab / srog bslu nye'u 'don pa rnams rang gis sgrub pa dang gzhan la byed du bcol /	3	gdab srog bslu nyeu don ba rnams rang gis sgrub ba dang gzhan la byed du chol 
BO_TZ43_PI-013:37	gsum pa bdag gi rnal 'byor ni /	3	gsum ba bdag gi rnal byor ni 
BO_TZ43_PI-013:38	bla ma'i thugs sgrub phrin las kyi gzhung bsrangs na /	3	bla ma thugs sgrub phrin las kyi gzhung bsrangs na 
BO_TZ43_PI-013:39	gtsho bo las logs su khyad par 'phags pa bsgom pa ni /	3	gtsho bo las logs su khyad ba phag ba bsgom ba ni 
BO_TZ43_PI-013:40	hri: skye ba med pa'i ye shes las :	4	hri: skye ba med ba ye shes las 
BO_TZ43_PI-013:41	'gag med snying rje'i rol pa ni :	4	gag med snying rje rol ba ni 
BO_TZ43_PI-013:42	hrihyig dkar po 'od 'bar las :	4	hrihyig dkar po d bar las 
BO_TZ43_PI-013:43	'od 'phros snod bcud thams cad sbyangs :	4	d phro snod bcud thams cad sbyong 
BO_TZ43_PI-013:44	stong gsal 'dus ma byas pa'i ngang :	4	stong gsal du ma byed ba ngang 
BO_TZ43_PI-013:45	pad+ma nyi zla'i gdan gyi steng :	4	pad+ma nyi zla gdan gyi steng 
BO_TZ43_PI-013:46	bdag nyid hrihlas skad cig gis :	4	bdag nyid hrihlas skad cig gis 
BO_TZ43_PI-013:47	snang srid zil gnon pad+ma 'byung :	4	snang srid zil gnon pad+ma byung 
BO_TZ43_PI-013:48	khyad par 'phags pa'i rig 'dzin mchog :	4	khyad ba phag ba rig dzin mchog 
BO_TZ43_PI-013:49	zhal gcig phyag gnyis dkar dmar mdangs :	4	zhal gcig phyag gnyis dkar dmar mdangs 
BO_TZ43_PI-013:50	phyag g.yas sdigs mdzub dang bcas pa'i :	5	phyag g.yas sdigs mdzub dang cha ba 
BO_TZ43_PI-013:51	rdo rje rtshe lngas lam ston cing :	5	rdo rje rtshe lngas lam ston cing 
BO_TZ43_PI-013:52	g.yon pas kha t+wam rtshe gsum pa :	5	g.yon ba kha t+wam rtshe gsum ba 
BO_TZ43_PI-013:53	'khar ba'i tshhul gyis brten cing 'dzin :	5	khar ba tshhul gyis rten cing dzin 
BO_TZ43_PI-013:54	dbu la pad zhwa brjid par gsol :	5	dbu la pad zhwa brjid ba gsol 
BO_TZ43_PI-013:55	sku la gsang gos ber mthing dang : chos gos gsum gyis mdzes par bklubs :	5	sku la gsang gos ber mthing dang chos gos gsum gyis mdzes ba bklubs 
BO_TZ43_PI-013:56	zhabs gnyis mchil l+h+wam dang bcas te :	5	zhabs gnyis mchil l+h+wam dang cha te 
BO_TZ43_PI-013:57	gshegs pa'i stabs kyis gdan la bzhengs :	5	gshegs ba stabs kyis gdan la bzhengs 
BO_TZ43_PI-013:58	snang srid 'khor 'das thams cad kun :	5	snang srid khor da thams cad kun 
BO_TZ43_PI-013:59	phyag rgyas 'debs pa'i sku ru gsal :	5	phyag rgya debs ba sku ru gsal 
BO_TZ43_PI-013:60	khyad par 'phags pa kho na la brten na 'dir /	6	khyad ba phag ba kho na la rten na dir 
BO_TZ43_PI-013:61	dbang bskur / spyan 'dren mchod bstod /	6	dbang skur spyan bgrang mchod bstod 
BO_TZ43_PI-013:62	dzapa? bskul rnams bya /	6	dzapa? skul rnams byed 
BO_TZ43_PI-013:63	bsnyen dmigs ni /	6	snyen dmigs ni 
BO_TZ43_PI-013:64	hu~m hu~m hu~m: hu~m gi sngags kyi sgra bsgrags pas :	6	hu~m hu~m hu~m: hu~m gi sngags kyi sgra sgrog ba 
BO_TZ43_PI-013:65	dus gsum rgyal ba'i thugs rje dang : rtsha gsum lha yi byin rlabs dang : chos skyong srung ma'i nus stobs kun :	6	dus gsum rgyal ba thugs rje dang rtsha gsum lha yi byin rlabs dang chos skyong srung ma nus stobs kun 
BO_TZ43_PI-013:66	lha sngags phyag mtshhan rnam par ni :	6	lha sngags phyag mtshhan rnam ba ni 
BO_TZ43_PI-013:67	nam mkha' gang ba bdag la thim :	6	nam mkha gang ba bdag la thim 
BO_TZ43_PI-013:68	ye shes gzi byin cher 'bar zhing :	6	ye shes gzi byin cher bar zhing 
BO_TZ43_PI-013:69	dam can tshhogs kun las la bkol :	6	dam can tshhogs kun las la khol 
BO_TZ43_PI-013:70	sde brgyad 'byung po gzir zhing gcun :	7	sde brgyad byung po gzir zhing jun 
BO_TZ43_PI-013:71	dam sri gdon bgegs thal bar brlags :	7	dam sri don bgegs thal ba brlags 
BO_TZ43_PI-013:72	dkar phyogs tshhogs rnams bran du 'dus :	7	dkar phyogs tshhogs rnams bran du du 
BO_TZ43_PI-013:73	khams gsum brtan g.yo'i snang cha kun :	7	khams gsum brtan g.yo snang cha kun 
BO_TZ43_PI-013:74	rig 'dzin bla ma'i phyag rgyar sad :	7	rig dzin bla ma phyag rgyar sad 
BO_TZ43_PI-013:75	grags stong rdo rje'i sngags sgra yis :	7	grags stong rdo rje sngags sgra yis 
BO_TZ43_PI-013:76	mtha' yas zhing kun rgyas par gang :	7	mtha yas zhing kun rgya ba gang 
BO_TZ43_PI-013:77	rtog tshhogs rang grol gnyug ma'i ngang :	7	rtogs tshhogs rang grol gnyug ma ngang 
BO_TZ43_PI-013:78	mi g.yo dgongs pa'i dzapa? 'di bzla :	7	mi g.yo dgongs ba dzapa? di bzla 
BO_TZ43_PI-013:79	om ahhu~m badzra ma ha gu ru sarba sid+d+hi hu~m phat:	7	om ahhu~m badzra ma ha gu ru sarba sid+d+hi hu~m phat: 
BO_TZ43_PI-013:80	ces bzlas ka dag dbyings su bzhag :	8	ces bzlas ka dag dbyings su jog 
BO_TZ43_PI-013:81	res 'ga' rang 'dra'i ye shes sku :	8	res ga rang dra ye shes sku 
BO_TZ43_PI-013:82	dpag med nyi zer rdul ltar 'phros :	8	dpog med nyi zer rdul ltar phro 
BO_TZ43_PI-013:83	lha 'dre mi gsum snying la thim :	8	lha dre mi gsum snying la thim 
BO_TZ43_PI-013:84	lcags la gser 'gyur rtshis thebs ltar :	8	lcags la gser gyur rtshis thebs ltar 
BO_TZ43_PI-013:85	kun gyi shes rgyud dbang med du :	8	kun gyi shes brgyud dbang med du 
BO_TZ43_PI-013:86	byang chub sems gnyis ngo bor bsgyur :	8	byang chub sems gnyis ngo bor sgyur 
BO_TZ43_PI-013:87	bdag la 'dud cing rab dad pas :	8	bdag la dud cing rab dad ba 
BO_TZ43_PI-013:88	thar pa'i lam la zhugs par bsam :	8	thar ba lam la jug ba bsam 
BO_TZ43_PI-013:89	rtsha sngags sham bur 'di bzlas bsnyen :	8	rtsha sngags sham bur di bzlas snyen 
BO_TZ43_PI-013:90	sarba a nr-i tri tshit+ta hring hring dza dza :	9	sarba a nr-i tri tshit+ta hring hring dza dza 
BO_TZ43_PI-013:91	sdus sdus sarba lo ka ba sham ku ru ho :	9	thu thu sarba lo ka ba sham ku ru ho 
BO_TZ43_PI-013:92	res 'ga' kun la snying rje bskyed :	9	res ga kun la snying rje skyed 
BO_TZ43_PI-013:93	res 'ga' stong nyid phyag rgyas gdab :	9	res ga stong nyid phyag rgya gdab 
BO_TZ43_PI-013:94	de ltar rgyun du brtshon pa yis :	9	de ltar rgyun du brtshon ba yis 
BO_TZ43_PI-013:95	mi dang mi min thams cad kun :	9	mi dang mi min thams cad kun 
BO_TZ43_PI-013:96	chos bzhin dbang du 'du ba dang : 'gro 'dul phrin las mtha' yas pa :	9	chos bzhin dbang du du ba dang gro dul phrin las mtha yas ba 
BO_TZ43_PI-013:97	pad+ma bdag dang mnyam par 'gyur :	9	pad+ma bdag dang mnyam ba gyur 
BO_TZ43_PI-013:98	sa ma ya :	9	sa ma ya 
BO_TZ43_PI-013:99	zhes gsungs pa ltar dgongs pa bskyang /	9	zhes gsungs ba ltar dgongs ba skyong 
BO_TZ43_PI-013:100	rtsha ba'i dkyil 'khor kho na dang / gro lod kho nar bsten kyang bsnyen dmigs nges par dgos /	10	rtsha ba dkyil khor kho na dang gro lod kho nar sten kyang snyen dmigs nges ba dgos 
BO_TZ43_PI-013:101	bdag gi rnal 'byor khyad par ba 'di /	10	bdag gi rnal byor khyad ba ba di 
BO_TZ43_PI-013:102	gnas chen byin 'bebs /	10	gnas chen byin bebs 
BO_TZ43_PI-013:103	sde brgyad kyi mdos /	10	sde brgyad kyi mdos 
BO_TZ43_PI-013:104	lha srin dam bsgrag thams cad kyi gong gnon yin pas nges par skabs so sor bdag gi rnal 'byor du bya ba gnad che /	10	lha srin dam sgrog thams cad kyi gong gnon yin ba nges ba skabs so sor bdag gi rnal byor du byed ba gnad che 
BO_TZ43_PI-013:105	de nas tshhogs dang skong bshags bsang brngan gser skyems rgyas par bya /	10	de nas tshhogs dang skong chags bsang rngan gser skyem rgya ba byed 
BO_TZ43_PI-013:106	gnyis pa dngos gzhi la bcu las /	10	gnyis ba dngos gzhi la chu las 
BO_TZ43_PI-013:107	dang po gser skyems mchod pa sngon du song nas sa khongs gzung /	10	dang po gser skyem mchod ba sngon du gro nas sa khongs gzung 
BO_TZ43_PI-013:108	gnyis pa thugs dam bskul ba ni /	10	gnyis ba thugs dam skul ba ni 
BO_TZ43_PI-013:109	hu~m: nga ni pad+ma thod phreng rtshal :	10	hu~m: nga ni pad+ma thod phreng rtshal 
BO_TZ43_PI-013:110	dus gsum rgyal ba'i phrin las bdag :	11	dus gsum rgyal ba phrin las bdag 
BO_TZ43_PI-013:111	snang srid 'khor 'das zil gnon pa'i :	11	snang srid khor da zil gnon ba 
BO_TZ43_PI-013:112	rdo rje'i brtul zhugs grub pa yin :	11	rdo rje brtul jug grub ba yin 
BO_TZ43_PI-013:113	rtsha gsum lha tshhogs dbyings nas bzhengs :	11	rtsha gsum lha tshhogs dbyings nas bzhengs 
BO_TZ43_PI-013:114	dam can srung mas phrin las sgrubs :	11	dam can srung mas phrin las sgrubs 
BO_TZ43_PI-013:115	sde brgyad 'byung po dam la 'dus :	11	sde brgyad byung po dam la du 
BO_TZ43_PI-013:116	nag phyogs bgegs rigs phyir dengs shig :	11	nag phyogs bgegs rigs phyir dengs shig 
BO_TZ43_PI-013:117	gsum pa nag phyogs bskrad pa ni /	11	gsum ba nag phyogs skrod ba ni 
BO_TZ43_PI-013:118	sbyong chas byin gyis brlab pa sogs las byang 'bring po ltar byas /	11	sbyong cha byin gyis brlab ba sogs las byang bring po ltar byed 
BO_TZ43_PI-013:119	gtor ma dang mar me bskor zhing /	11	thor ma dang mar me skor zhing 
BO_TZ43_PI-013:120	zhi ba / phyed ma /	12	zhi ba phyed ma 
BO_TZ43_PI-013:121	drag po'i sbyong ba ni khrus chog ltar bya /	12	drag po sbyong ba ni khru chog ltar byed 
BO_TZ43_PI-013:122	bzhi pa khrus bya ba ni ri khrus ltar bya /	12	bzhi ba khru byed ba ni ri khru ltar byed 
BO_TZ43_PI-013:123	lnga pa sde brgyad snying nas drang zhing bkug pa ni /	12	lnga ba sde brgyad snying nas dren zhing gugs ba ni 
BO_TZ43_PI-013:124	hu~m hu~m: nga ni sangs rgyas kun gyi yab :	12	hu~m hu~m: nga ni sangs rgya kun gyi yab 
BO_TZ43_PI-013:125	nga ni sems can kun gyi srog :	12	nga ni sems can kun gyi srog 
BO_TZ43_PI-013:126	nga ni brtan g.yo kun la khyab :	12	nga ni brtan g.yo kun la khyab 
BO_TZ43_PI-013:127	nga ni srid zhi'i spyi dpal yin :	12	nga ni srid zhi spyi dpal yin 
BO_TZ43_PI-013:128	snang srid 'khor 'das thams cad kun :	12	snang srid khor da thams cad kun 
BO_TZ43_PI-013:129	ye shes rdo rje'i phyag rgyas 'debs :	12	ye shes rdo rje phyag rgya debs 
BO_TZ43_PI-013:130	tha tshhig gnyan po'i bkar btags nas :	13	tha tshhig gnyan po bkar dogs nas 
BO_TZ43_PI-013:131	thams cad thams cad bran du khol :	13	thams cad thams cad bran du khol 
BO_TZ43_PI-013:132	tshhur gshegs dam longs 'byung po'i tshhogs :	13	tshhur gshegs dam longs byung po tshhogs 
BO_TZ43_PI-013:133	phyogs bcu dus bzhir khyab pa yi :	13	phyogs chu dus bzhir khyab ba yi 
BO_TZ43_PI-013:134	ma mo mkha' 'gro sde brgyad tshhogs :	13	ma mo mkha gro sde brgyad tshhogs 
BO_TZ43_PI-013:135	gum gum chum chum dam la 'dus :	13	gum gum chum chum dam la du 
BO_TZ43_PI-013:136	gal te 'du bar mi byed cing :	13	gal te du ba mi byed cing 
BO_TZ43_PI-013:137	bsgo ba'i bka' la mi nyan na :	13	sgo ba bka la mi nyan na 
BO_TZ43_PI-013:138	yak+sha kro d+has snying khrag 'thung :	13	yak+sha kro d+has snying khrag thung 
BO_TZ43_PI-013:139	de bas myur du 'dir 'dus shig :	13	de ba myur du dir du shig 
BO_TZ43_PI-013:140	a ya ma du ru tsha sha na sarba b+hu ta sa ma ya tshit+ta dung dung hrim hrim phem phem dza dza :	14	a ya ma du ru tsha sha na sarba b+hu ta sa ma ya tshit+ta dung dung hrim hrim phem phem dza dza 
BO_TZ43_PI-013:141	sa ma ya dzahhu~m bam ho :	14	sa ma ya dzahhu~m bam ho 
BO_TZ43_PI-013:142	thugs nas spros pa'i 'od zer las :	14	thugs nas spros ba d zer las 
BO_TZ43_PI-013:143	rigs bzhi'i ging chen grangs med pas :	14	rigs bzhi ging chen grangs med ba 
BO_TZ43_PI-013:144	srid pa gsum gyi sde brgyad kun :	14	srid ba gsum gyi sde brgyad kun 
BO_TZ43_PI-013:145	dbang med mdun du bkug cing bcings :	14	dbang med mdun du gugs cing ching 
BO_TZ43_PI-013:146	ci bgyi'i bka' nyan 'bangs su gyur :	14	ci bgyid bka nyan bang su gyur 
BO_TZ43_PI-013:147	drug pa dam tshhig bdud rtshi sbyin pa'i sgo nas dam la gzhag pa ni /	14	drug ba dam tshhig bdud rtshi sbyin ba sgo nas dam la jog ba ni 
BO_TZ43_PI-013:148	bdud rtshi 'thor zhing /	14	bdud rtshi thor zhing 
BO_TZ43_PI-013:149	hu~m: sngon gyi bskal pa'i dang po nas :	14	hu~m: sngon gyi bskal ba dang po nas 
BO_TZ43_PI-013:150	tha ma da lta thug gi bar :	15	tha ma da lta thug gi ba 
BO_TZ43_PI-013:151	rtsha gsum rgyal ba rab 'byams kyis :	15	rtsha gsum rgyal ba rab byam kyis 
BO_TZ43_PI-013:152	dam la bzhag pa'i lha 'dre kun :	15	dam la jog ba lha dre kun 
BO_TZ43_PI-013:153	bstan 'gror phan bde sgrub pa yi :	15	ston gror phan bde sgrub ba yi 
BO_TZ43_PI-013:154	rdo rje'i tha tshhig bro bor ba :	15	rdo rje tha tshhig bro bor ba 
BO_TZ43_PI-013:155	dran nam lha yi dge bsnyen tshhogs :	15	dran nam lha yi dge snyen tshhogs 
BO_TZ43_PI-013:156	dam tshhig bdud rtshi 'di gsol la :	15	dam tshhig bdud rtshi di gsol la 
BO_TZ43_PI-013:157	mthu stobs nus pa'i rtshal bskyed nas :	15	mthu stobs nus ba rtshal skyed nas 
BO_TZ43_PI-013:158	bka' las ma 'da' bod kyi yul :	15	bka las ma da bod kyi yul 
BO_TZ43_PI-013:159	mtha' dbus med par srung ba dang : sangs rgyas bstan pa yun du srings :	15	mtha dbus med ba srung ba dang sangs rgya ston ba yun du srings 
BO_TZ43_PI-013:160	rgyal khams thams cad bde ba dang : bkra shis dge mtshhan phun tshhogs mdzod :	16	rgyal khams thams cad bde ba dang bkra shis dge mtshhan phun tshhogs mdzod 
BO_TZ43_PI-013:161	a ya ma du ru tsha sha na sarba b+hu ta ma ha pany+tsha a mr-ita badzra sa ma ya u da ka thahthahtha :	16	a ya ma du ru tsha sha na sarba b+hu ta ma ha pany+tsha a mr-ita badzra sa ma ya u da ka thahthahtha 
BO_TZ43_PI-013:162	bdun pa mdos gtor gyi brngan sbyin pa'i sgo nas dam la gzhag pa ni /	16	bdun ba mdos thor gyi rngan sbyin ba sgo nas dam la jog ba ni 
BO_TZ43_PI-013:163	mdos sngar byin gyis brlabs pa yin na mi dgos kyang /	16	mdos sngar byin gyis brlabs ba yin na mi dgos kyang 
BO_TZ43_PI-013:164	ma brlab pa sngags drug phyag drug gis byin brlabs nas /	16	ma brlab ba sngags drug phyag drug gis byin brlabs nas 
BO_TZ43_PI-013:165	om ahhu~m: snang srid gzhir bzhengs gtor chen po :	16	om ahhu~m: snang srid gzhir bzhengs thor chen po 
BO_TZ43_PI-013:166	'khor 'das 'dod yon rgya mtshho'i sprin :	16	khor da dod yon rgya mtshho sprin 
BO_TZ43_PI-013:167	ma tshhang med pa'i mkho dgu'i gter :	16	ma tshhang med ba mkho dgu gter 
BO_TZ43_PI-013:168	rgya che rgyun mi 'chad par bsam :	16	rgya che rgyun mi chad ba bsam 
BO_TZ43_PI-013:169	nam mkha' mdzod kyi sngags rgyas bsngo :	16	nam mkha mdzod kyi sngags rgya sngo 
BO_TZ43_PI-013:170	a ya ma du ru tsha sha na sarba b+hu ta sa pa ri ba ra na mas+sarba ta tha ga te b+h+yo bi shwa mu khe b+h+yahsarba tha kham ut+ga te s+pha ra na i mam ga ga na kham gr-ih+ne dam ba lin+ta swa ha:	17	a ya ma du ru tsha sha na sarba b+hu ta sa ba ri ba ra na mas+sarba ta tha ga te b+h+yo bi shwa mu khe b+h+yahsarba tha kham ut+ga te s+pha ra na i mam ga ga na kham gr-ih+ne dam ba lin+ta swa ha: 
BO_TZ43_PI-013:171	hu~m: srid pa gsum gyi 'byung po'i tshhogs :	17	hu~m: srid ba gsum gyi byung po tshhogs 
BO_TZ43_PI-013:172	'dod dgu'i mchod sbyin 'di bzhes la :	17	dod dgu mchod sbyin di bzhes la 
BO_TZ43_PI-013:173	dpal gyi bka' las ma 'da' bar :	17	dpal gyi bka las ma da ba 
BO_TZ43_PI-013:174	bcol ba'i las kun myur du sgrubs :	17	chol ba las kun myur du sgrubs 
BO_TZ43_PI-013:175	rig 'dzin pad+ma'i sngags rgyud dang : khri srong lde'u btshan lha rgyud kyis :	17	rig dzin pad+ma sngags brgyud dang khri srong ldeu btshan lha brgyud kyis 
BO_TZ43_PI-013:176	bde bar bskyangs pa'i bod khams kun :	17	bde ba skyong ba bod khams kun 
BO_TZ43_PI-013:177	rtag tu srung skyob phrin las mdzod :	17	rtag tu srung skyob phrin las mdzod 
BO_TZ43_PI-013:178	de ltar yang yang bskyar te bsngo :	17	de ltar yang yang skyor te sngo 
BO_TZ43_PI-013:179	brgyad pa dam tshhig rdo rjes gzir zhing chad mdo bsgrag pa'i sgo nas dam la bzhag pa ni /	17	brgyad ba dam tshhig rdo rjes gzir zhing chad mdo sgrog ba sgo nas dam la jog ba ni 
BO_TZ43_PI-013:180	phyag mtshhan rdo rje gdengs shing /	18	phyag mtshhan rdo rje gdeng shing 
BO_TZ43_PI-013:181	las byang chad mdo lan gsum gyi mthar /	18	las byang chad mdo lan gsum gyi mthar 
BO_TZ43_PI-013:182	ahyahmahduhruhtshahshahnahsarba b+hu ta badzra sa ma ya sma ra :	18	ahyahmahduhruhtshahshahnahsarba b+hu ta badzra sa ma ya sma ra 
BO_TZ43_PI-013:183	sa ma ya ma ti kra ma :	18	sa ma ya ma ti kra ma 
