segmentnr	original	folio	stemmed
BO_NK094_(nge)001:0	// snga 'gyur bka' ma'i chos sde'i glegs bam go gsum pa bzhugs so ////	0	snga gyur bka ma chos sde glegs bam go gsum ba bzhugs so 
BO_NK094_(nge)001:1	dpal spyi mdo dgongs pa 'dus pa'i 'grel pa rnal 'byor nyi ma gsal bar byed pa'i legs bshad gzi ldan 'char kha'i 'od snang gi glegs bam bzhi pa bzhugs so //	0	dpal spyi mdo dgongs ba du ba grel ba rnal byor nyi ma gsal ba byed ba legs chad gzi ldan char kha d snang gi glegs bam bzhi ba bzhugs so 
BO_NK094_(nge)001:2	dgu pa mthun par 'jug par bya ba la gsum ste /	0	dgu ba mthun ba jug ba byed ba la gsum ste 
BO_NK094_(nge)001:3	mdor bstan pa /	0	mdor ston ba 
BO_NK094_(nge)001:4	rgyas par bshad pa /	0	rgya ba chad ba 
BO_NK094_(nge)001:5	mjug bsdus pa'o //	0	mjug sdud ba 
BO_NK094_(nge)001:6	dang po ni /	0	dang po ni 
BO_NK094_(nge)001:7	de nas yang /	0	de nas yang 
BO_NK094_(nge)001:8	zhes pa nas /	0	zhes ba nas 
BO_NK094_(nge)001:9	don du nges par sbyar //	0	don du nges ba sbyor 
BO_NK094_(nge)001:10	zhes pa'i bar gyis bstan te /	1	zhes ba ba gyis ston te 
BO_NK094_(nge)001:11	le'u 'dis drang don ldems dgongs kyi bshad pa ston no //	1	leu dis dren don ldems dgongs kyi chad ba ston no 
BO_NK094_(nge)001:12	me long brtag pa bstan ma thag pa de nas yang 'khor lang ka'i badga po la sogsa pa damna pa'i dam pa rnams kyis /	1	me long rtog ba ston ma thag ba de nas yang khor lang ka badga po la sogsa ba damna ba dam ba rnams kyis 
BO_NK094_(nge)001:13	ston pa gasnga ba pa'i badga po la /	1	ston ba gasnga ba ba badga po la 
BO_NK094_(nge)001:14	skabs gang 'dira le'u zhe lnga par mdo don 'gro ba'i chos kyi rnam grangs bcu bkod pa'i dagu pa gang gi don gyi dri ba yongsa su dris pa /	1	skabs gang dira leu zhe lnga ba mdo don gro ba chos kyi rnam grangs chu bkod ba dagu ba gang gi don gyi dri ba yongsa su dri ba 
