segmentnr	original	stemmed
BO_K10_D0095_H0096:332a-10	'jig rten las 'das pa zhes bya'o //	jig rten las da ba zhes byed 
BO_K10_D0095_H0096:332a-11	'jig rten gyi bla ma zhes bya'o //	jig rten gyi bla ma zhes byed 
BO_K10_D0095_H0096:332a-12	'jig rten gyi don mdzad pa zhes bya'o //	jig rten gyi don mdzad ba zhes byed 
BO_K10_D0095_H0096:332a-13	'jig rten dang mthun par mdzad pa zhes bya'o //	jig rten dang mthun ba mdzad ba zhes byed 
BO_K10_D0095_H0096:332a-14	'jig rten mkhyen pa zhes bya'o; ;'jig rten gyi bdag po brnyes pa zhes bya'o //	jig rten mkhyen ba zhes bya; ;jig rten gyi bdag po brnyes ba zhes byed 
BO_K10_D0095_H0096:332a-15	sbyin gnas chen po zhes bya'o //	sbyin gnas chen po zhes byed 
BO_K10_D0095_H0096:332a-16	mchod pa'i 'os zhes bya'o //	mchod ba s zhes byed 
BO_K10_D0095_H0096:332a-17	bsod nams kyi zhing chen po zhes bya'o //	bsod nams kyi zhing chen po zhes byed 
BO_K10_D0095_H0096:332a-18	sems can chen pa zhes bya'o //	sems can chen ba zhes byed 
BO_K10_D0095_H0096:332a-19	sems can dam pa zhes bya'o //	sems can dam ba zhes byed 
BO_K10_D0095_H0096:332a-20	sems can mchog ces bya'o //	sems can mchog ces byed 
BO_K10_D0095_H0096:332a-21	sems can rab mchog ces bya'o //	sems can rab mchog ces byed 
BO_K10_D0095_H0096:332a-22	sems can bla ma zhes bya'o //	sems can bla ma zhes byed 
BO_K10_D0095_H0096:332a-23	sems can gong na med pa zhes bya'o //	sems can gong na med ba zhes byed 
BO_K10_D0095_H0096:332a-24	sems can mnyam pa med pa zhes bya'o //	sems can mnyam ba med ba zhes byed 
BO_K10_D0095_H0096:332a-25	sems can 'dra ba med pa zhes bya'o //	sems can dra ba med ba zhes byed 
BO_K10_D0095_H0096:332a-26	rtag tu mnyam par bzhag pa zhes bya'o //	rtag tu mnyam ba jog ba zhes byed 
BO_K10_D0095_H0096:332a-27	chos thams cad kyi mnyam pa nyid la gnas pa zhes bya'o //	chos thams cad kyi mnyam ba nyid la gnas ba zhes byed 
BO_K10_D0095_H0096:332a-28	lam brnyes pa zhes bya'o //	lam brnyes ba zhes byed 
BO_K10_D0095_H0096:332a-29	lam ston pa zhes bya'o //	lam ston ba zhes byed 
BO_K10_D0095_H0096:332a-30	lam mtshon pa zhes bya'o //	lam mtshon ba zhes byed 
BO_K10_D0095_H0096:332a-31	lam la shin tu gnas pa zhes bya'o //	lam la shin tu gnas ba zhes byed 
BO_K10_D0095_H0096:332b-0	bdud kyi yul @332b las yang dag par 'das pa zhes bya'o //	bdud kyi yul las yang dag ba da ba zhes byed 
BO_K10_D0095_H0096:332b-1	bdud kyi dkyil 'khor 'joms par mdzad pa zhes bya'o //	bdud kyi dkyil khor joms ba mdzad ba zhes byed 
BO_K10_D0095_H0096:332b-2	rga shi mi mnga' bas bsil ba'i dngos po brnyes pa zhes bya'o //	rga chi mi mnga ba bsil ba dngos po brnyes ba zhes byed 
BO_K10_D0095_H0096:332b-3	mun pa mun nag dang bral ba zhes bya'o //	mun ba mun nag dang bral ba zhes byed 
BO_K10_D0095_H0096:332b-4	the tshom dang bral ba zhes bya'o //	the tshom dang bral ba zhes byed 
BO_K10_D0095_H0096:332b-5	dogs pa dang bral ba zhes bya'o //	dogs ba dang bral ba zhes byed 
BO_K10_D0095_H0096:332b-6	nyon mongs pa dang bral ba zhes bya'o //	nyon mongs ba dang bral ba zhes byed 
BO_K10_D0095_H0096:332b-7	som nyi btul ba zhes bya'o //	som nyi dul ba zhes byed 
BO_K10_D0095_H0096:332b-8	yid gnyis yang dag par bcom pa zhes bya'o //	yid gnyis yang dag ba joms ba zhes byed 
BO_K10_D0095_H0096:332b-9	chags pa dang bral bzhes bya'o //	chags ba dang bral bzhes byed 
BO_K10_D0095_H0096:332b-10	rnam par grol ba zhes bya'o //	rnam ba grol ba zhes byed 
BO_K10_D0095_H0096:332b-11	rnam par dag pa zhes bya'o //	rnam ba dag ba zhes byed 
BO_K10_D0095_H0096:332b-12	'dod chags dang bral ba zhes bya'o //	dod chags dang bral ba zhes byed 
BO_K10_D0095_H0096:332b-13	zhe sdang dang bral ba zhes bya'o //	zhe sdang dang bral ba zhes byed 
BO_K10_D0095_H0096:332b-14	gti mug dang bral ba zhes bya'o //	gti mug dang bral ba zhes byed 
BO_K10_D0095_H0096:332b-15	zag pa zad pa zhes bya'o //	zag ba zad ba zhes byed 
BO_K10_D0095_H0096:332b-16	nyon mongs pa mi mnga' ba zhes bya'o //	nyon mongs ba mi mnga ba zhes byed 
BO_K10_D0095_H0096:332b-17	dbang dang ldan par gyur pa zhes bya'o //	dbang dang ldan ba gyur ba zhes byed 
BO_K10_D0095_H0096:332b-18	thugs shin tu rnam par grol ba zhes bya'o //	thugs shin tu rnam ba grol ba zhes byed 
BO_K10_D0095_H0096:332b-19	shes rab shin tu rnam par grol ba zhes bya'o //	shes rab shin tu rnam ba grol ba zhes byed 
BO_K10_D0095_H0096:332b-20	cang mkhyen pa zhes bya'o //	cang mkhyen ba zhes byed 
BO_K10_D0095_H0096:332b-21	glang po chen po zhes bya'o //	glang po chen po zhes byed 
BO_K10_D0095_H0096:332b-22	bya ba mdzad pa zhes bya'o //	byed ba mdzad ba zhes byed 
BO_K10_D0095_H0096:332b-23	byed pa mdzad pa zhes bya'o //	byed ba mdzad ba zhes byed 
BO_K10_D0095_H0096:332b-24	khur bor ba zhes bya'o //	khur bor ba zhes byed 
BO_K10_D0095_H0096:332b-25	rang gi don rjes su brnyes pa zhes bya'o //	rang gi don rjes su brnyes ba zhes byed 
BO_K10_D0095_H0096:332b-26	srid par kun tu sbyor ba yongs su zad pa zhes bya'o //	srid ba kun tu sbyor ba yongs su zad ba zhes byed 
BO_K10_D0095_H0096:332b-27	mnyam pa nyid kyi ye shes kyis rnam par grol ba zhes bya'o //	mnyam ba nyid kyi ye shes kyis rnam ba grol ba zhes byed 
BO_K10_D0095_H0096:332b-28	sems kyi dbang dam pa thams cad kyi pha rol tu byon pa zhes bya'o //	sems kyi dbang dam ba thams cad kyi pha rol tu byon ba zhes byed 
BO_K10_D0095_H0096:332b-29	sbyin pa'i pha rol tu byon pa zhes bya'o //	sbyin ba pha rol tu byon ba zhes byed 
BO_K10_D0095_H0096:333a-0	tshul khrims kyis mngon par 'phags pa zhes @333a *//	tshul khrims kyis mngon ba phag ba zhes 
BO_K10_D0095_H0096:333a-1	bya'o; ;bzod pa'i pha rol tu byon pa zhes bya'o //	bya; ;bzod ba pha rol tu byon ba zhes byed 
BO_K10_D0095_H0096:333a-2	brtson 'grus kyis mngon par 'phags pa zhes bya'o //	brtson grus kyis mngon ba phag ba zhes byed 
BO_K10_D0095_H0096:333a-3	bsam gtan dang mngon par shes pa brnyes pa zhes bya'o //	bsam gtan dang mngon ba shes ba brnyes ba zhes byed 
BO_K10_D0095_H0096:333a-4	shes rab kyi pha rol tu byon pa zhes bya'o //	shes rab kyi pha rol tu byon ba zhes byed 
BO_K10_D0095_H0096:333a-5	smon lam grub pa zhes bya'o //	smon lam grub ba zhes byed 
BO_K10_D0095_H0096:333a-6	byams pa chen po la gnas pa zhes bya'o //	byams ba chen po la gnas ba zhes byed 
BO_K10_D0095_H0096:333a-7	snying rje chen po la gnas pa zhes bya'o //	snying rje chen po la gnas ba zhes byed 
BO_K10_D0095_H0096:333a-8	dga' ba chen po la gnas pa zhes bya'o //	dga ba chen po la gnas ba zhes byed 
BO_K10_D0095_H0096:333a-9	btang snyoms chen po la gnas pa zhes bya'o //	gtong snyom chen po la gnas ba zhes byed 
BO_K10_D0095_H0096:333a-10	sems can bsdu ba la brtson pa zhes bya'o //	sems can sdud ba la brtson ba zhes byed 
BO_K10_D0095_H0096:333a-11	sgrib pa med pa'i so so yang dag par rig pa brnyes pa zhes bya'o //	sgrib ba med ba so so yang dag ba rig ba brnyes ba zhes byed 
BO_K10_D0095_H0096:333a-12	rton par gyur pa zhes bya'o //	rton ba gyur ba zhes byed 
BO_K10_D0095_H0096:333a-13	bsod nams chen po zhes bya'o //	bsod nams chen po zhes byed 
