segmentnr	original	folio	stemmed
BO_TZ38_NYI-043:0	@#: dam can mgar ba nag po'i rgyud bzhugs so :	0	dam can mgar ba nag po brgyud bzhugs so 
BO_TZ38_NYI-043:1	rgya gar skad du :	0	rgya gar skad du 
BO_TZ38_NYI-043:2	badzra sa d+hu a yaskar ka la tan tra na ma :	0	badzra sa d+hu a yaskar ka la tan tra na ma 
BO_TZ38_NYI-043:3	bod skad du :	0	bod skad du 
BO_TZ38_NYI-043:4	rdo rje legs pa mgar ba nag po'i rgyud ces bya ba :	0	rdo rje legs ba mgar ba nag po brgyud ces byed ba 
BO_TZ38_NYI-043:5	bcom ldan 'das dpal rdo rje 'dzin la phyag 'tshhal lo :	0	joms ldan da dpal rdo rje dzin la phyag tshhal lo 
BO_TZ38_NYI-043:6	'di skad bdag gis thos pa'i dus gcig na :	0	di skad bdag gis thos ba dus gcig na 
BO_TZ38_NYI-043:7	rgya gar gyi yul rul sungs ro myags snol ba'i dkyil zhes bya ba na :	0	rgya gar gyi yul rul sungs ro myags snol ba dkyil zhes byed ba na 
BO_TZ38_NYI-043:8	gshin rje'i grong khyer chen po ljongs shin tu skyi g.ya' ba :	0	gshin rje grong khyer chen po ljongs shin tu skyi g.ya ba 
BO_TZ38_NYI-043:9	rab tu 'jigs pa'i nang na :	0	rab tu jigs ba nang na 
BO_TZ38_NYI-043:10	rdo pha wang long bu'i mkhar gcig na :	1	rdo pha wang long bu mkhar gcig na 
BO_TZ38_NYI-043:11	'ja' 'od sna lngas bskor ba :	1	ja d sna lngas skor ba 
BO_TZ38_NYI-043:12	steng du sprin nag po mun ltar 'thib pa'i nang du glog 'gyu ba :	1	steng du sprin nag po mun ltar thib ba nang du glog gyu ba 
BO_TZ38_NYI-043:13	dus ma yin pa'i thog ser bu yug khu 'phang dang : mtshhon cha sna tshhogs kyi char 'beb pa :	1	dus ma yin ba thogs ser bu yug khu phen dang mtshhon cha sna tshhogs kyi char beb ba 
BO_TZ38_NYI-043:14	gsod gcod rngam pa'i 'brug sgra sgrog pa :	1	gsod gcod rngam ba brug sgra sgrog ba 
BO_TZ38_NYI-043:15	nyin bzhin rlung nag 'tshhubs pa :	1	nyin bzhin rlung nag tshhubs ba 
BO_TZ38_NYI-043:16	mtshhan bzhin me dpung 'bar ba :	1	mtshhan bzhin me dpung bar ba 
BO_TZ38_NYI-043:17	steng na 'byung ba rlung gi 'khor lo 'khor ba :	1	steng na byung ba rlung gi khor lo khor ba 
BO_TZ38_NYI-043:18	'og na 'byung ba sa'i 'khor lo 'khor ba :	1	g na byung ba sa khor lo khor ba 
BO_TZ38_NYI-043:19	'byung ba tshha grang 'khrugs pa'i nang na :	1	byung ba tshha grang khrugs ba nang na 
BO_TZ38_NYI-043:20	pha srin po byi la'i gdong zhes bya ba :	2	pha srin po byi la gdong zhes byed ba 
BO_TZ38_NYI-043:21	zhe sdang gi me 'bar ba gcig dang : ma bdud mo spre'u'i gdong ma zhes bya ba :	2	zhe sdang gi me bar ba gcig dang ma bdud mo spreu gdong ma zhes byed ba 
BO_TZ38_NYI-043:22	'dod chags kyi chu khol ba gcig yod pa de gnyis kyis :	2	dod chags kyi chu khol ba gcig yod ba de gnyis kyis 
BO_TZ38_NYI-043:23	zas su skye 'gro'i sha la za :	2	zas su skye gro sha la za 
