segmentnr	original	stemmed
BO_T02_D2503-2:72b-25	phyag rgya snga ma ni dkyil 'khor byin gyis rlob pa yin la gnyis pa ni dam tshig gi phyag rgya dang dgod pa'i phyag rgya'o //	phyag rgya snga ma ni dkyil khor byin gyis rlob ba yin la gnyis ba ni dam tshig gi phyag rgya dang god ba phyag rgya 
BO_T02_D2503-2:72b-26	rig pa dam pa ni der gcig pu nyid las gnyis la sbyar bar bya'o //	rig ba dam ba ni der gcig pu nyid las gnyis la sbyor ba byed 
BO_T02_D2503-2:72b-27	yang bdag po lhag ma rnams kyi rig pa dam pa gcig ni dkyil 'khor byin gyis rlob pa yin la /	yang bdag po lhag ma rnams kyi rig ba dam ba gcig ni dkyil khor byin gyis rlob ba yin la 
BO_T02_D2503-2:72b-28	gnyis pa dgod pa'i sngags yin no //	gnyis ba god ba sngags yin no 
BO_T02_D2503-2:73a-0	lhag ma rnams kyi ni dgod @73a * //	lhag ma rnams kyi ni god 
BO_T02_D2503-2:73a-1	par byed pa'i sngags zhig tu zad do //	ba byed ba sngags jig tu zad do 
BO_T02_D2503-2:73a-2	mdzub mo bsnyams te zhes bya ba la sogs pa la rdo rje bsdams pa las mdzub mo bsnyams pa gnyis rgyab bkug la zhes bya ba tshigs dbus ma gnyis bcag na rin po cher 'gyur ro //	mdzub mo snyom te zhes byed ba la sogs ba la rdo rje sdom ba las mdzub mo snyom ba gnyis rgyab gugs la zhes byed ba tshigs dbus ma gnyis chag na rin po cher gyur ro 
BO_T02_D2503-2:73a-3	ci de tsam du zad dam zhe na /	ci de tsam du zad dam zhe na 
BO_T02_D2503-2:73a-4	mthe bo rdo rje bcings pa yi //	mthe bo rdo rje ching ba yi 
BO_T02_D2503-2:73a-5	zhes bya ba gsungs so //	zhes byed ba gsungs so 
BO_T02_D2503-2:73a-6	'di skad ston te /	di skad ston te 
BO_T02_D2503-2:73a-7	rdo rje mthe bo dang bcas par bsgreng bar bya'o //	rdo rje mthe bo dang cha ba sgreng ba byed 
BO_T02_D2503-2:73a-8	rdo rje snying po'i phyag rgya las /	rdo rje snying po phyag rgya las 
BO_T02_D2503-2:73a-9	zhes bya ba ni 'byung ba'i rgyu ston pa'o //	zhes byed ba ni byung ba rgyu ston ba 
BO_T02_D2503-2:73a-10	'di ni rdo rje nor bur gsungs //	di ni rdo rje nor bur gsungs 
BO_T02_D2503-2:73a-11	zhes bya ba ni bka' stsal pa'o //	zhes byed ba ni bka stsal ba 
BO_T02_D2503-2:73a-12	'di ni zhes bya ba la sogs bas ni 'dras bur gsungs pa yin te /	di ni zhes byed ba la sogs ba ni dras bur gsungs ba yin te 
BO_T02_D2503-2:73a-13	'di yang sems dpa' rdo rje ma'i gnas kyi phyag rgya'o //	di yang sems dpa rdo rje ma gnas kyi phyag rgya 
BO_T02_D2503-2:73a-14	mdzub gnyis rin chen zhes bya ba la sogs pa la /	mdzub gnyis rin chen zhes byed ba la sogs ba la 
BO_T02_D2503-2:73a-15	mdzub gnyis rin chen 'dren bcings la //	mdzub gnyis rin chen bgrang ching la 
BO_T02_D2503-2:73a-16	zhes bya ba ni rdo rje rin chen ma'i phyag rgya 'dra bar bcings pa'o //	zhes byed ba ni rdo rje rin chen ma phyag rgya dra ba ching ba 
BO_T02_D2503-2:73a-17	ji lta bur zhe na /	ji lta bur zhe na 
BO_T02_D2503-2:73a-18	gung mo myu gur bsgreng ba ste //	gung mo myu gur sgreng ba ste 
BO_T02_D2503-2:73a-19	zhes bya ba ste /	zhes byed ba ste 
BO_T02_D2503-2:73a-20	gung mo gnyis kyi rin po che bkrol la sbyar bar bya'o //	gung mo gnyis kyi rin po che grol la sbyor ba byed 
BO_T02_D2503-2:73a-21	mthe bo gnyis de bzhin du rin po cher gzhag pa 'di ni rdo rje rin chen ma'i gnas kyi phyag rgya'o //	mthe bo gnyis de bzhin du rin po cher jog ba di ni rdo rje rin chen ma gnas kyi phyag rgya 
BO_T02_D2503-2:73a-22	'di ni zhes bya ba la sogs pa ni dbang bskur ba thob par 'gyur bar 'bras bu ston pa yin no //	di ni zhes byed ba la sogs ba ni dbang skur ba thob ba gyur ba bras bu ston ba yin no 
BO_T02_D2503-2:73a-23	de las zhes bya ba ni bshad ma thag pa'i rdo rje rin chen ma'i phyag rgya las gung mo dang / srin lag dang / mthe'u chung padmo kha ma bya ba lta bur byas na rdo rje chos ma'i gnas kyi phyag rgyar 'gyur ro //	de las zhes byed ba ni chad ma thag ba rdo rje rin chen ma phyag rgya las gung mo dang srin lag dang mtheu chung padmo kha ma byed ba lta bur byed na rdo rje chos ma gnas kyi phyag rgyar gyur ro 
BO_T02_D2503-2:73a-24	'dir zhes bya ba la sogs pas ni 'di'i 'bras bu nor rnyed pa la sogs pa yin par ston to //	dir zhes byed ba la sogs ba ni di bras bu nor rnyed ba la sogs ba yin ba ston to 
BO_T02_D2503-2:73a-25	mdzub mo mthe'u chung rnams zhes bya ba la sogs pa la rdo rje bsdams pa las mdzub mo gnyis dang mthe bo gnyis dang mthe'u chung rnams rdo rje rin po che'i tshul du nor bur bya zhing gung mo gnyis bsgreng ba btud de rtse sbrang la srin lag	mdzub mo mtheu chung rnams zhes byed ba la sogs ba la rdo rje sdom ba las mdzub mo gnyis dang mthe bo gnyis dang mtheu chung rnams rdo rje rin po che tshul du nor bur byed zhing gung mo gnyis sgreng ba dud de rtse sbrang la srin lag 
BO_T02_D2503-2:73a-26	gnyis gshibs nas bsgrang ba 'di ni rdo rje las ma'i gnas kyi phyag rgya'o //	gnyis gshibs nas bsgrang ba di ni rdo rje las ma gnas kyi phyag rgya 
BO_T02_D2503-2:73a-27	de ltar dkyil 'khor dbus ma 'khor dang bcas pa bstan nas ;	de ltar dkyil khor dbus ma khor dang cha ba ston nas 
BO_T02_D2503-2:73a-28	da ni dkyil 'khor bzhi po'i phyag rgya bstan par bya ba'i phyir rdo rje bsdams ba zhes bya ba la sogs pa gsungs pa yin te /	da ni dkyil khor bzhi po phyag rgya ston ba byed ba phyir rdo rje sdom ba zhes byed ba la sogs ba gsungs ba yin te 
BO_T02_D2503-2:73a-29	rdo rje bsdams ba dang bcas la //	rdo rje sdom ba dang cha la 
BO_T02_D2503-2:73a-30	mdzub gnyis nor bur byas nas kyang //	mdzub gnyis nor bur byed nas kyang 
BO_T02_D2503-2:73a-31	zhes bya ba ni mdzub mo gnyis nor bur bcings la mthe bo gnyis brkyang ngo //	zhes byed ba ni mdzub mo gnyis nor bur ching la mthe bo gnyis rkyong ngo 
BO_T02_D2503-2:73b-0	ngos zhes bya ba de @73b gnyis kyi ngos brkyang nas snying gar gzhag par bya'o //	ngos zhes byed ba de gnyis kyi ngos rkyong nas snying gar jog ba byed 
BO_T02_D2503-2:73b-1	don kun grub pa sbyin par byed //	don kun grub ba sbyin ba byed 
BO_T02_D2503-2:73b-2	ces bya ba ni 'di'i 'bras bu ston to //	ces byed ba ni di bras bu ston to 
BO_T02_D2503-2:73b-3	'di ni mi bskyod pa'i gnas kyi phyag rgya gnyis pa ste /	di ni mi skyod ba gnas kyi phyag rgya gnyis ba ste 
BO_T02_D2503-2:73b-4	dang po ni dkyil 'khor byin gyis rlob par byed pa'i sngags dang po yin la /	dang po ni dkyil khor byin gyis rlob ba byed ba sngags dang po yin la 
BO_T02_D2503-2:73b-5	'di ni sngags gnyis pa dgod par byed pa'i dam tshig gi phyag rgya yin no //	di ni sngags gnyis ba god ba byed ba dam tshig gi phyag rgya yin no 
BO_T02_D2503-2:73b-6	lhag ma gsum la yang de bzhin du shes par bya'o //	lhag ma gsum la yang de bzhin du shes ba byed 
BO_T02_D2503-2:73b-7	rdo rje bsdams pas zhes bya ba la sogs pas ni rdo rje sems dpa' la sogs pa'i phyag rgya ston to //	rdo rje sdom ba zhes byed ba la sogs ba ni rdo rje sems dpa la sogs ba phyag rgya ston to 
BO_T02_D2503-2:73b-8	rdo rje bsdams pa bcings la gung mo gnyis nor bur byas na rdo rje sems dpa'i gnas kyi phyag rgyar 'gyur ro //	rdo rje sdom ba ching la gung mo gnyis nor bur byed na rdo rje sems dpa gnas kyi phyag rgyar gyur ro 
BO_T02_D2503-2:73b-9	nor bu'i mtshan ma ni 'dir 'khor los sgyur ba'i bcom ldan 'das rdo rje rin chen nyid do //	nor bu mtshan ma ni dir khor los sgyur ba joms ldan da rdo rje rin chen nyid do 
BO_T02_D2503-2:73b-10	nor bu rin chen rab sbyin no //	nor bu rin chen rab sbyin no 
BO_T02_D2503-2:73b-11	zhes bya bas ni 'bras bu ston to //	zhes byed ba ni bras bu ston to 
BO_T02_D2503-2:73b-12	de nyid ces bya ba la sogs pa la de nyid de /	de nyid ces byed ba la sogs ba la de nyid de 
