segmentnr	original	stemmed
BO_T17_MW1PD95844_2597:0	snyo_@#/_/rdo rje sems dpa'i sgyu 'phrul dra ba'i	rje sems dpa sgyu phrul dra ba 
BO_T17_MW1PD95844_2597:1	dbang gis gal po/	dbang gis gal 
BO_T17_MW1PD95844_2597:2	@##/_/bcom ldan 'das/_/dpal kun tu bzang po la phyag 'tshhal lo//	ldan kun tu bzang po la phyag tshhal 
BO_T17_MW1PD95844_2597:3	dad brtshon ldan pa'i slob ma yis/_/ri mo'i dkyil 'khor chen po ru/_/nus	dad brtshon ldan ba slob ma mo dkyil khor chen po 
BO_T17_MW1PD95844_2597:4	dang phan pa'i dbang thob nas/_/brtul zhugs ldan pa'i bu mchog la/_/ye	dang phan ba dbang thob jug ldan ba bu mchog 
BO_T17_MW1PD95844_2597:5	shes rang gnas rdzogs bya'i phyir/_/sor bzhi'am mdzub gang tshhad ldan la/_/	shes rang gnas rdzogs byed bzhi mdzub gang tshhad ldan 
BO_T17_MW1PD95844_2597:6	nyi shu rtsha lnga rab bsnyams te/_/gdan dang phyag rgya yi ge sogs/_/rgyud bzhin	nyi shu rtsha lnga rab snyom dang phyag rgya yi ge bzhin 
BO_T17_MW1PD95844_2597:7	mkhas pas byin gyis brlabs/_/blo ldan sngon nas shes bya ba/_/bcu drug nyi	mkhas ba byin gyis ldan sngon nas shes byed drug nyi 
BO_T17_MW1PD95844_2597:8	shu lnga gnyis tshhad/_/yon tan bcu gsum rab ldan zhing /_/mnyen drang skra	shu lnga gnyis tan chu gsum rab ldan zhing dren skra 
BO_T17_MW1PD95844_2597:9	ring sems ma'i tshhul/_/gsang ba'i gter du ming gis bzung /_/'o ma'i spos	ring sems ma ba gter du ming gis bzung ma spros 
BO_T17_MW1PD95844_2597:10	chus mgo lus bkru/_/tshan dan gur gum a ka ru zer lo/_/gon pan 'dza ti	chus mgo lus dan gur gum a ka ru zer pan dza ti 
BO_T17_MW1PD95844_2597:11	shing tshha yis/_/dri zhim ngad ldan chab kyis slubs/_/gsal ldan ma 'am byin	shing tshha zhim ngad ldan chab kyis ldan ma mang byin 
BO_T17_MW1PD95844_2597:12	brlabs pa'i/_/kha snying pad+ma la sogs la/_/gsang yum lnga dang khro mo bzhi'i/_/	brlabs snying pad+ma la sogs yum lnga dang khro mo 
BO_T17_MW1PD95844_2597:13	dbyibs dang kha dog gsal bar bya/_/rang gi mchod pa legs sbyar la/_/yum	dbyibs dang kha dog gsal ba gi mchod ba legs sbyor 
BO_T17_MW1PD95844_2597:14	dang 'dzom ma sems ma yis/_/ji ltar 'dod pa'i las bzhin mchod/_/zad	dang dzom ma sems ma ltar dod ba las bzhin 
BO_T17_MW1PD95844_2597:15	med gter la longs spyad phyir/_/rin chen snyim pa bkang nas ni/_/rdo rje	med gter la longs spyod chen snyim ba geng nas rje 
BO_T17_MW1PD95844_2597:16	sems gtsho khyed la 'dud/_/thar lam chen po de 'dod de/_/mgon po dpa'o	sems gtsho khyed la lam chen po de dod po dpa 
BO_T17_MW1PD95844_2597:17	skyabs song zhing /_/theg chen khang par zhugs pa dang /_/mkhyen rab gsang	skyob gro zhing chen khang ba jug ba dang rab gsang 
BO_T17_MW1PD95844_2597:18	ba bdag la gsol/_/bu 'dir shog cig ci bde bar/_/las spyod rim par	ba bdag la dir shog cig ci bde spyod rim ba 
BO_T17_MW1PD95844_2597:19	'gro ba dang /_/sku gsung thugs kyi rdo rje zung /_/rdzogs pa'i ye shes bde chen	gro ba dang gsung thugs kyi rdo rje zung ba ye shes bde chen 
BO_T17_MW1PD95844_2597:20	la/_/dmigs pa med par gnas phyir ru/_/ser sna spangs pa'i dang yid	ba med ba gnas phyir sna spong ba dang yid 
BO_T17_MW1PD95844_2597:21	kyis/_/gtong zhing rang sems brtan par zung /_/ye shes rang gnas	zhing rang sems brtan ba zung shes rang gnas 
BO_T17_MW1PD95844_2597:22	rdzogs dbang sbyin/_/'dod pa'i dngos pos rol pa'i/_/phyag rgya bzhi ldan	rdzogs dbang ba dngos pos rol rgya bzhi ldan 
BO_T17_MW1PD95844_2597:23	'gyur ba dang /_/rgyal po'i phyag rgya lnga ldan pas/_/stong gsum yungs 'brur	gyur ba dang po phyag rgya lnga ldan gsum yungs brur 
BO_T17_MW1PD95844_2597:24	'jug tshhul gyis/_/dbyings nas dkyil 'khor spyan drang mchod/_/shes rab	jug tshhul nas dkyil khor spyan dren rab 
BO_T17_MW1PD95844_2597:25	thabs kyi phyag rgya las/_/bde ba'i 'bru tshhogs gsal ba'i rgyun/_/rdo rje lam	thabs kyi phyag rgya ba bru tshhogs gsal ba rje lam 
BO_T17_MW1PD95844_2597:26	nas pad+mor skyil/_/'khyud dang bzlog pa'i bde ba yis/_/sangs rgyas sprin	nas pad+mor dang bzlog ba bde ba rgya sprin 
BO_T17_MW1PD95844_2597:27	tshhogs ma lus la/_/dgyes mnyam mchog gi sbyin pas bstim/_/sgo 'byed bde	tshhogs ma lus mnyam mchog gi sbyin ba byed bde 
BO_T17_MW1PD95844_2597:28	bas gyen du bskyil/_/de nas dbang phyug chen po des/_/mi 'gyur sgron ma	ba gyen du nas dbang phyug chen po gyur sgron ma 
BO_T17_MW1PD95844_2597:29	sgul bskyod cing /_/sems kyi thig le sgo phye ste/_/tshhangs pa chen po dbyangs	sgul skyod cing kyi thig le sgo byed ba chen po dbyangs 
BO_T17_MW1PD95844_2597:30	bzhes nas/_/go 'byed rdo rje ljags brkyang nas/_/grub pa'i nyi zla snying po ste/_/	bzhes byed rdo rje ljags rkyong ba nyi zla snying po 
BO_T17_MW1PD95844_2597:31	dkyil 'khor rdo rje lce yis blang /_/rtshe nas bstims shing dkyil 'khor bsgyur/_/	dkyil khor rdo rje lce yis blang nas stim shing dkyil khor 
BO_T17_MW1PD95844_2597:32	tshhangs pa sgo ba 'di gsungs so/_/nga ni rgyal ba kun gyi bla/_/thig le byang chub	tshhangs ba sgo ba di gsungs ni rgyal ba kun gyi le byang chub 
BO_T17_MW1PD95844_2597:33	sems chen po/_/nga ni khrag 'thung kun gyi rje/_/ye shes rol pa'i 'byung	sems chen ni khrag thung kun gyi shes rol ba byung 
BO_T17_MW1PD95844_2597:34	rdo rje sems dpa'i sgyu 'phrul dra ba'i dbang gis gal po	rdo rje sems dpa sgyu phrul dra ba dbang gis gal po 
BO_T17_MW1PD95844_2597:35	gnas gter/_/nga ni spyi dpal bla na med/_/skyon bral thabs kyi rgyal po yin/_/	gnas ni spyi dpal bla na bral thabs kyi rgyal po 
BO_T17_MW1PD95844_2597:36	sems kyi dkyil nas drangs pa'i chu/_/khyod kyi lce la phab pa 'di/_/snying gi	sems kyi dkyil nas drangs ba kyi lce la bebs ba gi 
BO_T17_MW1PD95844_2597:37	dkyil du bzung bar byos/_/rigs kyi bu mchog 'di phan chad/_/rdo rje sems	dkyil du bzung ba kyi bu mchog di phan rje sems 
BO_T17_MW1PD95844_2597:38	pa'i thugs mchog zung /_/sangs rgyas kun gyi gtsho bo yin/_/byang chub sems	ba thugs mchog zung rgya kun gyi gtsho bo chub sems 
BO_T17_MW1PD95844_2597:39	dang mnyam pa'i phyir/_/sems dpa' kun gyi mchod gnas yin/_/rigs kyi	dang mnyam ba dpa kun gyi mchod gnas kyi 
BO_T17_MW1PD95844_2597:40	bu mchog ding phan chad/_/phyi dang nang dang gsang ba yi/_/bstan pa'i phyi	bu mchog ding phan dang nang dang gsang ba ba phyi 
BO_T17_MW1PD95844_2597:41	nang zab mo kun/_/sems kyi dkyil du bsdus nas kyang /_/rdo rje lce'i sgo phye ste/_/	nang zab mo kyi dkyil du sdud nas kyang rje lce sgo byed 
BO_T17_MW1PD95844_2597:42	bdud rtshi sman mchog dam pa 'di/_/dad ldan skyes bu ngoms par byos/_/	bdud rtshi sman mchog dam ba ldan skye bu ngoms ba 
BO_T17_MW1PD95844_2597:43	gdul ba'i phyag rgya 'di yang spyod/_/phyi nang snod bcud rnam par dag_/rnam	gdul ba phyag rgya di yang nang snod bcud rnam ba 
BO_T17_MW1PD95844_2597:44	dag chen po nyid kyi lam/_/byed spyad thams cad tshhogs gnyis rdzogs/_/	dag chen po nyid kyi spyod thams cad tshhogs gnyis 
BO_T17_MW1PD95844_2597:45	'gro don bde chen pad+mo sbyin/_/sems kyi chu ni 'thung bar bya'o/_/rnal	gro don bde chen pad+mo kyi chu ni thung ba 
BO_T17_MW1PD95844_2597:46	'byor chen pos dam du bzung /_/yungs kar tshhad tsham rdo rje sems/_/gnas	byor chen pos dam du bzung kar tshhad tsham rdo rje 
BO_T17_MW1PD95844_2597:47	ngan len pa gsum sbyangs te/_/hum nyid ring po mtshhams sbyar nas/_/thams	ngan len ba gsum sbyong nyid ring po mtshhams sbyor 
BO_T17_MW1PD95844_2597:48	cad bde ba chen po'i dbyings/_/dge sdig las kyis ma bcos shing /_/bsgom	cad bde ba chen po sdig las kyis ma chos shing 
BO_T17_MW1PD95844_2597:49	zhing bsgrubs pas mi 'byang ba'i/rnam dag sems kyi rin chen gter/_/rdo	zhing sgrub ba mi byang dag sems kyi rin chen 
BO_T17_MW1PD95844_2597:50	rje snying po ye shes kyis/_/khro rgyal kun gyi gtshor gyur cig_/shri ma ha su kha badzra	rje snying po ye shes rgyal kun gyi gtshor gyur ma ha su kha badzra 
BO_T17_MW1PD95844_2597:51	bo d+he hum ho o/_/rdo rje snying gar legs bzung la/_/bden pa'i tshhig ni 'di	bo d+he hum ho rje snying gar legs bzung ba tshhig ni di 
BO_T17_MW1PD95844_2597:52	skad bsgo/_/om mi 'gyur ba'i ye shes nas/_/ma brtshal phyin pas bde ba'i	skad mi gyur ba ye shes brtshal phyin ba bde ba 
BO_T17_MW1PD95844_2597:53	mchog_/ma bltas gsal ba ye shes spyan/_/gong na med pas kun gyi rje/_/	lta gsal ba ye shes na med ba kun gyi 
BO_T17_MW1PD95844_2597:54	ye shes rang gnas brdal ba la/_/mi 'gyur g.yung drung sa bon shog_/om ma	ye shes rang gnas rdal ba gyur g.yung drung sa bon ma 
BO_T17_MW1PD95844_2597:55	ha gu ya/_rgyu dz+nya na man+da la/_dz+nya na g+hu ya sid d+hi/_sarba ad+ma ko ham/_ye shes	ha gu dz+nya na man+da na g+hu ya sid ad+ma ko shes 
BO_T17_MW1PD95844_2597:56	rang gnas su 'dod pas/_/thig le mtshhan ma legs snyed nas/_/khrus dang mdzes par dbul bar bya/_/ye shes rang gnas rgyal pos byin brlabs te/_/	rang gnas su dod le mtshhan ma legs snyed dang mdzes ba bul ba shes rang gnas rgyal pos byin brlabs 
BO_T17_MW1PD95844_2597:57	rdo rje zla ba'i 'od zer gyis/_/rdo rje dbyings phyug rab byas te/_/rin chen snod	rdo rje zla ba d zer rje dbyings phyug rab byed chen snod 
BO_T17_MW1PD95844_2597:58	du mdzes pa'i dkyil/_/rang gi sems nyid yungs kar bsam/_/phab pas	du mdzes ba gi sems nyid yungs kar ba 
BO_T17_MW1PD95844_2597:59	thig le dbang skur te/_/g.yas g.yon gung mo rin chen chos kyi sku/_/shes	thig le dbang skur g.yon gung mo rin chen chos kyi 
BO_T17_MW1PD95844_2597:60	rab thabs kyis rdzogs par 'gyur/_/'di dang skye ba thams cad du/_/dngos	rab thabs kyis rdzogs ba dang skye ba thams cad 
BO_T17_MW1PD95844_2597:61	grub bde 'di ma spong zhig_/rgyal bas sangs rgyas thams cad kyi/_/rdzogs	grub bde di ma spong ba sangs rgya thams cad 
BO_T17_MW1PD95844_2597:62	pa'i sangs rgyas khyod las byung /_/spangs na rdo rje dbyings phyug bstshal/_/	ba sangs rgya khyod las byung na rdo rje dbyings phyug 
BO_T17_MW1PD95844_2597:63	bkug dang sdom pa ma shes na/_/rdo rje bskal pa mtha' klas par/_/chos sku	gugs dang sdom ba ma shes rje bskal ba mtha klas sku 
BO_T17_MW1PD95844_2597:64	thob par mi 'gyur ro/_/gsang ba'i don mchog 'di dag ni/_/lta ba dman	thob ba mi gyur ba don mchog di dag ba dman 
BO_T17_MW1PD95844_2597:65	la bstan byas na/_/dus min par ni srog zad nas/_/mgo 'gas snying yang	la ston byed min ba ni srog zad gas snying yang 
BO_T17_MW1PD95844_2597:66	tshhig par 'gyur/_/khab len gyis ni lcags sdud ltar/_/mi 'dod bzhin du	tshhig ba len gyis ni lcags sdud dod bzhin du 
BO_T17_MW1PD95844_2597:67	dbang med par/_/bskal par ngan song myong bar 'gyur/_/de bas shin tu	dbang med ba ngan gro myong ba ba shin tu 
BO_T17_MW1PD95844_2597:68	gsang bar bya/_/de skad gsang ba'i las gnyer gtad/_/de nas rigs kyi bu	gsang ba skad gsang ba las gnyer nas rigs kyi bu 
BO_T17_MW1PD95844_2597:69	mchog des/_/ye shes rang gnas rdzogs bya'i phyir/_/dgug dang dkug pa'i	mchog shes rang gnas rdzogs byed dang dkug ba 
BO_T17_MW1PD95844_2597:70	thabs 'di bstan/_/bde chen bzang po'i mtshhan ldan pas/_/rang bzhin	thabs di chen bzang po mtshhan ldan bzhin 
BO_T17_MW1PD95844_2597:71	ldan pa'i chos sku ste/_/bcu drug thabs dang shes rab gnyis/_/longs spyod	ldan ba chos sku drug thabs dang shes rab spyod 
BO_T17_MW1PD95844_2597:72	rdzogs sku gcig cha yis/_/gnas pa med par rol zhes bshad/_/chos nyid	rdzogs sku gcig cha ba med ba rol zhes nyid 
BO_T17_MW1PD95844_2597:73	thabs dang shes rab las/_/rtsha bzhi 'od bzhi sa bon drug_/mdor sdus snying	thabs dang shes rab bzhi d bzhi sa bon thu snying 
BO_T17_MW1PD95844_2597:74	po chos kyi sku/_/de'i phyir chos kyi 'khor lo'o/_/dur khrod brgyad po kun	po chos kyi phyir chos kyi khor khrod brgyad po kun 
BO_T17_MW1PD95844_2597:75	bsdus pa'o/_/bcu drug gcig dang bzhi dgyes pa/_/khams gsum khyab pas	sdud drug gcig dang bzhi dgyes gsum khyab ba 
BO_T17_MW1PD95844_2597:76	rdo rje sems dpa'i sgyu 'phrul dra ba'i dbang gis gal po	rdo rje sems dpa sgyu phrul dra ba dbang gis gal po 
BO_T17_MW1PD95844_2597:77	sprul sku'o/_/me dang rdo rje dbyings phyug gnyis/_/mnyam du gnas pas drag	sprul dang rdo rje dbyings phyug du gnas ba drag 
BO_T17_MW1PD95844_2597:78	par bshad/_/rlung ngan bkug pa'i gzhung dbyings te/_/sa bon yang gis spro	ba ngan gugs ba gzhung dbyings bon yang gis spro 
BO_T17_MW1PD95844_2597:79	byed pa/_/las ni mthur du sel ba ste/_/bud med rgyud la gtu mor bshad/_/	byed ni mthur du sel ba med brgyud la gtu mor 
BO_T17_MW1PD95844_2597:80	zla ba rgyas pa'i thig le gnyis/_/chos la thig ler bskul ba bzhin/_/de	zla ba rgya ba thig le la thig ler skul ba 
BO_T17_MW1PD95844_2597:81	sogs mang po bkug pa kun/_/rdzogs pa'i skyed par bla mas gsungs/_/rang	sogs mang po gugs ba ba skyed ba bla mas 
BO_T17_MW1PD95844_2597:82	bzhin thig le mtshhan rdzogs pa/_/yi ge med par byin brlabs pa/_/dbyings	bzhin thig le mtshhan rdzogs ge med ba byin brlabs 
