segmentnr	original	stemmed
BO_K12_D0635=D0875_H0614:66a-0	@66a rgya gar skad du /	rgya gar skad du 
BO_K12_D0635=D0875_H0614:66a-1	a'arya mee tri n'a ma aashto tta ra sha ta ka dh'a ra ni mantra sa hi ta /	aarya mee tri na ma aashto tta ra sha ta ka dha ra ni mantra sa hi ta 
BO_K12_D0635=D0875_H0614:66a-2	bod skad du /	bod skad du 
BO_K12_D0635=D0875_H0614:66a-3	'phags pa byams pa'i mtshan brgya rtsa brgyad pa gzungs dang bcas pa /	phag ba byams ba mtshan brgya rtsa brgyad ba gzungs dang cha ba 
BO_K12_D0635=D0875_H0614:66a-4	byang chub sems dpa' sems dpa' chen po byams pa la phyag 'tshal lo //	byang chub sems dpa sems dpa chen po byams ba la phyag tshal lo 
BO_K12_D0635=D0875_H0614:66a-5	de nas byang chub sems dpa' sems dpa' chen po byams pas rang gi snying po smras pa /	de nas byang chub sems dpa sems dpa chen po byams ba rang gi snying po smras ba 
BO_K12_D0635=D0875_H0614:66a-6	na mastree ya dhvi k'a n'ana /	na mastree ya dhvi ka nana 
BO_K12_D0635=D0875_H0614:66a-7	sarba th'a ga t'a n'an /	sarba tha ga ta nan 
BO_K12_D0635=D0875_H0614:66a-8	ta dya th'a /	ta dya tha 
BO_K12_D0635=D0875_H0614:66a-9	aom sa ra sa ra /	aom sa ra sa ra 
BO_K12_D0635=D0875_H0614:66a-10	su ru su ru /	su ru su ru 
BO_K12_D0635=D0875_H0614:66a-11	dha ra dha ra /	dha ra dha ra 
BO_K12_D0635=D0875_H0614:66a-12	ma h'a dha ra /	ma ha dha ra 
BO_K12_D0635=D0875_H0614:66a-13	tsa ra tsa ra /	tsa ra tsa ra 
BO_K12_D0635=D0875_H0614:66a-14	ma h'a tsa ra /	ma ha tsa ra 
BO_K12_D0635=D0875_H0614:66a-15	bha ra bha ra /	bha ra bha ra 
BO_K12_D0635=D0875_H0614:66a-16	ma h'a bha ra /	ma ha bha ra 
BO_K12_D0635=D0875_H0614:66a-17	kampa kampa / ma h'a kampa h'um/	kampa kampa ma ha kampa 
BO_K12_D0635=D0875_H0614:66a-18	ma h'a spha ra na /	ma ha spha ra na 
BO_K12_D0635=D0875_H0614:66a-19	dharma aa gra s'a ga ra sv'a h'a /	dharma aa gra sa ga ra sva ha 
BO_K12_D0635=D0875_H0614:66a-20	de nas de bzhin gshegs pa thams cad kyis 'di skad ces bka' stsal to //	de nas de bzhin gshegs ba thams cad kyis di skad ces bka stsal to 
BO_K12_D0635=D0875_H0614:66a-21	kye ma gzungs chen po 'di ni yon tan che ba ste /	kye ma gzungs chen po di ni yon tan che ba ste 
BO_K12_D0635=D0875_H0614:66a-22	mtha' yas par khyab pa /	mtha yas ba khyab ba 
BO_K12_D0635=D0875_H0614:66a-23	bskal pa bye ba phrag mang por yang shin tu thos par dka' ba /	bskal ba bye ba phrag mang por yang shin tu thos ba dka ba 
BO_K12_D0635=D0875_H0614:66a-24	sangs rgyas 'byung ba thams cad ston pa /	sangs rgya byung ba thams cad ston ba 
BO_K12_D0635=D0875_H0614:66a-25	de bzhin gshegs pa grangs med pa 'jig rten gyi khams thams cad snyed kyis bsnyen bkur mdzad pa /	de bzhin gshegs ba grangs med ba jig rten gyi khams thams cad snyed kyis snyen bkur mdzad ba 
BO_K12_D0635=D0875_H0614:66a-26	sgrib pa dang / sdug bsngal ba dang / 'khrug pa dang / rmi lam ngan pa dang / ltas ngan pa thams cad las thar bar byed pa /	sgrib ba dang sdug sngal ba dang khrug ba dang rmi lam ngan ba dang ltas ngan ba thams cad las thar ba byed ba 
BO_K12_D0635=D0875_H0614:66b-0	sems can gyi khams mtha' yas mu med pa yongs su thar bar byed pa @66b ste; shin tu dkon pa'o //	sems can gyi khams mtha yas mu med ba yongs su thar ba byed ba ste; shin tu dkon(d) ba 
