segmentnr	original	folio	stemmed
BO_TZ58_SI-012-3:0	bcud : mkhar chen mtshho rgyal nyid kyis bkod :	0	bcud mkhar chen mtshho rgyal nyid kyis bkod 
BO_TZ58_SI-012-3:1	dus kyi mtha' mar 'di spyod pa'i :	0	dus kyi mtha mar di spyod ba 
BO_TZ58_SI-012-3:2	skal ldan snying gi bu rnams dang : 'phrad nas myur du grol bar shog :	0	skal ldan snying gi bu rnams dang phrad nas myur du grol ba shog 
BO_TZ58_SI-012-3:3	sa ma ya :	0	sa ma ya 
BO_TZ58_SI-012-3:4	rgya rgya rgya :rig 'dzin 'gyur med rdo rjes bying mda' o dkar brag nas spyan drangs pa'o ///	0	rgya rgya rgya :rig dzin gyur med rdo rjes bying mda o dkar brag nas spyan drangs ba 
BO_TZ58_SI-012-3:5	/rdzogs pa chen po a ti zab don snying po'i mtha' mar dge ba thod rgal gyi gdams pa bzhugs so :gdod ma'i mgon po kun bzang 'od mi 'gyur ba la phyag 'tshhal lo :	0	ba chen po a ti zab don snying po mtha mar dge ba thod rgal gyi doms ba bzhugs so :gdod ma mgon po kun bzang d mi gyur ba la phyag tshhal lo 
BO_TZ58_SI-012-3:6	skal ldan dbang po yang rab rnams myur du 'tshhang rgya bar 'dod pas zab lam bla na med pa rnal 'byor las 'phro can gyi chos mngon sum rdzogs pa chen po thod rgal gyi man ngag nyams su blang ba la :	0	skal ldan dbang po yang rab rnams myur du tshhang rgya ba dod ba zab lam bla na med ba rnal byor las phro can gyi chos mngon sum rdzogs ba chen po thod rgal gyi man ngag nyams su blang ba la 
BO_TZ58_SI-012-3:7	dang po sngon 'gro'i rim pa dang khregs chod la'ang gdeng thob pas gdams pa 'di nyid nyams su blang bar bya'o :	0	dang po sngon gro rim ba dang khregs chod la gdeng thob ba doms ba di nyid nyams su blang ba byed 
BO_TZ58_SI-012-3:8	de la 'di ni sngar bas khyad par bdun gyis 'phags te :	0	de la di ni sngar ba khyad ba bdun gyis phag te 
BO_TZ58_SI-012-3:9	snang ba snod kyi khyad par :	0	snang ba snod kyi khyad ba 
BO_TZ58_SI-012-3:10	nyams len lag len du 'dril ba'i khyad par :	1	nyams len lag len du dril ba khyad ba 
BO_TZ58_SI-012-3:11	rang gnad mngon sum du gzir ba'i khyad par :	1	rang gnad mngon sum du gzir ba khyad ba 
BO_TZ58_SI-012-3:12	lus gnad rtsha'i khyad par :	1	lus gnad rtsha khyad ba 
BO_TZ58_SI-012-3:13	mthong ba dbang po'i khyad par :	1	mthong ba dbang po khyad ba 
BO_TZ58_SI-012-3:14	rang rig yul gyi khyad par :	1	rang rig yul gyi khyad ba 
BO_TZ58_SI-012-3:15	nyams myong rnam 'phel gyi khyad par te bdun po 'dis gzhan las khyad par 'phags pa'o :	1	nyams myong rnam phel gyi khyad ba te bdun po dis gzhan las khyad ba phag ba 
BO_TZ58_SI-012-3:16	khyad par de dang ldan pa'i gdams pa dngos nyams su blang ba la sngon 'gro spyi dang bye brag gnyis las :	1	khyad ba de dang ldan ba doms ba dngos nyams su blang ba la sngon gro spyi dang bye brag gnyis las 
BO_TZ58_SI-012-3:17	spyi gong du song bas bye brag tu bya ba dgu phrugs su gtang bar bya ste :	1	spyi gong du gro ba bye brag tu byed ba dgu phrug su gtong ba byed ste 
BO_TZ58_SI-012-3:18	'das rjes las :	1	da rjes las 
BO_TZ58_SI-012-3:19	phyi nang bya ba kun btang ste :	1	phyi nang byed ba kun gtong ste 
BO_TZ58_SI-012-3:20	zhes dang : klong gsal las :	2	zhes dang klong gsal las 
BO_TZ58_SI-012-3:21	mngon sum gnad du dbab pa'i phyir :	2	mngon sum gnad du bebs ba phyir 
BO_TZ58_SI-012-3:22	phyi nang gsang ba'i bya ba ni :	2	phyi nang gsang ba byed ba ni 
BO_TZ58_SI-012-3:23	lus ngag yid kyis dgu phrugs gtang :	2	lus ngag yid kyis dgu phrug gtong 
BO_TZ58_SI-012-3:24	zhes pas lus kyis phyi 'jig rten gyi bya ba :	2	zhes ba lus kyis phyi jig rten gyi byed ba 
BO_TZ58_SI-012-3:25	nang chos dang mthun pa'i bya ba :	2	nang chos dang mthun ba byed ba 
BO_TZ58_SI-012-3:26	gsang ba grogs med gcig pur sdod pa'o :	2	gsang ba grogs med gcig pur sdod ba 
BO_TZ58_SI-012-3:27	ngag gis phyi'i bya ba log pa'i gtam :	2	ngag gis phyi byed ba log ba dam 
BO_TZ58_SI-012-3:28	nang chos spyod bzlas pa :	2	nang chos spyod bzlas ba 
BO_TZ58_SI-012-3:29	gsang ba rlung sbyor te ngag bcad :	2	gsang ba rlung sbyor te ngag gcod 
