segmentnr	original	stemmed
BO_T08_D4119-1:44a-11	de gnyis kyis blangs pa de ma shi la 'byor pa yod na bsam pa nyid du bya'o zhes bya ba la de gnyis kyi zhes bya ba ni dge 'dun dang sangs rgyas gnyis dag gi'o //	de gnyis kyis blangs ba de ma chi la byor ba yod na bsam ba nyid du byed zhes byed ba la de gnyis kyi zhes byed ba ni dge dun dang sangs rgya gnyis dag gi 
BO_T08_D4119-1:44a-12	sbyin du med na skyon med do //	sbyin du med na skyon med do 
BO_T08_D4119-1:44a-13	nad g-yog gis de la bsnyen bkur mi bya bar mi bya'o zhes bya ba la /	nad g-yog gis de la snyen bkur mi byed ba mi byed zhes byed ba la 
BO_T08_D4119-1:44a-14	de la zhes bya ba ni nad pa la'o //	de la zhes byed ba ni nad ba la 
BO_T08_D4119-1:44a-15	de'i tshig don dang ldan pa dang chos dang ldan pa bcag par mi bya'o zhes bya ba la /	de tshig don dang ldan ba dang chos dang ldan ba chag ba mi byed zhes byed ba la 
BO_T08_D4119-1:44a-16	don dang ldan pa zhes bya ba ni 'tsho ba la phan pa dang so sor yang dag par 'brel ba'o //	don dang ldan ba zhes byed ba ni tsho ba la phan ba dang so sor yang dag ba brel ba 
BO_T08_D4119-1:44a-17	de'i zhes bya ba ni nad pa'o //	de zhes byed ba ni nad ba 
BO_T08_D4119-1:44a-18	chos dang ldan pa zhes bya ba ni bsod nams la phan pa dang 'brel pa'o //	chos dang ldan ba zhes byed ba ni bsod nams la phan ba dang brel ba 
BO_T08_D4119-1:44a-19	lhag par chags pa'i dngos po 'gugs na dgag par mi bya'o zhes bya ba la lhag par chags pa'i dngos po ni lhung bzed la sogs pa gang la nad pa'i srid pa'o //	lhag ba chags ba dngos po gugs na gog ba mi byed zhes byed ba la lhag ba chags ba dngos po ni lhung bzed la sogs ba gang la nad ba srid ba 
BO_T08_D4119-1:44b-0	'gugs na zhes bya ba ni nad pas @44b nad g-yog la'o //	gugs na zhes byed ba ni nad ba nad g-yog la 
BO_T08_D4119-1:44b-1	mi gdams par mi bya'o zhes bya ba ni nad g-yog gis nad pa la'o //	mi doms ba mi byed zhes byed ba ni nad g-yog gis nad ba la 
BO_T08_D4119-1:44b-2	de nad pas bzla bar shin tu mi bya'o zhes bya ba ni nad g-yog gis gdams ngag byas pa las nad pa 'da' bar mi bya'o zhes bya ba'i don to //	de nad ba bzla ba shin tu mi byed zhes byed ba ni nad g-yog gis doms ngag byed ba las nad ba da ba mi byed zhes byed ba don to 
BO_T08_D4119-1:44b-3	nad g-yog des de 'chi bar dogs na de dge 'dun gyi mal stan la bslang ste gang zag gi la gzhag par bya'o //	nad g-yog des de chi ba dogs na de dge dun gyi mal stan la bslang ste gang zag gi la jog ba byed 
