segmentnr	original	analyzed	folio	translated
['BO_T02_D3743:77a-0']	@77a # // rgya gar skad du /	@77a # // rgya gar skad du /	77a	In Sanskrit:
['BO_T02_D3743:77a-1']	au tsushma dzambha la s'a dha nam n'a ma /	au tsushma dzambha la s'a dha nam n'a ma /	77a	Ucchusamajambhalasādhananāma
['BO_T02_D3743:77a-2']	bod skad du /	bod skad du /	77a	In Tibetan:
['BO_T02_D3743:77a-3']	rmugs 'dzin 'chol ba'i sgrub thabs zhes bya ba /	rmugs 'dzin 'chol ba'i sgrub thabs zhes bya ba /	77a	The Practice of Ucchusamajambhala
['BO_T02_D3743:77a-4']	dpal ldan rmugs 'dzin 'chol ba la phyag 'tshal lo //	dpal ldan rmugs 'dzin 'chol ba la phyag 'tshal lo //	77a	Homage to glorious Ucchusamajambhala.
['BO_T02_D3743:77a-5']	gang zhig sbyan gsum grags pa'i gtsug phud kyi //	gang zhig sbyan gsum grags pa'i gtsug phud kyi //	77a	The one with three eyes, whose crest
['BO_T02_D3743:77a-6']	rgyan gyi nor bu la reg zhabs ldan pa //	rgyan gyi nor bu la reg zhabs ldan pa //	77a	jewel touches his foot,
['BO_T02_D3743:77a-7', 'BO_T02_D3743:77a-8']	thub pa'i gzhon nu des ni thub dbang sas //🔽rnams kyis phun tshogs mchog mang rgyas mdzad gyur //	thub pa'i gzhon nu des ni thub dbang sas // rnams kyis phun tshogs mchog mang rgyas mdzad gyur //	77a	that youthful sage,
['BO_T02_D3743:77a-9']	bla med yon tan gnyis med pa'i //	bla med yon tan gnyis med pa'i //	77a	has caused the lord of sages to increase the many excellent perfections.
['BO_T02_D3743:77a-10', 'BO_T02_D3743:77a-11']	rin chen grong khyer 'dren pa ste //🔽'gro ba rang gis phun tshogs la //	rin chen grong khyer 'dren pa ste // 'gro ba rang gis phun tshogs la //	77a	The leader of the city of jewels,🔽which is the unsurpassed nondual quality,🔽this is taught for those who desire
['BO_T02_D3743:77a-12']	myur du len 'dod 'di bstan bya //	myur du len 'dod 'di bstan bya //	77a	to quickly take up the perfection of beings.
['BO_T02_D3743:77b-0']	de la dang po re zhig bdag gis dzambha la mnyes @77b par byas nas /	de la dang po re zhig bdag gis dzambha la mnyes @77b par byas nas /	77b	First, having pleased Jambhala,
['BO_T02_D3743:77b-1']	sa rtogs pas de'i bdag nyid du gyur te /	sa rtogs pas de'i bdag nyid du gyur te /	77b	one becomes of his nature through realizing the earth.
['BO_T02_D3743:77b-2']	'gro rnams mngon par mtho ba dang nges par legs pa'i phun sum tshogs pa la rab tu dgod par bya'o zhes bya ba'i bsam pa dang ldan pas snying gi nang gi bu gar thig le dang bral ba'i yi ge aa dkar po 'od zer 'phro ba de las	'gro rnams mngon par mtho ba dang nges par legs pa'i phun sum tshogs pa la rab tu dgod par bya'o zhes bya ba'i bsam pa dang ldan pas snying gi nang gi bu gar thig le dang bral ba'i yi ge aa dkar po 'od zer 'phro ba de las	77b	One should have the thought, I will establish all beings in the perfection of the higher realms and the definite goodness of liberation, and then visualize a white letter A, free from a drop, in the center of one's heart, radiating light.
['BO_T02_D3743:77b-3']	skyes pa'i zla ba'i dkyil 'khor ro //	skyes pa'i zla ba'i dkyil 'khor ro //	77b	From that arises a moon mandala.
['BO_T02_D3743:77b-4']	der h'um yig dbus sngo ba phyi rol kun nas cung zad ser ba /	der h'um yig dbus sngo ba phyi rol kun nas cung zad ser ba /	77b	On that is a syllable Hum, blue in the center and slightly yellow on the outside.
['BO_T02_D3743:77b-5']	'od zer gyi tshogs 'gro ba mgo gyen du bstan pa ste /	'od zer gyi tshogs 'gro ba mgo gyen du bstan pa ste /	77b	A mass of light rays extends upward from that.
['BO_T02_D3743:77b-6']	de las byung ba'i rdo rje rtse dgu pa /	de las byung ba'i rdo rje rtse dgu pa /	77b	From that arises a nine-spoked vajra,
['BO_T02_D3743:77b-7']	kha dog dang bya ba h'um yig dang 'dra ba ste lte ba'i nang du son pa'i zla ba la gnas pa'i h'um de lta bu dang ldan pa bsgom par bya'o //	kha dog dang bya ba h'um yig dang 'dra ba ste lte ba'i nang du son pa'i zla ba la gnas pa'i h'um de lta bu dang ldan pa bsgom par bya'o //	77b	the same color and activity as the syllable Hum, and endowed with a syllable Hum in its center, located on the moon.
['BO_T02_D3743:77b-8']	de nas aom aa zhes bya ba'i sngags brjod pa sngon du 'gro bas h'um yig dang rdo rje dag las 'od zer 'phros te /	de nas aom aa zhes bya ba'i sngags brjod pa sngon du 'gro bas h'um yig dang rdo rje dag las 'od zer 'phros te /	77b	Then, preceded by the recitation of the mantra Om Ah, light rays radiate from the syllable Hum and the vajra.
['BO_T02_D3743:77b-9']	phyogs bcu nas sems can gyi don mdzad pa'i dzambha la'i gzugs mtha' yas pa rnams mar me blang ba'i tshul gyis spyan drangs nas mdun du de'i sku gcig tu rnam par bsgoms la /	phyogs bcu nas sems can gyi don mdzad pa'i dzambha la'i gzugs mtha' yas pa rnams mar me blang ba'i tshul gyis spyan drangs nas mdun du de'i sku gcig tu rnam par bsgoms la /	77b	Having invited infinite forms of Jambhala from the ten directions who perform the welfare of sentient beings in the manner of taking up a lamp, meditate on a single form in front.
['BO_T02_D3743:77b-10']	'od zer rnams kyis mchod pa lngas mchod pa dang / sdig pa bshags pa nas btang snyoms kyi bar du bsgom par bya'o //	'od zer rnams kyis mchod pa lngas mchod pa dang / sdig pa bshags pa nas btang snyoms kyi bar du bsgom par bya'o //	77b	Having made offerings with the five offerings with light rays, one should meditate on the confession of sins up to equanimity.
['BO_T02_D3743:77b-11']	de'i rjes su h'um dang rdo rje'i 'od zer rnams la lus mtha' dag bstims la spros pa thams cad dang bral ba nyid kyis stong pa nyid kyi rang bzhin zla ba dang rdo rje dang / sa bon gyi 'od zer rnams la aom aa zhes bya ba 'di dang /	de'i rjes su h'um dang rdo rje'i 'od zer rnams la lus mtha' dag bstims la spros pa thams cad dang bral ba nyid kyis stong pa nyid kyi rang bzhin zla ba dang rdo rje dang / sa bon gyi 'od zer rnams la aom aa zhes bya ba 'di dang /	77b	After that, having dissolved the entire body into the light rays of hūṃ and vajra, one should invite the Bhagavān with the light rays of the moon, vajra, and seed syllable free from all elaborations, the nature of emptiness, with this: oṃ a.
['BO_T02_D3743:77b-12']	'od zer spros pas bcom ldan 'das spyan drangs la gzhug par bya'o //	'od zer spros pas bcom ldan 'das spyan drangs la gzhug par bya'o //	77b	Having invited the Bhagavān with the light rays, one should enter.
['BO_T02_D3743:77b-13', 'BO_T02_D3743:77b-14']	gzhug pa'i mjug thogs su skad cig gis zla ba la sogs pa rnams kyis rdzogs pa'i bcom ldan 'das rmugs 'dzin 'chol ba gzhon nu lo lnga lon pa lta bu mi'u thung gi rnam pa can sna tshogs padma la gnas pa'i zla ba'i steng du nor sbyin ser🔽po rgyan thams cad kyis brgyan pa rin po che'i dbu rgyan can /	gzhug pa'i mjug thogs su skad cig gis zla ba la sogs pa rnams kyis rdzogs pa'i bcom ldan 'das rmugs 'dzin 'chol ba gzhon nu lo lnga lon pa lta bu mi'u thung gi rnam pa can sna tshogs padma la gnas pa'i zla ba'i steng du nor sbyin ser po rgyan thams cad kyis brgyan pa rin po che'i dbu rgyan can /	77b	Immediately after that, the moon and so forth are completed by the Bhagavān Cāṇḍa­mahā­roṣaṇa, who is like a five-year-old youth, with the form of a dwarf, standing on a moon in a variegated lotus, with yellow Kubera🔽adorned with all ornaments and a precious head ornament, vomiting jewels from his mouth, lying on his back, with his right foot and both legs pressing down on the forehead,
['BO_T02_D3743:77b-15']	zhal nas rin po che skyug cing gan rkyal du nyal ba'i dpral bar zhabs g-yas pa dang rkang pa gnyis kyi steng du g-yon pas mnan pa /	zhal nas rin po che skyug cing gan rkyal du nyal ba'i dpral bar zhabs g-yas pa dang rkang pa gnyis kyi steng du g-yon pas mnan pa /	77b	with a left leg extended,
['BO_T02_D3743:77b-16', 'BO_T02_D3743:77b-17', 'BO_T02_D3743:77b-18']	g-yon brkyang gi gom stabs can /🔽gcer bu rtags gyen du 'greng ba /🔽gsus pa 'phyang ba thugs kar phyag g-yas na thod pa khrag gis gang ba bsnams pa la g-yon du phyogs nas gzigs pa /	g-yon brkyang gi gom stabs can / gcer bu rtags gyen du 'greng ba / gsus pa 'phyang ba thugs kar phyag g-yas na thod pa khrag gis gang ba bsnams pa la g-yon du phyogs nas gzigs pa /	77b	naked, with his sex standing erect,🔽with a pendulous belly, holding a skull filled with blood in his right hand at his heart, looking to the left,
['BO_T02_D3743:78a-0']	brla g-yon pa la brten pa'i phyag g-yon pas ne'u le kha nas 'og @78a * //	brla g-yon pa la brten pa'i phyag g-yon pas ne'u le kha nas 'og @78a * //	78a	with his left hand resting on his left thigh, holding a mongoose at its mouth,
['BO_T02_D3743:78a-1']	tu rin po che'i tshogs skyugs pa bsnams pa snyan ma phug cing gug pa /	tu rin po che'i tshogs skyugs pa bsnams pa snyan ma phug cing gug pa /	78a	His ears are pierced and curled.
['BO_T02_D3743:78a-2']	zhal mche ba zla ba phyed pa lta bur gtsigs pa /	zhal mche ba zla ba phyed pa lta bur gtsigs pa /	78a	His mouth is agape, baring fangs like half-moons.
['BO_T02_D3743:78a-3']	spyan dmar la zlum pa /	spyan dmar la zlum pa /	78a	His eyes are round and red.
['BO_T02_D3743:78a-4']	dpral ba'i dbyes su khro gnyer byas pa /	dpral ba'i dbyes su khro gnyer byas pa /	78a	His forehead is furrowed with anger.
['BO_T02_D3743:78a-5', 'BO_T02_D3743:78a-6']	dbu skra dmar ser gyen du 'greng ba /🔽dbu la thub pa mi bskyod pa sngon po sa gnon gyi phyag rgya can gyis rgyas btab pa /	dbu skra dmar ser gyen du 'greng ba / dbu la thub pa mi bskyod pa sngon po sa gnon gyi phyag rgya can gyis rgyas btab pa /	78a	His orange hair bristles upward.🔽His head is sealed with blue Śākyamuni, who makes the earth-touching gesture.
['BO_T02_D3743:78a-7']	mtha' yas sngon po ta ma la'i lo ma lta bus dbu sgra bcings pa /	mtha' yas sngon po ta ma la'i lo ma lta bus dbu sgra bcings pa /	78a	Blue Ananta wraps around his head like a tamāla leaf.
['BO_T02_D3743:78a-8']	'jog po dmar pos rna ba dkris pa /	'jog po dmar pos rna ba dkris pa /	78a	Red Takṣaka wraps around his ears.
['BO_T02_D3743:78a-9']	padma chen po padma'i rtsa ba ltar dkar bas do shal byas pa /	padma chen po padma'i rtsa ba ltar dkar bas do shal byas pa /	78a	Great Lotus, white like a lotus root, forms his necklace.
['BO_T02_D3743:78a-10']	stobs kyi rgyu ljang gu d'ur ba lta bus tshangs skud byas pa /	stobs kyi rgyu ljang gu d'ur ba lta bus tshangs skud byas pa /	78a	Green Airāvaṇa, like a rain cloud, forms his sacred thread.
['BO_T02_D3743:78a-11']	nor rgyas dkar pos ske rags byas pa /	nor rgyas dkar pos ske rags byas pa /	78a	White Vāsuki forms his belt.
['BO_T02_D3743:78a-12']	padma me tog kunda ltar mdzes pas rkang gdub byas pa /	padma me tog kunda ltar mdzes pas rkang gdub byas pa /	78a	Lotus, beautiful like a jasmine flower, forms his anklets.
['BO_T02_D3743:78a-13']	dung skyong ser pos lag gdub byas pa /	dung skyong ser pos lag gdub byas pa /	78a	Yellow Śaṅkhapāla forms his bracelets.
['BO_T02_D3743:78a-14']	rigs ldan du ba'i mdog can khra bos dpung rgyan byas pa /	rigs ldan du ba'i mdog can khra bos dpung rgyan byas pa /	78a	He is marked with a variegated, smoky-colored vajra cross.
['BO_T02_D3743:78a-15']	sku mdog sngon po 'od zer ser po'i tshogs 'phro ba bsgoms nas dpral ba dang / kha dang dpung pa g-yas g-yon dang / snying ga dang / rdo rje'i steng dang / brla g-yas g-yon dang / zhabs g-yas pa dang g-yon pa'i nang gi rtsa'i bu gar zla ba'i dkyil 'khor bcu rnams la /	sku mdog sngon po 'od zer ser po'i tshogs 'phro ba bsgoms nas dpral ba dang / kha dang dpung pa g-yas g-yon dang / snying ga dang / rdo rje'i steng dang / brla g-yas g-yon dang / zhabs g-yas pa dang g-yon pa'i nang gi rtsa'i bu gar zla ba'i dkyil 'khor bcu rnams la /	78a	Meditating on him, visualize ten moon maṇḍalas in the openings of the nāḍīs in the forehead, mouth, right and left shoulders, heart, top of the vajra, right and left thighs, and right and left feet.
['BO_T02_D3743:78a-16']	aom dzambha la dza lendra ye sv'a h'a zhes bya ba'i yi ge ser po rnams ni 'od zer ser po can du blta bar bya'o //	aom dzambha la dza lendra ye sv'a h'a zhes bya ba'i yi ge ser po rnams ni 'od zer ser po can du blta bar bya'o //	78a	The yellow syllables oṃ jaṃbhalāya svaha are in the moon maṇḍalas.
['BO_T02_D3743:78a-17']	de'i rjes la sna'i rlung phyir 'byung ba'i dus su aom yig la sogs pa'i 'od zer rnams dang thugs ka'i h'um dang / rdo rje'i 'od zer rnams phyogs thams cad du spros te rig pa tsam gyis sems can thams cad kyi sems dang sems las byung ba bcom ldan 'das kyi ngo bor gyur pa rnams rlung 'jug pa'i dus su h'um yig la bcug la sems brtan par byed pas brtan	de'i rjes la sna'i rlung phyir 'byung ba'i dus su aom yig la sogs pa'i 'od zer rnams dang thugs ka'i h'um dang / rdo rje'i 'od zer rnams phyogs thams cad du spros te rig pa tsam gyis sems can thams cad kyi sems dang sems las byung ba bcom ldan 'das kyi ngo bor gyur pa rnams rlung 'jug pa'i dus su h'um yig la bcug la sems brtan par byed pas brtan	78a	Then, when the wind is exhaled through the nose, the light rays of the oṃ and so forth and the hūṃ at the heart and the vajra light rays radiate in all directions, and the minds and mental factors of all sentient beings, which have become the nature of the Bhagavān, are drawn in by the wind entering and placed in the hūṃ at the heart.🔽One should stabilize the mind by stabilizing that.
['BO_T02_D3743:78a-18']	par bya'o // 'jig rten gyi khams thams cad na gnas pa'i rin po che sna tshogs pa rnams kyang klu dang / ne'u le dang / nor sbyin kha rnams su gzhug par bya'o //	par bya'o // 'jig rten gyi khams thams cad na gnas pa'i rin po che sna tshogs pa rnams kyang klu dang / ne'u le dang / nor sbyin kha rnams su gzhug par bya'o //	78a	Also, all the various jewels that exist in all the world systems should be placed in the mouths of the nāgas, mice, and Kubera.
['BO_T02_D3743:78a-19']	slar rlung 'byung ba na klu la sogs pa rnams kyis mid pa'i rin po che rnams mdun du skyugs par bsgom par bya'o //	slar rlung 'byung ba na klu la sogs pa rnams kyis mid pa'i rin po che rnams mdun du skyugs par bsgom par bya'o //	78a	When the wind is exhaled again, one should meditate that the jewels swallowed by the nāgas and so forth are vomited out in front.
['BO_T02_D3743:78a-20']	de ltar yang dang yang du spro ba dang bsdu ba la sogs pa yang ngo //	de ltar yang dang yang du spro ba dang bsdu ba la sogs pa yang ngo //	78a	In that way, one should repeatedly emanate and gather and so forth.
['BO_T02_D3743:78a-21', 'BO_T02_D3743:78a-22']	de'i rjes su ngal bar gyur na /🔽na mo ratna tra y'a ya /	de'i rjes su ngal bar gyur na / na mo ratna tra y'a ya /	78a	After that, if one becomes tired,🔽namaḥ ratnatrayāya |
['BO_T02_D3743:78a-23']	na mo ma ni bha dr'a ya /	na mo ma ni bha dr'a ya /	78a	namaḥ maṇibhadrāya |
['BO_T02_D3743:78a-24']	ma h'a yaksha se n'a pa ta ye /	ma h'a yaksha se n'a pa ta ye /	78a	mahāyakṣasenāpataye |
