segmentnr	original	analyzed	translated
['BO_T02_D1700:56b-0']	@56b # // rgya gar skad du /	@56b # // rgya gar skad du /	In Sanskrit:
['BO_T02_D1700:56b-1']	tsoo ra bandha na /	tsoo ra bandha na /	Caurābandha
['BO_T02_D1700:56b-2']	bod skad du /	bod skad du /	In Tibetan:
['BO_T02_D1700:56b-3']	chom rkun bcing ba /	chom rkun bcing ba /	Binding the Robber
['BO_T02_D1700:56b-4']	mya ngan med pa'i sgrol ma la phyag 'tshal lo //	mya ngan med pa'i sgrol ma la phyag 'tshal lo //	Homage to the Tārā of No Sorrow.🔽To protect from the fear of elephants, tigers, bears,
['BO_T02_D1700:56b-5']	glang chen stag dang mi rgod dang // chom rkun 'jigs pa bsrung ba'i phyir //	glang chen stag dang mi rgod dang // chom rkun 'jigs pa bsrung ba'i phyir //	and robbers,
['BO_T02_D1700:56b-6']	rlung gi bum pas lus sbyong ba //	rlung gi bum pas lus sbyong ba //	purify the body with the vase of wind.
['BO_T02_D1700:56b-7']	mya ngan med pa'i sgrol ma mchod //	mya ngan med pa'i sgrol ma mchod //	Worship the Tārā of No Sorrow.
['BO_T02_D1700:56b-8', 'BO_T02_D1700:56b-9']	de yang sgrub pa'i thabs nas ji ltar bshad pa'i cho gas 'phags ma'i tshogs yongs su mnyes par byas la /🔽nags tshal lam ri khrod la sogs pa gnas khyad par can du ri dags kyi pags pa'am /	de yang sgrub pa'i thabs nas ji ltar bshad pa'i cho gas 'phags ma'i tshogs yongs su mnyes par byas la / nags tshal lam ri khrod la sogs pa gnas khyad par can du ri dags kyi pags pa'am /	Moreover, having pleased the assembly of Noble Ones with the ritual as explained in the means of achievement,
['BO_T02_D1700:56b-10']	'gan 'ji sngon po legs par btags pa la 'dug la /	'gan 'ji sngon po legs par btags pa la 'dug la /	in a special place such as a forest or mountain retreat, sit on a deer skin or a blue blanket that has been well prepared.
['BO_T02_D1700:56b-11']	byams pa dang snying rje chen po sngon du song bas bdag gi snying gar pam las padma aa las zla ba'i dkyil 'khor gyi steng du t'am ser po de las phyogs bcur 'od 'phros 'phags ma dgyes pa dang sems can gyi don byas la /	byams pa dang snying rje chen po sngon du song bas bdag gi snying gar pam las padma aa las zla ba'i dkyil 'khor gyi steng du t'am ser po de las phyogs bcur 'od 'phros 'phags ma dgyes pa dang sems can gyi don byas la /	Having first generated love and great compassion, in one's heart center a lotus arises from pam, and upon a moon mandala an orange tam. Light radiates from that in the ten directions, pleasing the āryas and benefiting sentient beings.
['BO_T02_D1700:56b-12']	slar bsdus pas t'am la thim pa dang bdag nyid mya ngan med pa'i sgrol ma sku mdog gser btso ma'i mdog 'dra ba rin po che sna tshogs kyi dbu rgyan cod pan dang ldan pa /	slar bsdus pas t'am la thim pa dang bdag nyid mya ngan med pa'i sgrol ma sku mdog gser btso ma'i mdog 'dra ba rin po che sna tshogs kyi dbu rgyan cod pan dang ldan pa /	It reabsorbs and dissolves into the tam. One visualizes oneself as the Tārā of Immortality, the color of pure gold, with a crown ornament of various jewels.
['BO_T02_D1700:56b-13']	zhal gsum phyag drug g-yas sngo g-yon dmar ba /	zhal gsum phyag drug g-yas sngo g-yon dmar ba /	She has three faces and six arms. The right face is blue, the left red,
['BO_T02_D1700:56b-14']	g-yas bas ral gri dang dgra sta dang mda'/	g-yas bas ral gri dang dgra sta dang mda'/	and the right hand holds a sword, battle-ax, and arrow,
['BO_T02_D1700:56b-15']	g-yon pas zhags pa dang gzhu dang dung 'dzin par bsgoms la /	g-yon pas zhags pa dang gzhu dang dung 'dzin par bsgoms la /	while the left holds a lasso, bow, and conch.
['BO_T02_D1700:56b-16']	aom t'a re tutt'a re tu re bha ya ha ra ne raksha ba ra nam gu ptim bidy'a: shy'a ma he sv'a h'a /	aom t'a re tutt'a re tu re bha ya ha ra ne raksha ba ra nam gu ptim bidy'a: shy'a ma he sv'a h'a /	Recite: oṃ tāre tuttāre ture bhaya haraṇa rakṣa varaṇa guptīm vidyā śyāma mahā svāhā.
['BO_T02_D1700:56b-17']	zhes pa'i sngags bzla zhing stag pa'i shun lpags la gur gum dang gi wam gis 'khor lo rtsibs bdun ba bris pa la snying po gzungs dang bcas pa lte ba la sogs pa la ci rigs pa bris la /	zhes pa'i sngags bzla zhing stag pa'i shun lpags la gur gum dang gi wam gis 'khor lo rtsibs bdun ba bris pa la snying po gzungs dang bcas pa lte ba la sogs pa la ci rigs pa bris la /	Reciting this mantra, one should draw with saffron and bezoar a wheel with seven spokes on tiger skin.
['BO_T02_D1700:56b-18']	sbyin sreg dang gtor ma'i cho gas mchod la /	sbyin sreg dang gtor ma'i cho gas mchod la /	Having worshipped with the rite of burnt offerings and bali offerings,
['BO_T02_D1700:56b-19']	sngags dang 'od zer gyi rang bzhin gyi 'khor lo dril la mgrin pa'am /	sngags dang 'od zer gyi rang bzhin gyi 'khor lo dril la mgrin pa'am /	one should roll up the wheel, which is of the nature of mantra and light rays, and tie it around one's neck or
['BO_T02_D1700:56b-20']	dpung pa la bcing bar bya'o //	dpung pa la bcing bar bya'o //	one's shoulder.
['BO_T02_D1700:57a-0']	de nas 'brog dgon pa la sogs pa nyam nga ba'i gnas su sgrol ma gsal bar bskyed la sngon du goms par byas pa'i rlung bsre zhing snying po dang gzungs sngags bzla zhing bdag gi gri ba ma bzhin du g-yas su 'od zer can mya ngan @57a *	de nas 'brog dgon pa la sogs pa nyam nga ba'i gnas su sgrol ma gsal bar bskyed la sngon du goms par byas pa'i rlung bsre zhing snying po dang gzungs sngags bzla zhing bdag gi gri ba ma bzhin du g-yas su 'od zer can mya ngan @57a *	Then, in a frightening place such as a wilderness, one should generate clear appearance of Tara, blend the winds as previously practiced, recite the essence and dharani mantras, and imagine that one is protected by Tara as if by one's mother.
['BO_T02_D1700:57a-1']	// med pa'i cha lugs //	// med pa'i cha lugs //	To the right, imagine Marici in the form of a sorrowless one.
['BO_T02_D1700:57a-2']	phag bdun gyis drangs pa'i shing rta la bskyon nas mi 'jigs kyi sgras brgyan pa dang / g-yon logs na sdigs mdzub sgrol ma dmar mo zhal gcig phyag gnyis ma g-yas pas sdigs mdzub /	phag bdun gyis drangs pa'i shing rta la bskyon nas mi 'jigs kyi sgras brgyan pa dang / g-yon logs na sdigs mdzub sgrol ma dmar mo zhal gcig phyag gnyis ma g-yas pas sdigs mdzub /	On the left is Red Tara of the Fearless Pointing Finger, with one face and two arms, the right hand pointing threateningly,
['BO_T02_D1700:57a-3']	g-yon da ma ru'i sgra 'byin pa /	g-yon da ma ru'i sgra 'byin pa /	and the left sounding a damaru.
['BO_T02_D1700:57a-4']	lus gos dang bral bas mi 'jigs pa'i dbyangs sgrogs shing gshegs par bsam mo //	lus gos dang bral bas mi 'jigs pa'i dbyangs sgrogs shing gshegs par bsam mo //	Imagine that she goes forth, her body free of clothing, proclaiming the sound of fearlessness.
['BO_T02_D1700:57a-5', 'BO_T02_D1700:57a-6']	de nas bag tsha ba'i phyogs su thar pa dang me tog phreng 'dzin la sogs pa'i bstod pa bya'o //🔽gcan gzhan khro bo mang pos gang ba yis //	de nas bag tsha ba'i phyogs su thar pa dang me tog phreng 'dzin la sogs pa'i bstod pa bya'o // gcan gzhan khro bo mang pos gang ba yis //	Then, in the direction of danger, one should praise with the praises of Tara the Flower Garland and so forth.🔽The place of the forest thicket, a gathering place of thieves,
['BO_T02_D1700:57a-7']	tshang tshing nags sa mchom rkun 'du ba'i gnas //	tshang tshing nags sa mchom rkun 'du ba'i gnas //	is filled with many fierce wild animals.
['BO_T02_D1700:57a-8']	lam med nyam nga'i gnas su bdag lus pa //	lam med nyam nga'i gnas su bdag lus pa //	I, whose body is left in this place of fear and danger,
['BO_T02_D1700:57a-9']	cho ga 'di nyid kyis ni yongs su sgrol //	cho ga 'di nyid kyis ni yongs su sgrol //	is completely liberated by this very ritual.
['BO_T02_D1700:57a-10']	chom rkun bcing ba rdzogs so//	chom rkun bcing ba rdzogs so//	The binding of thieves is complete.
