segmentnr	original	analyzed	folio	translated
['BO_T02_D1871:98a-15']	rgyud 'di las /	rgyud 'di las /	98a	This tantra states:
['BO_T02_D1871:98a-16']	dkyil 'khor dag ni 'dri ba na //	dkyil 'khor dag ni 'dri ba na //	98a	When drawing the maṇḍala,
['BO_T02_D1871:98a-17']	gal te rlung sogs byung gyur na //	gal te rlung sogs byung gyur na //	98a	if wind and so on arise,
['BO_T02_D1871:98a-18']	mche ba'i phyag rgya bcings nas ni //	mche ba'i phyag rgya bcings nas ni //	98a	binding the fanged mudra,
['BO_T02_D1871:98a-19']	gdug pa'i dgra ni dran par bya //	gdug pa'i dgra ni dran par bya //	98a	one should recall the fierce enemy.
['BO_T02_D1871:98a-20']	zhes gsungs pa de bstan pa'i phyir /	zhes gsungs pa de bstan pa'i phyir /	98a	In order to explain that,
['BO_T02_D1871:98a-21']	bdud rtsi thab sbyor zhes bya ba la sogs pa smos pa yin te /	bdud rtsi thab sbyor zhes bya ba la sogs pa smos pa yin te /	98a	it is said, “the amṛtaḍāka” and so on.
['BO_T02_D1871:98a-22']	'dir mche ba zhes bya ba ni lag pa'i phyag rgya yin par bshad la /	'dir mche ba zhes bya ba ni lag pa'i phyag rgya yin par bshad la /	98a	Here, some imagine that “fangs” is explained to be a hand mudra,
['BO_T02_D1871:98a-23']	gdug pa'i dgra zhes bya ba ni phyag rgya chen po yin no zhes /	gdug pa'i dgra zhes bya ba ni phyag rgya chen po yin no zhes /	98a	and “the fierce enemy” is the great mudra.
['BO_T02_D1871:98a-24']	'di ltar la la dag rtog pa yod pas de bsal bar bya ba'i phyir /	'di ltar la la dag rtog pa yod pas de bsal bar bya ba'i phyir /	98a	In order to dispel that,
['BO_T02_D1871:98a-25']	'di ni rgya chen zhes bya ba la sogs pa smos te /	'di ni rgya chen zhes bya ba la sogs pa smos te /	98a	it is said, “this is the great mudra” and so on.
['BO_T02_D1871:98a-26']	sgra'i bkod pa 'di la bshad par bya ba gtso bo yin gyi grags pa gtso bo ni ma yin no zhes bya bar dgongs so //	sgra'i bkod pa 'di la bshad par bya ba gtso bo yin gyi grags pa gtso bo ni ma yin no zhes bya bar dgongs so //	98a	The intention is that in this arrangement of words, the explanation is primary, not fame.
['BO_T02_D1871:98a-27']	'dir zla ba ni bcu gnyis so //	'dir zla ba ni bcu gnyis so //	98a	Here, the moon is twelve.
['BO_T02_D1871:98a-28']	nyi ma ni bdun no //	nyi ma ni bdun no //	98a	The sun is seven.
['BO_T02_D1871:98a-29']	bya ba la sogs pa zhes bya ba ni bya ba grub pa'i ye shes la sogs pas so //	bya ba la sogs pa zhes bya ba ni bya ba grub pa'i ye shes la sogs pas so //	98a	The activities, etc. are the wisdoms of successful activity, etc.
['BO_T02_D1871:98a-30']	smon lam ni don du gnyer ba'o //	smon lam ni don du gnyer ba'o //	98a	The aspirations are the aims.
['BO_T02_D1871:98a-31']	dad sogs zhes bya ba ni sgo rnams su dad pa dang / brtson 'grus dang / dran pa dang / ting nge 'dzin to //	dad sogs zhes bya ba ni sgo rnams su dad pa dang / brtson 'grus dang / dran pa dang / ting nge 'dzin to //	98a	The faith, etc. are the doors of faith, effort, mindfulness, and samadhi.
