segmentnr	original	analyzed	translated
['BO_T02_D2796:158a-0']	@158a * // 'phags pa spyan ras gzigs la phyag 'tshal lo //	@158a * // 'phags pa spyan ras gzigs la phyag 'tshal lo //	Homage to the noble Avalokiteśvara.
['BO_T02_D2796:158a-1']	zla ba dung dang kun gangs ri ltar 'tsher ba //	zla ba dung dang kun gangs ri ltar 'tsher ba //	Shining like the moon, a conch, or a snow mountain,
['BO_T02_D2796:158a-2']	gzhon nu rab mdzes rin chen phreng bas rnam brgyan cing //	gzhon nu rab mdzes rin chen phreng bas rnam brgyan cing //	youthful, very handsome, adorned with a jeweled garland,🔽with the mudrā of supreme generosity, surrounded by the light of Amitābha,
['BO_T02_D2796:158a-3']	mchog sbyin padmo 'od dpag med kyi g-yas g-yon phyag / spyi gtsug legs spras 'jig rten gsum mgon la phyag 'tshal //	mchog sbyin padmo 'od dpag med kyi g-yas g-yon phyag / spyi gtsug legs spras 'jig rten gsum mgon la phyag 'tshal //	and with a crown ornament—I pay homage to the protector of the three worlds.
['BO_T02_D2796:158a-4']	rang lus dkyil 'khor pho brang 'dab stong gsal ba'i dbus //	rang lus dkyil 'khor pho brang 'dab stong gsal ba'i dbus //	In the center of the palace of one’s own body, in the center of a thousand-petaled lotus,
['BO_T02_D2796:158b-0']	zla rgyas mdog lta'i sems nyid ngo bo ye shes hr'i: yig 'od @158b 'bar gyis //	zla rgyas mdog lta'i sems nyid ngo bo ye shes hr'i: yig 'od @158b 'bar gyis //	the essence of mind, the nature of pristine consciousness, is the blazing light of the syllable hrīḥ,
['BO_T02_D2796:158b-1']	thig le rnam dag bde chen rang bzhin rlung sems bcud gang yin pa de //	thig le rnam dag bde chen rang bzhin rlung sems bcud gang yin pa de //	which is the essence of the pure bindu, the nature of great bliss, filled with the vital essence of wind and mind.
['BO_T02_D2796:158b-2']	legs bsdus nas ni blo ldan dpa' rnams gnyug ma mchog la brtan gnas bya //	legs bsdus nas ni blo ldan dpa' rnams gnyug ma mchog la brtan gnas bya //	Having gathered it well, the wise and courageous ones should stabilize it in the supreme innate state.
['BO_T02_D2796:158b-3']	de yi snying po las spros pa'i //	de yi snying po las spros pa'i //	From that essence,
['BO_T02_D2796:158b-4', 'BO_T02_D2796:158b-5']	'od zer lcags kyu rnon po yis //🔽rgyal pa'i pho brang po ta la'i //	'od zer lcags kyu rnon po yis // rgyal pa'i pho brang po ta la'i //	light rays emanate like sharp hooks🔽from the center of the palace of the Victorious Ones, Potala,
['BO_T02_D2796:158b-6']	dbus nyid nas ni 'phags pa bskyod //	dbus nyid nas ni 'phags pa bskyod //	and the noble one is moved.
['BO_T02_D2796:158b-7']	shin tu dkar gsal ston gyi zla ba bye ba brgya yi 'od 'khrigs pa //	shin tu dkar gsal ston gyi zla ba bye ba brgya yi 'od 'khrigs pa //	The light of a hundred million autumn moons, so very bright and clear,
['BO_T02_D2796:158b-8']	bdag gi blo gros padmo rgyas pa'i kha dbye'i phyir ni bde gshegs 'bum gyi 'khor dang bcas //	bdag gi blo gros padmo rgyas pa'i kha dbye'i phyir ni bde gshegs 'bum gyi 'khor dang bcas //	The Sugatas, together with their retinues of hundreds of thousands, open the petals of the lotus of my intellect.
['BO_T02_D2796:158b-9']	skad cig yud la rta bdun lam gang mgon po nyid mchod sprin rum 'khrigs pa'i dpung bkod pa //	skad cig yud la rta bdun lam gang mgon po nyid mchod sprin rum 'khrigs pa'i dpung bkod pa //	In an instant, the Lord of the Seven Paths, with a cloud of offerings, is arrayed.
['BO_T02_D2796:158b-10']	shes rab snang bas gsal bar bltas la mchod sprin rgya mtshos rab tu mchod //	shes rab snang bas gsal bar bltas la mchod sprin rgya mtshos rab tu mchod //	Look with the light of wisdom, and make vast offerings with an ocean of clouds.
['BO_T02_D2796:158b-11']	lha yi dbang phyug padmo'i rigs //	lha yi dbang phyug padmo'i rigs //	The Lord of the Gods, the Lotus Family,
['BO_T02_D2796:158b-12', 'BO_T02_D2796:158b-13']	padma stong ldan sdong bu 'dzin //🔽phyogs bcu nas 'ongs phyogs bcu'i char //	padma stong ldan sdong bu 'dzin // phyogs bcu nas 'ongs phyogs bcu'i char //	Holding a thousand-petaled lotus stalk,🔽From the ten directions, having come,
['BO_T02_D2796:158b-14']	bzhugs bltas de dag mgon mchod bsam //	bzhugs bltas de dag mgon mchod bsam //	Look at the ten directions, and think of making offerings to the Protectors.
['BO_T02_D2796:158b-15']	tshangs dbyangs sna tshogs sku gsung thugs bstod mnyam med ngag gi skyon bral bas //	tshangs dbyangs sna tshogs sku gsung thugs bstod mnyam med ngag gi skyon bral bas //	With Brahma's voice, praise the incomparable body, speech, and mind, free from the faults of speech,
['BO_T02_D2796:158b-16']	yon tan kun brjod 'dod pa drag pos shin tu gsol btab gus byas la //	yon tan kun brjod 'dod pa drag pos shin tu gsol btab gus byas la //	And with intense longing, supplicate with devotion, expressing all good qualities.
['BO_T02_D2796:158b-17']	dza:h'um bam ho:sa bde gshegs sa bon zla 'od 'bar ba la bstim bya //	dza:h'um bam ho:sa bde gshegs sa bon zla 'od 'bar ba la bstim bya //	With JAH HUM BAM HOH, the Sugata's seed, the blazing moon-light, is absorbed.
['BO_T02_D2796:158b-18']	thim gyur rjes thogs thang cig de nyid bcu drug phyed phyed thig ler gyur //	thim gyur rjes thogs thang cig de nyid bcu drug phyed phyed thig ler gyur //	Then, in the instant that follows, it becomes a drop of sixteen parts.
['BO_T02_D2796:158b-19']	de yang yud kyis de bzhin du //	de yang yud kyis de bzhin du //	In the same way, in an instant,
['BO_T02_D2796:158b-20']	spyan ras gzigs dbang gzhon nur gyur //	spyan ras gzigs dbang gzhon nur gyur //	it becomes Avalokiteśvara, the youthful one.
['BO_T02_D2796:158b-21']	de bzhin de yi thugs kar yang //	de bzhin de yi thugs kar yang //	In the same way, in his heart
['BO_T02_D2796:158b-22']	rgyal ba'i snying po hr'i: bsam mo //	rgyal ba'i snying po hr'i: bsam mo //	one should think of the essence of the Victor, hrīḥ.
['BO_T02_D2796:158b-23']	de las zer bskyod dad pa'i zhags sra rdo rje'i thig gu bzhus pa yis //	de las zer bskyod dad pa'i zhags sra rdo rje'i thig gu bzhus pa yis //	From that, light rays radiate, and the vajra chain of the strong noose of faith
['BO_T02_D2796:158b-24']	thub dbang thugs stabs skad cig de la thugs rje che mnga' thugs bskul gyur //	thub dbang thugs stabs skad cig de la thugs rje che mnga' thugs bskul gyur //	instantly arouses the mind of the Lord of Sages, the one with great compassion.
['BO_T02_D2796:158b-25']	dus gsum gshegs pa'i 'dren pas byin rlabs phun tshogs 'od zer dmar mdzes zhing //	dus gsum gshegs pa'i 'dren pas byin rlabs phun tshogs 'od zer dmar mdzes zhing //	The leaders of the three times emit perfect, beautiful red light rays of blessing
['BO_T02_D2796:158b-26']	gyen du 'greng ltas smin mtshams mdzod spu'i sgo nas thogs med tal phyin phyung //	gyen du 'greng ltas smin mtshams mdzod spu'i sgo nas thogs med tal phyin phyung //	that rise up and emerge without impediment from the door of the ūrṇā hair between the eyebrows.
['BO_T02_D2796:158b-27']	zla zer 'di ni nyi ma yi //	zla zer 'di ni nyi ma yi //	This is the light ray of the moon,
['BO_T02_D2796:158b-28']	zer yin de yi lces reg pas //	zer yin de yi lces reg pas //	and it is touched by the tongue of the sun.
['BO_T02_D2796:158b-29']	snying gi 'dab stong kha dbye zhing //	snying gi 'dab stong kha dbye zhing //	The thousand petals of the heart open,
['BO_T02_D2796:158b-30']	phye ba'i dbus ni bskyab pa'i sku //	phye ba'i dbus ni bskyab pa'i sku //	and in the center of the opened petals is the body of the protector.
['BO_T02_D2796:158b-31']	'od dpung rgya mtsho gang pa 'dis //	'od dpung rgya mtsho gang pa 'dis //	This ocean filled with light
['BO_T02_D2796:158b-32']	zhag bcu phrag gsum nyid na de //	zhag bcu phrag gsum nyid na de //	In three times ten days,
['BO_T02_D2796:158b-33']	blo ldan yid kyi mun sel zhing //	blo ldan yid kyi mun sel zhing //	the wise one, dispelling the darkness of the mind,
['BO_T02_D2796:158b-34']	dri ma ma lus rnam par 'khrud //	dri ma ma lus rnam par 'khrud //	cleanses all stains without exception.
['BO_T02_D2796:158b-35']	rjes la drang srong nyid kyi sku //	rjes la drang srong nyid kyi sku //	After that, the sage's body
['BO_T02_D2796:158b-36']	sdud byed rlung gi shugs can gyis //	sdud byed rlung gi shugs can gyis //	is carried by the wind of the gathering
['BO_T02_D2796:158b-37']	'dab stong bdud rtsi'i bum 'thung ba //	'dab stong bdud rtsi'i bum 'thung ba //	of the thousand-petaled lotus drinker of the vase of nectar.🔽This is samādhi, the supreme yantra.
['BO_T02_D2796:158b-38']	ting nge 'dzin yin 'khrul 'khor mchog / kharsa p'a na padma kha 'byed kyi man ngag rdzogs so//	ting nge 'dzin yin 'khrul 'khor mchog / kharsa p'a na padma kha 'byed kyi man ngag rdzogs so//	The instruction of the opening of the lotus of Kṛṣṇā is complete.
