segmentnr	original	analyzed	translated
['BO_T02_D2896a:248a-0']	@248a # // rgya gar skad du /	@248a # // rgya gar skad du /	In Sanskrit:
['BO_T02_D2896a:248a-1']	shr'i badzra p'a ni tsanda ma h'a ro sha na ho ma ta bi dhi n'a ma /	shr'i badzra p'a ni tsanda ma h'a ro sha na ho ma ta bi dhi n'a ma /	Śrī-vajrapāṇi-caṇḍa-mahāroṣaṇa-homa-vidhi-nāma
['BO_T02_D2896a:248a-2']	bod skad du /	bod skad du /	In Tibetan:
['BO_T02_D2896a:248a-3']	dpal phyag na rdo rje gtum po chen po'i sbyin sreg gi cho ga zhes bya ba /	dpal phyag na rdo rje gtum po chen po'i sbyin sreg gi cho ga zhes bya ba /	The glorious Vajrapāṇi's great wrathful fire offering ritual, called the Homa.
['BO_T02_D2896a:248a-4']	dpal phyag na rdo rje la phyag 'tshal lo //	dpal phyag na rdo rje la phyag 'tshal lo //	Homage to the glorious Vajrapāṇi.🔽With devotion, I bow my head
['BO_T02_D2896a:248a-5', 'BO_T02_D2896a:248a-6']	bcom ldan rdo rje gtum po la //🔽gus pa'i spyi bos phyag 'tshal nas //	bcom ldan rdo rje gtum po la // gus pa'i spyi bos phyag 'tshal nas //	To the Blessed One, Vajra Wrath,
['BO_T02_D2896a:248a-7']	bgegs dang gnod rims zhi ba'i phyir //	bgegs dang gnod rims zhi ba'i phyir //	In order to pacify obstacles and epidemics.
['BO_T02_D2896a:248a-8']	de yi sbyin sreg cho ga bshad //	de yi sbyin sreg cho ga bshad //	I will explain his fire offering ritual.
['BO_T02_D2896a:248a-9']	bcom ldan 'das gos sngon po can sgrub pa'i rnal 'byor pas /	bcom ldan 'das gos sngon po can sgrub pa'i rnal 'byor pas /	The practitioner who accomplishes the Blessed One, the Blue-clad One,
['BO_T02_D2896a:248a-10']	dur khrod dam chu dogs la sogs pa'i gnas yid du 'ong bar /	dur khrod dam chu dogs la sogs pa'i gnas yid du 'ong bar /	In a pleasant place such as a charnel ground, a riverbank, and so forth,
['BO_T02_D2896a:248a-11']	sbyin sreg gi cho gas sbyin sreg bya'o //	sbyin sreg gi cho gas sbyin sreg bya'o //	Should perform the fire offering ritual.
['BO_T02_D2896a:248a-12']	de la cho ga 'di yin te /	de la cho ga 'di yin te /	This is the ritual:
['BO_T02_D2896a:248a-13']	zhi ba 'ba' zhig gi las la /	zhi ba 'ba' zhig gi las la /	For exclusively pacifying activities,
['BO_T02_D2896a:248a-14']	thab khung rgyar khru gang ba /	thab khung rgyar khru gang ba /	The hearth should be one cubit wide,
['BO_T02_D2896a:248a-15']	zabs su de'i phyed la kha khyer sor bzhi phyir ngor ba dang / sor bzhi dpangs su brtsigs pa dang / sor bzhi phyir dor la /	zabs su de'i phyed la kha khyer sor bzhi phyir ngor ba dang / sor bzhi dpangs su brtsigs pa dang / sor bzhi phyir dor la /	It is built up four fingerbreadths high and projects four fingerbreadths outside.
['BO_T02_D2896a:248a-16']	tha mar gru bzhir byas te /	tha mar gru bzhir byas te /	At the end, it is made square.
['BO_T02_D2896a:248a-17']	sgo bzhir sgo khyung dang ldan par byas la /	sgo bzhir sgo khyung dang ldan par byas la /	It has four doors with door fittings.
['BO_T02_D2896a:248a-18']	sa gzhi la kha dog dkar po byugs te /	sa gzhi la kha dog dkar po byugs te /	The ground is smeared with white color.
['BO_T02_D2896a:248a-19']	dbus su zhi ba'i rdo rje rtse lnga pa dkar po bri'o //	dbus su zhi ba'i rdo rje rtse lnga pa dkar po bri'o //	In the center, draw a white five-pronged peaceful vajra.
['BO_T02_D2896a:248a-20']	de'i phyi rol rim pa gsum la /	de'i phyi rol rim pa gsum la /	Outside of that, on three levels,
['BO_T02_D2896a:248a-21']	dang po la zhi ba'i rdo rje phreng ba dang / gnyis pa la khro bo'i rdo rje bri'o //	dang po la zhi ba'i rdo rje phreng ba dang / gnyis pa la khro bo'i rdo rje bri'o //	on the first level, draw a peaceful vajra garland, and on the second level, draw a wrathful vajra.
['BO_T02_D2896a:248a-22']	gsum pa la me 'od dang bcas pa bris nas /	gsum pa la me 'od dang bcas pa bris nas /	On the third level, draw a blazing fire.
