segmentnr	original	analyzed	translated
['BO_T02_D2274:124a-0', 'BO_T02_D2274:124a-1']	@124a # // rgya gar skad du //🔽dva da sha au pa de sha g'a th'a /	@124a # // rgya gar skad du // dva da sha au pa de sha g'a th'a /	In Sanskrit:🔽Dvadashopadeshagathā
['BO_T02_D2274:124a-2']	bod skad du /	bod skad du /	In Tibetan:
['BO_T02_D2274:124a-3']	man ngag gi tshigs su bcad pa bcu gnyis pa /	man ngag gi tshigs su bcad pa bcu gnyis pa /	The Twelve Verses of Advice
['BO_T02_D2274:124a-4']	dpal rdo rje sems dpa' la phyag 'tshal lo //	dpal rdo rje sems dpa' la phyag 'tshal lo //	Homage to glorious Vajrasattva.
['BO_T02_D2274:124b-0']	byang chub sems ni @124b zhi ba ste //	byang chub sems ni @124b zhi ba ste //	Bodhicitta is peace.
['BO_T02_D2274:124b-1']	de la gnas pa gang yin pa //	de la gnas pa gang yin pa //	Whoever abides in that
['BO_T02_D2274:124b-2']	nam mkha' bzhin du zhi bar 'gyur //	nam mkha' bzhin du zhi bar 'gyur //	will become peaceful like space.
['BO_T02_D2274:124b-3']	lus ngag yid las byung ba yi //	lus ngag yid las byung ba yi //	From body, speech, and mind
['BO_T02_D2274:124b-4']	de la cung zad 'gyur ba med //	de la cung zad 'gyur ba med //	there is not the slightest change.
['BO_T02_D2274:124b-5']	yang dag ye shes las 'das pa //	yang dag ye shes las 'das pa //	Beyond authentic wisdom,
['BO_T02_D2274:124b-6']	rnam par mi rtog zhi bar 'gyur //	rnam par mi rtog zhi bar 'gyur //	nonconceptuality becomes peace.
['BO_T02_D2274:124b-7']	rtog pa zhi ba sangs rgyas nyid //	rtog pa zhi ba sangs rgyas nyid //	The pacification of concepts is buddhahood itself,
['BO_T02_D2274:124b-8']	de nyid rnam pa mkhyen nyid do //	de nyid rnam pa mkhyen nyid do //	which is the knowledge of thatness.
['BO_T02_D2274:124b-9']	dngos po dngos po mthong nas ni //	dngos po dngos po mthong nas ni //	Seeing things as things,
['BO_T02_D2274:124b-10']	de ltar rnam rtog gang byung ba //	de ltar rnam rtog gang byung ba //	whatever conceptualization arises
['BO_T02_D2274:124b-11']	de ni rtog med ye shes yin //	de ni rtog med ye shes yin //	is nonconceptual wisdom,
['BO_T02_D2274:124b-12']	'gro ba tha dad 'dzin phyir ro //	'gro ba tha dad 'dzin phyir ro //	because it apprehends the different migrating beings.
['BO_T02_D2274:124b-13']	dngos po kun gyi rang bzhin no //	dngos po kun gyi rang bzhin no //	The nature of all things
['BO_T02_D2274:124b-14']	thams cad du ni so sor gnas //	thams cad du ni so sor gnas //	is present in each and every one.🔽In them, there is
['BO_T02_D2274:124b-15']	de dgal ni khyad par du //	de dgal ni khyad par du //	a special
['BO_T02_D2274:124b-16', 'BO_T02_D2274:124b-17']	nga rgyal med cing rmongs pa med //🔽de phyogs phyogs gcig dngos po la //	nga rgyal med cing rmongs pa med // de phyogs phyogs gcig dngos po la //	He is free from pride and ignorance.🔽How can there be self-grasping
['BO_T02_D2274:124b-18']	bdag tu 'dzin pa ji ltar yin //	bdag tu 'dzin pa ji ltar yin //	In a single entity in one direction?
['BO_T02_D2274:124b-19']	dud 'gro la sogs rang bzhin no //	dud 'gro la sogs rang bzhin no //	It is the nature of animals and so forth.
['BO_T02_D2274:124b-20']	phyogs gcig tsam las gang byung ba //	phyogs gcig tsam las gang byung ba //	Whatever arises from just one direction,
['BO_T02_D2274:124b-21']	de yi ngo bor bshad par bya //	de yi ngo bor bshad par bya //	That should be explained as its essence.
['BO_T02_D2274:124b-22']	yang dag sems kyis gzung bar byos //	yang dag sems kyis gzung bar byos //	You should grasp it with a correct mind.🔽The tiger dwelling in the cave,🔽The frog in the great emptiness,🔽The cat with bristling fur,🔽The cow and so forth shaking their bodies,
