segmentnr	original	analyzed	translated
['BO_T02_D2264:28b-0']	@28b # // rgya gar skad du /	@28b # // rgya gar skad du /	In Sanskrit:
['BO_T02_D2264:28b-1']	do ha ko sha au pa de sha g'i ti n'a ma /	do ha ko sha au pa de sha g'i ti n'a ma /	Doha-kosha-upadeśa-gīti-nāma
['BO_T02_D2264:28b-2']	bod skad du /	bod skad du /	In Tibetan:
['BO_T02_D2264:28b-3']	mi zad pa'i gter mdzod man ngag gi glu zhes bya ba /	mi zad pa'i gter mdzod man ngag gi glu zhes bya ba /	The Song of Upadeshas, the Inexhaustible Treasury
['BO_T02_D2264:28b-4']	'jam dpal gzhon nur gyur pa la phyag 'tshal lo //	'jam dpal gzhon nur gyur pa la phyag 'tshal lo //	Homage to youthful Manjushri.
['BO_T02_D2264:28b-5']	ae ma mkha' 'gro gsang ba'i skad //	ae ma mkha' 'gro gsang ba'i skad //	Ema! The secret language of the dakinis
['BO_T02_D2264:28b-6']	gnyis med rang bzhin phyag rgya chen po'i gnas //	gnyis med rang bzhin phyag rgya chen po'i gnas //	Is the nondual nature, the abode of mahamudra.
['BO_T02_D2264:28b-7']	sangs rgyas chos dang dge 'dun de rang bzhin //	sangs rgyas chos dang dge 'dun de rang bzhin //	The Buddha, dharma, and sangha are its nature.
['BO_T02_D2264:29a-0']	@29a * // byang chub sems dpa' bde ba'i mgon po la //	@29a * // byang chub sems dpa' bde ba'i mgon po la //	To the bodhisattva protector of bliss,
['BO_T02_D2264:29a-1']	phyag bzang po yis btud de bshad par bya //	phyag bzang po yis btud de bshad par bya //	I bow with my excellent hands and explain.
['BO_T02_D2264:29a-2']	skye bo srid pa'i 'khri shing lta bus bkris pa rnams //	skye bo srid pa'i 'khri shing lta bus bkris pa rnams //	Beings, like vines in samsaric existence,
['BO_T02_D2264:29a-3']	bdag tu 'dzin pa'i mya ngan thang la rab tu skams //	bdag tu 'dzin pa'i mya ngan thang la rab tu skams //	Are completely dried up in the desert of grasping to a self.
['BO_T02_D2264:29a-4']	rgyal bu gzhon nu srid med pha dang bral ba bzhin //	rgyal bu gzhon nu srid med pha dang bral ba bzhin //	Like a young prince separated from his father,
['BO_T02_D2264:29a-5']	bde ba'i go skabs med pas sems la zug rdur gyur //	bde ba'i go skabs med pas sems la zug rdur gyur //	There is no chance of happiness, so the mind is tormented.
['BO_T02_D2264:29a-6']	dpyad pas ma 'ongs de bzhin nyid kyi ye shes ni //	dpyad pas ma 'ongs de bzhin nyid kyi ye shes ni //	The wisdom of suchness that does not come from analysis
['BO_T02_D2264:29a-7']	byas pa rnams dang bral zhing bsags pa'i las min zhes //	byas pa rnams dang bral zhing bsags pa'i las min zhes //	And that they are not accumulated actions.
['BO_T02_D2264:29a-8']	rang nyid shes pa'i mda' bsnun gyis ni de skad smras //	rang nyid shes pa'i mda' bsnun gyis ni de skad smras //	This is what the self-knowing Kāṇha says.
['BO_T02_D2264:29a-9']	mkhas pa thams cad snying la dug gis khyab par gyur //	mkhas pa thams cad snying la dug gis khyab par gyur //	All the learned ones are pervaded by poison in their hearts.
['BO_T02_D2264:29a-10']	sems nyid rnal ma'i don ni kun gyis rtogs dka' ba //	sems nyid rnal ma'i don ni kun gyis rtogs dka' ba //	The meaning of the natural mind is difficult for everyone to understand.
['BO_T02_D2264:29a-11']	mtha' yis ma gos dri ma med pa'i snying po ni //	mtha' yis ma gos dri ma med pa'i snying po ni //	The essence, unstained by extremes,
['BO_T02_D2264:29a-12']	rang bzhin gdod nas rnam pa kun gyi dpyad bya min //	rang bzhin gdod nas rnam pa kun gyi dpyad bya min //	Is by nature primordially not an object of analysis in any way.
['BO_T02_D2264:29a-13']	gal te dpyad na dug sbrul gtses pa kho nar zad //	gal te dpyad na dug sbrul gtses pa kho nar zad //	If it is analyzed, it is just like being bitten by a poisonous snake.
['BO_T02_D2264:29a-14']	blo yis gzhag pa'i chos 'di thams cad rang gis stong //	blo yis gzhag pa'i chos 'di thams cad rang gis stong //	All these phenomena that are posited by the mind are empty by themselves.
['BO_T02_D2264:29a-15']	rkyen dang bral phyir brtag pa thams cad yod ma yin //	rkyen dang bral phyir brtag pa thams cad yod ma yin //	Because they are free from conditions, all analyses do not exist.
['BO_T02_D2264:29a-16']	rang bzhin gnas su grol ba'i de bzhin nyid shes na //	rang bzhin gnas su grol ba'i de bzhin nyid shes na //	If one understands suchness, which is liberated in its own place,
['BO_T02_D2264:29a-17']	mthong thos la sogs med cing de yis mi mthun bral //	mthong thos la sogs med cing de yis mi mthun bral //	There is no seeing, hearing, and so on, and one is free from that which is incompatible.
['BO_T02_D2264:29a-18']	dngos por rtog pa thams cad phyugs dang 'dra bar brjod //	dngos por rtog pa thams cad phyugs dang 'dra bar brjod //	All conceptual thoughts of entities are said to be like cattle.
['BO_T02_D2264:29a-19']	dngos med rtog pa de bas shin du blun 'gyur zhes //	dngos med rtog pa de bas shin du blun 'gyur zhes //	Conceptual thoughts of nonentities are said to be even more stupid than that.
['BO_T02_D2264:29a-20']	mar me 'bar dang bsad pa'i dpe yis brjod pa dag / gnyis med rang bzhin phyag rgya chen por gnas //	mar me 'bar dang bsad pa'i dpe yis brjod pa dag / gnyis med rang bzhin phyag rgya chen por gnas //	expresses the abiding in nondual, natural mahāmudrā.
['BO_T02_D2264:29a-21']	dngos por skyes pa dngos po med par rab zhi zhing //	dngos por skyes pa dngos po med par rab zhi zhing //	What arises as entities is pacified as nonentities.
['BO_T02_D2264:29a-22']	de yi phyogs dang bral ba mkhas pa de nyid ni //	de yi phyogs dang bral ba mkhas pa de nyid ni //	The wise are free from that position.
['BO_T02_D2264:29a-23']	blun po rnams kyi blo la rang gis dpyad byas na //	blun po rnams kyi blo la rang gis dpyad byas na //	When fools analyze with their own minds,
['BO_T02_D2264:29a-24']	skad cig grol ba de la chos kyi sku zhes bya //	skad cig grol ba de la chos kyi sku zhes bya //	they are liberated in an instant. That is called the dharmakāya.
['BO_T02_D2264:29a-25']	grol ba de las gzhan pa'i bde chen sa yod ces //	grol ba de las gzhan pa'i bde chen sa yod ces //	“There is a ground of great bliss other than that liberation”
['BO_T02_D2264:29a-26']	byis pa rnams kyis smras kyang smig rgyu'i chu dang mtshungs //	byis pa rnams kyis smras kyang smig rgyu'i chu dang mtshungs //	is said by fools, but it is like the water of a mirage.🔽The innate wisdom is the single sphere
['BO_T02_D2264:29a-27', 'BO_T02_D2264:29a-28']	sa dang lam dang sangs rgyas thams cad go gcig pa'i //🔽gnyug ma'i ye shes 'di nyid yin gyi yid la dris ;	sa dang lam dang sangs rgyas thams cad go gcig pa'i // gnyug ma'i ye shes 'di nyid yin gyi yid la dris ;	of all the grounds, paths, and buddhas.
['BO_T02_D2264:29a-29']	/ da ltar rtogs pa'i mi de la ni 'ching ba med //	/ da ltar rtogs pa'i mi de la ni 'ching ba med //	The person who realizes that right now is free of bondage.
