segmentnr	original	analyzed	translated
['BO_T02_D3316:13b-0']	@13b # // rgya gar skad du /	@13b # // rgya gar skad du /	In Sanskrit:
['BO_T02_D3316:13b-1']	bi dy'a dha ra pi ta ka sam kshi pta manydzu shr'i s'a dha nam /	bi dy'a dha ra pi ta ka sam kshi pta manydzu shr'i s'a dha nam /	Vidya-dhara-pitaka-samkṣipta-mañjuśrī-sādhana
['BO_T02_D3316:13b-2']	bod skad du /	bod skad du /	In Tibetan:
['BO_T02_D3316:13b-3']	rig pa 'dzin pa'i sde snod du gsungs pa'i mdor bsdus pa'i 'jam dpal gyi sgrub pa'i thabs /	rig pa 'dzin pa'i sde snod du gsungs pa'i mdor bsdus pa'i 'jam dpal gyi sgrub pa'i thabs /	The concise Mañjuśrī practice taught in the basket of the vidyādhara
['BO_T02_D3316:13b-4']	'phags pa 'jam dpal la phyag 'tshal lo //	'phags pa 'jam dpal la phyag 'tshal lo //	Homage to the noble Mañjuśrī.
['BO_T02_D3316:13b-5']	sngon du bstan pa'i cho gas stod pa nyid bsgoms pa'i rjes su padma dang zla ba'i dkyil 'khor gyi steng du thig le dkar po rnam par bsgoms nas spro ba la sogs pa sngon du 'gro bas de yongs su gyur pa las yi ge dh'i:dkar po de yongs	sngon du bstan pa'i cho gas stod pa nyid bsgoms pa'i rjes su padma dang zla ba'i dkyil 'khor gyi steng du thig le dkar po rnam par bsgoms nas spro ba la sogs pa sngon du 'gro bas de yongs su gyur pa las yi ge dh'i:dkar po de yongs	After meditating on the previously taught visualization, on top of a lotus and moon maṇḍala, one should visualize a white drop, and having performed the preliminaries such as emanating and so forth, that completely transforms into the white syllable dhiḥ.
['BO_T02_D3316:13b-6', 'BO_T02_D3316:14a-0']	su gyur pa las 'jam dpal aa ra pa tsa na gcig pu 'ba' zhig nyid do //🔽snying gar sa bon rnam par bsams nas yang @14a * //	su gyur pa las 'jam dpal aa ra pa tsa na gcig pu 'ba' zhig nyid do // snying gar sa bon rnam par bsams nas yang @14a * //	That completely transforms into Mañjuśrī, the sole and unique Aparājita.
['BO_T02_D3316:14a-1']	dang yang du spro ba la sogs pa'i rnam par bya'o //	dang yang du spro ba la sogs pa'i rnam par bya'o //	Visualizing the seed syllable at the heart, one should perform the emanation and so forth again and again.
['BO_T02_D3316:14a-2']	aom dh'i:sv'ah'a zhes bya ba'i sngags kyis bzlas pa bya'o //	aom dh'i:sv'ah'a zhes bya ba'i sngags kyis bzlas pa bya'o //	The recitation is done with the mantra Oṃ dhiḥ svāhā.
['BO_T02_D3316:14a-3']	rig pa 'dzin pa'i sde snod du gsungs pa'i mdor bsdus pa'i 'jam dpal gyi sgrub thabs rdzogs so //	rig pa 'dzin pa'i sde snod du gsungs pa'i mdor bsdus pa'i 'jam dpal gyi sgrub thabs rdzogs so //	The concise Mañjuśrī sādhana taught in the Vidyādhara Piṭaka is complete.
['BO_T02_D3316:14a-4']	khams pa lo ts'a ba ba ri dge slong dharma k'irtis bsgyur ba'o /	khams pa lo ts'a ba ba ri dge slong dharma k'irtis bsgyur ba'o /	Translated by the Khampa translator Bari Lotsāwa Gelong Dharma Kirti.
