segmentnr	original	analyzed	folio	translated
['BO_T06_D4025:115a-36']	chos lnga skye phyir de la ni //	chos lnga skye phyir de la ni //	115a	Because of the five dharmas,
['BO_T06_D4025:115a-37', 'BO_T06_D4025:115a-38']	kha na ma tho med mtshungs ltar //🔽skyon med yon tan ldan pa dang // bdag dang sems can mtshungs byas te //	kha na ma tho med mtshungs ltar // skyon med yon tan ldan pa dang // bdag dang sems can mtshungs byas te //	115a	just as there is no difference in the absence of reproachable actions.🔽Having made oneself equal to all beings,
['BO_T06_D4025:115a-39']	sangs rgyas nyid ni myur du 'thob //	sangs rgyas nyid ni myur du 'thob //	115a	one quickly attains Buddhahood.
['BO_T06_D4025:115a-40']	theg pa chen po rgyud bla ma'i bstan bcos dkon mchog gi rigs rnam par dbye ba las /	theg pa chen po rgyud bla ma'i bstan bcos dkon mchog gi rigs rnam par dbye ba las /	115a	In the treatise on the Mahāyāna Uttaratantra, the analysis of the family of the Jewels,🔽the chapter on the Tathāgatagarbha is completed. It is included in the meaning of the first verse.🔽The explanation is finished.🔽The Tathāgatagarbha Sūtra🔽The Tathāgatagarbha Sūtra
['BO_T06_D4025:115a-41', 'BO_T06_D4025:115a-42']	de bzhin gshegs pa'i snying po'i skabs te tshigs su bcad pa dang po'i don gyis bsdus pa'i bshad pa rdzogs so //🔽dri ma dang bcas pa'i de bzhin nyid bshad zin to /	de bzhin gshegs pa'i snying po'i skabs te tshigs su bcad pa dang po'i don gyis bsdus pa'i bshad pa rdzogs so // dri ma dang bcas pa'i de bzhin nyid bshad zin to /	115a	The Tathāgatagarbha Sūtra🔽The Tathāgatagarbha Sūtra
['BO_T06_D4025:115a-43', 'BO_T06_D4025:115a-44']	// da ni dri ma med pa'i de bzhin nyid brjod par bya'o //🔽de la dri ma med pa'i de bzhin nyid gang zhe na /	// da ni dri ma med pa'i de bzhin nyid brjod par bya'o // de la dri ma med pa'i de bzhin nyid gang zhe na /	115a	The Tathāgatagarbha Sūtra🔽The Tathāgatagarbha Sūtra🔽The Tathāgatagarbha Sūtra🔽The Tathāgatagarbha Sūtra🔽The Tathāgatagarbha Sūtra🔽The Tathāgatagarbha Sūtra🔽The Tathāgatagarbha Sūtra🔽The Tathāgatagarbha Sūtra🔽The Tathāgatagarbha Sūtra🔽The Tathāgatagarbha Sūtra🔽The Tathāgatagarbha Sūtra🔽The Tathāgatagarbha Sūtra🔽The Tathāgatagarbha Sūtra🔽The Tathāgatagarbha Sūtra🔽The Tathāgatagarbha Sūtra🔽The Tathāgatagarbha Sūtra🔽The Tathāgatagarbha Sūtra🔽The Tathāgatagarbha Sūtra🔽The Tathāgatagarbha Sūtra🔽The Tathāgatagarbha Sūtra🔽The Tathāgatagarbha Sūtra🔽The Tathāgatagarbha Sūtra🔽The Tathāgatagarbha Sūtra🔽The Tathāgatagarbha Sūtra🔽The Tathāgatagarbha Sūtra🔽The Tathāgatagarbha Sūtra🔽The Tathāgatagarbha Sūtra🔽The Tathāgatagarbha Sūtra🔽The Tathāgatagarbha Sūtra🔽The Tathāgatagarbha Sūtra🔽The Tathāgatagarbha Sūtra🔽The Tathāgatagarbha Sūtra🔽The Tathāgatagarbha Sūtra
['BO_T06_D4025:115b-0']	sangs rgyas bcom ldan 'das rnams kyi zag pa med @115b pa'i dbyings la dri ma'i rnam pa thams cad dang bral ba'i phyir gnas yongs su gyur pa'i rnam par gzhag pa gang yin pa'o //	sangs rgyas bcom ldan 'das rnams kyi zag pa med @115b pa'i dbyings la dri ma'i rnam pa thams cad dang bral ba'i phyir gnas yongs su gyur pa'i rnam par gzhag pa gang yin pa'o //	115b	The Tathāgatagarbha Sūtra
['BO_T06_D4025:115b-1']	de yang mdor bsdu na don rnam pa brgyad kyi dbang du byas te rig par bya'o //	de yang mdor bsdu na don rnam pa brgyad kyi dbang du byas te rig par bya'o //	115b	In brief, it should be understood in terms of eight topics.
['BO_T06_D4025:115b-2']	don brgyad gang zhe na /	don brgyad gang zhe na /	115b	What are the eight topics?
['BO_T06_D4025:115b-3', 'BO_T06_D4025:115b-4']	dag thob bral ba rang gzhan don //🔽de brten zab dang rgya che dang // bdag nyid chen po de yang ni //	dag thob bral ba rang gzhan don // de brten zab dang rgya che dang // bdag nyid chen po de yang ni //	115b	Purity, attainment, freedom, one’s own and others’ aims,🔽Its support, profundity, vast extent, and
