segmentnr	original	analyzed	folio	translated
['BO_T02_D3583:216a-0']	@216a # // rgya gar skad du /	@216a # // rgya gar skad du /	216a	In Sanskrit:
['BO_T02_D3583:216a-1']	ma h'a pra ti s'a ra s'a dha nam /	ma h'a pra ti s'a ra s'a dha nam /	216a	Mahāpratisarāsādhana
['BO_T02_D3583:216a-2']	bod skad du /	bod skad du /	216a	In Tibetan:
['BO_T02_D3583:216a-3']	so so 'brang ba chen mo'i sgrub thabs /	so so 'brang ba chen mo'i sgrub thabs /	216a	The Means of Accomplishment of the Great Amulet
['BO_T02_D3583:216a-4']	'phags ma so so 'brang ba chen mo la phyag 'tshal lo //	'phags ma so so 'brang ba chen mo la phyag 'tshal lo //	216a	Homage to the Noble Great Amulet.
['BO_T02_D3583:216a-5']	sngon du gsungs pa'i cho ga 'dis stong pa nyid du bsgoms pa'i rjes la aa yig las zla ba'i dkyil 'khor la pram yig ser po sna tshogs pa'i 'od zer 'phro bas gzhan gyi don byas shing de yongs su gyur pa las bcom ldan 'das ma so so	sngon du gsungs pa'i cho ga 'dis stong pa nyid du bsgoms pa'i rjes la aa yig las zla ba'i dkyil 'khor la pram yig ser po sna tshogs pa'i 'od zer 'phro bas gzhan gyi don byas shing de yongs su gyur pa las bcom ldan 'das ma so so	216a	Having meditated on emptiness with the ritual previously taught, after that, from the letter A, on a moon disk, is a yellow letter Pram, radiating multicolored light rays, which performs the benefit of others, and that completely transforms into the Blessed Lady Great Amulet.
['BO_T02_D3583:216a-6']	'brang ma chen mor bdag nyid skad cig gis bskyed par bya'o //	'brang ma chen mor bdag nyid skad cig gis bskyed par bya'o //	216a	One should generate oneself as her in an instant.
['BO_T02_D3583:216a-7']	sku mdog ser mo zhal bzhi pa /	sku mdog ser mo zhal bzhi pa /	216a	She is yellow, with four faces,
['BO_T02_D3583:216a-8']	spyan gsum pa /	spyan gsum pa /	216a	three eyes,
['BO_T02_D3583:216a-9']	phyag brgyad pa'o //	phyag brgyad pa'o //	216a	and eight arms.
['BO_T02_D3583:216a-10']	zhal dang po ser po /	zhal dang po ser po /	216a	The first face is yellow,
['BO_T02_D3583:216a-11']	g-yas dkar po /	g-yas dkar po /	216a	the right face is white,
['BO_T02_D3583:216a-12']	rgyab kyi zhal sngon po /	rgyab kyi zhal sngon po /	216a	the back face is blue,
['BO_T02_D3583:216a-13']	g-yon dmar po'o //	g-yon dmar po'o //	216a	and the left face is red.
['BO_T02_D3583:216a-14']	phyag g-yas pa rnams kyis ral gri dang / 'khor lo dang / rtse gsum pa dang / mda' bsnams ba /	phyag g-yas pa rnams kyis ral gri dang / 'khor lo dang / rtse gsum pa dang / mda' bsnams ba /	216a	The right hands hold a sword, a wheel, a trident, and an arrow.
['BO_T02_D3583:216a-15']	phyag g-yon ba rnams kyis dgra sta dang / gzhu dang / zhags pa dang / rdo rje bsnams pa'o //	phyag g-yon ba rnams kyis dgra sta dang / gzhu dang / zhags pa dang / rdo rje bsnams pa'o //	216a	The left hands hold an axe, a bow, a noose, and a vajra.
['BO_T02_D3583:216a-16']	sna tshogs padma dang / zla ba'i gdan la rol pa'i stabs kyis yang dag par bzhugs pa 'od kyi dkyil 'khor dmar po can /	sna tshogs padma dang / zla ba'i gdan la rol pa'i stabs kyis yang dag par bzhugs pa 'od kyi dkyil 'khor dmar po can /	216a	He stands in the dancing posture on a multicolored lotus and moon seat, with a halo of red light.
['BO_T02_D3583:216a-17']	rgyan thams cad kyis brgyan pa /	rgyan thams cad kyis brgyan pa /	216a	He is adorned with all the ornaments.
['BO_T02_D3583:216a-18']	sna tshogs pa'i na bza' bsnams pa /	sna tshogs pa'i na bza' bsnams pa /	216a	He wears a multicolored garment.
['BO_T02_D3583:216a-19']	dar gyi stod g-yogs can /	dar gyi stod g-yogs can /	216a	He has a silk upper garment.
['BO_T02_D3583:216a-20']	de bzhin du rin po che sna tshogs pa'i dbu rgyan can du bsam par bya'o //	de bzhin du rin po che sna tshogs pa'i dbu rgyan can du bsam par bya'o //	216a	He has a crown of various jewels.
['BO_T02_D3583:216a-21']	de nas sku gsung thugs rnams su zla ba la gnas pa'i aom a'a:h'um dkar po dang dmar po dang / sngon po'i yi ge gsum bsam par bya'o //	de nas sku gsung thugs rnams su zla ba la gnas pa'i aom a'a:h'um dkar po dang dmar po dang / sngon po'i yi ge gsum bsam par bya'o //	216a	Then in his body, speech, and mind, on moons are the three syllables om, ah, and hum, white, red, and blue.
['BO_T02_D3583:216b-0']	de nas nu ma'i bar du zla ba la gnas pa'i pram yig rnam par bsams la bdag nyid la lha mo rnams kyis rnam pa sna tshogs pa'i mchod pa byed par blta zhing ji srid mi ngal bar de srid du bsgom @216b par bya'o //	de nas nu ma'i bar du zla ba la gnas pa'i pram yig rnam par bsams la bdag nyid la lha mo rnams kyis rnam pa sna tshogs pa'i mchod pa byed par blta zhing ji srid mi ngal bar de srid du bsgom @216b par bya'o //	216b	Then, one should visualize the syllable pram on a moon disk between the breasts, and one should meditate for as long as one is not fatigued, looking at the goddesses who make various offerings to oneself.
