segmentnr	original	analyzed	folio	translated
['BO_K12_Dx_H0662:485b-0', 'BO_K12_Dx_H0662:485b-1']	@485b rgya gar skad du ma h'a k'a ru ni ka n'a ma a'arya aa ba lo ki te shva ra dh'a ra n'i aa nu sham sa sa hi ta s'u tr'a ta sam gra hi ta /🔽bod skad du //	@485b rgya gar skad du ma h'a k'a ru ni ka n'a ma a'arya aa ba lo ki te shva ra dh'a ra n'i aa nu sham sa sa hi ta s'u tr'a ta sam gra hi ta / bod skad du //	485b	In Sanskrit: Mahākāruṇika-nāma-āry-avalokiteśvara-dhāraṇī-anuśamsā-sahita-sūtrāntagṛhīta.
['BO_K12_Dx_H0662:485b-2']	'phags pa spyan ras gzigs dbang phyug thugs rje chen po'i gzungs phan yon mdor bsdus pa zhes bya ba /	'phags pa spyan ras gzigs dbang phyug thugs rje chen po'i gzungs phan yon mdor bsdus pa zhes bya ba /	485b	In Tibetan: འཕགས་པ་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་ཐུགས་རྗེ་ཆེན་པོའི་གཟུངས་ཕན་ཡོན་མདོར་བསྡུས་པ་ཞེས་བྱ་བ
['BO_K12_Dx_H0662:485b-3']	'phags pa spyan ras gzigs dbang phyug thugs rje chen po la phyag 'tshal lo //	'phags pa spyan ras gzigs dbang phyug thugs rje chen po la phyag 'tshal lo //	485b	Homage to the noble Avalokiteśvara, the Great Compassionate One.🔽
['BO_K12_Dx_H0662:485b-4']	'di skad bdag gis thos pa dus gcig na /	'di skad bdag gis thos pa dus gcig na /	485b	Thus have I heard at one time.🔽
['BO_K12_Dx_H0662:485b-5']	bcom ldan 'das ri bo po ta la spyan ras gzigs dbang phyug gi gnas na byang chub sems dpa' grangs med dpag tu med pa'i 'khor gyis bskor nas /	bcom ldan 'das ri bo po ta la spyan ras gzigs dbang phyug gi gnas na byang chub sems dpa' grangs med dpag tu med pa'i 'khor gyis bskor nas /	485b	The Bhagavān was at the abode of Avalokiteśvara on Potala Mountain, surrounded by an assembly of countless bodhisattvas.
['BO_K12_Dx_H0662:485b-6']	de'i tshe 'phags pa spyan ras gzigs dbang phyug stan las langs nas thal mo sbyar zhing bcom ldan 'das la 'di skad ces gsol to //	de'i tshe 'phags pa spyan ras gzigs dbang phyug stan las langs nas thal mo sbyar zhing bcom ldan 'das la 'di skad ces gsol to //	485b	At that time, the noble Avalokiteśvara, the Bodhisattva, the Great Being,🔽having risen from his seat, with folded hands addressed the Lord as follows:
['BO_K12_Dx_H0662:485b-7']	nga la 'di lta bu'i gzungs yod ming ni thugs rje chen po zhes zer sems can kun gyi mi dge ba'i sdig pa shin tu lci ba'i sgrib pa bdud dang 'jigs pa thams cad zhi bar byed pa 'dod pa thams cad rab tu tshim par byed pa'i phyir	nga la 'di lta bu'i gzungs yod ming ni thugs rje chen po zhes zer sems can kun gyi mi dge ba'i sdig pa shin tu lci ba'i sgrib pa bdud dang 'jigs pa thams cad zhi bar byed pa 'dod pa thams cad rab tu tshim par byed pa'i phyir	485b	I have such a dhāraṇī, called the Great Compassionate One, which can pacify all the heavy karmic hindrances and fears of sentient beings, and satisfy all their wishes.
['BO_K12_Dx_H0662:485b-8']	ngas bshad do //	ngas bshad do //	485b	I will now explain it.
['BO_K12_Dx_H0662:485b-9']	bcom ldan 'das la bshad pa'i gnang ba zhus nas /	bcom ldan 'das la bshad pa'i gnang ba zhus nas /	485b	Having requested the permission of the Blessed One to explain,
['BO_K12_Dx_H0662:486a-0']	de nas bcom ldan 'das kyis rigs kyi bu khyod kyis thugs rje chen po'i sgo nas gzungs bshad par 'dod pa'i dus la @486a *//	de nas bcom ldan 'das kyis rigs kyi bu khyod kyis thugs rje chen po'i sgo nas gzungs bshad par 'dod pa'i dus la @486a *//	486a	the Blessed One said, Son of good family, the time has come for you to explain the dhāraṇī through great compassion.
