segmentnr	original	analyzed	folio	translated
['BO_T02_D2631:124b-0']	@124b # // rgya gar skad du /	@124b # // rgya gar skad du /	124b	In Sanskrit:
['BO_T02_D2631:124b-1']	shr'i sarba durga ti pa ri sho dha ni mandala no pi ka kri ba aa ba li n'a ma /	shr'i sarba durga ti pa ri sho dha ni mandala no pi ka kri ba aa ba li n'a ma /	124b	Śrī-sarva-durgati-pariśodhani-maṇḍala-vidhi-avalī-nāma
['BO_T02_D2631:124b-2']	bod skad du //	bod skad du //	124b	In Tibetan:
['BO_T02_D2631:124b-3']	dpal ngan song thams cad yongs su sbyong ba'i dkyil 'khor gyi cho ga thugs rje phreng ba zhes bya ba /	dpal ngan song thams cad yongs su sbyong ba'i dkyil 'khor gyi cho ga thugs rje phreng ba zhes bya ba /	124b	The glorious Tantra of the Ritual of the Mandala of the Purification of All Evil Destinies, called the Garland of Compassion
['BO_T02_D2631:124b-4']	bcom ldan 'das de bzhin gshegs ba dgra bcom pa yang dag par rdzogs pa'i sangs rgyas ngan song thams cad yongs su sbyong ba'i rgyal po la phyag 'tshal lo //	bcom ldan 'das de bzhin gshegs ba dgra bcom pa yang dag par rdzogs pa'i sangs rgyas ngan song thams cad yongs su sbyong ba'i rgyal po la phyag 'tshal lo //	124b	Homage to the Blessed One, the Tathāgata, the Arhat, the Perfectly Awakened Buddha, the King who Purifies All Evil Destinies.
['BO_T02_D2631:124b-5']	dpal gyi 'byung gnas sangs rgyas kun gyi sku //	dpal gyi 'byung gnas sangs rgyas kun gyi sku //	124b	The source of glory, the body of all the Buddhas,
['BO_T02_D2631:124b-6']	nyon mongs mtha' dag kun bcom nas //	nyon mongs mtha' dag kun bcom nas //	124b	having completely destroyed all the afflictions,
['BO_T02_D2631:124b-7']	'gro la thugs rjes spyan gyis rab gzigs la //	'gro la thugs rjes spyan gyis rab gzigs la //	124b	with eyes of compassion for beings,
['BO_T02_D2631:124b-8']	kun nas dang ba'i sgo nas phyag 'tshal te /	kun nas dang ba'i sgo nas phyag 'tshal te /	124b	I pay homage with a completely pure mind.🔽The supreme garland of compassion, the ritual of the mandala
['BO_T02_D2631:124b-9', 'BO_T02_D2631:125a-0']	skye ba brgyud pa'i sdug bsngal gcod byed pa'i //🔽thugs rje phreng mchog dkyil @125a * //	skye ba brgyud pa'i sdug bsngal gcod byed pa'i // thugs rje phreng mchog dkyil @125a * //	124b	that cuts through the suffering of the lineage of births,
['BO_T02_D2631:125a-1']	'khor cho ga bshad //	'khor cho ga bshad //	125a	I shall explain.
['BO_T02_D2631:125a-2']	de la bcom ldan 'das ngan song thams cad yongs su sbyong pa'i rgyud kyi rgyal po chen po'i rnal 'byor pa snod du gyur pa rnams kyi dam tshig thams cad bsdu bar gyur pas dkyil 'khor gyi cho ga bsdu bar bya'o //	de la bcom ldan 'das ngan song thams cad yongs su sbyong pa'i rgyud kyi rgyal po chen po'i rnal 'byor pa snod du gyur pa rnams kyi dam tshig thams cad bsdu bar gyur pas dkyil 'khor gyi cho ga bsdu bar bya'o //	125a	In that [tantra], the Bhagavān, the great king of tantras of the purification of all evil destinies, has gathered all the samayas of the yogins and yoginīs into the concise mandala ritual.
