segmentnr	original	analyzed	folio	translated
['BO_T02_D3140:1b-0']	@1b # // rgya gar skad du /	@1b # // rgya gar skad du /	1b	In Sanskrit:
['BO_T02_D3140:1b-1']	badzra a'a ba li n'a ma mandala au p'a yi k'a /	badzra a'a ba li n'a ma mandala au p'a yi k'a /	1b	Vajrāvali-nāma-maṇḍalopāyikā
['BO_T02_D3140:1b-2']	bod skad du /	bod skad du /	1b	In Tibetan:
['BO_T02_D3140:1b-3']	dkyil 'khor gyi cho ga rdo rje phreng ba zhes bya ba /	dkyil 'khor gyi cho ga rdo rje phreng ba zhes bya ba /	1b	The Maṇḍala Ritual Called the Vajra Rosary
['BO_T02_D3140:1b-4']	sangs rgyas dang byang chub sems dpa' thams cad la phyag 'tshal lo //	sangs rgyas dang byang chub sems dpa' thams cad la phyag 'tshal lo //	1b	Homage to all the buddhas and bodhisattvas.
['BO_T02_D3140:1b-5']	dpal ldan rdo rje dbang phyug la 'dud bdud rnams srid dgra'i zhabs dran gyis shig kva'i //	dpal ldan rdo rje dbang phyug la 'dud bdud rnams srid dgra'i zhabs dran gyis shig kva'i //	1b	Bow to the glorious Vajradhara. Remember the feet of the enemy of the māras.
['BO_T02_D3140:1b-6']	khro bo rnams ni phyogs su rgyug mdzod rdo rje lha mo bkra shis glu dbyangs long //	khro bo rnams ni phyogs su rgyug mdzod rdo rje lha mo bkra shis glu dbyangs long //	1b	Let the wrathful ones run in all directions. Sing the auspicious song of the vajra goddesses.
['BO_T02_D3140:1b-7']	dpal ldan rdo rje 'chang gi phun tshogs dkyil 'khor chen por 'gro ba yongs gzung phyir //	dpal ldan rdo rje 'chang gi phun tshogs dkyil 'khor chen por 'gro ba yongs gzung phyir //	1b	For the sake of taking all beings into the great maṇḍala of the glorious Vajradhara's abundance,🔽May the vajra rosary gather here without obstacles through fearless power.
['BO_T02_D3140:1b-8']	'jigs pa med pa'i mthu yis bgegs med 'dir ni rdo rje phreng ba 'du bar shog / gang gi 'od kyis nang gi mun bsal nas //	'jigs pa med pa'i mthu yis bgegs med 'dir ni rdo rje phreng ba 'du bar shog / gang gi 'od kyis nang gi mun bsal nas //	1b	By whose light, having dispelled inner darkness,
['BO_T02_D3140:1b-9']	rdo rje 'chang dpal skur bcas 'dzin pa 'di //	rdo rje 'chang dpal skur bcas 'dzin pa 'di //	1b	This [world] holds the glorious Vajradhara's form.
