segmentnr	original	analyzed	folio	translated
['BO_T02_D1443:243b-0']	@243b # // rgya gar skad du /	@243b # // rgya gar skad du /	243b	In Sanskrit:
['BO_T02_D1443:243b-1']	bha ga b'an shr'i tsakra sam ba ra sya s'a dha nam ratna ts'u da ma ni n'a ma /	bha ga b'an shr'i tsakra sam ba ra sya s'a dha nam ratna ts'u da ma ni n'a ma /	243b	Bhagavat-śrī-cakra-saṃvara-sādhana-ratna-cūḍa-maṇi-nāma
['BO_T02_D1443:243b-2']	bod skad du /	bod skad du /	243b	In Tibetan:
['BO_T02_D1443:243b-3']	bcom ldan 'das dpal 'khor lo bde mchog gi sgrub thabs rin po che gtsug gi nor bu zhes bya ba /	bcom ldan 'das dpal 'khor lo bde mchog gi sgrub thabs rin po che gtsug gi nor bu zhes bya ba /	243b	The Means of Attaining the Glorious Wheel of Supreme Bliss, the Jewel Crest Jewel
['BO_T02_D1443:243b-4']	bcom ldan 'das dpal rdo rje mkha' 'gro la phyag 'tshal lo //	bcom ldan 'das dpal rdo rje mkha' 'gro la phyag 'tshal lo //	243b	Homage to the glorious Bhagavat Vajraḍāka.
['BO_T02_D1443:243b-5']	yi dags gdan la gar gyis bzhugs shing zhal bzhi bee d'ura padma r'a gser mar gad spyan gsum byi ru bcag 'dra'i zhal gcig phyag gnyis thod khrag cad te'u bsnams pa'i rdo rje rnal 'byor ma //	yi dags gdan la gar gyis bzhugs shing zhal bzhi bee d'ura padma r'a gser mar gad spyan gsum byi ru bcag 'dra'i zhal gcig phyag gnyis thod khrag cad te'u bsnams pa'i rdo rje rnal 'byor ma //	243b	Dancing on a ghost seat, with four faces, vaiḍūrya, lotus, ruby, and golden, with three eyes, with a face like coral, one face, two arms, holding a skull and blood-filled skull-cup, with a vajra yoginī,
['BO_T02_D1443:244a-0']	zhabs gnyis mnyam 'khril zhal sbyar sku la rtsa ba'i phyag gnyis dril bu @244a * //	zhabs gnyis mnyam 'khril zhal sbyar sku la rtsa ba'i phyag gnyis dril bu @244a * //	244a	two legs equally entwined, embracing the body, with the two root hands holding a bell and
['BO_T02_D1443:244a-1']	rdo rje la sogs 'khyud cing tha ma gnyis kyis glang chen thal kar ko rlon mi lpags khrag gi klong 'khyil brgyangs ba bsnams //	rdo rje la sogs 'khyud cing tha ma gnyis kyis glang chen thal kar ko rlon mi lpags khrag gi klong 'khyil brgyangs ba bsnams //	244a	vajra, and so on, embracing, and with the two lower hands holding an elephant skin and human skin, with blood swirling and stretched.
['BO_T02_D1443:244a-2']	lhag ma g-yon pa'i phyag rnams kyis ni rim pa bzhin du mdzes pa'i 'khar gsil thong pa khrag bkang rdo rje zhags ba tshangs ba chen po'i mgo rnams 'od zer rab tu 'bar pa legs par bsnams //	lhag ma g-yon pa'i phyag rnams kyis ni rim pa bzhin du mdzes pa'i 'khar gsil thong pa khrag bkang rdo rje zhags ba tshangs ba chen po'i mgo rnams 'od zer rab tu 'bar pa legs par bsnams //	244a	The remaining left hands hold, in order, a beautiful khaṭvāṅga, a skull cup filled with blood, a vajra noose, and the head of Great Brahmā, all blazing with light.🔽Similarly, the right hands hold a ten-spoked wheel, a trident, a goad, and a small drum.🔽May the Bhagavān Cakrasaṃvara, the great hero, always be victorious over all.
['BO_T02_D1443:244a-3']	de bzhin g-yas rnams 'khor lo rtsibs bcu mdud rtse gsum pa lcags kyu cang te'u bsnams ba rgyal chen shr'i he ru ka bde mchog 'khor lo bcom ldan rlabs kyis 'gro kun rtag tu rgyal gyur cig / dpal ldan bla ma rje btsun dang ni der rjes bcom	de bzhin g-yas rnams 'khor lo rtsibs bcu mdud rtse gsum pa lcags kyu cang te'u bsnams ba rgyal chen shr'i he ru ka bde mchog 'khor lo bcom ldan rlabs kyis 'gro kun rtag tu rgyal gyur cig / dpal ldan bla ma rje btsun dang ni der rjes bcom	244a	I respectfully pay homage to the glorious guru, the Jetsun, and to the Bhagavān of illusion,
['BO_T02_D1443:244a-4']	ldan sgyu ma dang // chu zla sogs mtshungs rdo rje mkha' 'gro ma la'ang gus pas phyag 'tshal lo //	ldan sgyu ma dang // chu zla sogs mtshungs rdo rje mkha' 'gro ma la'ang gus pas phyag 'tshal lo //	244a	and to the vajra ḍākinī, who is similar to a moon in water and so forth.
['BO_T02_D1443:244a-5']	bla ma chen po slob ma mkhas pa'i gus pa drin gsol gdab pa yis //	bla ma chen po slob ma mkhas pa'i gus pa drin gsol gdab pa yis //	244a	By the kindness of the great guru, and by the supplications of the wise disciple,
