segmentnr	original	analyzed	folio	translated
['BO_K12_D0732=D0992_H0530:178a-0']	@178a rgya gar skad du /	@178a rgya gar skad du /	178a	In Sanskrit:
['BO_K12_D0732=D0992_H0530:178a-1']	a'arya ya sho ba t'i dh'a ra ni /	a'arya ya sho ba t'i dh'a ra ni /	178a	Ārya Yaśodharādhāraṇī
['BO_K12_D0732=D0992_H0530:178a-2']	bod skad du /	bod skad du /	178a	In Tibetan:
['BO_K12_D0732=D0992_H0530:178a-3']	'phags pa grags ldan ma'i gzungs /	'phags pa grags ldan ma'i gzungs /	178a	The Dhāraṇī of the Noble Yaśodharā
['BO_K12_D0732=D0992_H0530:178a-4']	sangs rgyas dang byang chub sems dpa' thams cad la phyag 'tshal lo //	sangs rgyas dang byang chub sems dpa' thams cad la phyag 'tshal lo //	178a	Homage to all the buddhas and bodhisattvas.
['BO_K12_D0732=D0992_H0530:178a-5']	na mo ratna tra y'a ya /	na mo ratna tra y'a ya /	178a	Homage to the Three Jewels.
['BO_K12_D0732=D0992_H0530:178a-6']	na ma a'arya ba lo ki te shva r'a ya /	na ma a'arya ba lo ki te shva r'a ya /	178a	Homage to the noble Avalokiteśvara.
['BO_K12_D0732=D0992_H0530:178a-7']	bo dhi satv'a ya /	bo dhi satv'a ya /	178a	To the Bodhisattva,
['BO_K12_D0732=D0992_H0530:178b-0']	ma h'a @178b satv'a ya /	ma h'a @178b satv'a ya /	178b	the Great Being.🔽Tadyathā:
['BO_K12_D0732=D0992_H0530:178b-1']	tadya th'a / dzva re ma h'a dzva re /	tadya th'a / dzva re ma h'a dzva re /	178b	Jvare mahājvare,
['BO_K12_D0732=D0992_H0530:178b-2']	du:khe mukte su sam pa ne /	du:khe mukte su sam pa ne /	178b	duḥkhe mukte suśamane,
['BO_K12_D0732=D0992_H0530:178b-3']	ma h'a sam banne /	ma h'a sam banne /	178b	mahāsaṃbane,
['BO_K12_D0732=D0992_H0530:178b-4']	sam bad ti /	sam bad ti /	178b	saṃbhade,
['BO_K12_D0732=D0992_H0530:178b-5']	ma h'a sam bad ti /	ma h'a sam bad ti /	178b	mahāsaṃbhade,
