segmentnr	original	analyzed	folio	translated
['BO_T02_D1758:247b-0']	@247b # // rgya gar skad du /	@247b # // rgya gar skad du /	247b	In Sanskrit:
['BO_T02_D1758:247b-1']	stri pra dznya shr'i ma h'a k'a la sv'a dha nam n'a ma /	stri pra dznya shr'i ma h'a k'a la sv'a dha nam n'a ma /	247b	Śrīmahākālasahita-prajñāśṛṅgamahākalasādhana-nāma
['BO_T02_D1758:247b-2']	bod skad du /	bod skad du /	247b	In Tibetan:
['BO_T02_D1758:247b-3', 'BO_T02_D1758:248a-0']	dpal nag po chen po yum can gyi sgrub thabs zhes bya ba /🔽bla ma dang dpal rdo rje mkha' @248a * //	dpal nag po chen po yum can gyi sgrub thabs zhes bya ba / bla ma dang dpal rdo rje mkha' @248a * //	247b	The glorious Mahākāla with consort sādhana called “The Sharp Point of Wisdom”
['BO_T02_D1758:248a-1']	'gro la phyag 'tshal lo //	'gro la phyag 'tshal lo //	248a	Homage to the guru and to glorious Vajraḍāka.
['BO_T02_D1758:248a-2']	'gyel ba'i ro la zhabs mchog mnyam pa'i stabs kyis bzhugs shing sbom thung drag la gsus khyim yangs //	'gyel ba'i ro la zhabs mchog mnyam pa'i stabs kyis bzhugs shing sbom thung drag la gsus khyim yangs //	248a	Standing with the supreme posture of one leg extended and one drawn up, on a fallen corpse, stout and short, with a huge belly,
['BO_T02_D1758:248a-3']	klu chen brgyad kyis rnam par brgyan zhing dbu skra dmar ser gyen brdzes gri gug thod pa 'dzin //	klu chen brgyad kyis rnam par brgyan zhing dbu skra dmar ser gyen brdzes gri gug thod pa 'dzin //	248a	adorned with the eight great nāgas, with reddish-yellow hair bristling upward, holding a flaying knife and skull cup,
['BO_T02_D1758:248a-4']	phrag par shes rab ma yis 'khyud cing zhal gcig dang ldan dpal ldan chos skyong rtag par dga' //	phrag par shes rab ma yis 'khyud cing zhal gcig dang ldan dpal ldan chos skyong rtag par dga' //	248a	with Prajñāpāramitā embracing him on the shoulder, with one face, glorious Dharma protector, always delighted,
['BO_T02_D1758:248a-5']	rang bzhin shin tu gnag pa'i khyad par 'phags sku spyan gsum ldan pas khyed la rtag tu bsrungs //	rang bzhin shin tu gnag pa'i khyad par 'phags sku spyan gsum ldan pas khyed la rtag tu bsrungs //	248a	with a body that is especially dark by nature, always protected by you with three eyes.🔽For the sake of destroying all obstructors
['BO_T02_D1758:248a-6']	bgegs rnams thams cad 'joms don dang // dam tshig bskyang bar bya ba'i phyir //	bgegs rnams thams cad 'joms don dang // dam tshig bskyang bar bya ba'i phyir //	248a	and for the sake of keeping the commitments,
